ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
2636,Club East Baths,,1105 Cathedral,Baltimore,MD,"(P),(*)",Bathhouses,1984,,,,12/5/2021 12:17pm
2637,Club Mitchell,,1003 E. Pratt ,Baltimore,MD,"(L),(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2640,Fayette News Center,"(Books, etc.) ",205 W. Fayette,Baltimore,MD,,Book Store,1984,,,,12/5/2021 12:17pm
2641,Galaxy Congress Hotel,,306 W. Franklin,Baltimore,MD,,Hotel,1984,,,,12/5/2021 12:17pm
2642,Gallery,,1735 Maryland,Baltimore,MD,"(*),(SM),(W),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2643,Shipmates Room,,1735 Maryland,Baltimore,MD,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2645,Go West ,"(Some W, Levi, OC) (Opens 11am) (also 'Loft; & 'Deck')",228 Park Ave.,Baltimore,MD,"(W),(OC),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2647,Jack's La Sauna Health Spa For Men,(May be moving) (301) 325-2555,3501 St. Paul,Baltimore,MD,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2649,Julian's Lounge ,"(Some L, YC) (Disco)",2314 Boston St.,Baltimore,MD,"(L),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2651,Leon's,(Some OC),870 Park Ave.,Baltimore,MD,"(*),(OC)",Bars/Clubs,1984,,,,1/14/2022 4:03am
2650,Leather Underground,(Shop & dungeon),136 W. Read St.,Baltimore,MD,,Erotic Shop,1984,,,,1/7/2022 10:04am
2652,Lynn's,(Patio),774 Washington,Baltimore,MD,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2653,Marble Bar,Congress Hotel,306 W. Franklin St.,Baltimore,MD,(M),"Bars/Clubs,Hotel",1984,,,,1/14/2022 4:29am
2654,Masquerade,(Disco),2308 Boston St.,Baltimore,MD,"(L),(PT),(D),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2657,Porthole,,511 Gorsuch Ave.,Baltimore,MD,(PT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2659,Shot Tower Bar,(Some L),4 N. High St.,Baltimore,MD,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2658,Senator Bar,(Some OC)(Tired),612 N. Howard,Baltimore,MD,"(E),(OC)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2662,The Torch,(Disco) ,411 E. 32nd St.,Baltimore,MD,"(YC),(D),(AH),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2660,Studio ,(Adjoins Gallery),1735 Maryland Ave.,Baltimore,MD,(R),Restaurant,1984,,,,12/5/2021 12:17pm
2663,Tyson Place,(Can enter thru rear of Leon's),227 W. Chase St.,Baltimore,MD,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2664,Turkish Baths ,(Some OC) ,1425 E. Baltimore St.,Baltimore,MD,(OC),Bathhouses,1984,,,,12/5/2021 12:17pm
2665,Unicorn,,2218 Boston St.,Baltimore,MD,(D),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2672,Gay & Lesbian Student Union,(301) 454-7361,3102 Student Union Bldg.,College Park,MD,,Community Centers/Support Groups,1984,,,,1/7/2022 11:24am
2673,The Bistro,,N. Centre St.,Cumberland,MD,(M),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2677,Trucker's Motel & Bar,,Rte. I-95,Jessup,MD,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2679,Carousel Hotel Bar,,11700 Coastal Hwy.,Ocean City,MD,(M),"Bars/Clubs,Hotel",1984,,,,1/14/2022 4:35am
2680,The Studio ,"(Some L, M, B) Behind drugstore in Eastover Shopping Center",5201 Indian Head Hwy,Oxon Hill,MD,"(P),(L),(M),(B),(D),(AH)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2682,Salisbury News Agency,(cruisy) (Adult Books),616 S. Salisbury Rd.,Salisbury,MD,,"Book Store,Cruising Areas",1984,,,,1/14/2022 3:21am
2684,Westwood ,,8233 Georgia Ave.,Silver Springs,MD,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2685,Towson Books,,516 York Rd.,Towson,MD,,Book Store,1984,,,,12/5/2021 12:17pm
2892,Dolly's,,19 Pearl St.,Springfield,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2894,Pub,"(Some OC) (Cocktail hour, 5-8pm
- Tues. night pizza) betw. Taylor & Worthington",382 Dwight St.,Springfield,MA,"(*),(D),(OC),(S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2893,Frontier ,(Disco) (Sun. brunch),19 Pearl St.,Springfield,MA,"(*),(YC),(D),(R)","Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
2896,Rosie's Place,(Sun. brunch) (Part of Pub & Quarry),382 Dwight St.,Springfield,MA,(S),Restaurant,1984,,,,12/5/2021 12:17pm
2895,Quarry ,"(Some, W, SM) (Disco) (C-AH-WE*) (Below 'The Pub')",382 Dwight St.,Springfield,MA,"(YC),(W),(SM),(D),(C),(AH),(WE),(*)",Bars/Clubs,1984,,,,1/19/2022 8:01am
2690,Art I Cinema,,204 Tremont,Boston,MA,,,1984,,,,12/5/2021 12:17pm
2689,Always Tan,,279 Newberry St.,Boston,MA,,Business,1984,,,,12/5/2021 12:17pm
2694,Cafe Berkeley ,,260 Berkeley,Boston,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2693,Buddies,(Disco) (Cruise bar - PT),733 Boylston St.,Boston,MA,"(*),(D),(E),(PT),(YC)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2695,Chaps,(Disco) (Sun. Tea-D)(Enter off Bladden),27 Huntington Ave.,Boston,MA,"(*),(W),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2691,Boston Eagle,"(Some SM, W) at Berkeley",520 Tremont St. ,Boston,MA,"(SM),(W)",,1984,,,,12/5/2021 12:17pm
2692,Boston Ramrod,,1254 Boylston St.,Boston,MA,"(SM),(W),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2698,Dignity ,(Church),355 Boylston St.,Boston,MA,,Religious Institution,1984,,,,1/7/2022 9:54am
2700,Fenway Comm. Health Center,,16 Haviland St.,Boston,MA,,Health Clinics,1984,,,,1/7/2022 11:21am
2697,Club Boston Baths,(Some W) ,4 La Grange,Boston,MA,"(*),(W)",Bathhouses,1984,,,,12/5/2021 12:17pm
2699,Esplanade Paperback Books,,103-B Charles St.,Boston,MA,(*),Book Store,1984,,,,12/5/2021 12:17pm
2703,Gay & Lesbian Counseling Service ,,"Suite 855, 80 Boylston St.",Boston,MA,,Community Centers/Support Groups,1984,,,,1/7/2022 11:23am
2704,Glad Day Books,,43 Winter St.,Boston,MA,(*),Book Store,1984,,,,12/5/2021 12:17pm
2705,G.C.N. ,(Publication),22 Bromfield St.,Boston,MA,,Publications,1984,,,,1/7/2022 10:15am
2707,Ideal Diner,,21 Huntington,Boston,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2706,Icarus,,540 Tremont St.,Boston,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2710,Jacques',(Disco) ,87 Broadway,Boston,MA,"(AYOR),(RT),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2708,Innovations in Leather,"(Leather, clothing)",773 Tremont,Boston,MA,,Erotic Shop,1984,,,,1/7/2022 10:03am
2709,Integrity,(Church),15 Newbury St.,Boston,MA,,Religious Institution,1984,,,,1/7/2022 11:26am
2711,Jobie's,(Italian),74 Queensberry St.,Boston,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2715,Liberty Book & Fantasy Twin Cinemas,,615 Washington,Boston,MA,,Book Store,1984,,,,12/5/2021 12:17pm
2716,Loft ,(No booze),21 Stanhope St.,Boston,MA,"(P),(AH),(F&S)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2714,Les Chats,(Hairstylist),441 Stuart St.,Boston,MA,,Business,1984,,,,12/5/2021 12:17pm
2713,Le Spa,(Health Club) (Baths),297 Franklin St.,Boston,MA,,Bathhouses,1984,,,,12/5/2021 12:17pm
2712,La Trattoria,(Italian R),288 Cambridge St.,Boston,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2717,M.C.C. ,,131 Cambridge St.,Boston,MA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2720,Oasis Guest House,,22 Edgerly Rd.,Boston,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2718,Metro,(Disco) (Sun. nites only*),15 Lansdowne,Boston,MA,"(YC),(D),(*)",Bars/Clubs,1984,,,,1/19/2022 7:57am
2719,Napoleon Club,(Josephine's-Disco-D-upstairs),52 Piedmont,Boston,MA,"(*),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2721,Paperback Booksmith,(Books),753 Boylston,Boston,MA,"(M),(*)",Book Store,1984,,,,12/5/2021 12:17pm
2724,Rifleman ,"(Some W, OC) ",119 Merrimack,Boston,MA,"(W),(OC),(E)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2723,Playland ,('Hustlers') ('Combat Zone'),21 Essex,Boston,MA,(RT),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2725,Skipper's ,(Disco) (WE*) ,252 Boylston,Boston,MA,"(D),(*)",Bars/Clubs,1984,,,,1/19/2022 8:03am
2722,Parkview Guest House,(modest H),85 Westland,Boston,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2727,Spin-off Roller Skating Rink,(Gay Tues.) ,145 Ipswich,Boston,MA,,Business,1984,,,,12/5/2021 12:17pm
2726,Somewhere Else,(Disco) (Many L) ,295 Franklin,Boston,MA,"(D),(L),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2730,Twelve-Seventy Club,"(Some YC, L) (3 floors) (Disco)",1270 Boylston St.,Boston,MA,"(*),(YC),(L),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2741,New Words ,(Books),186 Hampshire St.,Cambridge,MA,(L),Book Store,1984,,,,12/5/2021 12:17pm
2743,WordsWorth ,(Books),30 Brattle St.,Cambridge,MA,(M),Book Store,1984,,,,12/5/2021 12:17pm
2742,Paradise Club,(Cruisy) ,180 Massachusetts Ave.,Cambridge,MA,"(*),(YC),(PT)","Bars/Clubs,Cruising Areas",1984,,,,1/14/2022 3:21am
2748,Sword & Shield,,735 Pleasant St.,Fall River,MA,"(*),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2755,Duval Street,(Some L) (C-AH),477 Yarmouth Rd.,Hyannis,MA,"(L),(C),(AH)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2756,Fantasy's ,,Old Rt. 1,Ipswich,MA,"(R),(S),(D),(*)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
2762,Tower News Stand,(Books),101 Gotham St.,Lowell,MA,(M),Book Store,1984,,,,12/5/2021 12:17pm
2761,Cosmopolitan Cafe,,511 Market St.,Lowell,MA,(M),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2765,Fran's Place,(Many L) (Disco) ,776 Washington,Lynn,MA,"(L),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2766,"Marco, Marco",(Disco) (Could click),212 Broad St.,Lynn,MA,"(D),(PT)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2774,House of Orange,,25 Orange St.,Nantucket,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2776,Meeting Place,(Some L),1447 Acushnet,New Bedford,MA,"(D),(PT),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2782,Salt & Pepper ,(Late) ,Rte. 7 S. ,Pittsefield,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2781,Jimmy's,,W. Housatonic St.,Pittsefield,MA,(M),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2787,Admiral's Attic,,9 Conwell St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2790,Aspasia House,,92 Bradford St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2789,Anchor Inn Guest House,,175 Commercial,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2788,Alice's,,199 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2794,Boatslip Motel ,"('Tops' days - cruisy beach & pool) (Tea dance Disco, 3:30-6:30)",161 Commercial St.,Provincetown,MA,"(H),(R),(*)","Hotel,Restaurant,Cruising Areas",1984,,,,1/14/2022 3:26am
2796,Bradford House & Motel,,41 Bradford St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2795,Boneaparte's Retreat,,442 Commercial St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2799,Caper Inn,(Swim Pool) ,14 Mechanic St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2798,Cafe Express,,214 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2800,Capricorn Guest House,,6 Cottage St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2797,Burch House,,116 Bradford St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2801,Captin & His Ship ,,164 Commerical St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2802,Captain's House,,350-A Commercial St.,Provincetown,MA,,Hotel,1984,,,,12/5/2021 12:17pm
2803,Carl's Guest House,(Sundeck),68 Bradford St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2804,Casablanca Guest House,,166 Commercial St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2807,Chicago House,,6 Winslow St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2806,Chacellor Inn,,17 Center St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2811,Coat of Arms,,7 Johnson St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2808,Christopher Inn,,8 Dyer St.,Provincetown,MA,"(H),(YC)",Hotel,1984,,,,12/5/2021 12:17pm
2810,Clambake ,at Lobster Pot,321 Commerical St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2809,Ciro & Sal's ,(Italian R),4 Kiley Court,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2815,Crown & Anchor,"(Includes swim pool, health club, 'Back Room' Disco, 'Cellar Bar' Cabaret, Clambake & Sidewalk Cafe",247 Commercial St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2814,Courtyard ,,183 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2816,Dexter's Inn,,6 Conwell St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2812,Cottage,(Breakfast & lunch),149 Commercial St.,Provincetown,MA,"(M),(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2813,Courtland House,,14 Court St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2819,Dusty Miller Inn,,82 Bradford St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2820,1807 House,,54 Commercial St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2817,Dodie's,,333 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2818,Dunes Motel & Apts.,(P.O. Box 361),Bradford St. W. ,Provincetown,MA,(H),Hotel,1984,,,,1/26/2022 1:21pm
2823,Five Winslow Guest House,,5 Winslow St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2822,Fisherman's Cove,,147 Commercial St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2821,Everbreeze,,429 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2824,Gabriel Apts. ,(L-only*),104 Bradford St.,Provincetown,MA,"(H),(L),(*)",Hotel,1984,,,,1/19/2022 7:53am
2825,George's Inn,,9 Court St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2826,Grand Central Cafe ,,5 Masonic Pl.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2827,Greenhouse,,18 Pearl St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2828,Gull Walk Inn,,300-A Commercial St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2829,Haven House,(Swim pool) (All year),12 Carver St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2830,Heritage House,,7 Center St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2831,Idel,,11 Carver St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2833,Lamplighter Guest House,,26 Bradford St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2832,Irving's Bar & Hotel,,293 Commercial,Provincetown,MA,,"Bars/Clubs,Hotel",1984,,,,12/5/2021 12:17pm
2835,Land's End Inn,,22 Commercial St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2834,Landmark Inn,,404 Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2839,Marsha & Mario's ,,315-A Commercial,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2838,Madeira Room,Pilgrim House,336 Commercial St.,Provincetown,MA,"(M),(S),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2837,Long & Narrow,,177 Commercial ,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2836,Liverpool Mod,(Clothes) Also boutique at boatslip),393 Commercail St.,Provincetown,MA,(*),Business,1984,,,,12/5/2021 12:17pm
2840,Misha's Inn,,9 Soper St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2843,Moors Motel,,Bradfors St. Ext.,Provincetown,MA,"(M),(H),(R)","Restaurant,Hotel",1984,,,,12/5/2021 12:17pm
2842,Monument House,,129 Bradford St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2841,Moffett House,,296A Commercial St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2844,Napi's ,(All year) ,7 French St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2845,Normandy House,,184 Bradford St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2847,Papa's Place Bar,,296 Commercial St.,Provincetown,MA,"(H),(M)",Hotel,1984,,,,12/5/2021 12:17pm
2846,Ocean's Inn,,386 Commercial St.,Provincetown,MA,"(H),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2851,Pilgrim House,(Bar & H),336 Commercial St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2849,Pete's Bouy,,97 Bradford St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2850,Pied Piper,(Disco),193-A Commercial St.,Provincetown,MA,"(*),(D),(R),(PT),(L)","Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
2848,Peaked Hill Inn,,Box 1035 ,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2852,Plain & Fancy ,(Downstairs) ,Commercial St.,Provincetown,MA,"(R),(M),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2853,Plaza Guest House,,11 Pearl St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2854,Poor Richard's Buttery,,432 Commercial St.,Provincetown,MA,"(PE),(M),(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2855,Post Office Cabaret,(Upstairs),303 Commercial St.,Provincetown,MA,"(M),(R),(E)",Restaurant,1984,,,,12/5/2021 12:17pm
2856,Pronto ,,313 Commercial ,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2858,Renaissance Apts.,,48 Commercial St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2861,Rose & Crown,,158 Commercial St.,Provincetown,MA,"(H),(M)",Hotel,1984,,,,12/5/2021 12:17pm
2860,Roomers,,8 Carver St.,Provincetown,MA,"(H),(M)",Hotel,1984,,,,12/5/2021 12:17pm
2859,Richmond Inn,,4 Conant St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2862,Sandpiper Beach House,(Swim pool),165 Commercial St.,Provincetown,MA,"(H),(M),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2864,Sea Fox Inn,,186 Commercial,Provincetown,MA,"(H),(M)",Hotel,1984,,,,12/5/2021 12:17pm
2865,Shady Oaks,,5 Tremont,Provincetown,MA,"(H),(M)",Hotel,1984,,,,12/5/2021 12:17pm
2863,Sea Drift Inn,,80 Bradford St.,Provincetown,MA,"(H),(W),(SM),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2866,Silva's Cottages,,34 Shank Painter,Provincetown,MA,"(H),(M)",Hotel,1984,,,,12/5/2021 12:17pm
2868,Spiritus ,"(Pizza, ice cream, expresso)(Cruisy A H * )",190 Commercial St.,Provincetown,MA,"(R),(AH),(*)","Restaurant,Cruising Areas",1984,,,,1/19/2022 8:04am
2867,Six Dyer Street Guest House,,6 Dyer St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2869,Sunset Inn,,142 Bradford St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2872,The Ranch,"(Some W, OC) ",198 Commercial St.,Provincetown,MA,"(H),(W),(OC),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2870,Tall Ship Apts.,,448 Commercial ,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2871,Terrace ,,Bradford St.,Provincetown,MA,"(M),(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2873,Town House,"(Bar with (OC) - 'sing along' is in back through (M)(R) called The Gallery')
& (Disco)(Downstairs)",291 Commercial St.,Provincetown,MA,"(R),(*)",Restaurant,1984,,,,12/5/2021 12:17pm
2875,Twelve Carver Guest House,,12 Carver St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2874,Trade Winds ,,12 Johnson St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2876,Victoria House,,5 Standish St.,Provincetown,MA,(H),Hotel,1984,,,,12/5/2021 12:17pm
2877,Vorelli's ,,Commercial St.,Provincetown,MA,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2878,Watership Inn,,7 Winthrop St.,Provincetown,MA,"(H),(*)",Hotel,1984,,,,12/5/2021 12:17pm
2879,Weathering Heights,(Bar & R),Shank Painter Rd.,Provincetown,MA,(R),"Bars/Clubs,Restaurant",1984,,,,12/5/2021 12:17pm
2880,White Wind Inn,"(Some M, L)",174 Commercial St.,Provincetown,MA,"(M),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2881,Ye Olde Whaler,,538 Commercial St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2882,Winthrop House,,5 Winthrop St.,Provincetown,MA,"(M),(H)",Hotel,1984,,,,12/5/2021 12:17pm
2890,Country Club,(Disco) (Swim pool) (WE*) (Rte. 139),44 Mazeo Drive,Randolph,MA,"(P),(D),(E),(WE),(*)",Bars/Clubs,1984,,,,1/26/2022 1:20pm
2906,Di Rocco's Cabaret,(Disco) (Some L) (WE*) (Rte. 3A) (nr. New Hampshire State Line),Frost Rd. ,Tyngsboro,MA,"(YC),(D),(S),(L),(WE),(*)",Bars/Clubs,1984,,,,1/26/2022 1:21pm
2911,Williams Inn,(Disco-WE),Main St.,Williamstown,MA,"(M),(H),(R),(WE)","Restaurant,Hotel",1984,,,,12/5/2021 12:17pm
2910,Purple Pub,(Some L),Bank St.,Williamstown,MA,"(M),(YC),(L)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2913,Howard Johnson's,,481 Lincoln,Worcester,MA,"(M),(R),(C),(AH)",Restaurant,1984,,,,12/5/2021 12:17pm
2912,Club 288,(E-Upstairs) (Disco) (D-downstairs),288 Main St.,Worcester,MA,"(*),(E),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2915,M.C.C.,,4 Wellington St.,Worcester,MA,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2914,Isaiah's,(Disco) (Some L),11 Thomas St.,Worcester,MA,"(R),(D),(L)","Restaurant,Bars/Clubs",1984,,,,12/5/2021 12:17pm
3010,Bill & Joe's Bar,,150 W. Michigan Ave.,Jackson,MI,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2926,Rubaiyat ,(Disco) ,102 S. 1st,Ann Arbor,MI,"(D),(YC)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2925,M.C.C.,,1679 Broadway,Ann Arbor,MI,(MCC),Religious Institution,1984,,,,1/7/2022 9:52am
2923,Franks,(Good for breakfast & lunch),334 Maynard,Ann Arbor,MI,"(M),(R)",Restaurant,1984,,,,12/5/2021 12:17pm
2933,Three Knights Inn,Big Rapids Motel,1010 S. State St.,Big Rapids,MI,"(M),(YC),(WE)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2936,F.B.I.,"(Food & Beverage, Inc.) (Bar & beach) (Cruisy summer WE*)",1280 Shoreline Dr.,Brooklyn,MI,"(H),(PT),(D),(SM),(W),(WE),(*)","Hotel,Bars/Clubs,Cruising Areas",1984,,,,1/19/2022 7:53am
2938,Amigas Club,(Disco) betw. 7 & 8 Mile Roads,19326 Conant ,Detroit,MI,"(L),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2939,Aruba ,(Disco),99 W. 7 Mile Rd.,Detroit,MI,"(YC),(D),(*)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2942,Back Stage Deli,(Open until 4 am*) just N. of 6 Mi Rd.,17630 Woodward,Detroit,MI,"(R),(*)",Restaurant,1984,,,,1/19/2022 7:48am
2941,Backpocket,('Jocks') (Cruisy) ,8832 Greenfield Rd.,Detroit,MI,"(R),(PT),(*)","Cruising Areas,Restaurant",1984,,,,1/18/2022 3:12pm
2944,Brass Rail,,6545 Woodward,Detroit,MI,,Bars/Clubs,1984,,,,12/5/2021 12:17pm
2945,C.C.W. Saloon,,16103 W. Warren,Detroit,MI,(C&W),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2946,Cheeks Disco,,13301 W. 8 Mi. Rd.,Detroit,MI,"(PE),(M),(YC),(D)",Bars/Clubs,1984,,,,12/5/2021 12:17pm
2950,Club Incognito,(Some L),4401 E. 7 Mi. Rd.,Detroit,MI,(L),Bars/Clubs,1984,,,,12/5/2021 12:17pm
2948,Club Detroit Baths,"(Some YC, W, SM, FFA)",7646 Woodward Ave.,Detroit,MI,"(YC),(W),(SM),(FFA),(*)",Bathhouses,1984,,,,12/5/2021 12:17pm
2947,Chosen Books,,940 W. McNichols,Detroit,MI,(*),Book Store,1984,,,,12/5/2021 12:17pm
