ID2,title,description,amenityfeatures,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
1602,Pro Shop,(Disco) (Some L),"(PT),(L),(*)",840 Cleveland,Bars/Clubs,Clearwater,FL,,1989,,,6/30/2022 2:36pm
1603,Silks ,,"(M),(R)",103 S Garden Ave.,Restaurant,Clearwater,FL,,1989,,,6/30/2022 2:35pm
1605,A-I-A Adult Books,(Cruisy),,4285 N. Atlantic Ave.,"Book Store,Cruising Areas",Cocoa Beach,FL,,1989,,,6/30/2022 2:38pm
1606,Midnight Lounge,(Disco) (Bayview Shopping Plaza),"(*),(PT)",5675 N. Atlantic Ave.,Bars/Clubs,Cocoa Beach,FL,,1989,,,6/30/2022 2:38pm
1609,Vision Travel ,,(IGTA),2102 Ponce De Leon,Travel Agency,Coral Gables,FL,,1989,,,6/30/2022 2:37pm
1610,Partners,,(L),625 E. Dania Beach Blvd.,Bars/Clubs,Dania,FL,,1989,,,6/30/2022 2:36pm
1612,Landmark ,(Some W) (Levi) (adj. Barn Door),"(W),(S),(*)",615 Main St.,Bars/Clubs,Daytona Beach,FL,,1989,,,6/30/2022 2:36pm
1613,Zodiac Lounge ,(Disco) (Some L) (May be moving) (S. Daytona Beach),"(YC),(L),(S)",1654 S. Ridgewood,Bars/Clubs,Daytona Beach,FL,,1989,,,6/30/2022 2:37pm
1615,Aste's,,(R),3704 N. Ocean Blvd.,Restaurant,Dunedin,FL,,1989,,,6/30/2022 2:38pm
1616,Dallape's Lounge,(Some L),"(YC),(D),(S),(M),(L),(*)",325 Main St.,Bars/Clubs,Dunedin,FL,,1989,,,6/30/2022 2:36pm
1617,Admiral's Court,,(H),21 Hendricks Isle,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:35pm
1618,Backstreet ,(Disco) (Sun. only*),"(YC),(S),(E),(*)",200 W. Broward,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,11/15/2022 5:26pm
1619,Beach Buoy Motel,,(H),2929 Cortez,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1620,Big Ruby's,Ft. Lauderdale,(H),908 N.E. 15th St.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1621,Bill & Gordy's Bistro,(Beer & wine),(R),2528 N. Federal Hwy,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1622,Bobby Winn's,,"(R),(*)",201 S.W. 2nd St.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:35pm
1623,Boot's,(Levi),"(W),(*)",2708 S.W. 9th St.,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1624,Buddy's,,(PT),2312 N.E. 26th St.,Bars/Clubs,Ft. Lauderdale,FL,,1989,,at Federal,6/30/2022 2:37pm
1625,Cafe de Lauderdale,,(R),111 S.E. 2nd Ave.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:35pm
1626,Cathode Ray,(Good V) (Cruisy) (Preppie),"(*),(YC),(V)",1105 E. Las Olas Blvd.,"Bars/Clubs,Cruising Areas",Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1627,Club Body Center,(Spa) (Great pool),"(*),(YC),(IGHC)",400 W. Broward,Bathhouses,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1628,Clubhouse II,(Spa),,2650 E. Oakland Park Blvd.,Bathhouses,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1629,Conch Out Inn,,(H),1110 S.W. 1st St.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1630,Connection Bar,(Go go boys),,3050 N.E. 26th Terrace,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1631,Copa ,(Disco) (3 bars) (Patio) (Open 'till 3am),"(*),(YC)",624 S.E. 28th St. ,Bars/Clubs,Ft. Lauderdale,FL,,1989,,at US 1,6/30/2022 2:36pm
1632,David Magazine ,(Publication),,2145 W. Davie Blvd.,Publication,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1633,David's,,"(N),(W)",502 E. Sunrise Blvd.,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1635,"Escape Travel, Inc. ",,(IGTA),256 Commercial Blvd.,Travel Agency,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1636,Everglades,,"(PT),(W)",1931 Federal Hwy,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1637,Fallen Angel ,"(Leather, cards, toys, etc.)",,3045 N. Federal Hwy,Erotic Shop,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1638,Flamingo Bay,(Cruisy),(V),3148 N.E. 12th Ave.,"Theatre,Cruising Areas",Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1639,Flamingo Guesthouse,,(H),1329 N.E. 17th Way,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1640,Four fourty-one Books,(Adult erotica),,1308 S. State Rd. 7,"Erotic Shop,Book Store",Ft. Lauderdale,FL,,1989,,,1/18/2023 9:42am
1641,Glow Lounge,(Bar & R),"(R),(N)",1118 W. Broward Blvd.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1642,Grand Central Cafe,,(R),901 Progresso Dr.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1643,Grotto,,"(OC),(W)",1914 E. Oakland,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1644,Hideaway,,(N),2022 N.E. 18th St.,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1645,Hunters East,,(H),315 N.E. 16 Terrace,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1646,J. Miles Clothing,,,1023 E. Las Olas Blvd.,Business,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1647,J.R.'s Steak & Subs,,(R),225 N.E. 3rd Ave.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1648,J.J.'s Otherside,,"(L),(D),(PT)",2283 Wilton Dr.,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1649,January's,,"(*),(R),(E)",2135 W. David Blvd.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1651,Johnny's Village Inn,(Hustlers),"(PT),(*)",219 S.W. 2nd,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1652,Lauderdale Manor,,"(H),(IGTA),(*)",2926 Valencia St.,Travel Agency,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1653,Lauderdale Terrace Resort,(Pool) ('BA' sundeck) (Some Hustlers),"(H),(BA),(*)",3000 Castillo ,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1654,Le Rezza ,,(R),1506 E. Commercial Blvd.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1655,Lefty's,,(*),710 N. Federal Hwy,"Bars/Clubs,Cruising Areas",Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1656,Lime Apts.,,(H),2010 N.E. 17th St.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1657,Little Jim's,(Levi),"(N),(*)",3038 N. Federal Hwy,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1659,M.C.C.,,(MCC),330 S.W. 27th St.,Religious Institution,Ft. Lauderdale,FL,,1989,,,1/18/2023 9:53am
1660,Marlin Beach Hotel,(Ft. L. Beach) (305)467-6551,"(*),(H),(IGTA)",17 S. Atlantic Blvd.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:35pm
1661,Midnight Sea,(305) 463-4827,"(*),(H)",3016 Alhambra St.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1662,Ocean Walk Apts. ,,(H),3008 Castillo ,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1663,Palms ,(Cabaret),(R),2209 Wilton Dr.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1665,Rose ,(Go go boys),,1951 Powerline Rd.,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1666,S.I.R. Apts,,(H),705 S.E. 2nd St.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1667,Saltaire Motel,,"(M),(H),(IGTA)",2831 Vistamar,Hotel,Ft. Lauderdale,FL,,1989,,,1/3/2023 10:31pm
1668,Shangri-La,(May be changing name) (Disco) (Some L),"(L),(R),(*)",451 N. State Rd. 7,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1670,Studio One Cafe,,(R),2447 E. Sunrise,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1671,Tacky's ,(Cruisy) (Levi) (Sun T-D) (Great patio!) (Open 'till 4am),"(*),(V)",2509 W. Broward Blvd.,"Bars/Clubs,Cruising Areas",Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1672,Taurus Apts.,,(H),700 N.E. 6th St.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1673,Trader Tom's,(Clothes & everything!) (at the Marlin Beach Hotel),(*),17 S. Atlantic Blvd.,"Business,Hotel",Ft. Lauderdale,FL,,1989,,,1/18/2023 9:22am
1674,Truffles,,(R),1120 W. Broward Blvd.,Restaurant,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1675,Tunnel Bar,(May be closing),(PT),545 S. Federal Hwy,Bars/Clubs,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:36pm
1676,Wayward Winds,(Googie Grant hangs out here),(H),1499 N.E. 32nd St.,Hotel,Ft. Lauderdale,FL,,1989,,,6/30/2022 2:37pm
1683,Annex,,"(D),(YC),(PT)",3112 Cleveland Ave. S.,Bars/Clubs,Ft. Myers,FL,,1989,,,6/30/2022 2:37pm
1687,M.C.C.,(813) 334-4443,(MCC),1414 Dean St.,Religious Institution,Ft. Myers,FL,,1989,,,1/3/2023 10:31pm
1688,Office Pub,,(N),3704 Grove,Bars/Clubs,Ft. Myers,FL,,1989,,,6/30/2022 2:38pm
1696,Capers,,"(N),(D),(PT)",112 S.W. 1st Ave.,Bars/Clubs,Gainesville,FL,,1989,,,6/30/2022 2:35pm
1698,Goering's Book Store,(Serious books-sometimes cruisy),,1310 W. University,"Book Store,Cruising Areas",Gainesville,FL,,1989,,,11/15/2022 2:42pm
1699,M.C.C.,(904)378-2083,(MCC),2814 N.W. 43rd St.,Religious Institution,Gainesville,FL,,1989,,,1/3/2023 10:32pm
1700,Melody Club,(Disco) (Patio) (Some L),"(*),(S),(L)",4130 N.W. 6th St.,Bars/Clubs,Gainesville,FL,,1989,,,6/30/2022 2:38pm
1701,My Friend's Place,(Disco),"(S),(*)",5400 S.E. Hawthorne Rd.,Bars/Clubs,Gainesville,FL,,1989,,,6/30/2022 2:38pm
1705,Club 21,(Disco) (Fun!),"(*),(YC)",2920 S.W. 30th Ave.,Bars/Clubs,Hallandale,FL,,1989,,,6/30/2022 2:37pm
1706,J.P.'s Lounge,,(S),1795 Okeechobee Rd.,Bars/Clubs,Hialeah,FL,,1989,,,6/30/2022 2:37pm
1707,Hollywood House Resorts,,(H),1226 S. 20th Ave.,Hotel,Hollywood,FL,,1989,,,6/30/2022 2:37pm
1708,Rumors,,"(R),(E)",715 S. 21st Ave.,Restaurant,Hollywood,FL,,1989,,,6/30/2022 2:36pm
1709,Shadows,,(D),715 S. 21st Ave.,Bars/Clubs,Hollywood,FL,,1989,,,6/30/2022 2:36pm
1710,Timmy's After Hours,,,2027 Pembroke,Bars/Clubs,Hollywood,FL,,1989,,,6/30/2022 2:37pm
1713,Club Jacksonville Health Club,(Spa),(*),1939 Hendricks Ave.,Bathhouses,Jacksonville,FL,,1989,,,6/30/2022 2:37pm
1714,College Station,(Disco) (Some B),"(YC),(V),(S),(B),(*)",1187 Edgewood Ave. S.,Bars/Clubs,Jacksonville,FL,,1989,,,6/30/2022 2:37pm
1716,Jo's Little Dude,,"(OC),(L),(S),(WE),(*)",2952 Roosevelt Blvd.,Bars/Clubs,Jacksonville,FL,,1989,,,6/30/2022 2:37pm
1717,Junction,,"(N),(OC)",1261 King St.,Bars/Clubs,Jacksonville,FL,,1989,,,6/30/2022 2:37pm
1719,Third Dimension,(Disco) (Piano bar),(R),711 Edison Ave.,"Bars/Clubs,Restaurant",Jacksonville,FL,,1989,,,1/18/2023 10:01am
1723,Bo's Reef,(Disco) (WE*),"(R),(PT),(WE),(*)",201 5th Ave. N.,Restaurant,Jacksonville Beach,FL,,1989,,,6/30/2022 2:35pm
1724,Alexander's Guest House,(Pool) ,"(H),(IGTA),(*)",1118 Fleming St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:37pm
1725,Alligator News & Books,,,533 Duval St.,Book Store,Key West,FL,,1989,,,6/30/2022 2:36pm
1726,Antonia's ,(Italian-R) ,"(M),(R),(PE),(*)",615 Duval St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1727,"Author's of Key West
",(Guest House) (Pool),(*),725 White St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1728,Backstreet ,(Disco),,700 Duval St.,Bars/Clubs,Key West,FL,,1989,,,6/30/2022 2:36pm
1729,Big Ruby's ,(Guest House) (Pool),(*),409 Applerouth Lane,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1730,Blue Parrot Inn,,"(H),(*)",916 Elizabeth St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1732,Borge's Guest House,,,712 Amelia,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1733,Brass Key Guesthouse,(Pool) ,"(H),(IGTA),(*)",412 Frances St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1734,Cafe Exile,,(R),700 Duval St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1735,Cafe des Artistes,(French-R),"(M),(R)",1007 Simonton St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1736,Cheers,,,5922 S. Dixie Hwy,Bars/Clubs,Key West,FL,,1989,,,6/30/2022 2:38pm
1737,Chelsea House,,"(M),(H)",707 Truman St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1738,Coconuts,,"(M),(R)",903 Duval St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1739,Coconut Grove Guest House,,"(H),(IGTA),(*)",817 Fleming St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1740,Colours ,(Guest House) (Pool) ,"(IGTA),(*)",410 Fleming St.,Travel Agency,Key West,FL,,1989,,,6/30/2022 2:36pm
1741,Copa-Key West,(Disco) (Levi bar in back) (Great patio!),"(*),(YC),(V)",623 Duval St.,Bars/Clubs,Key West,FL,,1989,,,6/30/2022 2:36pm
1742,Curry House,,"(H),(IGTA),(*)",806 Fleming St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1743,Cypress House,(Guest House) (Pool) ,"(IGTA),(*)",601 Caroline,Travel Agency,Key West,FL,,1989,,,6/30/2022 2:36pm
1744,Dickies,,(R),320 Grinnell,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1745,Duval House,(Pool) ,"(H),(*)",815-D Duval St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1746,Early House,(Men only) (Pool) ,"(H),(IGTA),(*)",511 Simonton St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1747,Eight-O-One Piano Bar,,(E),801 Duval St.,Bars/Clubs,Key West,FL,,1989,,,6/30/2022 2:36pm
1748,Fast Buck Freddie's,"(A tropical Bloomingdales) (Clothes, gifts, etc.)",(M),500 Duval St.,Business,Key West,FL,,1989,,,6/30/2022 2:36pm
1749,Four-One0Six Cafe,,"(L),(PT)",416 Appelrouth,Bars/Clubs,Key West,FL,,1989,,,6/30/2022 2:36pm
1750,Garden House,,"(H),(IGTA),(*)",329 Elizabeth St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1751,Heron House,(Pool) (Gym),"(H),(IGTA),(*)",512 Simonton St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1752,Island House,"(Pool, sauna & gym) (Cafe) ","(H),(IGTA),(*)",1129 Fleming St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:37pm
1753,Jordan's,,(R),808 Duval St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1754,Key Lodge Motel,(Pool),"(M),(H),(*)",1004 Duval St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1756,Key West Island Books,,,515 Fleming St.,Book Store,Key West,FL,,1989,,,6/30/2022 2:36pm
1758,La Terraza De Marti,La Te Da (Pool) (Bar) (Very good R),"(H),(R),(*)",1125 Duval St.,"Hotel,Restaurant",Key West,FL,,1989,,,1/18/2023 10:01am
1759,La Trattoria,,(R),524 Duval St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1761,Lighthouse Cafe,,(R),917 Duval St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1762,Lighthouse Court,"(Gym, pool) ","(H),(R),(IGTA),(*)",902 Whitehead,"Hotel,Restaurant",Key West,FL,,1989,,,1/18/2023 10:01am
1763,Lime House Guest House,(Pool) (Men only),(H),219 Elizabeth St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1765,Louie's Backyard,(Gretta's favorite) ,"(M),(R),(PE),(*)",700 Waddell Ave.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1766,M.C.C.,,(MCC),1215 Petronia St.,Religious Institution,Key West,FL,,1989,,,6/30/2022 2:37pm
1767,Merlin ,,"(M),(H)",811 Simonton St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1768,My Funny Brother,,"(M),(R),(E)",900 Duval St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1769,Oasis Guest House,(Pool) (Men only) ,"(H),(IGTA),(*)",823 Fleming St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1771,Palms of Key West,(Guest House),"(M),(IGTA),(*)",820 White ST.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1773,Pigeon House Patio,(Some L),"(M),(R),(E),(L)",301 Whitehead,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1774,Pines Guest House,(Pool) ,"(H),(IGTA),(*)",521-B United St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1775,Pleasure Chest ,"(Erotica, etc.)",(*),535 Duval St.,Erotic Shop,Key West,FL,,1989,,,6/30/2022 2:36pm
1776,Randy Strickland Realtor,(305) 294-7713,,628 Fleming St.,Business,Key West,FL,,1989,,,6/30/2022 2:36pm
1777,Rooftop Cafe,,"(R),(E),(WE)",310 Front St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:36pm
1779,SeaScape Guest House,,,420 Olivia,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1780,Simonton Court Guest House,(Pool) ,"(H),(*)",320 Simonton St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1782,Spindrift Tropical Resort,,(H),1212 Simonton St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:37pm
1783,Sweet Caroline ,(Guest House) (L only) ,"(L),(IGTA),(*)",529 Caroline St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1784,The Buttery,,"(M),(R),(PE),(*)",1206 Simonton St.,Restaurant,Key West,FL,,1989,,,6/30/2022 2:37pm
1785,The Southwinds,(Pool),"(M),(H)",1321 Simonton St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:37pm
1786,Tropical Inn,,"(M),(H)",812-M Duval St.,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1787,Watson House,(Apts),"(M),(H)",525 Simonton,Hotel,Key West,FL,,1989,,,6/30/2022 2:36pm
1794,Green Parrot,(Disco),"(PT),(S),(*)",1030 E. Main St.,Bars/Clubs,Lakeland,FL,,1989,,,6/30/2022 2:36pm
1795,M.C.C.,,(MCC),2530 Main St.,Religious Institution,Lakeland,FL,,1989,,,6/30/2022 2:37pm
1796,Kathy's Place,,"(L),(*)",23 S. Dixie Hwy,Bars/Clubs,Lake Worth,FL,,1989,,,6/30/2022 2:35pm
1797,Myster Syster's ,,(L),6 S. 'J' St.,Bars/Clubs,Lake Worth,FL,,1989,,,6/30/2022 2:35pm
1798,Subway,,(R),7771 Lake Worth Rd.,Restaurant,Lake Worth,FL,,1989,,,6/30/2022 2:38pm
1800,Back Room,(Surf & Sand Lounge),(M),14601 Gulf Blvd.,Bars/Clubs,Madeira Beach,FL,,1989,,,6/30/2022 2:38pm
1801,High Tide Adult Books,,,3288 W. New Haven Ave.,"Book Store,Erotic Shop",Melbourne,FL,,1989,,,7/19/2022 12:56pm
1802,Saturdays Lounge,"(Disco) (Some W, L) (WE*) (mi. E. of I-95 on Rt.192)","(P),(W),(L),(WE),(*)",9760 W. New Haven Ave.,Bars/Clubs,Melbourne,FL,,1989,,,6/30/2022 2:38pm
1810,Bird Road Books,,,6833 Bird Rd.,Book Store,Miami,FL,,1989,,,6/30/2022 2:38pm
1811,Biscayne Books,,,7939 Biscayne Blvd.,Book Store,Miami,FL,,1989,,,6/30/2022 2:38pm
1812,Bits & Bridle ,(Levi) (Strippers),(SM),8239 N.E. 2nd Ave.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:38pm
1813,Cactus,,"(R),(*)",2401 N.E. Biscayne Blvd.,Restaurant,Miami,FL,,1989,,,6/30/2022 2:37pm
1814,Cheers,(Disco) ,"(*),(YC),(V)",5922 S. Dixie Hwy,Theatre,Miami,FL,,1989,,,6/30/2022 2:38pm
1815,Cherry Grove,,(L),2490 S.W. 17th,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:37pm
1816,Club Body Center,(Spa) ,"(*),(YC),(IGHC)",2991 Coral Way,Bathhouses,Miami,FL,,1989,,,6/30/2022 2:37pm
1817,Club Milford,(Disco),(E),1060 N.E. 79th St.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:36pm
1818,El Carol ,(Some Cubans),(N),930 Le Juene Rd.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:36pm
1820,Gregory's ,,"(N),(E)",265 N.E. 79th St.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:36pm
1821,Grove Bookworm,(Books) (Coconut Grove),(*),3025 Fuller St.,Book Store,Miami,FL,,1989,,,6/30/2022 2:37pm
1822,Grove Gables Travel,,(IGTA),3025 Coral Way,Travel Agency,Miami,FL,,1989,,,6/30/2022 2:37pm
1823,Gym Miami ,(Health Club),(*),3011 Coral Way,Bathhouses,Miami,FL,,1989,,,6/30/2022 2:37pm
1824,H.Q. Cabaret Club,,(E),8033 N.W. 36th St.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:38pm
1825,Hamburger Pattie's,,"(M),(R)",7301 Biscayne Blvd.,Restaurant,Miami,FL,,1989,,,6/30/2022 2:38pm
1826,Happy Books,(Cruisy 24 hrs.),,9514 S. Dixie Hwy,"Book Store,Cruising Areas",Miami,FL,,1989,,,6/30/2022 2:38pm
1827,Hole,(Key club) (S.W. 57th Ave.),"(P),(SM)",1910 Red Road,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:37pm
1828,Lambda Passages ,"(Books, etc.)",,7545 Biscayne Blvd.,Book Store,Miami,FL,,1989,,,6/30/2022 2:38pm
1829,Le Biltmore,,(R),1208 Anastasia Ave.,Restaurant,Miami,FL,,1989,,,6/30/2022 2:37pm
1830,Le Jeune Road Book Store,,,938 S.W. 42nd Ave.,Book Store,Miami,FL,,1989,,,6/30/2022 2:36pm
1831,Leprechaun Inn,(Cruisy) ,(*),7305 Bird Rd.,"Bars/Clubs,Cruising Areas",Miami,FL,,1989,,,11/15/2022 2:38pm
1833,On the Waterfront ,(Disco) (Very Latin),"(YC),(*)",3615 South River Dr. N.W.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:38pm
1834,Perrine Books,,,18093 S. Dixie Hwy,Book Store,Miami,FL,,1989,,,6/30/2022 2:38pm
1836,Red Road Books,,(F&S),236 S.W. Red Road,Book Store,Miami,FL,,1989,,,6/30/2022 2:36pm
1837,Roger at the Vagabond,,(N),7301 Biscayne Blvd.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:38pm
1838,Seventy-ninth St. Cinema,(Adult movies),,137 N.E. 79th St.,Theatre,Miami,FL,,1989,,,6/30/2022 2:35pm
1839,Southpaw Saloon,(Nude go go boys),"(PT),(*)",7005 Biscayne Blvd.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:38pm
1841,TWN ,(The Weekly News) (Publication),,901 N.E. 79th St.,"Publication,Book Store",Miami,FL,,1989,,,1/18/2023 9:49am
1843,Trail Books,,,7350 S.W. 8th St.,Book Store,Miami,FL,,1989,,,6/30/2022 2:38pm
1844,Uncle Charlie's,(Disco),"(YC),(S),(*)",3673 Bird Rd.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:38pm
1845,Waterfront ,(Disco),"(M),(YC)",3615 N.W. South River Dr.,Bars/Clubs,Miami,FL,,1989,,,6/30/2022 2:38pm
1860,Boardwalk,(Some Latins) (See ad next page),"(E),(S),(V),(PT),(*)",17008 Collins Ave.,Bars/Clubs,Miami Beach,FL,,1989,,,6/30/2022 2:38pm
1861,Cabana Joe,(Clothing),,1905 Collins Ave.,Business,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1862,Club 1235 ,(Disco) (Sun. only*),"(YC),(*)",1235 Washington Ave.,Bars/Clubs,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1864,Gaiety II ,(Adult Theater),,2004 Collins Ave.,Theatre,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1865,Hamlet,,(N),1663 Lenox Ave.,Bars/Clubs,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1866,Monkey Bar,,(RT),2000 Collins Ave.,Bars/Clubs,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1867,OVO,(Tues. only),(OC),1450 Collins Ave.,Bars/Clubs,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1868,Phillis's Place,(163rd & Collins),(L),238 Sunny Isle Blvd.,Bars/Clubs,Miami Beach,FL,,1989,,,6/30/2022 2:36pm
1869,Riviera Park,,(H),2000 Liberty Ave.,Hotel,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1870,Riviera Plaza Apts.,,(H),337 20th St.,Hotel,Miami Beach,FL,,1989,,,6/30/2022 2:36pm
1871,Sea Gull,(Resort) (Pool) (Disco) (T-D Sat & Sun.) On the Ocean,"(H),(R),(*)",100 21st. ,"Bars/Clubs,Hotel,Restaurant",Miami Beach,FL,,1989,,at Collins,1/18/2023 10:00am
1872,Teran's,(Best late) ,"(D),(S)",323 23rd St.,Bars/Clubs,Miami Beach,FL,,1989,,,6/30/2022 2:36pm
1874,Twenty-first St. Theater,,(F&S),2039 Collins Ave.,Theatre,Miami Beach,FL,,1989,,,6/30/2022 2:37pm
1877,Book Nook,,,824 5th Ave. S.,Book Store,Naples,FL,,1989,,,6/30/2022 2:36pm
1881,Kozy Korner,,,1810 S. Blvd.,Bars/Clubs,New Port Richey,FL,,1989,,,6/30/2022 2:37pm
