ID,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,uncleartype,notes,Year,lastmodified
1041,Rainbow Cattle Co.,,199 Valencia St.,San Francisco,CA,"(PT),(C&W),(OC)",Bars/Clubs,,,,1986,2/13/2022 3:02pm
2931,Empire Rest. & Cafe  ,(24 hrs.) ,200 Brookline ,Boston,MA,,"Bars/Clubs,Restaurant",,,,1986,3/11/2022 12:00pm
5841,Fannie's,,200 E. Washington,Milwaukee,WI,"(L),(R),(D),(*)","Restaurant,Bars/Clubs",,,,1986,4/25/2022 1:29pm
5392,Toys ,(Many L) (Disco) ,200 N. 29th ,McAllen,TX,"(L),(D)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5252,Other Place,(Disco) (Some L) (Go go boys) ,200 N. Vacek ,Ft. Worth,TX,"(*),(YC),(D),(L)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
3440,Gay People Alliance ,U. of Mo.,200 Read Hall,Columbia,MO,,Organization,,,,1986,6/7/2022 12:39pm
3580,Sanctuary ,"(Some W, SM) (Leather shop) ",200 S. 18th St. ,Lincoln,NE,"(W),(SM),(PT),(V),(*)","Bars/Clubs,Theatre",,,,1986,3/16/2022 2:55pm
1582,Goodtimers Pub,(Gay bar at Backstreet),200 W. Broward,Ft. Lauderdale,FL,,Bars/Clubs,,,,1986,2/15/2022 7:42pm
2644,Ellwest Stereo Theatre,,200 W. Market St.,Louisville,KY,,Theatre,,,,1986,3/4/2022 2:19pm
2159,Kismet ,(Disco) ,200 W. State,Calumet City,IL,"(YC),(D)",Bars/Clubs,,,,1986,2/26/2022 9:52pm
1024,C'est Si Bon,,201 9th St.,San Francisco,CA,"(R),(E),(D)","Restaurant,Bars/Clubs",,,,1986,2/13/2022 3:02pm
1811,Tom Cat ,(Above Gayety Theatre) ,201 20th St.,Miami Beach,FL,,"Theatre,Bars/Clubs",,,,1986,2/18/2022 1:28pm
2161,Patch ,,201 155th St. ,Calumet City,IL,"(L),(*)",Bars/Clubs,,,,1986,2/26/2022 9:53pm
4673,Cara Villa ,(Many L) ,201 E. 6th Ave. ,Altoona,PA,"(L),(*)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
3571,Miner's Camp ,(Military) ,201 Industrial Rd.,Bellevue,NE,(M),Bars/Clubs,,,,1986,3/16/2022 2:55pm
3666,Club Merri-Mac,(Some L) ,201 Merrimack St. ,Manchester,NH,"(P),(L),(*)",Bars/Clubs,,,,1986,3/17/2022 12:09am
4120,Rosie's ,(Disco) (Cl. Mon.) ,201 Monroe ,Rochester,NY,"(D),(L)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
1676,Bo's Coral Reef,(Disco) (Sun. buffet) (WE*) ,201 N. 5th Ave.,Jacksonville Beach,FL,"(R),(PT),(WE),(*)",Restaurant,,,,1986,6/7/2022 2:23pm
3499,Bob Martin's Bar,"(Cruisy) (Some W, SM) (11am-3am) & Gateway Saloon, Stadium Hotel",201 S. 20th ,St. Louis,MO,"(*),(W),(SM)","Bars/Clubs,Cruising Areas,Hotel",,,,1986,6/7/2022 1:39pm
2384,Bullwinkle's ,"(Some YC, L) (Disco) ",201 S. College,Bloomington,IN,"(R),(YC),(L),(D),(*)","Restaurant,Bars/Clubs",,,,1986,2/27/2022 11:24pm
2400,Evansville Book Mart ,(Cruisy) ,201 S. Fulton Ave.,Evansville ,IN,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:26pm
2701,Illusions ,(Many L) (Discobar) ,201 S. Stanley ,Monroe,LA,(L),Bars/Clubs,,,,1986,3/6/2022 9:54pm
1586,Hannibal's,(Some Hustlers),201 S.W. 2nd St.,Ft. Lauderdale,FL,"(R),(E)",Restaurant,,,,1986,2/15/2022 7:44pm
5891,Crown Adult Books,(Cruisy arcade) ,201 Scott St.,Wausau,WI,,"Book Store,Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:31pm
3836,Lenny's ,"(Some YC, L) (Disco) ",201 State St. ,Binghamton,NY,"(*),(YC),(L),(D)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
4025,Follies Burlesk ,,201 W. 46th St.,New York,NY,(P),Theatre,,,,1986,3/24/2022 7:35pm
4027,Gaiety Male Burlesk ,,201 W. 46th St.,New York,NY,,Theatre,,,,1986,3/24/2022 7:35pm
4080,Womanbooks,,201 W. 92nd St.,New York,NY,(L),Book Store,,,,1986,3/24/2022 7:35pm
4735,Tally Ho ,"(Some YC, L) (Disco) (R upstairs) (Open Sun.) ",201 W. Orange ,Lancaster,PA,"(*),(YC),(L),(D),(R)","Restaurant,Bars/Clubs",,,,1986,4/12/2022 6:00pm
3900,Knight's Spot,"(Some L, YC) (WE*) ",201 Windsor,Jamestown,NY,"(L),(YC),(D),(WE),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
37,Books As Seeds,(Bookstore) ,202 Andrew Jackson,Huntsville,AL,,Book Store,,,,1986,1/25/2022 1:22pm
4461,Water Main ,(Disco) ,202 N. Main St. ,Piqua,OH,"(*),(D),(E),(S)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
1915,Ohio Bar,,202 Polk,Tampa,FL,"(PT),(RT),(M)",Bars/Clubs,,,,1986,2/22/2022 7:11pm
4816,Woody's ,(Good days) (Lunch*) ,202 S. 13th St. ,Philadelphia,PA,"(R),(*)",Restaurant,,,,1986,4/12/2022 6:00pm
1911,Lifestyle Bookstore & Gifts,,202 S. Howard,Tampa,FL,(L),"Business,Book Store",,,,1986,2/22/2022 7:09pm
2640,City Lounge ,(Hustlers) (Best days) ,202 W. Market,Louisville,KY,(*),Bars/Clubs,,,,1986,3/4/2022 2:19pm
2171,Old Town Arcade ,(Books & erotica) ,203 S. Locust ,Champaign,IL,,"Book Store,Erotic Shop",,,,1986,2/26/2022 9:58pm
2535,Brass Garden ,(Some L) ,204 3rd St. ,Des Moines,IA,"(PT),(L)",Bars/Clubs,,,,1986,3/3/2022 8:03pm
4042,Regent East,,204 E. 58th St.,New York,NY,(E),Bars/Clubs,,,,1986,3/24/2022 7:35pm
1859,Red Carpet ,,204 Old Corry Rd.,Pensacola,FL,"(PT),(L)",Bars/Clubs,,,,1986,2/18/2022 2:21pm
2578,View on the Hill,,204 Orchard,Kansas City,KS,"(P),(PT),(D)",Bars/Clubs,,,,1986,3/3/2022 8:43pm
4786,Mamzelle's ,(L only) ,204 S. Quince ,Philadelphia,PA,"(P),(L),(*)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
2915,Art I Cinema ,,204 Tremont ,Boston,MA,,Theatre,,,,1986,3/11/2022 12:00pm
3927,Carr's ,,204 W. 10th St.,New York,NY,(OC),Bars/Clubs,,,at Bleecker St.,1986,3/24/2022 7:35pm
5292,Diners News,(Books) ,204 Westheimer ,Houston,TX,,Book Store,,,,1986,4/20/2022 2:05pm
2314,Helen Schrader's,(Tired S) (Some L) ,205 N. 5th St.,East St. Louis,IL,"(S),(OC),(WE),(L)",Bars/Clubs,,,,1986,2/27/2022 8:34pm
3710,Saratoga ,(Preppies) (Disco) ,205 S. New York Ave.,Atlantic City,NJ,"(D),(R),(*)","Restaurant,Bars/Clubs",,,,1986,3/17/2022 8:07pm
2863,Fayette News Center ,"(Books, etc.) ",205 W. Fayette,Baltimore,MD,(M),Book Store,,,,1986,3/8/2022 6:26pm
2366,Donna's Adult Books,(24 hrs.) ,206 N. 5th St. ,Springfield,IL,,"Book Store,Erotic Shop",,,,1986,2/27/2022 11:21pm
4761,Bike Stop ,,206 S. Quince ,Philadelphia,PA,"(SM),(*)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
3930,Chelsea Big Wok,(Chinese) ,207 10th Ave.,New York,NY,"(M),(R)",Restaurant,,,,1986,3/24/2022 7:35pm
1406,The Gables,(Guest House) ,207 Collins St.,Hartford,CT,(H),Hotel,,,,1986,2/15/2022 12:17am
55,City Jail Pub,(Liquor) (AH*WE) ,207 Dexter Ave.,Montgomery,AL,"(P),(E),(AH),(WE),(*)",Bars/Clubs,,,,1986,6/7/2022 2:24pm
698,Capri ,,207 N. Tremont,Oceanside,CA,"(PT),(*)",Bars/Clubs,,,,1986,2/3/2022 11:37pm
4782,Key West ,(Disco) (Sun. brunch) ,207 S. Juniper ,Philadelphia,PA,"(*),(D),(YC),(R)","Restaurant,Bars/Clubs",,,,1986,4/12/2022 6:00pm
2448,Rumors,,207 South St.,Lafayette,IN,"(D),(*)",Bars/Clubs,,,,1986,3/2/2022 5:56pm
3410,Bill's Disco & Show Bar,,207 W. Amite,Jackson,MS,"(P),(BYOB)",Bars/Clubs,,,& Mills Sts.,1986,3/16/2022 12:26am
2544,Question Mark Lounge,"(Some Hustlers, L) (Open Sun.) ",208 3rd St. ,Des Moines,IA,"(*),(L),(D),(PT),(S)",Bars/Clubs,,,,1986,3/3/2022 8:03pm
10,Bill's Club,(Many L) ,208 N. 23rd St.,Birmingham,AL,"(*),(L),(D),(S)",Bars/Clubs,,,,1986,1/25/2022 12:54pm
699,Fun House,"(Books, etc.) ",208 N. Tremont ,Oceanside,CA,,Book Store,,,,1986,2/4/2022 12:23am
4617,Darcelle XV Tavern ,"(S-WE) (Some L, 'Drags') (Liquor) (Touristy) ",208 N.W. 3rd St. ,Portland,OR,"(S),(WE),(L),(M),(R)","Bars/Clubs,Restaurant",,,,1986,4/9/2022 1:09pm
3416,Jack's Saloon,"(Some W, SM) (Disco) ",208 W. Capital ,Jackson,MS,"(*),(W),(SM),(D)",Bars/Clubs,,,,1986,3/16/2022 12:26am
3417,Jill's Saloon ,(Disco) Thru patio at Jack's,208 W. Capital ,Jackson,MS,(L),Bars/Clubs,,,,1986,3/16/2022 12:26am
5830,Boot Camp,"(Some W, SM) ",209 E. National,Milwaukee,WI,"(W),(SM)",Bars/Clubs,,,,1986,4/25/2022 1:29pm
4643,Scorpio Adult Books,,209 S.W. Taylor ,Portland,OR,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:57pm
3179,Ace Book Store,,210 3rd St. ,Bay City,MI,,Book Store,,,,1986,6/7/2022 2:04pm
398,Americana ,,210 Atlantic Ave.,Long Beach,CA,"(M),(R),(C),(AH)",Restaurant,,,,1986,1/31/2022 11:53am
3636,Bar West ,(Slots) (Some hustlers) ,210 Commercial Way,Reno,NV,(PT),Bars/Clubs,,,,1986,3/16/2022 11:49pm
3560,Adult Book Store,,210 E. Main St. ,Missoula,MT,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:51pm
4140,Laurel Tree,(Disco) (2 floors) ,210 Hawley ,Syracuse,NY,"(L),(D),(*)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
1647,Spectrum,"(Disco) (Some YC, L) ",210 S.W. 2nd Ave.,Gainesville,FL,"(D),(YC),(L),(*)",Bars/Clubs,,,,1986,2/15/2022 11:11pm
3436,Subway ,"(Some L, B) ",210 W. Jefferson St.,Tupelo,MS,"(L),(B)",Bars/Clubs,,,,1986,3/16/2022 12:26am
54,B&R Club,(Also AH) ,211 Lee St.,Montgomery,AL,"(P),(D),(PT),(AH)",Bars/Clubs,,,,1986,1/25/2022 1:51pm
4613,Chocolate Moose ,,211 S.W. Ankeny ,Portland,OR,"(M),(R)",Restaurant,,,,1986,4/9/2022 1:09pm
3978,Rawhide ,"(Some W, SM) ",212 8th Ave.,New York,NY,"(*),(W),(SM)",Bars/Clubs,,,at 21st St.,1986,3/24/2022 7:35pm
3007,Mr. Dominic's Last Call ,(Disco) ,212 Broad St. ,Lynn,MA,"(D),(PT)",Bars/Clubs,,,,1986,3/11/2022 12:00pm
4123,Two Twelve Club,,212 Colvin St. ,Rochester,NY,(L),Bars/Clubs,,,,1986,3/24/2022 7:35pm
3113,St. Tropez ,"(Boutique, books, etc.) ",212 Commercial St. ,Provincetown,MA,,Book Store,,,,1986,3/11/2022 12:00pm
4137,Blue Skies,(Disco) (Lunches) (Patio) (Rooms above) ,212 N. Franklin St.,Syracuse,NY,"(D),(R),(*)","Bars/Clubs,Restaurant",,,,1986,3/24/2022 7:35pm
3517,Nites ,(Some YC) (Disco) ,212 N. Vandeventer Ave. ,St. Louis,MO,"(*),(YC),(L),(D),(PT)",Bars/Clubs,,,,1986,3/16/2022 2:11pm
4780,Keep in Touch ,"(Cards, gifts) ",212 South St. ,Philadelphia,PA,,Book Store,,,,1986,4/12/2022 6:00pm
2164,Main Street East ,(Some L) (Disco) ,213 E. Main St. ,Carbondale,IL,"(*),(L),(D)",Bars/Clubs,,,,1986,2/26/2022 9:54pm
2327,Bill's Regulator ,,213 E. State St.,Jacksonville,IL,"(M),(YC)",Bars/Clubs,,,,1986,2/27/2022 8:46pm
5272,Robert's Lafitte ,,213 Kempner Ave.,Galveston,TX,"(D),(S)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
2168,"""I"" Block Adult Arcade ",,213 S. Neil St. ,Champaign,IL,,Bars/Clubs,,,,1986,2/26/2022 9:57pm
5625,Andy's ,,214 Broadway E. ,Seattle,WA,"(M),(R)",Restaurant,,,,1986,4/22/2022 1:32pm
3040,Cafe Express ,,214 Commercial St. ,Provincetown,MA,"(M),(R)",Restaurant,,,,1986,3/11/2022 12:00pm
670,After Dark,(Disco) (Patio and backlot bar) (This is it!) (New Monterey) ,214 Lighthouse,Monterey,CA,"(*),(YC),(D)",Bars/Clubs,,,,1986,2/3/2022 11:17pm
990,Orchids ,(Chinese) ,215 Church St.,San Francisco,CA,"(M),(R)",Restaurant,,,,1986,2/13/2022 3:02pm
2204,Service Entrance ,"(Breakfast, lunch & dinner) ",215 E. Chestnut ,Chicago,IL,"(M),(R),(*)",Restaurant,,,,1986,2/27/2022 12:34am
1904,Club Tampa Baths & Health Club,,215 N. 11th St.,Tampa,FL,(*),Bathhouses,,,,1986,2/22/2022 7:04pm
3393,Teddy Bears ,(Cruisy) (Rooms & footpaths in back) ,215 Pat Harrison Ave.,Biloxi,MS,"(*),(YC),(PT)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
3383,Castle Royale ,,215 S. Wabasha ,St. Paul,MN,"(L),(R),(D),(PT),(*)","Restaurant,Bars/Clubs",,,,1986,3/12/2022 5:48pm
1952,Cloud 9 ,(Disco) (Closed Sunday) ,215 Tallassee,Athens,GA,"(YC),(D),(S),(R),(*)","Bars/Clubs,Restaurant",,,,1986,2/22/2022 7:50pm
3033,Atlantic House Hotel ,"( 2 adj. cruise bars- Some W & SM upstairs) Masonic, an alley off ",216 Commercial St. ,Provincetown,MA,"(*),(YC),(D),(W),(SM)","Bars/Clubs,Hotel",,,,1986,6/7/2022 1:40pm
47,French Quarter,(Disco) ,216 Conti St.,Mobile,AL,(D),Bars/Clubs,,,,1986,1/25/2022 1:45pm
2053,Who's Who,(Disco) ,217 E. Bay,Savannah,GA,"(D),(P),(*)",Bars/Clubs,,,,1986,2/23/2022 2:37pm
4814,Westbury Hotel Bar,('Mixed bag') ,217 S. 15th St.,Philadelphia,PA,,"Bars/Clubs,Hotel",,,,1986,6/7/2022 2:01pm
4068,Les Hommes Book Shop,,217 W. 80th St. ,New York,NY,"(*),(F&S)",Book Store,,,at Broadway,1986,3/24/2022 7:35pm
1714,Michael's,(Disco) (Upstairs E-OC) (Patio bar) (Also L-bar) ,218 Duval St.,Key West,FL,"(D),(E),(OC),(L)",Bars/Clubs,,,,1986,2/17/2022 6:21pm
4143,Mr. T's ,,218 N. Franklin St.,Syracuse,NY,"(V),(*)","Bars/Clubs,Theatre",,,,1986,3/24/2022 7:35pm
2312,Ogden Books,(24 hrs.) (Cruisy) ,218 Ogden Ave.,Downers Grove,IL,,"Cruising Areas,Book Store",,,,1986,6/7/2022 2:04pm
4014,Broadway Arms,(Baths) ,218 W. 49th St.,New York,NY,(D),Bathhouses,,,,1986,3/24/2022 7:35pm
1608,Saloon,,219  1/2 S.W. 1st Ave.,Ft. Lauderdale,FL,(OC),Bars/Clubs,,,,1986,2/15/2022 9:16pm
1711,Lime House Guest House,(Pool) ,219 Elizabeth St.,Key West,FL,"(H),(M)",Hotel,,,,1986,2/17/2022 6:19pm
5862,Tina's ,(Disco) ,219 Keefe Ave.,Milwaukee,WI,"(P),(B),(D)",Bars/Clubs,,,,1986,4/25/2022 1:29pm
3535,Misterjones ,"(Some OC, YC) (Cruisy patio) (Looks good) ",219 Olive St.,Springfield,MO,"(OC),(YC)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:32pm
5835,Club 219,"(Some W, SM-downstairs)",219 S. 2nd St.,Milwaukee,WI,"(D),(W),(SM)",Bars/Clubs,,,,1986,4/25/2022 1:29pm
2509,Venus News,(Cruisy) ,219 S. Main,Burlington,IA,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:28pm
5234,Old Plantation ,(Disco) ,219 S. Ochoa ,El Paso,TX,"(*),(YC),(D)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
1591,Johnny's Village Inn,(Hustlers),219 S.W. 2nd St.,Ft. Lauderdale,FL,"(PT),(*)",Bars/Clubs,,,,1986,2/15/2022 7:48pm
748,Stacey's Bookstore,,219 University Ave.,Palo Alto,CA,,Book Store,,,,1986,2/4/2022 1:40pm
5293,Dirty Sally's ,(Patio) (Good days) ,220 Avondale ,Houston,TX,(*),Bars/Clubs,,,,1986,4/20/2022 2:05pm
1172,Savages ,(No booze) ,220 Jones St.,San Francisco,CA,(F&S),Bars/Clubs,,,,1986,2/13/2022 3:02pm
1219,Sassy's,(Disco) ,220 S. 'B' St.,San Mateo,CA,"(L),(D),(E),(*)",Bars/Clubs,,,,1986,2/11/2022 3:21pm
3968,Page Six,(Disco) (3 floors) ,220 W. Houston ,New York,NY,"(*),(P),(AH),(D)",Bars/Clubs,,,at 6th Ave. ,1986,3/24/2022 7:35pm
2049,Fountain ,(Some L) ,221 E. Bay St. ,Savannah,GA,(L),Bars/Clubs,,,,1986,6/7/2022 1:35pm
4867,Glass Door ,"(Some M, L, B) (Disco) (Cl. Sun.) ",221 N. 5th St. ,Reading,PA,"(M),(L),(B),(*),(D)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
2415,New World Church & Outreach Center,,222 E. Leith St.,Ft. Wayne ,IN,,"Religious Institution,Community Center/ Support Group",,,,1986,3/2/2022 5:56pm
129,Little Jim's 307 ,(Hustlers) ,222 E. Roosevelt,Phoenix,AZ,"(OC),(PT)",Bars/Clubs,,,,1986,1/26/2022 6:40pm
1177,222 Club,(Opens 6am) (Sleazy) ,222 Hyde St.,San Francisco,CA,(RT),Bars/Clubs,,,,1986,2/13/2022 3:02pm
5144,Camelian ,,222 N. Main ,Bryan,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
3391,Le Bistro ,(Disco) ,222 Pat Harrison Ave. ,Biloxi,MS,"(YC),(D)",Bars/Clubs,,,,1986,3/12/2022 5:54pm
4876,Jimmy the Greek ,(Disco) ,223 Lackawanna ,Scranton,PA,"(*),(D)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
1637,Bachelor I,(Disco) (2 bars) (enter from Perry St.) ,223 Miracle Mile S trip,Ft. Walton Beach,FL,"(YC),(D),(S),(PT)",Bars/Clubs,,,,1986,2/15/2022 10:56pm
5075,Juanita's ,"(Some OC, W) ",224 Capitol Blvd. ,Nashville,TN,"(OC),(W),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
3686,Boots ,,224 Cookman Ave. ,Asbury Park,NJ,"(SM),(W),(D),(*),(PT)",Bars/Clubs,,,,1986,3/17/2022 8:07pm
2633,The Bar,(Disco) ,224 E. Main St. ,Lexington,KY,"(*),(YC),(D)",Bars/Clubs,,,,1986,3/4/2022 2:19pm
4200,Josh's ,,224 East Blvd. ,Charlotte,NC,"(M),(R)",Restaurant,,,,1986,3/25/2022 1:51pm
1227,Pub ,(Disco) (Liquor) ,224 Helena,Santa Barbara,CA,"(YC),(*),(D)",Bars/Clubs,,,,1986,2/11/2022 3:34pm
4018,Consulate Hotel,,224 W. 49th St. ,New York,NY,"(M),(H)",Hotel,,,,1986,3/24/2022 7:35pm
1030,Don Ramon's,(Mexican R) ,225 11th St.,San Francisco,CA,(R),Restaurant,,,,1986,2/13/2022 3:02pm
996,Pilsner Inn,,225 Church St.,San Francisco,CA,,Bars/Clubs,,,,1986,2/13/2022 3:02pm
1003,Transfer ,(Cruisy) (Opens 6am) ,225 Church St.,San Francisco,CA,"(PT),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
75,The Village,(Disco) (Some L) ,225 E. 5th Ave.,Anchorage,AK,"(YC),(D),(L),(*)",Bars/Clubs,,,,1986,1/25/2022 2:18pm
5859,Popular News ,(Cruisy arcade*),225 N. Water St.,Milwaukee,WI,(*),"Book Store,Theatre,Cruising Areas",,,,1986,6/7/2022 1:32pm
756,Alibi East,(Disco) ,225 S. San Antonio,Pomona,CA,"(D),(PT),(*)",Bars/Clubs,,,,1986,2/6/2022 1:53pm
4877,The Late Show ,(Adult books) ,226 Lacawanna ,Scranton,PA,,Book Store,,,,1986,4/12/2022 6:00pm
2414,Leo's Up the Street,(Disco) ,226 W. Main St. ,Ft. Wayne ,IN,"(*),(YC),(D)",Bars/Clubs,,,,1986,3/2/2022 5:56pm
4023,East Side Club,(Baths) ,227 E. 56th St.,New York,NY,(*),Bathhouses,,,,1986,3/24/2022 7:35pm
4730,Forum ,(Books) ,227 N. Prince St. ,Lancaster,PA,(*),Book Store,,,,1986,4/12/2022 6:00pm
5854,Paradise Video ,,227 N. Water St.,Milwaukee,WI,,Theatre,,,,1986,4/25/2022 1:29pm
2964,Sporters,"(Cruisy) (Small disco room) (Opp. Holiday Inn-- no sign, opens 4 pm) ","228 Cambridge, ",Boston,MA,"(*),(YC),(PT)","Bars/Clubs,Cruising Areas",,,nr. Blossom St. ,1986,6/7/2022 1:28pm
2867,Go West ,"(Some W, levi, OC) (Opens 11am) (Also 'Loft' & 'Deck') ",228 Park Ave. ,Baltimore,MD,"(W),(OC),(*)",Bars/Clubs,,,,1986,3/8/2022 6:26pm
1050,Touring Gear Unlimited ,(M.C. repair & accessories),229 7th St.,San Francisco,CA,,Business,,,,1986,2/13/2022 3:02pm
4201,M.C.C. ,,229 Austin Dr. ,Charlotte,NC,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
4847,Tender Trap,(Some L) (Shadyside) ,229 S. Highland Ave.,Pittsburgh,PA,"(L),(N),(D)",Bars/Clubs,,,,1986,4/12/2022 6:00pm
1225,M.C.C.,,230 Lighthouse Road,Santa Barbara,CA,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
3617,Food Gallery ,,230 S. Rainbow,Las Vegas,NV,"(M),(R)",Restaurant,,,,1986,3/16/2022 11:49pm
4061,Bike Stop West,('Mixed bag') ,230 W. 75th St.,New York,NY,,Bars/Clubs,,,,1986,3/24/2022 7:35pm
1962,Aunt B's Bar & R,(Downtown) ,231 Ivy St.,Atlanta,GA,,"Restaurant,Bars/Clubs",,,,1986,2/22/2022 7:59pm
5832,C'est La Vie II,(Disco) (Something for everyone*),231 S. 2nd St.,Milwaukee,WI,"(YC),(D),(*)",Bars/Clubs,,,,1986,4/25/2022 1:29pm
201,Red's Bird Cage,(Looking up) ,231 S. Main,Yuma,AZ,(M),Bars/Clubs,,,,1986,1/27/2022 12:36pm
5814,Mall Books,,231 W. State St.,Madison,WI,,Book Store,,,,1986,4/25/2022 1:29pm
3922,Billy's ,,232 8th Ave.,New York,NY,,Bars/Clubs,,,,1986,3/24/2022 7:35pm
3973,Pipe Line ,(Chelsea) ,232 8th Ave.,New York,NY,(*),Bars/Clubs,,,at 22nd St.,1986,3/24/2022 7:35pm
4398,Columbus Eagle Bar ,(Disco) ('Eagle's Nest' in back-SM & W) (Open Sun.) ,232 N. 3rd,Columbus,OH,"(*),(D),(PT)",Bars/Clubs,,,,1986,4/8/2022 12:53pm
199,J.P.'s Cameo Lounge,(Some L) (Cruisy) ,232 S. 4th Ave.,Yuma,AZ,"(*),(L),(PT)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
4039,O'Neill's Backyard,(Hustlers) ,232 W. 48th St. ,New York,NY,,Bars/Clubs,,,,1986,3/24/2022 7:35pm
731,Numbers,(Preppies plus) (WE*) ,233 E. Saturnino,Palm Springs,CA,"(E),(D),(WE),(*)",Bars/Clubs,,,,1986,6/7/2022 2:25pm
2132,Stop Lite,(Disco) (Some L) ,233 S. 10th St.,Boise,ID,"(D),(PT),(L)",Bars/Clubs,,,,1986,2/26/2022 9:37pm
5656,Mame's ,(Liquor) (Cabaret) ,233 Westlake N.,Seattle,WA,(R),Restaurant,,,,1986,4/22/2022 1:32pm
4075,Pershings ,(Hamburgers) ,234 Columbus Ave.,New York,NY,(R),Restaurant,,,,1986,3/24/2022 7:35pm
2630,Breezing ,(Disco) ,234 E. Short St.,Lexington,KY,"(YC),(D),(*)",Bars/Clubs,,,,1986,3/4/2022 2:19pm
1434,Sandpiper ,('Answer') (Some L) (4 m i. W. on US 7),235 D anbury Rd.,New Milford,CT,"(L),(D)",Bars/Clubs,,,,1986,2/15/2022 12:42am
4063,Brandy's ,,235 E. 84th St.,New York,NY,"(E),(S),(WE)",Bars/Clubs,,,,1986,3/24/2022 7:35pm
5858,Phoenix ,,235 S. 2nd St.,Milwaukee,WI,(D),Bars/Clubs,,,,1986,4/25/2022 1:29pm
3413,Gay Community Center ,"(Integrity, Lambda, M.C.C., Miss Gay Alliance, etc.) ",236 1/2 W. Capital,Jackson,MS,(MCC),"Community Center/ Support Group,Religious Institution",,,,1986,6/7/2022 12:38pm
4037,New David Cinema ,,236 W. 54th St.,New York,NY,,Theatre,,,,1986,3/24/2022 7:35pm
4248,Book Town,"(Some M, B) ",236 W. Adams,Jacksonville,NC,"(M),(B)","Bars/Clubs,Book Store",,,,1986,6/7/2022 2:05pm
3411,Cha Cha's ,(Disco) (Mixed bag) ,236 W. Capital St. ,Jackson,MS,"(D),(*)",Bars/Clubs,,,,1986,3/16/2022 12:26am
1392,Chez East,(Some OC) (Cruisy) (Good cocktail hour) ,238 Columbus Blvd.,Hartford,CT,"(OC),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:25pm
5062,P.W. Bump's ,"(Some L, RT) ",238 N. Cleveland,Memphis,TN,"(L),(RT),(BYOB)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
4131,Coachman's Corner ,(Some OC) ,239 N. Main St.,Sayville,NY,(OC),Bars/Clubs,,,,1986,3/24/2022 7:35pm
3939,Fedora's ,,239 W. 4th St.,New York,NY,"(M),(R)",Restaurant,,,,1986,3/24/2022 7:35pm
3933,Clyde's ,,240 Bleecker ,New York,NY,(R),Restaurant,,,,1986,3/24/2022 7:35pm
5414,Downtown S.A.,(Drags) ,240 Broadway,San Antonio,TX,(S),Bars/Clubs,,,,1986,4/20/2022 2:05pm
198,Bargain Box,(Books & flicks) (Cruisy) ,240 E. 16th St.,Yuma,AZ,(M),"Book Store,Cruising Areas",,,,1986,6/7/2022 1:24pm
2873,Lambda Rising ,(Book store) ,241 W. Chase St. ,Baltimore,MD,,Book Store,,,,1986,3/8/2022 6:26pm
4332,Guys Lounge ,(Cruisy) ,241 W. Court St. ,Cincinnati,OH,,"Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
4035,Le Bar,(Some Hustlers) ,243 E. 53rd St. ,New York,NY,(*),Bars/Clubs,,,,1986,3/24/2022 7:35pm
3504,Daily Planet News ,"(Books, etc.) ",243 N. Euclid Ave.,St. Louis,MO,,Book Store,,,,1986,3/16/2022 2:11pm
2416,Old Forge ,,243 Peral St.,Ft. Wayne ,IN,"(*),(S),(D),(L)",Bars/Clubs,,,,1986,3/2/2022 5:56pm
