ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
4529,J.R.'s,"(L),(OC),(D)","(Some L,OC) (Use side door)",108 W. Washington,Bars/Clubs,Springfield,OH,1987,,,,6/15/2022 1:25am
4535,David's Lounge,"(D),(L),(S),(*)",(Some L),160 N. 4th,Bars/Clubs,Steubenville,OH,1987,,,,6/15/2022 1:29am
4536,Steubenville News,,,604 Market St.,Book Store,Steubenville,OH,1987,,,,6/15/2022 1:30am
4537,Arlington,"(M),(R)",,901 Starr,Restaurant,Toledo,OH,1987,,,,6/15/2022 1:30am
4538,Arlington,"(M),(R)",,2648 W. Central,Restaurant,Toledo,OH,1987,,,,6/15/2022 1:30am
4539,Beverly Hills Cafe,"(M),(R)",,5215 Monroe,Restaurant,Toledo,OH,1987,,,,6/15/2022 1:31am
4540,Caesar's Palace,"(YC),(S),(D),(*)",(Disco),133 N. Erie,Bars/Clubs,Toledo,OH,1987,,,,6/15/2022 1:31am
4541,Club Body Center ,"(YC),(IGHC),(*)",,1122 Monroe Ave.,Bathhouses,Toledo,OH,1987,,,,6/16/2022 1:41am
4542,Denny's,"(M),(R),(C),(AH)",,3302 Secor Rd.,Restaurant,Toledo,OH,1987,,,,6/15/2022 1:34am
4543,Hooterville Station,,,117 N. Erie St.,Bars/Clubs,Toledo,OH,1987,,,,6/15/2022 1:35am
4545,Open Closet,"(D),(AH),(*)",,3330 Secor Rd.,Bars/Clubs,Toledo,OH,1987,,,,6/15/2022 1:36am
4546,Pro Toledo Info,,,(419) 243-9351,Hotlines,Toledo,OH,1987,,,,6/15/2022 1:37am
4547,Rustler,"(W),(SM),(*)",,4023 Monroe,Bars/Clubs,Toledo,OH,1987,,,,6/15/2022 1:37am
4548,Scenic,"(N),(S)",,702 Monroe,Bars/Clubs,Toledo,OH,1987,,,,6/15/2022 1:38am
4554,Main Event,"(PT),(D),(L)",(Some L),3315 Youngstown Rd.,Bars/Clubs,Warren,OH,1987,,,,6/15/2022 1:40am
4555,The Office,"(PT),(L),(SM),(WE),(*)","Some L,SM)(C1. Sun.)",126 Pine S.E.,Bars/Clubs,Warren,OH,1987,,,,6/15/2022 1:41am
4558,Joshua's II ,(*),(Discobar),2709 Market St.,"Cruising Areas,Bars/Clubs",Youngstown,OH,1987,,,,6/15/2022 1:42am
4559,Tiger Paw News,,,1011 Market St.,Book Store,Youngstown,OH,1987,,,,6/15/2022 1:43am
4560,Troubadour Lounge,"(*),(P),(YC),(D)",(Macho) (Disco)(Use side door off Indianola),2622 Market St.,"Cruising Areas,Bars/Clubs",Youngstown,OH,1987,,,,6/15/2022 1:44am
4561,Uptown Book Store,(*),,2597 Market St.,"Cruising Areas,Book Store",Youngstown,OH,1987,,,,6/15/2022 1:45am
4568,Track Club,,,1710 Dupont,Bars/Clubs,Claremore,OK,1987,,,,6/15/2022 1:49am
4571,Gate III Adult Books,,,2542 Fort Sills Blvd.,"Erotic Shop,Book Store",Lawton,OK,1987,,,,6/15/2022 1:51am
4575,Sunshine Shop ,(M),,302 White St.,Business,Norman,OK,1987,,,,6/15/2022 1:57am
4580,Adult World Bookstore,(F&S),at 1-44,3121 S.W. 29th,"Book Store,Erotic Shop",Oklahoma City,OK,1987,,,,6/15/2022 2:04am
4581,Angles,"(*),(D),(YC),(L),(M)","(Disco) (Some YC,L)",2117 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:04am
4582,Backstreet,,"(Records, leather, gifts) at the Mainline",4315 N. Western,Business,Oklahoma City,OK,1987,,checked,"address found on pg 303 for another location
",6/15/2022 2:06am
4583,Bunk House,"(C&W),(D),(*)",,2807 N.W. 36th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:08am
4584,Club Burgundy,,(Hustlers),434 W. Main,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:08am
4586,D.J.'s,"(P),(L),(D),(WE),(*)",,2805 N.W. 36th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:10am
4587,Dragon's Breath,,(Gifts),3017 N . Classen,Business,Oklahoma City,OK,1987,,,,6/15/2022 2:10am
4588,Fox Adult Books & Novelties,,,3522 Newcastle Rd.,"Book Store,Erotic Shop",Oklahoma City,OK,1987,,,,7/13/2022 9:10am
4590,Herland's Book Store,,,1630 N.W. 19th,Book Store,Oklahoma City,OK,1987,,,,6/15/2022 2:11am
4591,Imagine That,(V),"(Gifts, books)",4042 N. Penn,"Business,Book Store",Oklahoma City,OK,1987,,,,7/13/2022 8:42am
4592,K.A.'s Club,(L),,2024 N.W. 11th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:18am
4593,Lovers Erotic Shop,,,1518 S.E. 44th St.,Erotic Shop,Oklahoma City,OK,1987,,,,6/15/2022 2:18am
4594,Madame X ,," (Books, etc.) ", 1305 W. Britton Rd.,Book Store,Oklahoma City,OK,1987,,,,6/15/2022 2:18am
4595,Mainline,"(*),(W),(SM)","(Some W, SM, Uniforms)",4315 N. Western,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:19am
4596,M.C.C. ,,,1900 N.W. 12th,Religious Institution,Oklahoma City,OK,1987,,,,6/15/2022 2:19am
4597,Oasis Community Center & Gay Helpline,,(405) 525-2437,2135 N.W. 39th ,"Community Center/Support Group,Hotlines",Oklahoma City,OK,1987,,,,6/15/2022 2:20am
4598,Park,"(V),(*)",(Preppy),2125 N .W 39th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:20am
4599,Peasant Pheasant,"(M),(R)",,16th St.,Restaurant,Oklahoma City,OK,1987,,,,6/15/2022 2:21am
4600,Pebbletree Inn,"(M),(H)",,2200 N.W. 39th,Hotel,Oklahoma City,OK,1987,,,,6/15/2022 2:21am
4601,Razzy's,"(L),(V),(D)",(Disco),2120 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:22am
4602,Renaissance Athletic Club,,(R.A.C.),1704 N.W. 23rd,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:22am
4603,Saddle Tramps West,"(P),(W),(YC),(PT),(*)","(Some W,YC)(Good Sun. days)",2201 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:23am
4604,Sisters,(L),,3201 N. May,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:23am
4605,39th Street Bookstore,,,3628 N.W. 39th St.,"Cruising Areas,Book Store",Oklahoma City,OK,1987,,,,6/15/2022 2:24am
4606,Uncle Charlie's,(R),,3009 N. Classen,Restaurant,Oklahoma City,OK,1987,,,,6/15/2022 2:24am
4607,Village Inn Pancake House,"(M),(R),(AH)",,2701 Classen,Restaurant,Oklahoma City,OK,1987,,,,6/15/2022 2:24am
4608,Wreck Room,"(YC),(AH),(S)",,2127 N.W. 39th,Bars/Clubs,Oklahoma City,OK,1987,,,,6/15/2022 2:25am
4618,Bamboo,(OC),(Some OC),7204 E. Pine,Bars/Clubs,Tulsa,OK,1987,,,,6/15/2022 2:29am
4620,Circle Theatre,(F&S),,10 S. Lewis,Theatre,Tulsa,OK,1987,,,,6/15/2022 2:30am
4622,M.C.C.,,,1623 N. Maplewood,Religious Institution,Tulsa,OK,1987,,,,6/15/2022 2:32am
4623,Midtown Theatre & Books,,,319 3rd St.,"Theatre,Book Store",Tulsa,OK,1987,,,,6/15/2022 2:32am
4624,Mystique Adult Books,,,716 N. Sheridan,Book Store,Tulsa,OK,1987,,,,6/15/2022 2:32am
4626,Playmore,"(PT),(V)",(Beer),424 S. Memorial,Bars/Clubs,Tulsa,OK,1987,,,,6/15/2022 2:34am
4627,Risque Adult Books,,,7216 E. Pine,Book Store,Tulsa,OK,1987,,,,6/15/2022 2:35am
4628,Schlitzy's,"(D),(S),(AH),(WE),(*)",(Disco),1903 E. 11th St.,Bars/Clubs,Tulsa,OK,1987,,,,6/15/2022 2:38am
4630,The Club,,,1229 S. Memorial,Bars/Clubs,Tulsa,OK,1987,,,,6/15/2022 2:39am
4631,Tim's,"(*),(PT),(D),(P)",(Liquor),2114 S. Memorial,Cruising Areas,Tulsa,OK,1987,,,,6/16/2022 12:28am
4632,Tool Box,"(C&W),(PT),(*)",,1649S.Main,Bars/Clubs,Tulsa,OK,1987,,,,6/16/2022 12:28am
4634,Zipper's,"(*),(YC),(D)",(Disco) (Liquor) at Yale,4812 E. 33rd St. ,Bars/Clubs,Tulsa,OK,1987,,,,6/16/2022 12:31am
4645,Cook's Tavern,"(M),(D)",(Disco),66 E. Main,Bars/Clubs,Ashland,OR,1987,,,,6/16/2022 12:51am
4648,Captain's Cabin,"(M),(OC)",,257 N. Broadway,Bars/Clubs,Coos Bay ,OR,1987,,,,6/16/2022 12:54am
4649,Tioga Hotel,"(M),(OC)",,257 N. Broadway,Hotel,Coos Bay ,OR,1987,,,,6/16/2022 12:55am
4650,Hoolstender's,"(M),(OC),(PT)",,2043 Sherman,Bars/Clubs,North Bend,OR,1987,,,,6/16/2022 12:55am
4654,M.C.C.,,,1165 N.W. Monroe,Religious Institution,Corvallis,OR,1987,,,,6/16/2022 1:04am
4657,Cassady'sTavern,"(W),(YC),(L),(PT),(*),(D),(WE)","(Some W,YC,L)(PT)(AlsoC-AH)",539E.13th,"Cruising Areas,Bars/Clubs",Eugene,OR,1987,,,,6/16/2022 1:06am
4661,Mother Kali's Book Store,(L),,541 Blair Blvd.,Book Store,Eugene,OR,1987,,,,6/16/2022 1:09am
4662,Perry's on Pearl ,(R),,959 Pearl St.,Restaurant,Eugene,OR,1987,,,,6/16/2022 1:10am
4663,Iron Gate Bar,"(*),(D),(L),(M),(WE)",(Disco-D downstairs) (Many L) (M-WE),959 Pearl St.,Bars/Clubs,Eugene,OR,1987,,,,6/16/2022 1:10am
4664,Riviera Room,"(L),(OC),(D),(PT)",,39 W. 10th Ave.,Bars/Clubs,Eugene,OR,1987,,,,6/16/2022 1:11am
4669,Klamath Falls Gay Union,,,428 S. 9th St.,Organization,Klamath Falls,OR,1987,,,,6/16/2022 1:14am
4670,Over-The-Waves,"(M),(R)",(Late nights—Summers only),2945 N.W. Jetty,Restaurant,Lincoln City,OR,1987,,,,6/16/2022 1:14am
4671,Medford Hotel,"(M),(H),(PT)",(Bar),406 W. Main St.,"Bars/Clubs,Hotel",Medford,OR,1987,,,,6/16/2022 1:25am
4674,Witham Truck Stop ,"(M),(R)","(24 hrs) (I-5, exit 30)",2341 Biddle Rd.,Restaurant,Medford,OR,1987,,,,6/16/2022 1:27am
4676,Abbey ,"(M),(R)",(Patio),223 S.W. Stark,Restaurant,Portland,OR,1987,,,,6/16/2022 1:28am
4678,C.C. Slaughter's,"(R),(*)",,1014 S.W. Stark,"Cruising Areas,Restaurant",Portland,OR,1987,,,,6/16/2022 1:29am
4679,Chocolate Moose,"(M),(R)",,211 S.W. Ankeny,Restaurant,Portland,OR,1987,,,,6/16/2022 1:30am
4682,Club Portland,"(*),(IGHC),(YC)",,531 S.W. Park Ave.,Bathhouses,Portland,OR,1987,,,,6/16/2022 1:41am
4683,Darcelle X V Tavern,"(S),(WE),(L),(M),(R)","(S-WE)(Some L, 'Drags')(Liquor)(Touristy)",208 N.W. 3rd St.,Restaurant,Portland,OR,1987,,,,6/16/2022 1:32am
4686,Dugan's,"(M),(R)",(Liquor),1441 N.E. Broadway,Restaurant,Portland,OR,1987,,,,6/16/2022 1:34am
4687,Embers,"(*),(D),(YC),(L)","(The Avenue Disco)(D)(Some YC,L)(Adm.) (Liquor) at Couch", 110 N.W. Broadway ,Bars/Clubs,Portland,OR,1987,,,,6/16/2022 1:35am
4688,Family Zoo ,,(Was closed— may be reopening),820 S.W. Oak,Bars/Clubs,Portland,OR,1987,,,,7/13/2022 9:06am
4689,Fish Grotto,"(R),(*)",(Liquor),1035 S.W. Stark,Restaurant,Portland,OR,1987,,,,6/16/2022 1:36am
4690,Flossie's,"(PT),(D),(RT),(*)",(Liquor), 1217 S.W. Stark,Bars/Clubs,Portland,OR,1987,,,,6/16/2022 1:37am
4692,Hamburger Mary's,"(M),(R),(C)",,840 S.W. Park,Restaurant,Portland,OR,1987,,,,6/16/2022 1:38am
4693,Hard Times,,(Books),311 N .W . Broadway,Book Store,Portland,OR,1987,,,,6/16/2022 1:38am
4694,Hobo's Inn,"(R),(E),(*)",,120 N.W. 3rd Ave.,Restaurant,Portland,OR,1987,,,,6/16/2022 1:39am
4695,Joq's,(PT),,1422 N.E. Broadway,Bars/Clubs,Portland,OR,1987,,,,6/16/2022 1:39am
4696,Jonah's,(R),(Sun. brunch),7425 S.W. Barbur Blvd.,Restaurant,Portland,OR,1987,,,,6/16/2022 1:39am
4697,Leatherworks,,"(Clothes, etc.) ",2908 S.E. Belmont,Erotic Shop,Portland,OR,1987,,,,7/13/2022 9:10am
4698,Majestic Hotel & Baths,"(IGHC),(*)",, 303 S.W. 12th Ave.,"Bathhouses,Hotel",Portland,OR,1987,,,,6/16/2022 1:42am
4700,Old Wives Tale,"(M),(L),(R)",,1300 E. Burnside,Restaurant,Portland,OR,1987,,,,6/16/2022 1:43am
4701,Olympic Steam Bath,,Downtown (10am-11pm),509 S.W. 4th Ave.,Bathhouses,Portland,OR,1987,,,,6/16/2022 1:43am
4702,Olympic Steam Bath,,"Uptown
(Open 24 hours)(Massages)",531 S.W. 12th Ave.,Bathhouses,Portland,OR,1987,,,,6/16/2022 1:44am
4703,Other Side of Midnight,(D),,426 S.E. Hawthorne,Bars/Clubs,Portland,OR,1987,,,,6/16/2022 1:45am
4704,Out and About,,(Publication),519 S.W. 3rd #505,Publication,Portland,OR,1987,,,,6/16/2022 1:45am
4705,Outrigger,(E),At the Fish Grotto,1035 S.W. Stark,Bars/Clubs,Portland,OR,1987,,checked,pg. 306 took address from a different location that is mentioned on the description,7/25/2022 1:21pm
4706,Primary Domain,"(L),(D),(*)",(Disco),1033 N.W. 16th,Bars/Clubs,Portland,OR,1987,,,,6/16/2022 1:47am
4707,Ray's Ordinary Bar & Grille,"(R),(E),(*)",(Liquor),317 N.W. Broadway,"Restaurant,Bars/Clubs",Portland,OR,1987,,,,6/16/2022 1:48am
4708,Roxy Hearts,"(M),(R),(E)",(Bar),1121 S.W. Stark,"Restaurant,Bars/Clubs",Portland,OR,1987,,,,6/16/2022 1:49am
4710,Sin City Adult Books,,,838 S.W. 3rd Ave.,Book Store,Portland,OR,1987,,,,6/16/2022 1:49am
4712,The Store ,,(Cards & gifts) ,804 S.W. 10th Ave.,Business,Portland,OR,1987,,,,6/16/2022 1:51am
4713,Twenty-Third Ave. Books,,,1015 N.W. 23rd Ave.,Book Store,Portland,OR,1987,,,,6/16/2022 1:59am
4714,Victoria's Nephew,"(M),(R)",, 312 S.W. Stark,Restaurant,Portland,OR,1987,,,,6/16/2022 2:00am
4715,Women's Place Book Store,,,2349 S.E. Ankeny,Book Store,Portland,OR,1987,,,,6/16/2022 2:00am
4725,Bumper's,"(*),(W),(L),(D),(PT)",,1930 State St. S.E.,Bars/Clubs,Salem,OR,1987,,,,6/16/2022 2:06am
4727,M.C.C.,,,490 19th St. N.E.,Religious Institution,Salem,OR,1987,,,,6/16/2022 2:08am
4735,Candida,,(Snacks)(Some L)(OpenSun.),247 N. 12th St.,Bars/Clubs,Allentown,PA,1987,,,,6/16/2022 2:14am
4737,Lambda Center,,,742 Hamilton St.,Bars/Clubs,Allentown,PA,1987,,,,6/16/2022 2:15am
4738,Rosemary's,"(L),(RT)",,2327 Hanover Ave.,Bars/Clubs,Allentown,PA,1987,,,,6/16/2022 2:15am
4739,Stonewall,"(YC),(D),(*)",(Disco),28-30 N. 10th St.,Bars/Clubs,Allentown,PA,1987,,,,6/16/2022 2:16am
4742,La Pierre Hotel & Bar,"(D),(*)",(Disco) at 6th,2523 Union Ave.,"Bars/Clubs,Hotel",Altoona,PA,1987,,,,6/16/2022 2:18am
4743,Sea Horse Lounge,(L),(Some L),130 6th Ave.,Bars/Clubs,Altoona,PA,1987,,,,6/16/2022 2:18am
4749,Tom Cat Books,(F&S),(Peeps),1164 Pembroke Rd.,Book Store,Bethlehem,PA,1987,,,,6/16/2022 2:22am
4752,The Lark,,(Rt. 202N),302 Dekalb St.,Bars/Clubs,Bridgeport,PA,1987,,,,6/16/2022 2:26am
4764,Silhouette Lounge,"(D),(WE)",,524 W. Berwick St.,Bars/Clubs,Easton,PA,1987,,,,6/16/2022 8:43pm
4766,Shadows,"(YC),(D),(*)",(Gateway Shopping Center),490 Northampton,Bars/Clubs,Edwardsville,PA,1987,,,,6/16/2022 8:45pm
4767,Eastern Adult Books,,,1313 State St.,"Book Store,Erotic Shop",Erie,PA,1987,,,,6/16/2022 8:46pm
4768,Filmore News,,,2757 W. 12th,Book Store,Erie,PA,1987,,,,6/16/2022 8:46pm
4769,Modern News,,(Flicks),1113 State St.,Book Store,Erie,PA,1987,,,,6/16/2022 8:47pm
4771,R&K's Club 13,"(D),(*),(YC),(L),(PT)",,3412 W. 12th St.,Bars/Clubs,Erie,PA,1987,,,,6/16/2022 8:48pm
4772,Silver Slipper,"(M),(L),(RT),(D)",,1315 State St.,Bars/Clubs,Erie,PA,1987,,,,6/16/2022 8:48pm
4773,Smitty's,"(L),(YC),(D),(PT),(*)","(Some L,YC)",330 W . 26th St.,Bars/Clubs,Erie,PA,1987,,,,6/16/2022 8:49pm
4777,The Club at the Reef,"(R),(S),(D),(*),(P)",(P-Disco-Sun.),157 Whitlock,"Restaurant,Bars/Clubs",Exeter,PA,1987,,,,6/16/2022 8:55pm
4779,Golden Arrow,,,134 E. Pittsburgh St.,Bars/Clubs,Greensburg,PA,1987,,,,6/16/2022 9:01pm
4780,Safari Lounge,"(YC),(D),(*)",(Disco),108 W. Pittsburgh St.,Bars/Clubs,Greensburg,PA,1987,,,,6/16/2022 9:02pm
4782,"Alley, After Dark","(P),(BYOB),(D),(C),(AH),(WE),(*)",(AH-WE) (Behind Strawberry Cafe),263 Oliver Alley,Bars/Clubs,Harrisburg,PA,1987,,,,6/16/2022 9:05pm
4783,Archives,"(R),(D),(WE),(*)",(WE-only), 714 N. 3rd St.,"Restaurant,Bars/Clubs,Cruising Areas",Harrisburg,PA,1987,,,,6/16/2022 9:08pm
4784,Club,"(P),(YC),(D),(AH),(WE),(*),(BYOB)",(Disco)  (3rd floor),236 N. 2nd St.,Bars/Clubs,Harrisburg,PA,1987,,,,6/16/2022 9:09pm
4785,Colonnade,"(M),(R)",,300 N. 2nd St.,Restaurant,Harrisburg,PA,1987,,,,6/16/2022 9:09pm
4786,D-Gem Lounge,"(L),(D)",,4425 N. Front St.,Bars/Clubs,Harrisburg,PA,1987,,,,6/16/2022 9:09pm
4790,La Rose Rouge,"(D),(*)",,400 N. 2nd,"Cruising Areas,Bars/Clubs",Harrisburg,PA,1987,,,,6/16/2022 9:11pm
4792,Neptune Lounge,"(*),(D),(YC),(W)","(Some YC,W) (Disco)(Mon., Wfed., Fri., Sat.)",268 North St.,"Cruising Areas,Bars/Clubs",Harrisburg,PA,1987,,,,6/16/2022 9:12pm
4793,Pegasus,"(D),(S),(PT),(*)",(Disco),400 Forester,Bars/Clubs,Harrisburg,PA,1987,,,,6/16/2022 9:13pm
4794,Strawberry Cafe,"(N),(V),(R),(*)",(Preppies),704 N. 3rd St.,Restaurant,Harrisburg,PA,1987,,,,6/16/2022 9:13pm
4795,Town News,,"(Books, etc.)", 19 N. 2nd St.,Book Store,Harrisburg,PA,1987,,,,6/16/2022 9:16pm
4797,Zippers ,"(BYOB),(P),(AH)",,2011 State Farm Dr.,Bars/Clubs,Harrisburg,PA,1987,,,,6/16/2022 9:16pm
4805,Marc I ,"(*),(V),(PT),(H),(D),(R),(S)",(3 bars)(Disco)(H-upstairs) ,76-78 Walnut St.,"Bars/Clubs,Hotel,Restaurant",Johnstown,PA,1987,,,,6/16/2022 9:22pm
4810,Den of Pleasure,,(Adult books),49 Prince St.,Book Store,Lancaster,PA,1987,,,,6/16/2022 9:24pm
4812,Hoar House,"(M),(R)",,10 S. Prince St.,Restaurant,Lancaster,PA,1987,,,,6/16/2022 9:25pm
4814,Sundown Lounge,"(L),(D),(PT)",,429 N. Mulberry St.,Bars/Clubs,Lancaster,PA,1987,,,,6/16/2022 9:25pm
4815,Tally Ho,"(*),(YC),(L),(D),(R)"," (Some YC,L)(Disco)(R upstairs)(Open Sun.)",201 W. Orange,"Bars/Clubs,Restaurant",Lancaster,PA,1987,,,,6/16/2022 9:26pm
4827,Time Piece Lounge ,,,1244 Argonne Dr.,Bars/Clubs,Natrona Heights,PA,1987,,,,6/16/2022 10:12pm
4830,Baron ,"(*),(E),(M),(YC),(D)","(3 bars)(Very M,YC)(Piano bar)
(Vibrations—Disco-D)",1 mi. W. on US 202,Bars/Clubs,New Hope,PA,1987,,,,6/16/2022 10:14pm
4832,Chadwyck Inn,"(YC),(L),(D),(R),(H),(S)","(Some YC,L)(Zadar Disco—Sun.*)", 50 S. Main St.,"Restaurant,Bars/Clubs",New Hope,PA,1987,,,,6/16/2022 10:16pm
4833,Country Host,"(M),(R),(AH)",(Diner),1 1/2 mi. W. on US 202,Restaurant,New Hope,PA,1987,,,,6/16/2022 10:17pm
4834,Havana,(M),,105 S. Main St.,Bars/Clubs,New Hope,PA,1987,,,,6/16/2022 10:17pm
4835,Karla's,"(R),(M)",,5 W. Mechanic St.,Restaurant,New Hope,PA,1987,,,,6/16/2022 10:17pm
4836,Mother's,"(R),(M),(*)",,34 N. Main St.,Restaurant,New Hope,PA,1987,,,,6/16/2022 10:18pm
4837,New Prelude,"(YC),(D),(*)",(Disco) (4 bars)1 mi. W. on US 202,408 York Rd.,"Cruising Areas,Bars/Clubs",New Hope,PA,1987,,,,6/16/2022 10:19pm
4838,Raven Hall,"(*),(R),(D)",(Pool) (Disco)1 mi. W. on US 202,385 West Bridge St.,"Restaurant,Bars/Clubs",New Hope,PA,1987,,,,6/16/2022 10:20pm
4839,Brookmore Hotel,,1 mi. W. on US 202,385 West Bridge St.,Hotel,New Hope,PA,1987,,,,6/16/2022 10:20pm
4842,Zebra Lounge ,,,301 10th St.,Bars/Clubs,New Kensington,PA,1987,,,,6/16/2022 10:22pm
4845,Adam & Eve Books,,,133 S. 13th St.,Book Store,Philadelphia,PA,1987,,,,6/16/2022 10:28pm
4846,Adonis Cinema,(*),(Back room SRO or kneeling *),2026 Sansom St.,Theatre,Philadelphia,PA,1987,,,,6/16/2022 10:30pm
4847,Allegro Two,"(B),(D),(*)",(Disco-D-upstairs),2056 Sansom St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:30pm
4848,Astral Plane,"(R),(M)",,1706 Lombard St.,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:31pm
4849,Au Courant,,(Publication),"35 N. 3rd St., Phila. 19106",Publication,Philadelphia,PA,1987,,,,6/16/2022 10:31pm
4850,Backstage,"(R),(E),(S)",,614 S. 4th St.,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:31pm
4852,Beth Ahavah,,(Gay Synagogue),2116 Walnut St.,Religious Institution,Philadelphia,PA,1987,,,,6/16/2022 10:32pm
4853,Bike Stop,"(SM),(*)",,206 S. Quince,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:33pm
4854,Black Banana/CCC,"(P),(M),(L),(D)",(Some L) (Disco),301 N. 3rd St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:34pm
4857,Book Bin,,,1919 Market,Book Store,Philadelphia,PA,1987,,,,6/16/2022 10:35pm
4858,Book Bin,,,942 Market,Book Store,Philadelphia,PA,1987,,,,6/16/2022 10:35pm
4859,Bravo's Plaza,"(L),(S)",(Latins)(Some L)(Salsa Disco),3600 N. 5th St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:36pm
4861,Catacombs,"(P),(M),(L),(B),(AH)","(Some M,L,B)(Juice Bar)",1127 Walnut St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:38pm
4863,Club Philadelphia Baths,,,120 S. 13th St.,Bathhouses,Philadelphia,PA,1987,,,,6/16/2022 10:40pm
4865,C.R. Club,(OC),,6405 Market St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:41pm
4866,D.C.A.,"(*),(P),(YC),(D),(AH)","(Disco)(an alley betw. 12th & 13th, off Locust)",204 S. Camac,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:42pm
4868,Dignity,,,250 S. 12th St.,Religious Institution,Philadelphia,PA,1987,,,,6/16/2022 10:42pm
4869,Drury Lane/Cafe Lafitte,"(OC),(R)",(R-upstairs),1304 Drury Lane,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:43pm
4871,Equus,"(*),(D),(R),(E),(S)",(Disco-D upstairs),254 S. 12th St.,"Bars/Clubs,Restaurant",Philadelphia,PA,1987,,,,6/16/2022 10:44pm
4874,Giovanni's Room,"(*),(L)",(Some L)(Books) ,345 S. 12th,Book Store,Philadelphia,PA,1987,,,,6/16/2022 10:45pm
4875,Gold Standard,"(M),(R)",,1107 S. 47th St.,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:46pm
4876,Hart's Showbar,(S),,2222 Market St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:46pm
4877,J.P.'s ,,(Hustlers), 1511 Spruce St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:46pm
4879,Kennel Club ,"(M),(P),(V),(D),(*)",(Punk Disco),1215 Walnut Ave.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:47pm
4880,Key West,"(*),(D),(YC),(R)",(Sun. brunch) (Disco),207 S. Juniper,"Restaurant,Bars/Clubs",Philadelphia,PA,1987,,,,6/16/2022 10:48pm
4881,Kurt's ,"(YC),(D),(V),(*)",(Disco),1229 Chestnut St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:48pm
4882,Lautrec,"(M),(R)",,408 2nd St.,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:49pm
4883,Mamzelle's,"(P),(L),(E)",(L only),204 S. Quince,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:49pm
4884,Mars,(R),,7145 Market St.,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:50pm
4885,M.C.C.,,,2125 Chestnut St.,Religious Institution,Philadelphia,PA,1987,,,,6/16/2022 10:50pm
4886,Monster Inn,(R),,211 S. Quince St.,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:51pm
4887,Mont-Serrat,"(M),(R)",,623 South St.,Restaurant,Philadelphia,PA,1987,,,,6/16/2022 10:51pm
4888,MSA Club,"(P),(AH),(WE)",(AH-WE only)(Upstairs)(Above C.R.),6405 Market St.,Organization,Philadelphia,PA,1987,,,,6/16/2022 10:52pm
4889,Penrose Club,"(P),(AH),(D)",(Disco) (Upstairs),1415 Locust St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:53pm
4891,Post ,"(SM),(W),(WE),(*)",,1705 Chancellor St.,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 10:54pm
4892,Raffles,"(E),(R),(D),(*)",(Disco) (Upstairs),243 S. Camac,"Restaurant,Bars/Clubs",Philadelphia,PA,1987,,,,6/16/2022 10:54pm
4894,Sansom St. Cinema,,,120 S. 13th St.,Theatre,Philadelphia,PA,1987,,,,6/16/2022 11:06pm
4895,Sealed W ith a Kiss,,(Gifts & cards),137 S. 13th St.,Business,Philadelphia,PA,1987,,,,6/16/2022 11:06pm
4896,Seasons Cabaret,,,1308 Drury Lane off 13th,Bars/Clubs,Philadelphia,PA,1987,,,,6/16/2022 11:08pm
