ID,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,uncleartype,notes,lastmodified
2945,Haymarket,"(D),(V),(*)",(Some Hustlers)(Disco) (Mon.*),611 Washington St.,Bars/Clubs,Boston,MA,1988,,,,4/8/2022 5:35pm
2946,Icarus,"(M),(R)",,540 Tremont St.,Restaurant,Boston,MA,1988,,,,4/8/2022 5:35pm
2947,Innovations in Leather,,"(Leather, clothing)",581 Tremont,"Erotic Shop,Business",Boston,MA,1988,,,,4/8/2022 5:37pm
2948,Integrity,,(Church),15 Newbury St.,Religious Institution,Boston,MA,1988,,,,4/8/2022 5:41pm
2949,Jacques',"(RT),(D),(AYOR)",(Disco),87 Broadway,Bars/Clubs,Boston,MA,1988,,,,4/8/2022 5:41pm
2950,La Trattoria ,"(M),(R)",(Italian R),288 Cambridge St.,Restaurant,Boston,MA,1988,,,,4/8/2022 5:42pm
2951,Mario's ,"(M),(R)",(Bay Village),66 Church St.,Restaurant,Boston,MA,1988,,,,4/8/2022 5:47pm
2952,Massachusetts Bay Counseling Assn.,,,25 Huntington Ave.,Organization,Boston,MA,1988,,,,4/8/2022 5:47pm
2953,M.C.C.,(MCC),,131 Cambridge St.,Religious Institution,Boston,MA,1988,,,,4/8/2022 5:48pm
2954,Merrimac,"(SM),(D),(OC),(W)",,119 Merrimac St.,Bars/Clubs,Boston,MA,1988,,,,6/12/2022 11:18am
2955,Metro,"(YC),(D),(*),(V)",(Disco) (Sun. nights only *),15 Lansdowne,Bars/Clubs,Boston,MA,1988,,,,4/8/2022 5:50pm
2956,Metropolitan Health Club,,(Both sexes),209 Columbus Ave.,Bathhouses,Boston,MA,1988,,,,4/8/2022 5:53pm
2957,Mirror ,,(Publication),"24 Lawrence St., Boston 02116",Publications,Boston,MA,1988,,,,4/8/2022 5:54pm
2958,Napoleon Club,"(*),(E)",,52 Piedmont,Bars/Clubs,Boston,MA,1988,,,,4/8/2022 5:54pm
2959,Josephine's,(D),(Disco-D upstairs),52 Piedmont,Bars/Clubs,Boston,MA,1988,,,,4/8/2022 5:55pm
2960,North Station Cinema,,,276 Friend St.,Theatre,Boston,MA,1988,,,,4/9/2022 12:44am
2961,Nova Books,(F&S),,16 La Grange St.,Book Store,Boston,MA,1988,,,,4/9/2022 12:45am
2962,Oasis Guest House,"(H),(*),(IGTA)",,22 Edgerly Rd.,"Hotel,Travel Service",Boston,MA,1988,,,,4/9/2022 12:47am
2963,Playland,(RT),(Hustlers)(Opens 8am),21 Essex,Bars/Clubs,Boston,MA,1988,,,,4/9/2022 12:48am
2964,Somewhere Else,"(D),(L),(*)",(Disco) (Many L),295 Franklin,Bars/Clubs,Boston,MA,1988,,,,4/9/2022 12:51am
2965,Spin-Off Roller Skating Rink,,(GayTue.),145 Ipswich,Business,Boston,MA,1988,,,,4/9/2022 12:54am
2966,Spit,"(M),(D)","(M, Punk)(Tue. night only)(Disco)",13 Lansdowne,Bars/Clubs,Boston,MA,1988,,,,4/9/2022 12:55am
2967,Sporters,"(*),(YC),(D),(R)"," (Disco) (Opp. Holiday Inn—no sign, opens 4pm)","228 Cambridge, ","Cruising Areas,Restaurant,Bars/Clubs",Boston,MA,1988,,,,6/13/2022 9:19am
2969,Tan-O-Rama,,,303 Cambridge,Business,Boston,MA,1988,,,,4/9/2022 12:59am
2970,Travel Management,(IGTA),,25 Huntington Ave. #505,Travel Service,Boston,MA,1988,,,,4/9/2022 1:00am
2971,Twelve-Seventy Club,"(*),(D)",(3 floors)(Disco)(Unisex),1270 Boylston St.,Bars/Clubs,Boston,MA,1988,,,,4/9/2022 1:00am
2972,Uptown 965,"(D),(E),(V),(R),(*)",,965 Massachusetts Ave.,"Restaurant,Bars/Clubs",Boston,MA,1988,,,,4/9/2022 1:05am
2973,Walkers,(C&W),(Clothing),122 Boylston St.,Business,Boston,MA,1988,,,,4/9/2022 1:05am
2984,Court Street News,,,81 Court St.,Book Store,Brockton,MA,1988,,,,6/12/2022 11:00am
2985,Campus,"(YC),(D),(*)", (Macho) (Disco) (Sun.-L only),21 Brookline,Bars/Clubs,Cambridge,MA,1988,,,,4/9/2022 1:16am
2986,Man Ray,"(M),(YC)",,21 Brookline,Bars/Clubs,Cambridge,MA,1988,,,,4/9/2022 1:16am
2987,Marquis,"(L),(*)",,512 Massachusetts Ave.,Bars/Clubs,Cambridge,MA,1988,,,,4/9/2022 1:18am
2988,Paradise,"(*),(PT)",(L-Sun. &Tue.),180 Mass. Ave.,Cruising Areas,Cambridge,MA,1988,,,,4/9/2022 1:20am
2989,WordsWorth,(M),(Books),30 Brattle St.,Book Store,Cambridge,MA,1988,,,,4/9/2022 1:21am
2997,Sword & Shield,"(D),(V),(*)",,735 Pleasant St.,Bars/Clubs,Fall River,MA,1988,,,,4/9/2022 1:34am
3003,Duval Street,"(L),(C),(AH)",(Some L)(C-AH)(Opens 9pm),477 Yarmouth Rd.,Bars/Clubs,Hyannis,MA,1988,,,,4/9/2022 1:45am
3008,Tower News,,,101 Gorham St.,Book Store,Lowell,MA,1988,,,,6/12/2022 12:07pm
3012,Fran's Place,"(L),(D)",(ManyL)(Disco),776 Washington,Bars/Clubs,Lynn,MA,1988,,,,4/9/2022 1:52am
3013,Mr. Dominic's Last Call,"(D),(PT)",(Disco),212 Broad St.,Bars/Clubs,Lynn,MA,1988,,,,4/9/2022 1:56am
3021,House of Orange,"(M),(H)",,25 Orange St.,Hotel,Nantucket,MA,1988,,,,4/9/2022 2:09am
3023,La Place ,"(L),(D)",(Many L)(Disco),20 Kenyon St.,Bars/Clubs,New Bedford,MA,1988,,,,4/9/2022 2:15am
3025,The Four Seasons Lounge,"(D),(R),(*)",(Disco),1447 Acushnet Ave.,"Restaurant,Bars/Clubs",New Bedford,MA,1988,,,,4/9/2022 2:17am
3027,Pearl Street Cafe,"(M),(L),(D)","(Some M,L)(Disco) (Wed.-only)
",10 Pearl St.,Restaurant,Northampton,MA,1988,,,,4/9/2022 2:18am
3035,Alice's ,"(M),(R)",,199 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 2:29am
3036,Anchor Inn Guest House,"(*),(M),(H)",,175 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:29am
3038,Aspasia House,"(H),(L)",,31 Pearl St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:37am
3040,Atwood Inn ,"(H),(L)",(Some L) ,4 Atwood Ave.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:41am
3043,Beacon Light Guest House,(H),,12 Winthrop,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:44am
3044,Bed'n'B'fast Guest House,"(IGTA),(*)",,44 Commercial St.,Travel Service,Provincetown,MA,1988,,,,4/9/2022 2:45am
3045,Boatslip Motel & Bar,"(H),(R),(*)","('Tops' days—Cruisy beach & pool)(T-D Disco, 3:30-6:30)",161 Commercial St.,"Cruising Areas,Hotel,Restaurant",Provincetown,MA,1988,,,,6/13/2022 9:25am
3046,Bradford House & Motel,"(M),(H)",,41 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:47am
3047,Burch House,"(M),(H)",,116 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:47am
3048,Cafe Express ,"(M),(R)",,214 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 2:48am
3049,Cape Inn ,"(H),(*),(E),(R)",(R & Bar),135 Bradford St.,"Hotel,Restaurant",Provincetown,MA,1988,,,,4/9/2022 2:49am
3050,Capricorn Guest House ,"(M),(H)",,6 Cottage St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:49am
3051,Captain & His Ship ,"(H),(*)",,164 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:50am
3052,Captain Lysander Guest House,(H),,96 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:54am
3054,Carl's Guest House,"(H),(*)",(Sundeck),68 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:55am
3055,Casablanca Guest House,(H),,166 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:56am
3056,Chancellor Inn,"(M),(H)",,17 Center St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:56am
3057,Check'er lnn,"(H),(L)",,25 Winthrop St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:57am
3058,Chicago House,"(H),(*)",,6 Winslow St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:57am
3059,Christopher Inn,(H),, 8 Dyer St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:58am
3060,Coat of Arms,"(H),(*)",,7 Johnson St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 2:58am
3061,Conrad's,(R),, 335 Commercial,Restaurant,Provincetown,MA,1988,,,,4/9/2022 2:58am
3062,Cottage,"(M),(*),(R)",(Breakfast & lunch),149 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 2:59am
3063,Courtland House,"(M),(H)",,14 Court St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:13am
3064,Courtyard,"(M),(R)",,183 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:14am
3065,Crabtrees,"(M),(R)",,429 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:14am
3066,Crosswinds Inn ,(*),,140 Bradford St.,Hotel,Provincetown,MA,1988,,,,6/12/2022 11:01am
3067,Crown & Anchor ,"(H),(*),(E),(R),(M)", (Pool)(Health club) (Steak & Lobster-R)(Very M ),247 Commercial St.,"Hotel,Restaurant",Provincetown,MA,1988,,,,4/9/2022 3:17am
3068,Cutty Sark Guest House,"(M),(L)",,9 Soper St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:18am
3069,Dexter's Inn,"(M),(H)",,6 Conwell St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:19am
3070,Dodie's,"(M),(R),(*)",,333 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:20am
3072,Dusty Miller Inn,"(M),(H)",,82 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:21am
3073,1807 House,(H),,54 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:21am
3074,Elephant Walk Guest House,(*),,156 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:22am
3075,Elm Street Guest House ,(H),,9 Johnson St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:22am
3076,Fairbanks Inn,"(M),(H),(*)",,90 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:23am
3077,Five Winslow Guest House,(H),(Oldest),5 Winslow St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:23am
3078,Franko's Hideaway,"(M),(R),(*)",,299 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:24am
3079,Front Street,"(PE),(R),(*)",,230 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:24am
3080,Gabriel Apts. ,"(H),(L),(*)",(L-only*),104 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:25am
3081,Grand Central Cafe,"(M),(R)",,5 Masonic PI.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:26am
3082,Green House Inn,"(H),(L)",(L-only),18 Pearl St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:26am
3083,Haven House,"(M),(H),(*)",(Pool) (All year),12 Carver St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:27am
3084,HeritageHouse,"(M),(H)",,7 Center St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:44am
3086,Lamplighter Guest House,"(H),(*)",,26 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:45am
3087,Landmark Inn,"(M),(R)",,404 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:46am
3088,Land's End Inn ,"(M),(H)",,22 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:46am
3089,Liverpool Mod ,(*),(Clothes),393 Commercial St.,Business,Provincetown,MA,1988,,,,4/9/2022 3:47am
3090,Lobster Pot,"(M),(R)",,321 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:47am
3091,Madeira Room,"(M),(S),(*)",Pilgrim House, 336 Commercial St.,Bars/Clubs,Provincetown,MA,1988,,,,4/9/2022 3:48am
3092,Mews ,"(M),(R),(*)",,359 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:48am
3093,Moffett House,(H),,296A Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:49am
3095,Napi's ,"(M),(R)",(All year),7 French St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:50am
3096,Normandy House,"(M),(H),(*)",,184 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:51am
3097,Ocean's Inn ,"(H),(R)",,386 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 3:51am
3098,PaintedLadyInn,"(M),(L),(H),(R)",(Some L),186 Commercial St.,"Restaurant,Hotel",Provincetown,MA,1988,,,,4/9/2022 3:53am
3099,Pete's Buoy,(H),,97 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 3:53am
3100,Pied Piper,"(*),(D),(R),(PT),(L),(M)",(Disco),193-A Commercial St.,"Restaurant,Bars/Clubs",Provincetown,MA,1988,,,,4/9/2022 3:54am
3101,Pilgrim House,(H),(Bar & H),336 Commercial St.,"Hotel,Bars/Clubs",Provincetown,MA,1988,,,,4/9/2022 4:01pm
3103,Plaza Guest House,(H),,11 Pearl St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:04pm
3104,Plums Guest House,"(M),(H)",,160 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:05pm
3105,Poor Richard's Buttery,"(PE),(M),(R)",,432 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 4:07pm
3106,Post Office Cabaret,"(M),(R),(E)",(Upstairs),303 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 4:07pm
3107,Pronto,"(M),(R),(*)",,313 Commercial,Restaurant,Provincetown,MA,1988,,,,4/9/2022 4:08pm
3109,Provincetown Inn,"(M),(H)",,1 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:10pm
3110,Pucci's Harborside,(R),,539 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 4:12pm
3111,Ravenwood Guest House,"(L),(H)",(Many L),462 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:12pm
3112,Red Inn,"(M),(PE),(R),(H)",,15 Commercial St.,"Hotel,Restaurant",Provincetown,MA,1988,,,,4/9/2022 4:13pm
3113,Renaissance Apts.,(H),,48 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:13pm
3114,Richmond Inn,(H),,4 Conant St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:14pm
3115,Roomers,"(M),(H)",,8 Carver St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:14pm
3116,Rose & Crown,"(M),(H),(IGTA)",,158 Commercial St.,"Hotel,Travel Service",Provincetown,MA,1988,,,,4/9/2022 4:15pm
3117,Sandpiper Beach House,"(M),(H),(*)",,165 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:16pm
3118,Sea Drift Inn,"(H),(W),(SM),(*)",,80 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:17pm
3119,Sebastian's,"(M),(R)",,177 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 4:17pm
3120,Shady Oaks,"(M),(H)",,5 Tremont,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:18pm
3121,Shipwreck Inn,"(H),(*)",(Cont. breakfast)(All Year),9 Court St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:18pm
3122,Silva's Cottages,"(M),(H)",,34 Shank Painter,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:26pm
3123,Six Dyer Street Guest House,(H),,6 Dyer St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:26pm
3124,Snug Harbor,(R),,157 Commercial St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 4:27pm
3125,Spiritus,"(R),(AH),(*)","(Pizza, icecream, espresso)(Cruisy AH*)",190 Commercial St.,"Cruising Areas,Restaurant",Provincetown,MA,1988,,,,4/9/2022 4:27pm
3126,St.Tropez,,"(Boutique, books, etc.)",212 Commercial St.,Book Store,Provincetown,MA,1988,,,,4/9/2022 4:29pm
3127,Steele's Guest House,"(M),(H)",,603 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:29pm
3128,Sunset Inn,(H),,142 Bradford St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:30pm
3129,Tall Ship Apts.,(H),,448 Commercial,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:30pm
3130,Terrace,"(PE),(M),(R)",,133 Bradford St.,Restaurant,Provincetown,MA,1988,,,,4/9/2022 4:31pm
3131,The Ranch,"(H),(W),(OC),(*)","(Some W,OC)",198 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:31pm
3132,Town House,"(R),(OC),(*),(M)"," (Bar with OC 'sing-along' is in back thru 'The Gallery'—M,R) Disco-D downstairs)
",291 Commercial St.,"Restaurant,Bars/Clubs",Provincetown,MA,1988,,,,4/9/2022 4:33pm
3133,Trade Winds,(H),,12 Johnson St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:33pm
3134,Twelve Center Guest House,"(H),(IGTA),(*)",,12 Center St.,"Hotel,Travel Service",Provincetown,MA,1988,,,,4/9/2022 4:33pm
3135,Two Ninety Six House,"(M),(H)",,296 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:34pm
3136,Victoria House,(H),,5 Standish St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:35pm
3138,Watermark Inn Guest House,"(PE),(H)",,603 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:36pm
3139,Watership lnn,"(H),(*)",,7 Winthrop St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:37pm
3141,Westwinds Guest House,"(*),(H)",,28 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:39pm
3142,White Horse Inn,(H),,500 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:39pm
3143,White Wind Inn,"(M),(L)","(Some M,L) ",174 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:40pm
3144,Windamar House,(H),,586 Commercial St.,Hotel,Provincetown,MA,1988,,,,4/9/2022 4:40pm
3152,Country Club ,"(P),(D),(E),(WE),(*)","(Disco) )(Pool) )(WE*)(Dynasty) (Rt. 139)
",44 Mazeo Dr.,Bars/Clubs,Randolph,MA,1988,,,,4/9/2022 4:46pm
3154,Frontier,"(*),(YC),(D),(R)",(Disco) (Sun. brunch),19 Pearl St.,"Restaurant,Bars/Clubs",Springfield,MA,1988,,,,4/9/2022 4:48pm
3155,Missy's,"(L),(S),(WE)",(Sun. brunch)(S-WE),382 Dwight,Restaurant,Springfield,MA,1988,,,,4/9/2022 4:50pm
3157,Quarry,"(YC),(W),(SM),(D)","(Some W,SM)(Disco) (Below 'The Pub')",382 Dwight St.,Bars/Clubs,Springfield,MA,1988,,,,4/9/2022 4:53pm
3158,Rosie's Place,(S),(Sun. brunch)(Part of Pub & Quarry),382 Dwight St.,"Bars/Clubs,Restaurant",Springfield,MA,1988,,,,4/9/2022 4:53pm
3169,Denny's,"(M),(R),(C),(AH)",,494 Lincoln St.,Restaurant,Worcester,MA,1988,,,,4/9/2022 5:01pm
3170,Erasmus Cafe,"(M),(YC),(R),(L)",(Some L) College Bookstore,76 Spring St.,Restaurant,Worcester,MA,1988,,,,4/9/2022 5:03pm
3171,Mailbox Lounge,"(*),(YC),(D)","(Disco) (Side entrance)
",282 Main St.,Bars/Clubs,Worcester,MA,1988,,,,4/9/2022 5:04pm
3172,M.C.C.,(MCC),,90 Holden St.,Religious Institution,Worcester,MA,1988,,,,4/9/2022 5:05pm
3173,Paris Cinema,,,68 Franklin St.,Theatre,Worcester,MA,1988,,,,4/9/2022 5:06pm
3178,Flame Bar,(*),,115 W. Washington,Bars/Clubs,Ann Arbor,MI,1988,,,,4/10/2022 11:55am
3180,Huron Valley Comm. Church,,,1001 Green Rd.,Religious Institution,Ann Arbor,MI,1988,,,,6/12/2022 12:18pm
3181,M.C.C.,(MCC),,1679 Broadway,Religious Institution,Ann Arbor,MI,1988,,,,4/10/2022 11:57am
3182,Nectarine Ballroom,"(YC),(D),(V)",(Disco) (Tue. & Thur. *),510 E. Liberty,Bars/Clubs,Ann Arbor,MI,1988,,,,4/10/2022 11:59am
3188,Eastown Capri Theatre Downtown Mall Input...1,"(R),(L),(YC)",(Some L),10 E. State St.,"Theatre,Restaurant",Battle Creek,MI,1988,,,,6/13/2022 9:25am
3189,Log Cabin,"(D),(PT),(OC),(*)",(Disco),339 W. Michigan,Bars/Clubs,Battle Creek,MI,1988,,,,4/10/2022 12:10pm
3190,Ace Book Store,,,210 3rd St.,Book Store,Bay City,MI,1988,,,,4/10/2022 12:10pm
3195,Casey McNaab's,"(M),(YC),(WE),(R)",(Game room) Big Rapids Motel,1010 S. State St.,"Hotel,Restaurant",Big Rapids,MI,1988,,,,6/13/2022 9:25am
3199,F.B.I. ,"(*),(H),(PT),(D),(SM),(W),(WE)","(Food & Booze, Inc.) Bar & beach)(Cruisy summer-WE)","1280 Shoreline Dr.
","Cruising Areas,Bars/Clubs",Brooklyn,MI,1988,,,,4/10/2022 12:21pm
3202,Backpocket ,"(R),(PT),(*)",'Jocks')(Cruisy),8832 Greenfield Rd.,"Cruising Areas,Restaurant",Detroit,MI,1988,,,,4/10/2022 12:24pm
3203,Back Stage Deli,"(R),(*)",(Open until 4am *) just N. of 6 Mile Rd.,17630 Woodward,Restaurant,Detroit,MI,1988,,,,4/10/2022 12:25pm
3204,Back Street,"(*),(YC),(D)",(Disco) (Also pulse),15606 Joy at Greenfield,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:27pm
3205,Bingo's,(B),,7101 Puritan,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:29pm
3206,Byblo's,,,12967 Woodward,Bars/Clubs,Detroit,MI,1988,,,,6/12/2022 10:57am
3207,Carlan's Brass Rail,(M),,6545 Woodward,Bars/Clubs,Detroit,MI,1988,,,,6/12/2022 10:58am
3208,Chevy's ,"(SM),(*)",(Between Conant & Ryan),3537 E. 7 Mile Rd.,Bars/Clubs,Detroit,MI,1988,,,,6/12/2022 10:59am
3209,Chosen Books,(*),,940 W. McNichols,Book Store,Detroit,MI,1988,,,,4/10/2022 12:31pm
3210,Club Detroit Health Club,,, 7646 Woodward Ave.,Bathhouses,Detroit,MI,1988,,,,4/10/2022 12:32pm
3211,Club 49,(E),(Sun. brunch) ,9217 E. Jefferson,"Restaurant,Bars/Clubs",Detroit,MI,1988,,,,4/10/2022 12:33pm
3212,Country Video Store,,,13333 W. 8 Mile Rd.,Business,Detroit,MI,1988,,,,4/10/2022 12:33pm
3213,Cruise Club,"(D),(V),(L),(YC),(*)",(Disco)(Mon.-L)(Inkster),1641 Middlebelt Rd. ,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:35pm
3214,Cruise Magazine,,(Publication),19136 Woodward North,Publications,Detroit,MI,1988,,,,4/10/2022 12:36pm
3215,CT's,,(Cock Trap)(Go go boys),9310 Greenfield,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:38pm
3216,Deck,"(E),(*)",(Opens 12 noon),14901 E. Jefferson,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:38pm
3217,Detroit Eagle ,"(SM),(W),(*)",(Some SM),1501 Holden,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:39pm
3219,Famous Door,"(B),(YC),(D),(*)",(Disco) (Closed Sun.),1256 Griswald at State,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:40pm
3220,Fifth Wheel Adult Books ,(M),,9320 Michigan Ave.,"Book Store,Erotic Shop",Detroit,MI,1988,,,,4/10/2022 12:41pm
3221,Footlights,"(E),(*)",(Adj. Back Stage Deli),17630 Woodward Ave.,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:56pm
3222,Gas Station,"(YC),(D),(*),(V),(PT)",(Disco) (Enter thru rear parking lot),19106 Woodward Ave. ,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 12:57pm
3224,Gigi's,"(R),(D),(L)","L-downstairs, men upstairs)(Mon. nights *) (Rear)",16920 W. Warren ,Restaurant,Detroit,MI,1988,,,,6/13/2022 9:19am
3225,Glass House,"(R),(AH),(WE)",(AH-WE),950 W. McNichols,Restaurant,Detroit,MI,1988,,,,4/10/2022 1:01pm
3226,Gold Coast ,(D),(Disco) (Go go boys),2971 E. 7 Mile Rd.,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:02pm
3227,Hayloft Saloon,"(C&W),(D),(OC),(PT)",,8070 Greenfield,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:03pm
3228,Heaven,,(No booze)(Disco)(AH-WE-*) (Above gas station),19106 1/2 Woodward ,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:07pm
3229,Inn by the Park,(H),,17500 Woodward,Hotel,Detroit,MI,1988,,,,4/10/2022 1:07pm
3230,Irving Art Theatre,(F&S),(F&S-back row),21220 Fenkell,Theatre,Detroit,MI,1988,,,,4/10/2022 1:08pm
3231,Joseff's,(R),,18952 N. Woodward,Restaurant,Detroit,MI,1988,,,,4/10/2022 1:09pm
3232,Laura's,"(L),(D)",,19326 Conant,Bars/Clubs,Detroit,MI,1988,,,,6/12/2022 11:15am
3233,Male Cinema Theatre,,(Melvindale),3920 Oakwood ,Theatre,Detroit,MI,1988,,,,4/10/2022 1:10pm
3234,Manhattan Room ,(R),(Theater) ,17630 Woodward,"Restaurant,Theatre",Detroit,MI,1988,,,,4/10/2022 1:10pm
3235,M.C.C.,(MCC),(Birmingham),1152 Bennaville,Religious Institution,Detroit,MI,1988,,,,4/10/2022 1:11pm
3236,Menjo's Uptown,"(YC),(D),(*)",(Disco),928 W. McNichols,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:12pm
3240,New York Book Store,(B),,17530 Woodward,Cruising Areas,Detroit,MI,1988,,,,4/10/2022 1:15pm
3241,Off Broadway East,"(YC),(D),(*)",(Disco),12215 Harper Ave.,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:16pm
3242,Orca's,"(PT),(*)", (Disco) (Jockey shorts contest),12841 E. McNichols,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:18pm
3243,Railroad Crossing,"(L),(D),(*)",,6640 E. 8 Mile Rd.,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:19pm
3244,Rhinoceros,"(M),(R)",,265 Riopelle,Restaurant,Detroit,MI,1988,,,,4/10/2022 1:19pm
3245,Rollerdome ,,(Gay Tue. nights— Check with Back Pocket or Cruise),8832 Greenfield,Business,Detroit,MI,1988,,,,6/12/2022 12:00pm
3246,Roscoe's Junktown,,,5601 W. Fort St.,Book Store,Detroit,MI,1988,,,,6/12/2022 12:00pm
3247,R & R,"(D),(W),(SM),(F&S),(*)", adj. Corral,6918 Michigan Ave.,Bars/Clubs,Detroit,MI,1988,,,,4/10/2022 1:21pm
3248,Salute,"(*),(R)",(Bar&R) ('Tops'),17546 Woodward Ave.,"Restaurant,Bars/Clubs",Detroit,MI,1988,,,,4/10/2022 1:25pm
