ID,title,description,streetaddress,city,state,type,amenityfeatures,Year,unclear_address,uncleartype,notes,lastmodified
1579,Sir Nicholas Inn,(Polish),2209 Wilton Blvd.,Ft. Launderdale,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
1585,Tunnel Bar,,545 S. Federal Hwy.,Ft. Launderdale,FL,Bars/Clubs,(PT),1983,,,,12/5/2021 11:00am
1583,Together,,1800 E. Sunrise,Ft. Launderdale,FL,"Restaurant,Bars/Clubs","(R),(D),(E)",1983,,,,12/5/2021 11:00am
1586,Two On A Match,,1243 N.E 11th Ave,Ft. Launderdale,FL,Bars/Clubs,(L),1983,,,,12/5/2021 11:00am
1584,Tony's Villa,(Italian R),2468 Wilton Blvd.,Ft. Launderdale,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
1587,Traxx,(Many L),502 E. Sunrise,Ft. Launderdale,FL,Bars/Clubs,"(L),(C&W),(D),(PT)",1983,,,,12/5/2021 11:00am
1588,Waynesart,(Unique statues - see ad for brochure)(305) 463-1666,900 S. Andrews Ave.,Ft. Launderdale,FL,Business,,1983,,,,12/5/2021 11:00am
1589,Westsider,(Open 24 hrs.),665 S.W. 27th Ave.,Ft. Launderdale,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:00am
1597,Club,,1514 Jackson,Ft. Myers,FL,Bars/Clubs,"(P),(BYOB)",1983,,,,12/5/2021 11:00am
1596,Blarney Stone,(Some L)(Maybe moving),2891 Palm Beach Blvd.,Ft. Myers,FL,Bars/Clubs,(L),1983,,,,12/5/2021 11:00am
1595,Arcade Cigar Store,"(Books, etc.)",2261 First St. ,Ft. Myers,FL,"Book Store,Business",,1983,,,,12/5/2021 11:00am
1599,Jolly Roger,(Disco)(Occ. S),3679 Fowler Ave. ,Ft. Myers,FL,Bars/Clubs,"(*),(YC),(D),(PT),(S)",1983,,,,12/5/2021 11:00am
1600,M.C.C. ,,1414 Dean St. ,Ft. Myers,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:00am
1606,Raggs,(Cl. Mon.),106 S. Depot Dr. ,Ft. Pierce,FL,Bars/Clubs,"(P),(BYOB),(PT)",1983,,,,12/5/2021 11:00am
1607,Green Frog,(Disco),1216 Santa Rosa Blvd. ,Ft. Walton Beach,FL,Bars/Clubs,"(*),(YC),(D)",1983,,,,12/5/2021 11:00am
1612,Melody Club,(Disco)(Patio),4130 N.W. 6th St.,Gainesville,FL,Bars/Clubs,"(*),(D),(S)",1983,,,,12/5/2021 11:00am
1611,Jerry's ,,1505 N.W. 13th St.,Gainesville,FL,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:00am
1613,Ambush Room,(C&W - levi cruise bar),4130 N.W. 6th St.,Gainesville,FL,"Bars/Clubs,Cruising Areas",(C&W),1983,,,,12/5/2021 11:00am
1614,Spectrum,(Disco),210 S.W. 2nd Ave.,Gainesville,FL,Bars/Clubs,"(D),(YC),(*)",1983,,,,12/5/2021 11:00am
1622,Inn Bar,,1224 S. Dixie Hwy.,Hollywood,FL,Bars/Clubs,,1983,,,,12/5/2021 11:00am
1621,Connoiseur Book Store,,2120 Hollywood Blvd.,Hollywood,FL,Book Store,,1983,,,,12/5/2021 11:00am
1619,J.P.'s,,1795 Okeechobee Rd.,Hialeah,FL,Bars/Clubs,"(M),(S)",1983,,,,12/5/2021 11:00am
1625,The Trail ,(Some W),715 S. 21st Ave.,Hollywood,FL,Restaurant,"(W),(R),(*)",1983,,,,12/5/2021 11:00am
1626,Villa Nova Inn,,532 N. Dixie Hwy.,Hollywood,FL,Bars/Clubs,"(*),(P),(C&W),(D)",1983,,,,12/5/2021 11:00am
1624,Top's ,(L- only),2025 Pembroke Rd. ,Hollywood,FL,Bars/Clubs,(*),1983,,,,12/5/2021 11:00am
1623,Kelly's Halfway Inn,,1934 Harrison St. ,Hollywood,FL,Bars/Clubs,,1983,,,,12/5/2021 11:00am
1628,Back Door ,(Disco) at Glove St.,6644 Arlington Rd. ,Jacksonville,FL,Bars/Clubs,"(YC),(D),(*),(L)",1983,,,,12/5/2021 11:01am
1632,Deby House,,1068 Park St.,Jacksonville,FL,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
1631,Club Baths of Jacksonville,,1939 Hendricks,Jacksonville,FL,Bathhouses,(*),1983,,,,12/5/2021 11:01am
1630,Brothers,(Disco)(WE*),484 May St. ,Jacksonville,FL,Bars/Clubs,"(D),(WE),(*)",1983,,,,12/10/2021 4:35pm
1629,Book Town,,236 W. Adams,Jacksonville,FL,Book Store,,1983,,,,12/5/2021 11:01am
1637,Old Plantation,(Disco)(Wed. & WE*)(Back door) at Jefferson,640 W. Bay ,Jacksonville,FL,Bars/Clubs,"(P),(YC),(D),(WE),(*)",1983,,,,12/10/2021 4:46pm
1633,Flamingo,"(Some OC, B, RT, 'Hustlers')",408 Main St.,Jacksonville,FL,Bars/Clubs,"(OC),(B),(RT)",1983,,,,12/5/2021 11:01am
1634,Junction,(Neighborhood bar),1261 King St.,Jacksonville,FL,Bars/Clubs,(OC),1983,,,,12/5/2021 11:01am
1636,My Little Dude,(OC)(L)(S - WE*),2952 Roosevelt Blvd.,Jacksonville,FL,Bars/Clubs,"(OC),(L),(S),(WE),(*)",1983,,,,12/10/2021 4:42pm
1635,M.C.C.,,301 Druid,Jacksonville,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1642,Aligator News & Books,,533 Duval St. ,Key West,FL,Book Store,,1983,,,,12/5/2021 11:01am
1641,Bo's Coral Reef,(Disco)(Sun. buffet)(WE*),201 N. 5th Ave.,Jacksonville Beach,FL,"Bars/Clubs,Restaurant","(R),(D),(PT),(WE),(*)",1983,,,,12/10/2021 4:46pm
1638,Phoenix,(Cruisy),1440 San Marco Blvd. ,Jacksonville,FL,"Bars/Clubs,Cruising Areas","(W),(SM),(*)",1983,,,,12/9/2021 6:39pm
1646,Big Ruby's Inn,"(Guest house)(Pool)(Some W, SM)",409 Applerouth Lane,Key West,FL,Hotel,"(H),(*),(W),(SM)",1983,,,,12/5/2021 11:01am
1644,Authors of Key West,(Guest house)(Pool),725 White,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1645,Banyan,(Pool)(Two guesthouses),323 Whitehead St. ,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1643,Antonia's ,(Italian R),615 Duval St. ,Key West,FL,Restaurant,"(PE),(M),(R)",1983,,,,12/5/2021 11:01am
1650,Club Key West ,"(Baths & sauna, gym & motel) (Pool -- nude sunbathing)(Some W, SM, FFA) (C.B.C. Lodge)",621 Truman Ave.,Key West,FL,Bathhouses,"(*),(SM),(W),(FFA)",1983,,,,2/1/2022 5:33pm
1652,Curry House Guest House ,,806 Fleming St. ,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1651,Coco Tier Guest House,,331 Simonton St.,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1648,Casa Donovan,(Guest House),617 Whitehead,Key West,FL,Hotel,(*),1983,,,,12/5/2021 11:01am
1647,Carmen Miranda Veranda,,418 United St. ,Key West,FL,Hotel,"(L),(H)",1983,,,,12/5/2021 11:01am
1649,Claire,(Open for breakfast too),900 Duval St. ,Key West,FL,Restaurant,"(M),(R),(E),(*)",1983,,,,12/5/2021 11:01am
1655,Early House ,(Pool),511 Simonton St.,Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1656,Eaton Lodge Guest House,,511 Eaton St. ,Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1653,Cypress House,(Guest house)(Pool),601 Caroline,Key West,FL,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
1654,Delmonico's,(Disco)(Patio),218 Duval St. ,Key West,FL,Bars/Clubs,(D),1983,,,,12/5/2021 11:01am
1657,Elli's Nest Guest House,,1414 Newton St.,Key West,FL,Hotel,"(L),(H)",1983,,,,12/5/2021 11:01am
1661,Garden House ,(Apts.)(Whirlpool),329 Elizabeth St. ,Key West,FL,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
1660,Floridian Motel ,(Some L)(sleazy),1212 Simonton,Key West,FL,Hotel,"(H),(L)",1983,,,,12/5/2021 11:01am
1659,Fiorini Guest House ,(Pool),523 Eaton St. ,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1658,Fast Buck Freddie's,"('A tropical Bloomingdales')(Clothes, gifts, etc.)",500 Duval,Key West,FL,Business,(M),1983,,,,12/5/2021 11:01am
1666,Key Lodge Motel,(Pool),1004 Duval St. ,Key West,FL,Hotel,"(M),(H),(*)",1983,,,,12/5/2021 11:01am
1665,Island House,"(Pool, sauna & gym)",1129 Fleming St. ,Key West,FL,Hotel,"(*),(H)",1983,,,,12/5/2021 11:01am
1662,Gideon Lowe House ,,409 William St. ,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1663,Hollinsed House ,,611 Southard,Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1672,Lazy Afternoon,,Simonton St. ,Key West,FL,Restaurant,"(M),(R),(BYOB)",1983,,,,12/5/2021 11:01am
1668,Key West Island Books,,130 Duval St. ,Key West,FL,Book Store,,1983,,,,12/5/2021 11:01am
1671,La Te Da,(formerly La Terraza de Marti)(R 7 bar)(Tea D),1125 Duval St. ,Key West,FL,"Bars/Clubs,Restaurant","(H),(R),(D),(*)",1983,,,,12/5/2021 11:01am
1670,Lamppost House,(Pool),309 Louisa St. ,Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1673,Lighthouse Court,(Gym & health club & pool),902 Whitehead,Key West,FL,Restaurant,"(*),(R),(H)",1983,,,,12/5/2021 11:01am
1674,Lime House Guest House ,(Pool),219 Elizabeth St. ,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1675,M.C.C. ,,319 Duval St. ,Key West,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1677,Oasis Guest House,(Pool),823 Felming St. ,Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1676,Monster,"(Disco)(Several bars, patio & garden)(Cruisy)",400 Front St. ,Key West,FL,"Bars/Clubs,Restaurant,Cruising Areas","(*),(YC),(D),(R)",1983,,,,12/5/2021 11:01am
1680,Pines Guest House ,(Pool),521 United St. ,Key West,FL,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
1682,Port of Call ,,425 Front St. ,Key West,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
1678,Palladium,"(current ""in"" bar -- Also gym, baths, sauna)(Men only)",903 Duval St. ,Key West,FL,"Bathhouses,Bars/Clubs",(*),1983,,,,12/5/2021 11:01am
1681,Pleasure Chest ,"(Erotica, etc.)",208 Duval St. ,Key West,FL,Erotic Shop,,1983,,,,12/15/2021 12:58pm
1684,Russell House ,,415 William St. ,Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1687,Shirley Lodge,,"1315 Pine St. 
",Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1686,Sea Isle Guest House,(Pool),915 Windsor Lane,Key West,FL,Hotel,"(M),(H),(*)",1983,,,,12/5/2021 11:01am
1683,Rooftop Cafe ,(Lunches),310 Front St. ,Key West,FL,Restaurant,"(M),(R),(*)",1983,,,,12/5/2021 11:01am
1689,Southwind Motel,"(Some L, M, W)(Pool)",1321 Simonton St.,Key West,FL,Hotel,"(H),(*),(L),(M),(W)",1983,,,,12/5/2021 11:01am
1692,The Strand,(Showcase theatre & lounge)(Supposedly opening soon),527 Duval,Key West,FL,"Bars/Clubs,Theatre",(E),1983,,,,12/10/2021 12:32pm
1690,The Buttery,,1206 Simonton St. ,Key West,FL,Restaurant,"(PE),(M),(R)",1983,,,,12/5/2021 11:01am
1691,The Plantation Guest House,,914 Eaton St. ,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1688,Simonton Court Guest House,(Pool),320 Simonton St. ,Key West,FL,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
1694,Two Fountains,(Looks promising),1108 Duval St. ,Key West,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
1695,Victorian House ,(Pool)(Should be a winner),410 Fleming St. ,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1693,Tutti & Frutti,(Ice Cream Parlor),522 Duval,Key West,FL,Restaurant,,1983,,,,12/5/2021 11:01am
1696,Walt's Conch House ,,316 Peacon Lane,Key West,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1697,William St. House ,,329 William St. ,Key West,FL,Hotel,"(H),(*)",1983,,,,12/5/2021 11:01am
1703,Green Parrot ,(Disco)(Occ.S*),1028 E. Main St. ,Lakeland,FL,Bars/Clubs,"(D),(PT),(S),(*)",1983,,,,12/10/2021 4:46pm
1698,White Elephant ,,915 Duval St. ,Key West,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
1699,Wicker House,,913 Duval St. ,Key West,FL,Hotel,"(M),(H)",1983,,,,12/5/2021 11:01am
1704,Last Moving Picture Show,(Disco)(O)(Cl. Sun.)(Enter rear),116 S. Kentucky,Lakeland,FL,Bars/Clubs,"(*),(YC)",1983,,,,12/5/2021 11:01am
1708,Back Room ,(Wed. -Sun. 9pm - 2am)(Back entrance only) Surf & Sand Lounge,14601 Gulf Blvd. ,Madeira Beach,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1706,Music Box Lounge,,629 Lake Ave.,Lake Worth,FL,Bars/Clubs,(*),1983,,,,12/5/2021 11:01am
1705,Kathy's Place,,23 S. Dixie Hwy.,Lake Worth,FL,Bars/Clubs,"(P),(L)",1983,,,,12/5/2021 11:01am
1709,Other End Lounge,(Cruisy beach bar - 2pm - 2am),13143 Gulf Blvd.,Madeira Beach,FL,"Bars/Clubs,Cruising Areas","(*),(YC),(D),(S)",1983,,,,12/10/2021 3:10am
1710,Saturdays Lounge,"(Disco)(Some W, L)(1 mi. E. of I-95 on Rt. 192, West Melbourne)",9760 W. New Haven Ave.,Melbourne,FL,Bars/Clubs,"(D),(W),(L)",1983,,,,12/5/2021 11:01am
1717,Club 49,,4901 S.W. 8th St. ,Miami,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1714,Cactus Lounge,(Liquor)(Closes 3am),2041 N.E. Biscayne Blvd.,Miami,FL,Restaurant,"(*),(R)",1983,,,,12/5/2021 11:01am
1718,Club Miami Baths,,2991 Coral Way,Miami,FL,Bathhouses,"(YC),(P),(*)",1983,,,,12/5/2021 11:01am
1713,Bird Road Books,,6833 Bird Rd. ,Miami,FL,Book Store,,1983,,,,12/5/2021 11:01am
1716,Chez Louise,(L only),2847 Coral Way,Miami,FL,Bars/Clubs,"(*),(L),(D),(E)",1983,,,,12/5/2021 11:01am
1715,Cafe Double R,,1001 N.E. 2nd Ave.,Miami,FL,Restaurant,"(R),(*)",1983,,,,12/5/2021 11:01am
1722,El Carol,(Liquor)(Neighborhood bar - fun days),930 Le Jeune Rd.,Miami,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1719,Coco Plum,,3430 Main Hwy.,Coconut Grove,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
1723,Goodbooks,(Adult books),2316 S.W. 57th Ave.,Miami,FL,Book Store,,1983,,,,12/5/2021 11:01am
1721,Double 'R' ,"(Liquor)(This cruisy levi & western complex has several bars, game room & Pleasure Chest shop)(Closes 1am weekdays, 2am WE)",1001 N.E. 2nd Ave.,Miami,FL,"Restaurant,Cruising Areas,Erotic Shop","(*),(R),(WE)",1983,,,,12/15/2021 12:58pm
1728,Hole ,(Key club)(Back room -- sling *) (S.W. 57th Ave.),1910 Red Road,Miami,FL,Bars/Clubs,"(P),(*)",1983,,,,12/10/2021 4:35pm
1725,Hamlet,(Good days - WE*),3416 Main Hwy.,Coconut Grove,FL,Bars/Clubs,"(WE),(*)",1983,,,,12/10/2021 4:42pm
1726,Happy Books,(Cruisy 24 hrs. *),9514 S. Dixie Hwy.,Miami,FL,"Book Store,Cruising Areas",(*),1983,,,,12/10/2021 3:11am
1724,Grove Bookworm,(Books),3025 Fuller St. ,Coconut Grove,FL,Book Store,(*),1983,,,,12/5/2021 11:01am
1727,Havron New Adult Bookstore,,253 N.W. 36th St. ,Miami,FL,Book Store,,1983,,,,12/5/2021 11:01am
1733,Le Jeune Road Book Store,,938 S.W. 42nd Ave. ,Miami,FL,Book Store,,1983,,,,12/5/2021 11:01am
1730,Jonathan's,(Men's club at Chez Louise),2847 Coral Way,Miami,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1732,Leather Connection,(clothes),6812 Biscayne Blvd.,Miami,FL,Erotic Shop,,1983,,,,12/15/2021 12:59pm
1731,Karleman's,(Patio)(Best WE & Sun. buffet*)(Disco)(Closes 3 am)(Semi-P),6822 Biscayne Blvd.,Miami,FL,"Bars/Clubs,Restaurant","(WE),(*),(D),(P)",1983,,,,12/5/2021 11:01am
1735,M.C.C. ,,19094 W. Dixie. Hwy.,Miami,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1736,Mother's Old Village Pub,"(Some SM, W)(Patio -- looks promising)",2824 S.W. 27th Ave.,Miami,FL,Bars/Clubs,"(SM),(W),(PT)",1983,,,,12/5/2021 11:01am
1738,Red Rooster,,2404 N.E. 2nd Ave.,Miami,FL,Bars/Clubs,"(OC),(E)",1983,,,,12/5/2021 11:01am
1737,Pleasure Chest,"(Leather, books, erotica, etc.)(At Club Miami Baths)",2991 Coral Way,Miami,FL,"Book Store,Bathhouses,Erotic Shop",(*),1983,,checked,Not sure to list as a bathhouse,12/15/2021 12:59pm
1743,Seventy-Ninth St. Twin Cinema,,137 N.E. 79th St. ,Miami,FL,Theatre,,1983,,,,12/15/2021 12:59pm
1744,Studio,,2340 S.W. 32nd Ave.,Miami,FL,Restaurant,"(PE),(M),(R)",1983,,,,12/5/2021 11:01am
1740,San Francisco ,"(Was closed, may be re-opening)",2890 S.W. 27th Ave.,Miami,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1739,Salvation,(Disco)(Fri & Sat only*),49 N.W. 5th St.,Miami,FL,Bars/Clubs,"(P),(D),(*)",1983,,,,12/5/2021 11:01am
1741,Sebastian's,(Disco)(Liquor),2490 S.W. 17th Ave.,Miami,FL,Bars/Clubs,"(*),(L),(D)",1983,,,,12/5/2021 11:01am
1742,Second Landing,(Liquor) (LeJeune Rd.),820 S.W. 42nd Ave.,Miami,FL,Bars/Clubs,(D),1983,,,,12/5/2021 11:01am
1747,Uncle Charlie's,(Disco)(WE*),3673 Bird Rd.,Miami,FL,Bars/Clubs,"(D),(WE),(*)",1983,,,,12/10/2021 4:47pm
1745,TWN ,(The Weekly News)(Publication),901 N.E.,Miami,FL,Publications,,1983,,,,12/15/2021 12:59pm
1746,13 Buttons,(Disco)(5 bars)(Cruisy)(3 blks. W. of N.W. 27th Ave. & 20th Sts.),2998 N.W.N. River Dr.,Miami,FL,"Bars/Clubs,Cruising Areas","(*),(P),(YC),(D),(PT),(S),(E)",1983,,,,12/5/2021 11:01am
1757,8 1/2 Disco,,1137 Washingston Ave. ,Miami Beach,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1758,Las Lechuzas,(Latins)(Disco),323 23rd St.,Miami Beach,FL,Bars/Clubs,(D),1983,,,,12/5/2021 11:01am
1760,Turf Pub & Pin Up II,(cabaret)(Disco)(Some L),22 Ocean Dr. ,Miami Beach,FL,Bars/Clubs,"(E),(D),(L),(*)",1983,,,,12/5/2021 11:01am
1759,Paris Theatre,,550 Washington,Miami Beach,FL,Theatre,,1983,,,,12/15/2021 1:00pm
1768,City Bath Club,,1877 S. Orange Blossom Trail,Orlando,FL,Bathhouses,(*),1983,,,,12/5/2021 11:01am
1767,Circle J's,(AT)(Go go boys),4910 Edgewater Dr. ,Orlando,FL,Bars/Clubs,"(C&W),(D)",1983,,,,12/5/2021 11:01am
1772,Midnight News ,(Books),410 N. Orange Blossom Trail,Orlando,FL,Book Store,,1983,,,,12/5/2021 11:01am
1774,Parliament House ,(This super complex is one of America's finest)(Disco)(5 bars)(H - 120 motel units),410 N. Orange Blossom Trail,Orlando,FL,"Bars/Clubs,Restaurant,Hotel","(*),(YC),(D),(S),(R),(H)",1983,,,,12/5/2021 11:01am
1770,Loading Zone,(Some SM)('wild' 3rd Game room in rear)(Near complex - see Palace & Sapphos),3400 S. Orange Blossom Trail,Orlando,FL,Bars/Clubs,"(*),(SM),(PT)",1983,,,,12/5/2021 11:01am
1773,Palace Club,(Disco)(AH - Fri. & Sat. only),3400 S. Orange Blossom Trail,Orlando,FL,Bars/Clubs,"(P),(D),(AH),(*)",1983,,,,12/5/2021 11:01am
1775,Port au Prince,(Disco)(Many L)(WE*),912 W. Colonial Dr. ,Orlando,FL,Bars/Clubs,"(D),(PT),(L),(S),(E),(WE),(*)",1983,,,,12/10/2021 4:46pm
1778,Steak 'n' Eggs,,900 W. Colonial r. ,Orlando,FL,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
1777,Savage Connection ,,1124 S. Orange Ave. ,Orlando,FL,Restaurant,(R),1983,,,,12/5/2021 11:01am
1779,Wag's ,,200 E. Michigan,Orlando,FL,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
1776,Sapphos,(DIsco)(Looks promising),3400 S. Orange Blossom Trail,Orlando,FL,Bars/Clubs,"(L),(D)",1983,,,,12/5/2021 11:01am
1786,La Royale Lounge & Liquor Store ,,100 Harrison,Panama City,FL,Bars/Clubs,"(*),(D),(PT)",1983,,,,12/5/2021 11:01am
1785,Fiesta Room,,110 Harrison Ave. ,Panama City,FL,Bars/Clubs,"(D),(*)",1983,,,,12/5/2021 11:01am
1789,Aquarian ,(Disco),6120 Lillian Hwy.,Pensacola,FL,Bars/Clubs,"(L),(PT),(D),(S)",1983,,,,12/5/2021 11:01am
1791,Fiesta Lounge,,1 N. Palafox,Pensacola,FL,Bars/Clubs,"(M),(RT)",1983,,,,12/5/2021 11:01am
1790,Bodenheimer's,,304 S. Alcaniz,Pensacola,FL,Restaurant,"(M),(R)",1983,,,,12/5/2021 11:01am
1793,M.C.C.,,904 Scott St. ,Pensacola,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1795,Quite Village Inn,(Sun. buffet)(Liquor)(WE*),3107 E. Cervantes,Pensacola,FL,"Bars/Clubs,Restaurant","(D),(WE),(OC),(*)",1983,,,,12/10/2021 4:46pm
1797,Red Garter,(Disco)(Liquor),500 S. Palafox,Pensacola,FL,Bars/Clubs,"(*),(YC),(D),(S)",1983,,,,12/5/2021 11:01am
1796,Red Carpet,,204 Old Corry Rd.,Pensacola,FL,Bars/Clubs,(PT),1983,,,,12/5/2021 11:01am
1798,Vallhalla,(W & levi)(Cruisy) at ROmana,100 S. Florida Blanca,Pensacola,FL,"Bars/Clubs,Cruising Areas","(W),(PT),(*)",1983,,,,12/5/2021 11:01am
1794,Perry's Seafood House ,,2140 S. Varrancas,Pensacola,FL,Restaurant,"(M),(R),(*)",1983,,,,12/5/2021 11:01am
1803,Engine Room ,"(Some W, SM, L)(Hot Mondays*)",1020 S. 4th St. ,St. Petersburg,FL,Bars/Clubs,"(W),(SM),(L),(*)",1983,,,,12/5/2021 11:01am
1802,Monk's Vineyard,(Hideaway Piano Bar - Upstairs - Th - Sat.),56 St. George St.,St. Augustine,FL,"Restaurant,Bars/Clubs","(M),(R),(E)",1983,,,,12/5/2021 11:01am
1804,Lighted Tree Garden Bar & R,(Adj. Guest House)(Pass-a-Grille Beach),109 8th Ave. ,St. Petersburg,FL,"Hotel,Restaurant,Bars/Clubs","(*),(H)",1983,,,,12/5/2021 11:01am
1801,Swingers Book Store,,35 N. Federal Hwy.,Pompano Beach,FL,Book Store,,1983,,,,12/5/2021 11:01am
1805,Marilyn's Closet,,8302 N. 4th St. ,St. Petersburg,FL,Bars/Clubs,"(M),(L),(PT)",1983,,,,12/5/2021 11:01am
1807,Owl ,,241 4th St. N.,St. Petersburg,FL,Restaurant,"(M),(R),(C),(AH)",1983,,,,12/5/2021 11:01am
1806,M.C.C.,,725 Arlington Ave. N.,St. Petersburg,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1812,Adult Entertainment Center,,7338 S. Tamiami Trail,Sarasota,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1813,Casa 1335 Guest House,,1335 2nd St. ,Sarasota,FL,Bars/Clubs,(*),1983,,,,12/5/2021 11:01am
1814,Charlie's News Stand ,,1341 Main St.,Sarasota,FL,Book Store,,1983,,,,12/15/2021 1:00pm
1816,La Salle Motel,,714 N. Tamiami Trail,Sarasota,FL,Hotel,(H),1983,,,,12/5/2021 11:01am
1817,M.C.C. ,,636 S. Washington Blvd.,Sarasota,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1818,Sporters Pub,(Some L),1330 27th St. ,Sarasota,FL,Bars/Clubs,"(L),(PT)",1983,,,,12/5/2021 11:01am
1820,Suncoast News,(Books),1096 Washington Blvd.,Sarasota,FL,Book Store,,1983,,,,12/5/2021 11:01am
1819,Stingers,(Disco) at 1st,101 Central Ave,Sarasota,FL,Bars/Clubs,"(YC),(D),(*)",1983,,,,12/5/2021 11:01am
1824,City of Knight,"(Some M, B)(Disco)(Best late)",506 S. Woodward,Tallahassee,FL,Bars/Clubs,"(M),(B),(D)",1983,,,,12/5/2021 11:01am
1821,T.J.'s Upper Deck,(Tea dance - Sunday),1359 1/2 Main St. ,Sarasota,FL,Restaurant,"(R),(*)",1983,,,,12/5/2021 11:01am
1826,M.C.C. ,,1237 N. Adams St. ,Tallahassee,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1825,Club Park Ave. ,(Disco)(W - cruise bar & Grecian Garden),115 E. Park Ave. ,Tallahassee,FL,"Bars/Clubs,Cruising Areas","(*),(P),(D),(PT),(W)",1983,,,,12/5/2021 11:01am
1833,El Goya,(Disco)(Something for everyone)(WE*),1430 E. 7th Ave. ,Ybor City,FL,Bars/Clubs,"(D),(S),(E),(WE),(*)",1983,,,,12/10/2021 11:38am
1830,Carousel ,(Disco)(Some L),1806 W. Platt,Tampa,FL,Bars/Clubs,"(D),(L)",1983,,,,12/5/2021 11:01am
1835,Kikiki,"(W, Hustlers, OC)(Cruisy)",909 N. Tampa,Tampa,FL,"Bars/Clubs,Cruising Areas","(*),(OC),(W)",1983,,,,12/5/2021 11:01am
1831,Club Tampa Baths,,215 N. 11th St. ,Tampa,FL,Bathhouses,(*),1983,,,,12/5/2021 11:01am
1838,Ohio Bar,"(Some OC, 'Hustlers') at Tampa",202 Polk,Tampa,FL,Bars/Clubs,"(OC),(PT),(RT)",1983,,,,12/5/2021 11:01am
1839,Old Plantation ,(Disco)(Cruisy),1725 W. Kennedy Blvd.,Tampa,FL,"Bars/Clubs,Cruising Areas","(D),(*)",1983,,,,12/5/2021 11:01am
1836,Margie's ,,4427 Kennedy,Tampa,FL,Bars/Clubs,"(L),(YC),(D),(PT),(*)",1983,,,,12/5/2021 11:01am
1837,M.C.C.,,2904 Concordia Ave. ,Tampa,FL,Religious Institution,(MCC),1983,,,,12/5/2021 11:01am
1840,Papillions,(Looks promising),2976 W. Hillsborough Ave. ,Tampa,FL,Bars/Clubs,,1983,,,,12/5/2021 11:01am
1841,Rene's,(Disco)(Unisex),2605 W. Kennedy Blvd.,Tampa,FL,Bars/Clubs,(D),1983,,,,12/5/2021 11:01am
1843,Spurs,"(Some W, SM, FFA)",2201 N. 15th St. ,Ybor City,FL,Bars/Clubs,"(W),(SM),(FFA),(*)",1983,,,,12/5/2021 11:01am
