ID2,title,description,streetaddress,type,amenityfeatures,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
255,M.C.C.,,34 Mildred Dr.,Religious Institution,MCC,Ft. Myers,FL,1981,,,,3/17/2022 3:10pm
260,Disco Palace,(Disco) (Okaloosa Island),1212 Hwy 98,"Restaurant,Bars/Clubs","(D),(PT),(R),(*)",Ft. Walton Beach,FL,1981,,,,3/17/2022 3:10pm
263,Melody Club ,(Disco) ,4130 N.W. 6th St.,Bars/Clubs,"(*),(D),(YC)",Gainsville,FL,1981,,,,3/17/2022 3:10pm
264,Sheiks Disco/Lounge ,(Disco) ,1611 S.W. 13th St.,Bars/Clubs,"(*),(D),(YC)",Gainsville,FL,1981,,,,3/17/2022 3:10pm
265,Spectrum,,210 W. 2nd Ave.,Bars/Clubs,"(*),(D),(YC)",Gainsville,FL,1981,,,,3/17/2022 3:10pm
269,Back Room,(Liquor)(Open until 6am*),800 N . Federal Hwy.,Bars/Clubs,"(D),(PT),(*)",Hallandale,FL,1981,,,,3/22/2022 8:02am
270,Trackside Travel ,,1637A S. 21st Ave.,Travel Service,,Hallandale,FL,1981,,,,3/17/2022 3:10pm
271,Hialeah Travels ,,517 Palm Springs Mile,Travel Service,,Hialeah,FL,1981,,,,3/17/2022 3:10pm
272,J.P.'s,,1795 Okeechobee Rd.,Bars/Clubs,"(M),(L),(S)",Hialeah,FL,1981,,,,3/17/2022 3:10pm
273,Downtown Books ,,2120 Hollywood Blvd.,Book Store,,Hollywood,FL,1981,,,,3/17/2022 3:10pm
274,K. Landon & Assoc. ,(Advertising) Suite 200,4350 W. Hallandale Beach Blvd.,Business,,Hollywood,FL,1981,,,,3/17/2022 3:10pm
275,Top's,(L-only),2025 Pembroke Rd.,Bars/Clubs,(L),Hollywood,FL,1981,,,,3/17/2022 3:10pm
276,Villa Nova Inn,(Looks promising) ,532 N. Dixie Hwy.,Bars/Clubs,,Hollywood,FL,1981,,,,3/17/2022 3:10pm
277,Zelda's Attic ,(Small disco)(Some L),2100 Hollywood Blvd.,Bars/Clubs,"(D),(L)",Hollywood,FL,1981,,,,3/17/2022 3:10pm
279,Back Door ,(Disco) (Some L) at Glove St.,6644 Arlington Rd. ,Bars/Clubs,"(*),(L),(D),(YC)",Jacksonville,FL,1981,,,,3/17/2022 3:10pm
280,Brothers ,(Disco) ,484 May St.,Bars/Clubs,(D),Jacksonville,FL,1981,,,,3/17/2022 3:10pm
281,Brothers Corner House ,, 643 Edison Ave.,Restaurant,"(R),(M),(PE)",Jacksonville,FL,1981,,,,3/17/2022 3:10pm
282,Club Baths of Jacksonville ,,1939 Hendricks,Bathhouses,(*),Jacksonville,FL,1981,,,,3/17/2022 3:10pm
283,Derby House ,,1068 Park St.,Restaurant,"(M),(R),(C),(AH)",Jacksonville,FL,1981,,,,3/17/2022 3:10pm
284,Flamingo ,"(Some OC, B, RT, 'Hustlers') ",408 Main St.,Bars/Clubs,"(OC),(B),(RT)",Jacksonville,FL,1981,,,,3/17/2022 3:10pm
285,Junction ,(Neighborhood cruise bar),1261 K ing St.,"Bars/Clubs,Cruising Areas",(OC),Jacksonville,FL,1981,,,,3/17/2022 3:10pm
287,Metro News Mart ,,115 E. Forsyth St.,Book Store,,Jacksonville,FL,1981,,,,3/17/2022 3:10pm
288,My Little Dude ,(Some L) under Hwy. 17, 2952 Roosevelt,Bars/Clubs,"(L),(S)",Jacksonville,FL,1981,,,,3/17/2022 3:10pm
289,New French Quarter ,(Rear entrance - upstairs),527 N. Main St. ,Bars/Clubs,"(S),(*)",Jacksonville,FL,1981,,,,3/17/2022 3:10pm
290,Old Plantation ,(Super disco) (Open Sundays too)(Back door - upstairs) (Cruisy) at Jefferson, 640 W. Bay,"Bars/Clubs,Cruising Areas","(D),(YC),(P),(*)",Jacksonville,FL,1981,,,,4/12/2022 10:34am
291,Phoenix ,(Cruisy) ,1440 San Marco Blvd.,"Bars/Clubs,Cruising Areas","(W),(SM),(*)",Jacksonville,FL,1981,,,,3/17/2022 3:10pm
294,Coral Reef ,(Disco),201 N. 5th Ave.,"Restaurant,Bars/Clubs","(M),(R),(D),(PT)",Jacksonville Beach,FL,1981,,,,3/17/2022 3:10pm
295,Alexander's Guest House ,,616 Caroline,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
296,Almond Tree Guest House ,,1022 Elgin Lane,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
297,Anabel's,(Good days) ,422 Smith Lane,Bars/Clubs,(PT),Key West,FL,1981,,,,3/17/2022 3:10pm
298,Banyan,,323 Whitehead St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
299,Big Ruby's Inn ,(Guest house),409 Smith Lane,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
300,Blue Lagoon ,,Roosevelt Blvd.,Restaurant,"(M),(R)",Key West,FL,1981,,,,3/17/2022 3:10pm
301,Carmen Miranda Veranda ,(Looks promising),418 United St.,Hotel,"(L),(H)",Key West,FL,1981,,,,3/17/2022 3:10pm
302,Casa Donovan Guest House ,,617 Whitehead,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
303,Cavanaugh's Boutique,"(Liquid, etc.) ",520 Front St.,Business,,Key West,FL,1981,,,,3/17/2022 3:10pm
304,Center Gardens Guest House ,(L -only),918 Center St.,Hotel,"(H),(L)",Key West,FL,1981,,,,3/17/2022 3:10pm
305,Claire ,(Open for breakfast too) ,900 Duval St.,Restaurant,"(M),(R),(E),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
306,Club Key West ,C.B.C. C lub Lodge (Baths & motel units),621 Truman Ave.,Bathhouses,(*),Key West,FL,1981,,,,3/17/2022 3:10pm
307,Coco Tier Guest House ,,331 Simonton St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
308,Compound Guest House ,,912 James St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
309,Curry House Guest House ,, 806 Fleming St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
310,Cypress House ,(Guest house)(Should be a winner),601 Caroline,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
311,Dan Fleming Guest House ,,1423 Eliza St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
312,Delmonico's ,(Disco)(Patio & gardens),218 Duval St.,Bars/Clubs,"(*),(YC),(D)",Key West,FL,1981,,,,3/17/2022 3:10pm
313,El Cacique ,(Cuban),125 Duval St.,Restaurant,"(M),(R)",Key West,FL,1981,,,,3/17/2022 3:10pm
314,Fiorini Guest House ,,523 Eaton St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
315,Five-Eleven Eaton St.,,511 Eaton St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
316,Floridian Motel ,(Some L),1212 Simonton,Hotel,"(H),(L)",Key West,FL,1981,,,,3/17/2022 3:10pm
317,Garden House,(Apts.)(Whirlpool),329 Elizabeth St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
318,Gideon Lowe House ,,409 William St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
319,Hurricane Alley Guest House ,,5 Simonton,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
320,Island House ,,1129 Fleming St.,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
321,Key Lodge Motel ,,1004 Duval St.,Hotel,"(H),(M),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
322,La Casa Pobre Guest House ,,1229 Von Phister St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
323,"Lanai Apts, of Key West ",,1100 Angela St.,Hotel,,Key West,FL,1981,,,,3/17/2022 3:10pm
324,Lands End Inn ,,326 Duval St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
325,La Terraza de Marti ,(R & Beer bar) ,1125 Duval St.,"Hotel,Restaurant,Bars/Clubs","(H),(*),(R)",Key West,FL,1981,,,,3/17/2022 3:10pm
326,Lazy Afternoon ,,Simonton St.,Restaurant,"(R),(M)",Key West,FL,1981,,,,3/17/2022 3:10pm
328,Lighthouse Court ,(Gym & health club),902 Whitehead,"Hotel,Restaurant,Gym","(H),(R),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
329,Lime House Guest House ,,219 Elizabeth St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
330,Mangrove Guest House ,,720 Duval St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
331,Monster ,"(Disco)(Several bars, patio & garden)(Cruisy) ",400 Front St.,"Restaurant,Bars/Clubs,Cruising Areas","(YC),(*),(D),(R)",Key West,FL,1981,,,,4/12/2022 10:34am
332,Olivia Court ,,508-D Olivia St.,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
333,One Havana Lane ,,1 Havana Lane,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
334,Palms of Key West Guest House ,,820 White St.,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
336,Pigeon House Patio ,,303 Whitehead,Restaurant,"(PE),(R),(M),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
337,Pines Guest House ,,521 United St.,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
338,Pleasure Chest ,"(Erotica, etc.)",208 Duval St.,Erotic Shop,,Key West,FL,1981,,,,3/17/2022 3:10pm
339,Poor Richard's Buttery,,1208 Simonton St.,Restaurant,"(PE),(M),(R),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
340,Port of Call ,,425 Front St.,Restaurant,"(M),(R)",Key West,FL,1981,,,,3/17/2022 3:10pm
341,Rooftop Cafe ,(Lunches),310 Front St.,Restaurant,"(M),(R),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
342,Simonton Court Guest House ,, 320 Simonton St.,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
343,Solitude Guest House ,,322 Elizabeth,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
344,Southwind Motel ,"(Some W, SM, FFA)",1321 Simonton St.,"Hotel,Bars/Clubs","(H),(*),(W),(SM),(FFA)",Key West,FL,1981,,,,3/17/2022 3:10pm
345,The Bookshop ,,534 Fleming St.,Book Store,(*),Key West,FL,1981,,,,3/17/2022 3:10pm
346,Tutti & Frutti ,(Ice Cream Parlor) ,522 Duval ,Restaurant,,Key West,FL,1981,,,,3/17/2022 3:10pm
347,Walt's Conch House ,,316 Peacon Lane,Hotel,(H),Key West,FL,1981,,,,3/17/2022 3:10pm
348,William St. House Guest House ,329 William St. ,329 William St. ,Hotel,"(H),(*)",Key West,FL,1981,,,,3/17/2022 3:10pm
349,White Elephant,,915 Duval St.,Restaurant,"(M),(R)",Key West,FL,1981,,,,3/17/2022 3:10pm
354,Green Parrot ,(Disco)(Occ. S*),1028 E. Main St.,Bars/Clubs,"(D),(PT),(S),(*)",Lakeland,FL,1981,,,,3/22/2022 7:58am
355,The Trap,(Disco)(Use rear entrance),116 S. Kentucky ,Bars/Clubs,"(YC),(D),(*)",Lakeland,FL,1981,,,,3/17/2022 3:10pm
357,Greenery,(Formerly Silver Dollar),6 S. 'J' St.,Bars/Clubs,(M),Lake Worth,FL,1981,,,,3/17/2022 3:10pm
358,Music Box Lounge ,,629 Lake Ave.,Bars/Clubs,(*),Lake Worth,FL,1981,,,,3/17/2022 3:10pm
360,Back Room ,(Wed. -Sun. 9 pm - 2am) Surf & Sand Lounge ,14601 Gulf Blvd.,Bars/Clubs,,Medeira Beach,FL,1981,,,,3/17/2022 3:10pm
361,Other End Lounge ,(Cruisy beach bar - 2pm - 2am),13143 Gulf Blvd.,"Bars/Clubs,Cruising Areas","(*),(YC),(D),(S)",Medeira Beach,FL,1981,,,,3/21/2022 7:32am
362,Back Court Hair Stylists ,,17019 W. Dixie Hwy.,Business,,Miami,FL,1981,,,,3/17/2022 3:10pm
363,Blackie's Hideaway ,,2847 Coral Way,Bars/Clubs,(L),Miami,FL,1981,,,,3/17/2022 3:10pm
365,Cactus Lounge,(Liquor)(Some 'midnight cowboys')(Closes 1 am),2041 N.E. Biscayne Blvd.,Restaurant,"(*),(R),(OC)",Miami,FL,1981,,,,3/17/2022 3:10pm
366,Candlelight Club ,,2869 S.W. 27th Ave.,Restaurant,"(P),(R)",Miami,FL,1981,,,,3/17/2022 3:10pm
368,Clubhouse ,(Baths)(May be moving),299 S.W. 8th St.,Bathhouses,(P),Miami,FL,1981,,,,3/17/2022 3:10pm
369,Club Miami Baths ,,2991 Coral Way,Bathhouses,"(YC),(P),(*)",Miami,FL,1981,,,,3/17/2022 3:10pm
370,Coco Plum  ,(Coconut Grove),3430 Main Hwy. ,Restaurant,"(M),(R)",Miami,FL,1981,,,,3/17/2022 3:10pm
371,Double 'R'  ,"(Liquor)(This cruisy levi & western complex has several bars, game room & Pleasure Chest shop)(R - Sun. brunch & AH)('Wild back room')(Closes 1am weekdays, 2am WE)",1001 N.E. 2nd Ave.,"Cruising Areas,Business,Erotic Shop,Restaurant,Bars/Clubs","(*),(R),(AH),(WE)",Miami,FL,1981,,,,3/17/2022 3:10pm
372,El Carol ,(Liquor),930 Le Jeune Rd.,Bars/Clubs,(OC),Miami,FL,1981,,,,3/17/2022 3:10pm
374,Fox Hole ,('Dull') ,2000 N.E. 2nd Ave.,Bars/Clubs,"(OC),(PT)",Miami,FL,1981,,,,3/17/2022 3:10pm
375,Grove Bookworm,(Books) (Coconut Grove),3025 Fuller St. ,Book Store,(*),Miami,FL,1981,,,,3/17/2022 3:10pm
376,Hamlet,(Liquor) (Good Sun. & Mon. when the hairdressers are off) (Coconut Grove),3416 Main Hwy. ,Restaurant,"(R),(*)",Miami,FL,1981,,,,3/17/2022 3:10pm
377,Karleman's,(Patio)(Best WE & Sun. buffet*)(Closes 3am)(Semi-P - ring twice),6822 Biscayne Blvd.,Bars/Clubs,"(PT),(WE),(P),(*)",Miami,FL,1981,,,,3/22/2022 8:02am
378,Le Jeune Road Book Store ,,938 S.W. 42nd Ave.,Book Store,,Miami,FL,1981,,,,3/17/2022 3:10pm
379,Leprechan ,,7305 Bird Rd.,Bars/Clubs,"(OC),(E)",Miami,FL,1981,,,,3/17/2022 3:10pm
380,Little River News ,(Books) ,7839 N.E. 2nd Ave.,Book Store,,Miami,FL,1981,,,,3/17/2022 3:10pm
382,Mine Shaft ,(Cruisy)('wild back room')(Liquor)(Closes 3am) ,112 S. Miami Ave.,"Cruising Areas,Bars/Clubs","(SM),(W),(FFA),(*)",Miami,FL,1981,,,,3/17/2022 3:10pm
383,Mother's ,(Closes 5am)(Best late)(Cruisy)(Sling & rack rooms in back) nr. 1st St.,133 N.W. 1st Ave.,"Cruising Areas,Bars/Clubs","(SM),(*),(W),(FFA),(P)",Miami,FL,1981,,,,3/17/2022 3:10pm
384,Pleasure Chest ,"(Leather, books, toys, erotica, etc.) (At Club Miami Baths & Double R)",2991 Coral Way,"Book Store,Erotic Shop,Bathhouses",(*),Miami,FL,1981,,,,3/21/2022 6:07pm
385,Red Rooster ,,2404 N.E. 2nd Ave.,Bars/Clubs,(OC),Miami,FL,1981,,,,3/17/2022 3:10pm
386,Salvation ,(Disco)(Supposedly opening in Spring of '80) ,49 N.W. 5th St.,Bars/Clubs,"(P),(D)",Miami,FL,1981,,,,3/17/2022 3:10pm
387,Sebastian's ,(Disco)(Liquor),2490 S.W. 17th Ave.,"Restaurant,Bars/Clubs","(*),(L),(R),(D),(P)",Miami,FL,1981,,,,3/17/2022 3:10pm
388,Second Landing ,(Liquor) ,820 S.W. 42nd Ave.,"Restaurant,Bars/Clubs","(R),(D)",Miami,FL,1981,,,,3/17/2022 3:10pm
389,Seventy-Ninth St. Twin Cinema ,,137 N.E. 79th St.,Theatre,,Miami,FL,1981,,,,3/17/2022 3:10pm
390,Studio ,,2340 S.W. 32nd Ave.,"Restaurant,Bars/Clubs","(PE),(M),(R),(E)",Miami,FL,1981,,,,3/17/2022 3:10pm
391,The Trip ,(Disco)(Sunday 'tea dance'*)(Liquor) ,2301 S.W. 32nd Ave.,Bars/Clubs,"(YC),(D),(*)",Miami,FL,1981,,,,3/22/2022 7:58am
392,13 Buttons ,(Super disco)('wild back room')(3 full liquor bars)(Cruisy)(3 blks. W. of N.W. 27th Ave. & 20th Sts.),2998 N.W. N. River Dr.,"Cruising Areas,Bars/Clubs","(*),(P),(YC),(D),(PT),(S),(E)",Miami,FL,1981,,,,3/17/2022 3:10pm
393,Uncle Charlie's Downtownn ,(Disco)(Game room)(Open until 5am )(Liquor)at 2nd St.,201 N.E. 2nd Ave. ,Bars/Clubs,"(*),(P),(YC),(D),(E)",Miami,FL,1981,,,,3/17/2022 3:10pm
395,Video Club ,(Movies) ,6556 Bird Rd. ,Theatre,,Miami,FL,1981,,,,3/17/2022 3:10pm
396,Volume V ,(Books) (Coconut Grove), 3031 Grand Ave,Book Store,,Miami,FL,1981,,,,3/17/2022 3:10pm
406,Basin Street,,1610 Alton Road,Bars/Clubs,,Miami Beach,FL,1981,,,,3/17/2022 3:10pm
407,8 1/2 Disco,,1137 Washington Ave.,Bars/Clubs,,Miami Beach,FL,1981,,,,3/17/2022 3:10pm
408,Paris Male Theatre ,,550 Washington Ave.,Theatre,,Miami Beach,FL,1981,,,,3/17/2022 3:10pm
409,Pin Up ,& adj. Nite Owl & Middle Room,2228 Park Ave.,Bars/Clubs,,Miami Beach,FL,1981,,,,3/17/2022 3:10pm
411,Windward Resort Motel ,(Disco)(Pool),16051 Collins Ave.,"Bars/Clubs,Hotel","(*),(H),(D),(S)",Miami Beach,FL,1981,,,,3/17/2022 3:10pm
413,Phoenix One ,(Very M),17450 Biscayne Blvd.,Restaurant,"(P),(PE),(R),(M)",North Miami,FL,1981,,,,3/17/2022 3:10pm
414,Adult Book Store,,2922 N. Orange Blossom Trail,"Erotic Shop,Book Store",,Orlando,FL,1981,,,,3/17/2022 3:10pm
415,City Bath Club ,,1877 S. Orange Blossom Trail,Bathhouses,(*),Orlando,FL,1981,,,,3/17/2022 3:10pm
416,Connection ,,1124 Orange Ave.,Restaurant,(R),Orlando,FL,1981,,,,3/17/2022 3:10pm
417,Hank's Place ,(WE*),2825 N. Orange Blossom Trail,Bars/Clubs,"(W),(WE),(SM),(*)",Orlando,FL,1981,,,,3/22/2022 8:04am
418,Midnight News ,(Books) ,410 N. Orange Blossom Trail,Book Store,,Orlando,FL,1981,,,,3/17/2022 3:10pm
419,Nite Owl Disco ,(Some L)(Open 'til 7am - cl. Thur.)(WE*) ,1000 Humphries,Bars/Clubs,"(P),(YC),(D),(S),(L),(WE),(*)",Orlando,FL,1981,,,,3/21/2022 7:54am
420,Odds & Ends ,,4910 Edgewater Dr.,Bars/Clubs,"(D),(S)",Orlando,FL,1981,,,,3/17/2022 3:10pm
422,Parliament House,(This super complex is one of America's finest)(Disco)(5 bars)(H-120 motel units)(R-open 24 hrs.)(S-lounge) ,410 N. Orange Blossom Trail,"Restaurant,Bars/Clubs,Hotel","(YC),(D),(H),(R),(PT)",Orlando,FL,1981,,,,3/17/2022 3:10pm
423,Score Game Rooms ,(North Gate Plaza),5041 Edgewater,Bars/Clubs,"(YC),(M),(PT)",Orlando,FL,1981,,,,3/17/2022 3:10pm
424,Studio 441 ,"(New disco, but can't expect much from past performance) ",2922 S. Orange Blossom Trail,Bars/Clubs,,Orlando,FL,1981,,,,3/17/2022 3:10pm
429,Fiesta Room ,,110 Harrison Ave.,Bars/Clubs,"(D),(*)",Panama City,FL,1981,,,,3/17/2022 3:10pm
430,La Royale Lounge & Liquor Store ,,100 Harrison,Bars/Clubs,"(*),(D),(PT)",Panama City,FL,1981,,,,3/17/2022 3:10pm
433,Aquarian ,(Disco), 6120 Lillian Hwy.,Bars/Clubs,"(L),(PT),(D),(S),(*)",Pensacola,FL,1981,,,,3/17/2022 3:10pm
434,Chat & Chew ,,331 S. Palafox,Restaurant,"(R),(C),(AH)",Pensacola,FL,1981,,,,3/17/2022 3:10pm
435,Quiet Village Inn ,(Sun. buffet)(Liquor)(WE*),3107 E. Cervantes,"Restaurant,Bars/Clubs","(OC),(D),(WE),(*)",Pensacola,FL,1981,,,,3/22/2022 8:03am
436,Red Carpet ,(Military) ,204 Old Corry Rd.,Bars/Clubs,"(PT),(YC)",Pensacola,FL,1981,,,,3/17/2022 3:10pm
437,Red Garter ,(Disco)(Liquor),327 S. Palafox,Bars/Clubs,"(D),(S),(*),(YC)",Pensacola,FL,1981,,,,3/17/2022 3:10pm
441,Town Line ,,200 E. McNab Rd.,Restaurant,"(R),(E)",Pompano Beach,FL,1981,,,,3/17/2022 3:10pm
442,Engine Room ,(Looking good - Hot Mondays*),1020 S. 4th St.,Bars/Clubs,(*),St. Petersburg,FL,1981,,,,3/22/2022 8:02am
443,Four-O-One North ,(Looks promising) ,401 N. 16th St.,Bars/Clubs,,St. Petersburg,FL,1981,,,,3/17/2022 3:10pm
444,Marilyn's Closet,,8302 N. 4th St.,Bars/Clubs,"(M),(L),(PT)",St. Petersburg,FL,1981,,,,3/17/2022 3:10pm
445,Sherwood ,(Liquor) ,7 N. 1st St.,Bars/Clubs,"(*),(OC)",St. Petersburg,FL,1981,,,,3/17/2022 3:10pm
446,Wedgwood Inn ,(Super complex)(Some L)(Disco)(Apts & swim pool),445 18th Ave. S.,"Bars/Clubs,Restaurant,Hotel","(D),(R),(AH),(H),(*),(YC),(L)",St. Petersburg,FL,1981,,,,3/17/2022 3:10pm
450,M.C.C.,,636 S. Washington Blvd.,Religious Institution,MCC,Sarasota,FL,1981,,,,3/17/2022 3:10pm
451,Ryan's ,(Someplace Else South)(Disco)(Cruisy) at 32nd St.,3140 N. Tamiami Trail ,"Bars/Clubs,Cruising Areas","(*),(YC),(D)",Sarasota,FL,1981,,,,3/17/2022 3:10pm
453,City of Knight ,(Disco)(S - Wed-Sat)(BYOB)(Open 'til 4am - Best AH),506 S. Woodward,Bars/Clubs,"(YC),(M),(D),(S),(BYOB),(AH)",Tallahassee,FL,1981,,,,3/17/2022 3:10pm
454,Rum ours,"(Some L)(Opens 9pm, Wed-Sat)(Beer, wine & snacks) ",517 W. Gaines,Bars/Clubs,"(L),(D),(E),(*)",Tallahassee,FL,1981,,,,3/17/2022 3:10pm
459,Carousel ,(Disco)(Some L) ,1806 W. Platt,Bars/Clubs,"(D),(L)",Tampa,FL,1981,,,,3/17/2022 3:10pm
460,Club Tampa Baths ,,215 N. 11th St.,Bathhouses,(*),Tampa,FL,1981,,,,3/17/2022 3:10pm
461,Denny's ,(Cruisy late),102 S. Parker,"Restaurant,Cruising Areas","(M),(R)",Tampa,FL,1981,,,,3/17/2022 3:10pm
462,El Goya ,(Disco)(Western cruise bar) (Super complex) (Ybor City ),1430 E. 7th Ave. ,"Bars/Clubs,Cruising Areas","(S),(*),(YC),(D)",Tampa,FL,1981,,,,3/17/2022 3:10pm
463,4427 Club ,(Margie's),4427 W. Kennedy,Bars/Clubs,"(L),(D)",Tampa,FL,1981,,,,3/17/2022 3:10pm
464,Kikiki ,"(Some levi, SM, W, Hustlers, OC)(Cruisy)",909 N. Tampa,"Bars/Clubs,Cruising Areas","(*),(SM),(W),(OC)",Tampa,FL,1981,,,,3/17/2022 3:10pm
465,Kim Magic's Fantasy Room ,,10924 N. Nebraska Ave.,Bars/Clubs,,Tampa,FL,1981,,,,3/17/2022 3:10pm
466,M.C.C.,,2904 Concordia Ave.,Religious Institution,MCC,Tampa,FL,1981,,,,3/17/2022 3:10pm
467,Ohio Bar ,"(Some OC, 'Hustlers') at Tampa",202 Polk,Bars/Clubs,"(OC),(PT)",Tampa,FL,1981,,,,3/17/2022 3:10pm
468,Old Plantation ,(Disco),1725 W. Kennedy Blvd.,Bars/Clubs,"(YC),(D),(*)",Tampa,FL,1981,,,,3/17/2022 3:10pm
469,Rene's,(Disco)(WE*) ,2605 W. Kennedy Blvd.,Bars/Clubs,"(D),(S),(WE),(*)",Tampa,FL,1981,,,,3/22/2022 7:59am
470,Spurs ,(Beer) (Ybor City),2201 N.E. 15th St. ,Bars/Clubs,"(W),(PT),(SM),(*)",Tampa,FL,1981,,,,3/17/2022 3:10pm
478,Dude County,(Cruisy)(WE*),520 Forest Hill Blvd.,"Bars/Clubs,Cruising Areas","(PT),(WE),(*)",West Palm Beach,FL,1981,,,,3/22/2022 7:57am
479,Kismet ,(Disco)(Liquor) ,1412 Southern Blvd.,"Bars/Clubs,Restaurant","(D),(S),(R),(*)",West Palm Beach,FL,1981,,,,3/17/2022 3:10pm
480,Lou's Pub ,,4316 Parker Ave.,Bars/Clubs,,West Palm Beach,FL,1981,,,,3/17/2022 3:10pm
481,Man's Land  ,(Levi & W)(Cruisy patio),508 25th St.,"Bars/Clubs,Cruising Areas","(W),(PT),(*)",West Palm Beach,FL,1981,,,,3/17/2022 3:10pm
482,Orion ,(W as closed - may be reopening & changing name) ,3635 S. Dixie Hwy.,Bars/Clubs,(W),West Palm Beach,FL,1981,,,,3/17/2022 3:10pm
483,Ricky's Place ,,3240 S. Dixie Hwy.,Bars/Clubs,,West Palm Beach,FL,1981,,,,3/17/2022 3:10pm
484,Sea Grape Motel,,2618 Broadway,Hotel,"(M),(H)",West Palm Beach,FL,1981,,,,3/17/2022 3:10pm
493,After Dark Bookshop & Film Gallery ,"(Flicks, game room, PT)(Cruisy)(Also open AH) ",1067 Peachtree St. N.E.,"Cruising Areas,Book Store,Business","(*),(PT),(AH)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
494,Annex ,(Disco),563 Ponce de Leon,Bars/Clubs,"(D),(S),(PT)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
495,Answer,,1055 Peachtree St. N.E.,Bars/Clubs,"(S),(*)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
496,Armory ,(Cocktail hour*) nr. 6th,838 Juniper N.E.,Bars/Clubs,(*),Atlanta,GA,1981,,,,3/22/2022 7:57am
497,Ashley Art Theatre ,,634 Peachtree,Theatre,,Atlanta,GA,1981,,,,3/17/2022 3:10pm
498,Back Street,('Tops' in Atlanta- super complex-several bars)(Disco)(Some L) (Enter thru parking lot in rear) (nr. 6th & Juniper),845 Peachtree N.E. ,Bars/Clubs,"(*),(YC),(E),(D),(L),(P)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
499,Books & Things ,,1080 Peachtree St. N.E.,Book Store,,Atlanta,GA,1981,,,,3/17/2022 3:10pm
500,Bulldog & Co ,"(Some levi, W, SM)(Cruisy)(Enter thru rear parking lot) ",893 Peachtree St. N.E.,"Cruising Areas,Bars/Clubs","(*),(W),(SM)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
501,Cameo ,at Cain N.W.,188 Williams ,Bars/Clubs,"(M),(B),(RT)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
502,Club Baths of Atlanta ,,76 4th St. N.W.,Bathhouses,(*),Atlanta,GA,1981,,,,3/17/2022 3:10pm
503,C lub Sheba ,(Tower),735 Forrest Rd.,Bars/Clubs,"(PT),(D),(L)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
504,Down Under Book Store ,"(Books, erotica, cruisy peep shows)(Open 24 hrs.) at Cypress",45 8th St. ,"Erotic Shop,Book Store,Cruising Areas",,Atlanta,GA,1981,,,,3/17/2022 3:10pm
505,Dunk & Dine ,,2305 Cheshire Bridge Rd.,Restaurant,"(M),(R)",Atlanta,GA,1981,,,,3/17/2022 3:10pm
506,Eros Book Mart ,(Open 24 hrs.) ,777 Ponce de Leon,Book Store,,Atlanta,GA,1981,,,,3/17/2022 3:10pm
