ID2,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclear_address,unclear type or question,notes,Last Modified
904,Frisco Roy-Al,,60 6th St.,San Francisco ,CA,(D),Bars/Clubs,,,,,11/23/2021 9:17am
906,Gang Way ,(OC) (Opens 8am),841 Larkin St.,San Francisco ,CA,(OC),Bars/Clubs,,,,,11/23/2021 9:17am
908,Giraffe ,,1131 Polk St.,San Francisco ,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
910,Glide Memorial Church,,330 Ellis St.,San Francisco ,CA,,Religious Institution,,,,,11/23/2021 9:17am
911,Glory Holes,(No booze - just action) ,225 6th St.,San Francisco ,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
912,Golden Gate Gym,,48 Golden Gate Ave.,San Francisco ,CA,,Gymnasium,,,,,11/26/2021 1:21pm
914,Gough Hayes Hotel,(Reasonable prices),417 Gough St.,San Francisco ,CA,(H),Hotel,,,,,11/23/2021 9:17am
915,Gramophone Shop,"(Records, books)",1538 Polk St.,San Francisco ,CA,(*),"Business,Book Store",,,,,11/26/2021 1:21pm
916,Grand Central Hotel,,1412 Market St.,San Francisco ,CA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
920,Handball Express ,(Baths) ,975 Harrison,San Francisco ,CA,"(SM),(W),(FFA),(*)",Bathhouses,,,,,11/23/2021 9:17am
919,Hamburger Mary's,(Heavy Hip),1582 Folsom St. ,San Francisco ,CA,"(M),(R),(C),(AH),(*)",Restaurant,,,,,11/23/2021 9:17am
918,Grubstake II,,1525 Pine St.,San Francisco ,CA,"(R),(C),(AH),(*)",Restaurant,,,,,11/23/2021 9:17am
922,Headquarters,"(R-open 24hrs) (Pizza, beer & wine) (off 8th, bet. Howard & Folsom)",683 Clementina ,San Francisco ,CA,(R),Restaurant,,,,,11/23/2021 9:17am
921,Harold's Book Store,,484 Geary St.,San Francisco ,CA,,Book Store,,,,,11/23/2021 9:17am
923,Hot 'n' Hunky ,(Hamburgers) ,4039 18th St. nr Castro,San Francisco ,CA,(R),Restaurant,,,,,11/23/2021 9:17am
925,Hotel El Dorado,,150 9th St.,San Francisco ,CA,(*),Hotel,,,,,11/23/2021 9:17am
926,Hotel Paradise ,,492 Grove,San Francisco ,CA,(M),Hotel,,,,,11/23/2021 9:17am
927,Hotel York,(Bar),940 Sutter St.,San Francisco ,CA,"(*),(E),(H)","Bars/Clubs,Hotel",,,,,11/30/2021 6:46am
929,I Beam ,(Unisex) (YC) (Disco) (Game room) (WE*) (Upstairs),1748 Haight,San Francisco ,CA,"(YC),(D),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
930,Inn on Castro ,,321 Castro St.,San Francisco ,CA,(H),Hotel,,,,,11/23/2021 9:17am
932,Jack's Turkish Baths,,1143 Post St.,San Francisco ,CA,(OC),Bathhouses,,,,,11/23/2021 9:17am
935,Just Friends ,(Gifts) ,1347 Polk St.,San Francisco ,CA,,Business,,,,,11/23/2021 9:17am
933,Jaguar Book Store ,('Wild back room') (3 floors),4052 18th St.,San Francisco ,CA,(*),Book Store,,,,,11/23/2021 9:17am
934,John & Jack's ,,65 29th St.,San Francisco ,CA,,Restaurant,,,,,11/23/2021 9:17am
937,King's Court ,(Men's custom hair styling),150 Powell St.,San Francisco ,CA,(*),Business,,,,,11/23/2021 9:17am
939,Kokpit ,('Queens court'),301 Turk St.,San Francisco ,CA,(OC),Bars/Clubs,,,,,11/23/2021 9:17am
940,Landmark,,45 Turk St.,San Francisco ,CA,(S),Bars/Clubs,,,,,11/23/2021 9:17am
943,Le Disque,(New Wave) ,1840 Haight St.,San Francisco ,CA,(D),Bars/Clubs,,,,,11/23/2021 9:17am
945,Le Salon Book Store ,,1118 Polk St.,San Francisco ,CA,(*),Book Store,,,,,11/23/2021 9:17am
946,Liberty Baths ,betw. Polk & Van Ness,1157 Post St.,San Francisco ,CA,,Bathhouses,,,,,11/23/2021 9:17am
947,Liberty Inn,(Probably moving) ,863 Bush St.,San Francisco ,CA,(H),Hotel,,,,,11/23/2021 9:17am
948,Lion Pub,(Also good afternoons),Sacramento ,San Francisco ,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
949,Lion Pub,(Also good afternoons),Divisadero Sts.,San Francisco ,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
951,Lombard Plaza ,,2026 Lombard St.,San Francisco ,CA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
950,Locker Room,(Books & peep shows) ,1038 Polk St.,San Francisco ,CA,(*),"Erotic Shop,Book Store",,,,,1/7/2022 8:48am
952,L'Uomo ,(Clothing),4141 18th St. ,San Francisco ,CA,,Business,,,,,11/23/2021 9:17am
953,Mark Tours ,(Travel agency) ,1411 Franklin St.,San Francisco ,CA,(*),Travel Service,,,,,11/26/2021 1:22pm
954,Maud's ,,937 Cole St.,San Francisco ,CA,"(L),(D),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
955,M.C.C. ,,150 Eureka St.,San Francisco ,CA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
958,Midnight Sun ,(Cruisy),506 Castro St.,San Francisco ,CA,(*),Cruising Areas,,,,,11/23/2021 9:17am
959,Mint ,,1942 Market St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
963,Muscle System ,(Gym) (Looks promising),2241 Market ,San Francisco ,CA,,Gymnasium,,,,,11/26/2021 1:22pm
962,Mommy's Fortuna's ,(Hip),1649 Haight St.,San Francisco ,CA,(R),Restaurant,,,,,11/23/2021 9:17am
964,National Hotel ,,1139 Market St.,San Francisco ,CA,"(RT),(H)",Hotel,,,,,11/23/2021 9:17am
960,Miz Brown's ,,1346 Polk St.,San Francisco ,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
969,Nob Hill Theatre,,729 Bush St.,San Francisco ,CA,,Theatre,,,,,11/23/2021 9:17am
968,New Trapp,(Drags),136 Turk St.,San Francisco ,CA,(RT),Bars/Clubs,,,,,11/23/2021 9:17am
966,New Bell Saloon,,1203 Polk St.,San Francisco ,CA,(E),Bars/Clubs,,,,,11/23/2021 9:17am
965,Neon Chicken,,4063 18th St.,San Francisco ,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
973,Old Crow,('Hustlers') ,942 Market St.,San Francisco ,CA,"(M),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
972,#'s (Numbers),(Neighborhood cruise bar),2201 Fillmore ,San Francisco ,CA,(PT),"Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
970,Nothing Special ,,469 Castro St.,San Francisco ,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
971,'N Touch,(Disco) ,1548 Polk St.,San Francisco ,CA,"(*),(D),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
977,Open Doors,(Rentals & roommates),2317 Market St.,San Francisco ,CA,,Travel Service,,,,,11/26/2021 1:23pm
975,Old Rick's ,,939 Geary St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
974,Old Mission Inn,,507 Valencia,San Francisco ,CA,,Hotel,,,,,11/23/2021 9:17am
976,On the Rack,(Clothing) ,582 Castro St.,San Francisco ,CA,,Business,,,,,11/23/2021 9:17am
981,Paperback Traffic ,(Books),535 Castro St.,San Francisco ,CA,,Book Store,,,,,11/23/2021 9:17am
982,Paperback Traffic ,(Books),1501 Polk St.,San Francisco ,CA,,Book Store,,,,,11/23/2021 9:17am
983,Park Bowling Alley & R,,1855 Haight St.,San Francisco ,CA,,"Restaurant,Business",,,,,11/23/2021 9:17am
979,Our Kitchen ,,131 Gough St.,San Francisco ,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
987,Peg's Place ,"(Disco) (Some B, OC) (Closed Tues.) ",4737 Geary Blvd.,San Francisco ,CA,"(D),(L),(PT),(B),(OC)",Bars/Clubs,,,,,11/23/2021 9:17am
985,Patio Cafe,,531 Castro St.,San Francisco ,CA,(R),Restaurant,,,,,11/23/2021 9:17am
986,Patsy's ,(Looks promising),2348 Market St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
989,Pension ,,1668 Market St.,San Francisco ,CA,(H),Hotel,,,,,11/23/2021 9:17am
990,Peter Pan Lounge ,(May be changing name),30 Mason St.,San Francisco ,CA,(RT),Bars/Clubs,,,,,11/23/2021 9:17am
993,Phoenix ,"(Instant Castro-plastic SM, but hot decor) (DJ but no D)",482 Castro,San Francisco ,CA,"(SM),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
994,Phone Booth,,1398 S. Van Ness Ave.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
996,Plush Room,(Cabaret) (In the Hotel York),940 Sutter,San Francisco ,CA,(*),"Hotel,Bars/Clubs",,,,,11/23/2021 9:17am
998,Post Street Gym,,1044 Post St.,San Francisco ,CA,,Gymnasium,,,,,11/26/2021 1:23pm
999,Previews,,1028 Geary St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1000,*P.S. Restaurant,(Open for lunch - Sun. brunch 'a 'must') (Good afternoons),1121 Polk St. nr Sutter,San Francisco ,CA,"(R),(E),(*)",Restaurant,,,,,12/10/2021 5:27pm
1001,Pump Room,(Gym),2301 Market St.,San Francisco ,CA,,Gymnasium,,,,,11/26/2021 1:23pm
1003,Q.T. ,(Hustlers),1312 Polk St.,San Francisco ,CA,(E),Bars/Clubs,,,,,11/23/2021 9:17am
1002,Queen Mary ,(Some 'midnight cowboys') (Small but fun),133 Turk St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1005,Railway Express Saloon,,147 Taylor,San Francisco ,CA,(E),Bars/Clubs,,,,,11/23/2021 9:17am
1004,Question Mark,,1437 Haight St.,San Francisco ,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
1007,Ramrod ,(Best early evenings - movies Sun. afternoon & WE*),1225 Folsom,San Francisco ,CA,"(W),(SM),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1010,Rivet ,,154 9th St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1009,Red Eye Saloon,(Opens 6am) ,335 Jones St.,San Francisco ,CA,"(W),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
1011,Roadrunner ,(Transsexual hookers),499 O'Farrell,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1014,San Francisco Gym,,149 Powell St.,San Francisco ,CA,,Gymnasium,,,,,11/26/2021 1:23pm
1016,Scott's,,10 Sanchez St.,San Francisco ,CA,(L),Bars/Clubs,,,,,11/23/2021 9:17am
1017,Screening Room Theatre,,220 Jones St.,San Francisco ,CA,,Theatre,,,,,11/23/2021 9:17am
1019,Sound of Music ,"(S - WE) (Sometimes open, sometimes closed)",160 Turk St.,San Francisco ,CA,"(S),(WE)",Bars/Clubs,,,,,11/23/2021 9:17am
1018,Skateworld Roller Disco ,(see El Sobrante),3645 San Pablo Dam Rd.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1020,South of the Slot,(Bath-like H) (FFA) (SM) (Uniforms & other 'trips'),979 Folsom St.,San Francisco ,CA,"(H),(FFA),(SM)","Hotel,Bathhouses",,,,,11/23/2021 9:17am
1021,Sports Locker,(Men's clothing),556 Castro St.,San Francisco ,CA,,Business,,,,,11/23/2021 9:17am
1022,Spreckles Mansion,(PE - rooms) ,737 Buena Vista West,San Francisco ,CA,"(PE),(H)",Hotel,,,,,11/23/2021 9:17am
1025,Stables,(SM) (May be opening soon),1123 Folsom St.,San Francisco ,CA,"(SM),(W)",Bars/Clubs,,,,,11/23/2021 9:17am
1026,Starlight Room ,,1121 Market St.,San Francisco ,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
1027,Statements ,(Gift shop),575 Castro St.,San Francisco ,CA,,Business,,,,,11/23/2021 9:17am
1028,Stud,(Hip aging flower children to punk-New Wave),1535 Folsom St.,San Francisco ,CA,"(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1032,Sutro Bath House,(Both sexes) (Sun. Women only - Tues. Men only),1015 Folsom St.,San Francisco ,CA,,Bathhouses,,,,,11/23/2021 9:17am
1034,Sutter's Mill,(Good days - closes at 10pm),30 Kearny St. ,San Francisco ,CA,"(*),(R)",Restaurant,,,,,11/23/2021 9:17am
1035,Taylor of S.F.,(Leather & erotica) (& shop at Ramrod),3221 20th St.,San Francisco ,CA,,Erotic Shop,,,,,11/26/2021 1:23pm
1037,Tea Room Theatre,,145 Eddy St.,San Francisco ,CA,,Theatre,,,,,11/23/2021 9:17am
1038,Territorial House ,"(Bath-like hotel) (SM, W, FFA) (betw. MIssion & Howard)",161 16th St.,San Francisco ,CA,"(SM),(W),(FFA)","Bathhouses,Hotel",,,,,11/30/2021 6:39am
1036,Taylor's Publick House,,4166 29th St.,San Francisco ,CA,(R),Restaurant,,,,,11/23/2021 9:17am
1039,The Inn San Francisco ,,943 S. Van Ness Ave.,San Francisco ,CA,"(*),(H)",Hotel,,,,,11/23/2021 9:17am
1040,The Paperback ,(Books),1335 Polk St.,San Francisco ,CA,(*),Book Store,,,,,11/23/2021 9:17am
1042,The 21st Street Baths,,3244 21st St.,San Francisco ,CA,,Bathhouses,,,,,11/23/2021 9:17am
1044,Town Squire,(Clothing store),1318 Polk St.,San Francisco ,CA,(*),Business,,,,,11/23/2021 9:17am
1043,Totie's Lounge,,743 Larkin St.,San Francisco ,CA,(OC),Bars/Clubs,,,,,11/23/2021 9:17am
1045,Trading Post Emporium ,"(Leather, clothes, books, 'toys,' erotica, etc,) (12 noon - 6pm)",960 Folsom St.,San Francisco ,CA,(*),"Erotic Shop,Book Store",,,,,1/7/2022 8:48am
1046,Trench ,"(Some SM, Water sports) (at Natoma)",164 8th St.,San Francisco ,CA,(SM),Bars/Clubs,,,,,11/23/2021 9:17am
1048,Trocadero Transfer,(Disco) (WE - AH*),520 4th St.,San Francisco ,CA,"(P),(D),(YC),(WE),(AH),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1049,Turk St. News,(Books),66 Turk St.,San Francisco ,CA,(*),Book Store,,,,,11/23/2021 9:17am
1050,Twin Peaks Tavern,('Mixed bag'),Castro St.,San Francisco ,CA,"(OC),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1052,Two Turtles ,,741 O'Farrel,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1051,Twin Peaks Tavern,('Mixed bag'),Market St.,San Francisco ,CA,"(OC),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1054,Up & Coming ,,4248 18th St.,San Francisco ,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
1053,222 Club,(Opens 6am) (The 'dregs'),222 Hyde St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1055,Vagabond,,800 Larkin,San Francisco ,CA,(PT),Bars/Clubs,,,,,11/23/2021 9:17am
1056,Village Pub,(Patio) (nr. Castro),4068 18th St.,San Francisco ,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1059,White Swallow ,,1750 Polk St.,San Francisco ,CA,(*),Bars/Clubs,,,,,11/23/2021 9:17am
1058,Welcome Home,,464 Castro ,San Francisco ,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
1061,Without Reservations ,,460 Castro St.,San Francisco ,CA,"(R),(C)",Restaurant,,,,,11/23/2021 9:17am
1060,Wild Side West ,,424 Cortland ,San Francisco ,CA,(L),Bars/Clubs,,,,,11/23/2021 9:17am
1063,Yacht Club,,2155 Polk St.,San Francisco ,CA,(R),Restaurant,,,,,11/23/2021 9:17am
1062,Wooden Horse,,622 Polk St.,San Francisco ,CA,(E),Bars/Clubs,,,,,11/23/2021 9:17am
1065,Yes Books ,,1525 Franklin St.,San Francisco ,CA,(M),Book Store,,,,,11/23/2021 9:17am
1066,Young Boys Hotel,,664 Larkin St.,San Francisco ,CA,(H),Hotel,,,,,11/23/2021 9:17am
1067,Youngmen's Hotels,(Register by 8pm),719 Ellis St.,San Francisco ,CA,(H),Hotel,,,,,11/23/2021 9:17am
1068,Youngmen's Hotels,(Register by 8pm),1233 Polk St.,San Francisco ,CA,(H),Hotel,,,,,11/23/2021 9:17am
1088,Aunt Helen's Galley,,163 W. Alma ,San Jose,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1090,Buck's,(Small Disco),301 Stockton Ave.,San Jose,CA,"(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
1089,Bootrack Saloon,"(Some W, SM)",415 Stockton,San Jose,CA,"(W),(SM)",Bars/Clubs,,,,,11/23/2021 9:17am
1092,Interlude,(Sun. brunch) (Some L) (WE*),4942 Stevens Creek Bvd.,San Jose,CA,"(E),(D),(R),(L),(WE),(*)",Restaurant,,,,,11/29/2021 2:14pm
1093,Mac's,"(Some OC, RT)",349 S. 1st St.,San Jose,CA,"(OC),(RT)",Bars/Clubs,,,,,11/23/2021 9:17am
1094,M.C.C.,,160 N. 3rd St.,San Jose,CA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
1095,Renegades ,(AH - WE*),393 Stockton,San Jose,CA,"(W),(PT),(R),(AH),(WE),(*)",Restaurant,,,,,11/23/2021 9:17am
1096,641 Club,"(Some W, SM) (Sleazy patio)",641 Stockton,San Jose,CA,"(*),(W),(SM)",Bars/Clubs,,,,,11/29/2021 2:14pm
1098,Toyon ,(Disco) (see ad. pg. 352),1035 S. Saratoga ,San Jose,CA,"(L),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1100,Watergarden,(Baths),1010 The Alameda,San Jose,CA,(*),Bathhouses,,,,,11/23/2021 9:17am
1091,Desperados,(Disco),1425 Hacienda ,Campbell,CA,"(YC),(D),(R)",Restaurant,,,,,11/23/2021 9:17am
1109,M.C.C.,(Above Journey's),2117-A Broad St.,San Luis Obispo,CA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
1115,B.J.'s,(Disco),721 Lincoln Ave.,San Rafael,CA,"(R),(D),(*)",Restaurant,,,,,11/23/2021 9:17am
1116,M.C.C.,,723 N. Bush St.,Santa Ana,CA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
1117,Pub,(Disco) (Liquor),224 Helena,Santa Barbara,CA,"(YC),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1118,Track Side,(Disco) (C-AH-WE) ,215 State St.,Santa Barbara,CA,"(C),(AH),(WE),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
1119,Unicorn,"(Some W, SM, L) (WE*)",30 W. Cota,Santa Barbara,CA,"(D),(W),(SM),(L),(PT),(WE),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1131,Tinker's Damn,(Disco),46 N. Saratoga,Santa Clara,CA,"(*),(YC),(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
1132,Blue Lagoon Cocktail Lounge,(Only liquor bar) (Looks promising),923 Pacific Ave.,Santa Cruz,CA,"(D),(E)",Bars/Clubs,,,,,11/23/2021 9:17am
1134,Mona's Gorilla Lounge,(Cruisy) (WE*),1535 Commercial Way,Santa Cruz,CA,"(PT),(D),(WE),(*)",Cruising Areas,,,,,11/23/2021 9:17am
1133,Dragon Moon,(Unisex) (Disco),1130 Soquel Ave.,Santa Cruz,CA,"(*),(M),(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
1138,Denny's ,,1019 E. Main,Santa Maria,CA,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
1139,Golden Bull,,170 W. Channel,Santa Monica,CA,"(R),(OC),(*)",Restaurant,,,,,11/23/2021 9:17am
1140,Pink Elephant ,(Cruisy) (Disco),2810 Main St.,Santa Monica,CA,(D),"Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
1141,S.S. Friendship,(Summers),112 W. Channel Rd.,Santa Monica,CA,"(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
1142,Westbay M.C.C.,,1260 18th St.,Santa Monica,CA,(MCC),Religious Institution,,,,,12/1/2021 3:59am
1145,Crankshaft,"(Hwy 101 S. to Wilfred Ave/Golf Course Dr. exit, L at stop sign 1/8 mi.)",5079 S. Santa Rosa Ave.,Santa Rosa,CA,"(W),(SM)",Bars/Clubs,,,,,11/23/2021 9:17am
1147,Santa Rosa Inn,(Some L),4302 Santa Rosa Ave.,Santa Rosa,CA,"(YC),(D),(L),(PT),(*)","Bars/Clubs,Hotel",,,,,11/23/2021 9:17am
1148,Sausalito  Inn,,12 El Portal,Sausalito,CA,"(R),(E)","Restaurant,Hotel",,,,,11/23/2021 9:17am
1150,Gay's 90,"(Some L) (Latins) (Take Weber W., 1st left past frwy., then about a mile)",1803 Harbor,Stockton,CA,"(*),(D),(L),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
1152,Rossi's,(Cruisy) (Best late),428 E. Market,Stockton,CA,"(*),(PT),(D)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
1151,Lido Hotel,,113 N. Wilson Way,Stockton,CA,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
1153,Willie's,"(Disco) (Sign says ""Casbah"") ",4204 W. Lane,Stockton,CA,"(YC),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
1158,Amber Light,(Many L),1314 Portrero Grande,South San Gabriel,CA,(L),Bars/Clubs,,,,,11/23/2021 9:17am
1159,Truckee Caboose,,Truckee Mall,Truckee,CA,(R),Restaurant,,,,,11/23/2021 9:17am
1160,Peacock ,,1801 S. State St.,Ukiah,CA,"(M),(E)",Bars/Clubs,,,,,11/23/2021 9:17am
1161,Mustang Books,,961 N. Central,Upland,CA,(*),Book Store,,,,,11/23/2021 9:17am
1162,Our Bar,(Disco),832 Sonoma,Vallejo,CA,"(D),(PT)",Bars/Clubs,,,,,11/23/2021 9:17am
1163,Roosterfish,(Liquor),1302 Washinton,Venice,CA,,Bars/Clubs,,,,,11/23/2021 9:17am
1165,Three Star Adult News,,359 E. Main,Ventura,CA,,Book Store,,,,,11/26/2021 1:24pm
1170,Hub,(WE*),1220 Pine St.,Walnut Creek,CA,"(D),(*)",Bars/Clubs,,,,,12/10/2021 5:27pm
1169,Erotic News,(Books) ,2988 N. Main St.,Walnut Creek,CA,(M),Book Store,,,,,11/23/2021 9:17am
1174,Buster's ,(Disco) ,2850 29th St.,Boulder,CO,"(YC),(D),(PT),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1175,The News Stand ,(Books & cruisy arcade),1720 15th St.,Boulder,CO,,"Book Store,Cruising Areas",,,,,11/23/2021 9:17am
1179,Exit Lounge,(Cocktail hour & Sun. brunch *),2028 Sheldon Ave.,Colorado Springs,CO,(*),Bars/Clubs,,,,,11/23/2021 9:17am
1180,First Amendment Adult Book Store,(Cruisy),216 W. Colorado,Colorado Springs,CO,,Cruising Areas,,,,,11/23/2021 9:17am
1182,Hide & Seek Complex ,(2 bars) (Disco),512 W. Colorado,Colorado Springs,CO,"(*),(R),(PT),(YC),(D)",Restaurant,,,,,11/23/2021 9:17am
1184,Now Women ,(Adj. to Hide & Seek),512 W. Colorado,Colorado Springs,CO,(L),Bars/Clubs,,,,,11/23/2021 9:17am
1183,Monarch Magazines,(Books),232 N. Tejon,Colorado Springs,CO,(*),Book Store,,,,,11/23/2021 9:17am
1185,Redcliff Lodge ,,3512 W. Pikes Peak,Colorado Springs,CO,(H),Hotel,,,,,11/23/2021 9:17am
1181,Gateway Motel,,3 Manitou Ave.,Manitou Springs,CO,(H),Hotel,,,,,11/23/2021 9:17am
1187,Act III,(Male movies),3480 W. Colfax,Denver,CO,,Theatre,,,,,11/23/2021 9:17am
1188,Alicia's,(Mexican R) ,278 S. Downing ,Denver,CO,(R),Restaurant,,,,,11/23/2021 9:17am
1189,All American Man,(Levi & W. clothing),2140 Champa ,Denver,CO,,Business,,,,,11/23/2021 9:17am
1190,Ball Park Health Club,"(Baths) (Some W, SM, YC, FFA) (Use rear entrance thur alley off Bayaud)",107 S. Broadway,Denver,CO,"(W),(SM),(YC),(FFA),(P)",Bathhouses,,,,,11/23/2021 9:17am
1192,Casimer's ,,3030 E. 6th Ave.,Denver,CO,"(M),(R)",Restaurant,,,,,11/23/2021 9:17am
1191,B.J.'s Carousel,(Cruisy) (Lunch & Dinner) ,1380 S. Broadway ,Denver,CO,"(*),(R),(E),(PT)","Restaurant,Cruising Areas",,,,,11/23/2021 9:17am
1194,Court Jester,,1617 Court Pl.,Denver,CO,(*),Bars/Clubs,,,,,11/23/2021 9:17am
1193,Country ,(C & W) (Disco),1260 Broadway,Denver,CO,"(*),(C&W)",Bars/Clubs,,,,,11/23/2021 9:17am
1197,David's ,(Expanded) (Disco) (Unisex),314 E. 13th Ave.,Denver,CO,"(*),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
1196,C.T.'s ,(Breakfast & Lunch),104 S. Broadway,Denver,CO,(R),Restaurant,,,,,11/23/2021 9:17am
1195,Crypt ,"(Books, toys, erotica-'peep shows')",2222 N. Broadway,Denver,CO,(*),Erotic Shop,,,,,11/26/2021 1:24pm
1199,Denver Book Barter ,,919 E. Colfax,Denver,CO,,Book Store,,,,,11/23/2021 9:17am
1198,Den,"(Some W, OC) ",5110 W. Colfax,Denver,CO,"(R),(PT),(W),(OC)",Restaurant,,,,,11/23/2021 9:17am
1200,Denver Book Fair,,416 15th St.,Denver,CO,(M),Book Store,,,,,11/23/2021 9:17am
1201,Empire Baths ,(Action) ,6923 E. Colfax,Denver,CO,(*),Bathhouses,,,,,11/23/2021 9:17am
1202,Empress Theatre,(All Male),139 Broadway ,Denver,CO,(*),Theatre,,,,,11/23/2021 9:17am
1203,Galaxie Theatre & Book Store,,633 E. Colfax ,Denver,CO,(*),"Book Store,Theatre",,,,,11/23/2021 9:17am
1204,Geno's Redpine Motel,,1572 S. Broadway,Denver,CO,"(M),(H)",Hotel,,,,,11/23/2021 9:17am
1205,Globe International ,(Disco) ,4503 Logan,Denver,CO,"(YC),(L),(D),(*)",Bars/Clubs,,,,,11/23/2021 9:17am
1206,Haberdashery,(Men's clothing),1245 E. Colfax ,Denver,CO,,Business,,,,,11/23/2021 9:17am
1207,Hot Delivery ,(No booze - 'wild back room') ,160 S. Broadway,Denver,CO,(*),Bars/Clubs,,,,,11/23/2021 9:17am
1209,Lambda Connection,(Books),9 E. Ellsworth Ave.,Denver,CO,,Book Store,,,,,11/23/2021 9:17am
1208,Kitty's Book Store,,735 E. Colfax ,Denver,CO,(M),Bars/Clubs,,,,,11/23/2021 9:17am
1210,Matty's Spartan Theatre,,139 S. Broadway,Denver,CO,,Theatre,,,,,11/23/2021 9:17am
1211,M.C.C.,,1400 Lafayette,Denver,CO,(MCC),Religious Institution,,,,,12/1/2021 3:59am
1213,1942 Club,"(Some W, SM, YC PT in front - Disco - D in back - 3 bars) (Cruisy) (C-AH-Fri & Sat)",1942 Broadway ,Denver,CO,"(*),(W),(SM),(YC),(PT),(D),(C),(AH)","Cruising Areas,Bars/Clubs",,,,,11/23/2021 9:17am
1212,Midtowne Spa,(Baths),2935 Zuni,Denver,CO,(*),Bathhouses,,,,,11/23/2021 9:17am
1214,Orr House ,(Looks promising) ,1953 Lincoln,Denver,CO,"(L),(E),(R)",Restaurant,,,,,11/23/2021 9:17am
1216,Southtown Lumber Co.,(Cruisy) (Snacks),255 S. Broadway ,Denver,CO,"(W),(YC),(R)","Restaurant,Cruising Areas",,,,,11/23/2021 9:17am
1218,Three Sisters ,(Disco) (Known as the 'six tits'),3358 Mariposa,Denver,CO,"(L),(D)",Bars/Clubs,,,,,11/23/2021 9:17am
