ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
331,L'Amour Shoppe,40555 Grimmer Blvd.,,"659-8161, 24hrs",Fremont,CA,,Erotica,,,1993,4/25/2023 9:31pm
335,Gay United Services (GUS INC.),625 N. Palm,,"268-3541 Central Valley AIDS Team, counseling & referrals, 9am-6pm Mon-Fri (office hrs.)",Fresno,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
336,Serenity Fellowship (AA),139 W. Olive,,221-6907(AA#),Fresno,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
338,"Express, The",708 N. Blackstone,,"233-1791 5pm-2am, from 9pm Sat & 3pm Sun, 4 bars, patio",Fresno,CA,"(*),(MX),(D),(E),(S)",Bars,,,1993,4/25/2023 9:31pm
339,"Palace, The",4030 E. Belmont St.,,264-8283 3pm-2am,Fresno,CA,"(W),(NH),(S)",Bars,,,1993,4/25/2023 9:31pm
340,Red Lantern,4618 E. Belmont St.,,251-5898 2pm-2am,Fresno,CA,"(*),(NH)",Bars,,,1993,4/25/2023 9:31pm
341,Java Cafe,805 E. Olive,,"237-5282 7am-?, bohemian",Fresno,CA,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
342,Metro Station,1445 Tuolumne St.,,"237-9540 4pm-midnight Tues-Th, til 2am Fri & Sat",Fresno,CA,(MW),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
343,MCC of the Vineyard,710 N. Fulton,,"(btwn. Olive & Belmont) 441-0105, 10:30am Sun",Fresno,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
344,Valley Women's Books,1118 N. Fulton St.,,"233-3600, 10am-6pm, til 9pm Mon & Fri, 11am-4pm Sun",Fresno,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
345,Tuff & Tender,4727 E. Velmont,,456-9244/(800)955-9244,Fresno,CA,,Erotica,,,1993,4/25/2023 9:31pm
346,Wildcat Book Store,1535 Fresno St.,,237-4525,Fresno,CA,,Erotica,,,1993,4/25/2023 9:31pm
355,AA Gay/Lesbian,11918 Garden Grove Blvd.,,534-5820,Garden Grove,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
356,Gay/Lesbian Service Center,12832 Garden Grove Blvd. #A,,"534-0862 noon-10pm, 4pm Sun",Garden Grove,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
358,Act 1,8612 Garden Grove Blvd.,,530-6375 2pm-2am,Garden Grove,CA,"(D),(S)",Bars,,,1993,4/25/2023 9:31pm
359,Frat House,8112 Garden Grove Blvd.,,897-3431 9am-2am,Garden Grove,CA,"(*),(MW),(D),(YC),(S),(E)",Bars,,,1993,4/25/2023 9:31pm
360,"Gasp, The",8514 Garden Grove Blvd.,,638-7422 noon-2am,Garden Grove,CA,"(W),(NH),(BW)",Bars,,,1993,4/25/2023 9:31pm
361,Nick's,8284 Garden Grove Blvd.,,"537-1361 2pm-2am, 24hrs weekends",Garden Grove,CA,"(D),(NH),(S),(V)",Bars,,,1993,4/25/2023 9:31pm
362,A-Z Bookstore,8192 Garden Grove Blvd.,,"534-9349, 24hrs weekends",Garden Grove,CA,,Erotica,,,1993,4/25/2023 9:31pm
363,Hip Pocket,12686 Garden Grove Blvd.,,638-8595,Garden Grove,CA,,Erotica,,,1993,4/25/2023 9:31pm
364,Party House,8751 Garden Grove Blvd.,,534-9996,Garden Grove,CA,,Erotica,,,1993,4/25/2023 9:31pm
365,Video Rental & Preview Center,8743 Garden Grove Blvd.,,534-9922,Garden Grove,CA,,Erotica,,,1993,4/25/2023 9:31pm
368,MCC Divine Redeemer,346 Riverdale Dr.,,"500-7124 10:45am Sun, 7:30pm Wed & 7pm Fri",Glendale,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
369,Murphy's Inn,318 Neal St.,,"273-6873 B&B, priv. baths, no smoking or pets",Grass Valley,CA,(MX),Accommodations,,,1993,4/25/2023 9:31pm
370,Main Street Cafe,213 W. Main St.,,"477-6000 California cuisine; lunch & dinner, full bar",Grass Valley,CA,"(MX),(E)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
371,El Capitan,13825 S. Hawthorne,,"675-3436 4pm-2am, from noon Fri-Sun",Hawthorne,CA,"(MW),(NH),(BW)",Bars,,,1993,4/25/2023 9:31pm
372,Sam's,12905 S. Hawthorne Blvd.,,"676-8130 9am-10pm, clsd Sun, Karaoke, 'Gay Night' 2nd Sat",Hawthorne,CA,"(MX),(BW)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
373,Spoiled Brat,22648 Mission Blvd.,,"782-2728 2pm-2am, 24hrs Fri & Sat",Hayward,CA,"(*),(MW),(YC),(AH),(V),(E)",Bars,,,1993,4/25/2023 9:31pm
374,Turf Club,22517 Mission Blvd.,,"881-9877 10am-2am, patio bar summers",Hayward,CA,"(MW),(D),(CW),(E)",Bars,,,1993,4/25/2023 9:31pm
375,L'Amour Shoppe,22553 Main St.,,886-7777,Hayward,CA,,Erotica,,,1993,4/25/2023 9:31pm
380,Fantasy Shoppe,544 Pacific Coast Hwy.,,374-9027,Hermosa Beach,CA,,Erotica,,,1993,4/25/2023 9:31pm
381,Tender Box,809 Pacific Coast Hwy.,,318-2882,Hermosa Beach,CA,,Erotica,,,1993,4/25/2023 9:31pm
387,That Special Place,23481 Hwy. 243,,"659-5033 B&B on wooded acres, priv. bath & decks, year round",Idylwild,CA,(MX),Accommodations,,,1993,4/25/2023 9:31pm
388,Wilkum Inn B&B,26770 Hwy. 243,,"659-4087 4 B&B rooms & apt. w/ kitchen, priv. deck ",Idylwild,CA,(MX),Accommodations,,,1993,4/25/2023 9:31pm
389,Midnight Books,1177 Palm Ave.,,"575-5081, 24hrs",Imperial Beach,CA,,Erotica,,,1993,4/25/2023 9:31pm
392,Annex,835 S. La Brea,,671-7323 10am-2am,Inglewood,CA,"(MW),(NH)",Bars,,,1993,4/25/2023 9:31pm
393,Caper Room,244 S. Market St.,,"677-0403 11am-2am, from 2pm Sun",Inglewood,CA,"(D),(S)",Bars,,,1993,4/25/2023 9:31pm
395,AA Gay/Lesbian,31872 Coast Hwy.,,(South Coast Medical Hospital) 499-7150/499-1311,Laguna Beach,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
398,Coast Inn,1401 S. Coast Hwy.,,494-7588 oceanside accommodation w/2 bars & restaurant,Laguna Beach,CA,(MW),Accommodations,,,1993,4/25/2023 9:31pm
399,Laguna Brisas Spa & Hotel,1600 S. Coast Hwy.,,"(800) 624-4442 cont'l brkfst, jacuzzi in room, sundeck, across from beach",Laguna Beach,CA,"(MX),(SW)",Accommodations,,,1993,4/25/2023 9:31pm
401,Little Shrimp,1305 S. Coast Hwy.,,"494-4111 opens 1pm, from 11am Sat & Sun, brunch Sun, patio",Laguna Beach,CA,"(*),(MW),(E),(F)",Bars,,,1993,4/25/2023 9:31pm
402,Main St.,1460 S. Coast Hwy.,,494-0056 noon-2am,Laguna Beach,CA,(E),Bars,,,1993,4/25/2023 9:31pm
405,Chuck & Matt's Deli,907 S. Coast Hwy.,,494-5488 11:30am-9pm,Laguna Beach,CA,"(MX),(BW)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
406,Cottage,308 N. Coast Hwy.,,"494-3023 homestyle cooking, 7am-10pm",Laguna Beach,CA,"(*),(MX)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
407,Dizz's As Is,2794 S. Coast Hwy.,,"494-5250 continental, bar & patio open 5:30 pm, clsd Mon",Laguna Beach,CA,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
408,A Different Drummer,1027 N. Coast Hwy. Ste. A,,"497-6699 feminist bookstore, clsd Mon",Laguna Beach,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
409,Fahrenheit 451 Books,509 S. Coast Hwy.,,"494-9013 used books, 11am-6pm, clsd Tues & Wed",Laguna Beach,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
410,Fahrenheit 452 Books,540 S. Coast Hwy.,,"494-5151, 10am-11pm, til midnight Fri & Sat",Laguna Beach,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
411,Festive Tours,1220 N. Coast Hwy.,,494-9966/494-6670 (afternoons) specializes in gay tours,Laguna Beach,CA,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
413,Video Horizons,31674 Coast Hwy.,,499-4519,Laguna Beach,CA,,Erotica,,,1993,4/25/2023 9:31pm
418,Juli An,"16770 Lakeshore Dr., Unit K",,"674-2262, 10am-7pm Tues-Fri, til 5pm Sat",Lake Elsinore,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
420,Ridgewood Inn,1341 Emerald Bay Rd.,,"541-8589 hot tub, quite wooded setting",Lake Tahoe,CA,(MX),Accommodations,,,1993,4/25/2023 9:31pm
421,Sierra Wood Guest House,3374 Grass Lake Rd.,,"(Tahoe Paradise)577-6073 brkfst & dinner, hot tub, year round",Lake Tahoe,CA,(MW),Accommodations,,,1993,4/25/2023 9:31pm
422,Silver Shadows Lodge,1251 Emerald Bay Rd.,,"541-3575 18 unites, outdoor hot tub",Lake Tahoe,CA,"(MX),(SW)",Accommodations,,,1993,4/25/2023 9:31pm
424,Faces,"270 Kingsbury Grade, Stateline, NV",,(702) 588-2333 4pm-4am,Lake Tahoe,CA,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
425,Driftwood Cafe,4115 Laurel Ave.,,"544-6545 7:30am-2pm, home cooking, non-smoking",Lake Tahoe,CA,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
426,La Mesa Tavern,8344 La Mesa Blvd.,,464-0312 5pm-2am,La Mesa,CA,(*),Bars,,,1993,4/25/2023 9:31pm
427,Back Door,1255 West Ave. 'I',,"945-2566 2:30pm-2am Tues-Sun, from 5pm Mon, from 12:30pm Sun, Sun brunch",Lancaster,CA,"(MW),(D)",Bars,,,1993,4/25/2023 9:31pm
431,Lesbian/Gay Center-Switchboard,2017 E. 4th St.,,"434-4455, 10am-10pm Mon-Fri, 9am-10pm Sat",Long Beach,CA,,Info Lines & Services,,,1993,4/25/2023 9:31pm
433,"Brit, The",1744 E. Broadway,,432-9742 1-am-2am,Long Beach,CA,(NH),Bars,,,1993,4/25/2023 9:31pm
434,"Broadway, The",1100 E. Broadway,,"432-3646 10am-2am, weekend piano entertainment ",Long Beach,CA,(NH),Bars,,,1993,4/25/2023 9:31pm
436,Club Broadway,3348 E. Broadway,,"438-7700 11am-2am, men welcome",Long Beach,CA,"(W),(NH),(V)",Bars,,,1993,4/25/2023 9:31pm
437,Details Bar & Restaurant,740 E. Broadway,,"437-7705 'Boys Night Out' (18 & over) Tues, Th & Fri, CW Wed & Sun, dining from 5pm Wed-Sun",Long Beach,CA,"(*),(MW),(D),(F),(E),(YC),(S)",Bars,,,1993,4/25/2023 9:31pm
438,Executive Suite,3428 Pacific Coast Hwy.,,"597-3884 clsd Tues/Wed, various theme nights, more men Mon, more women weekends",Long Beach,CA,"(*),(MW),(D),(E),(S)",Bars,,,1993,4/25/2023 9:31pm
439,Floyd's,2913 E. Anaheim St.,,(entrance via Gladys St.) 433-9251 dance lessons Tues-Th (more women Fri),Long Beach,CA,"(*),(MW),(D),(CW)",Bars,,,1993,4/25/2023 9:31pm
440,Inspiration,5211 N. Atlantic,,428-5545 popular weekends for after hours,Long Beach,CA,"(MW),(NH),(AH)",Bars,,,1993,4/25/2023 9:31pm
441,La Chat,1435 E. Broadway,,"432-4146 10am-2am, 'a women's bar for everyone'",Long Beach,CA,"(W),(NH)",Bars,,,1993,4/25/2023 9:31pm
442,Mike's Corral,2020 E. Artesia,,"422-1928 2pm-2am, til 3am Fri & Sat, patio",Long Beach,CA,"(*),(L),(LV)",Bars,,,1993,4/25/2023 9:31pm
444,Ripples,5101 E. Ocean,,"433-0357 noon-2am, patio, 'Beer Bust' 3pm-7pm Sun w/jazz & buffet",Long Beach,CA,"(*),(D),(E),(F),(YC),(V)",Bars,,,1993,4/25/2023 9:31pm
446,Stallion,5823 Atlantic Ave.,,422-5997 11am-2am,Long Beach,CA,"(LV),(L),(BW)",Bars,,,1993,4/25/2023 9:31pm
448,Whistle Stop,5873 Atlantic,,"422-7927 11am-2am, from 6am Sat & Sun",Long Beach,CA,(NH),Bars,,,1993,4/25/2023 9:31pm
449,Birds of Paradise,1800 E. Broadway,,"590-8773 10am-1am, Sun brunch, cocktails",Long Beach,CA,"(MX),(E)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
450,Egg Heaven,4358 E. 4th St.,,433-9277 7am-3pm,Long Beach,CA,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
451,Lori Lou's Coffeehouse,2040 E. 4th St.,,"439-1964 7am-8pm, til midnight Fri, til 2am Sat, clsd Sun, men's night Wed",Long Beach,CA,"(W),(E)",Restaurants & Cafes,,,1993,4/25/2023 9:31pm
452,Papa Bear's Cafe,1538 E. Broadway,,"435-7364 7am-11pm, also coffee bean & chocolate store",Long Beach,CA,(MX),Restaurants & Cafes,,,1993,4/25/2023 9:31pm
453,1350 Club,"510 Anaheim St., Wilmington",,"830-4784 24hrs, steam room, sauna",Long Beach,CA,"(N),(PC),(V)",Gyms/Health Clubs,,,1993,4/25/2023 9:31pm
454,Chelsea Books,2501 E. Broadway,,"434-2220, 10am-10pm, til 6pm Sun",Long Beach,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
455,Dodd's Bookshop,4818 E. 2nd St.,,"438-9948, 10am-10pm, noon-6pm Sun",Long Beach,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
456,Hot Stuff,2121 E. Broadway,,"433-0692, 11am-7pm, til 5pm weekends",Long Beach,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
457,Pearls Booksellers,224 Redondo,,"438-8875 women's bookstore, 11am-7pm, noon-5pm Sat & Sun",Long Beach,CA,,Bookstores/Retail Shops,,,1993,4/25/2023 9:31pm
458,Royal Tours & Travel,191 Park Ave.,,438-1181/(800)828-6759,Long Beach,CA,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
459,Touch of Travel,3918 Atlantic Ave.,,427-2144/(800)833-3387,Long Beach,CA,(IGTA),Travel/Tour Operators,,,1993,4/25/2023 9:31pm
460,Christ Chapel,3935 E. 10th St.,,"438-5303 non-denominational, 10am Sun & 7pm Wed",Long Beach,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
462,MCC,1231 Locust Ave.,,"432-3641, 8:30am, 10am & 6pm Sun, 7pm Wed",Long Beach,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
463,Universal Mind Science Church,3212 E. 8th St.,,"434-3453 new age Christian, 11:30am Sun & 8pm Th",Long Beach,CA,,Religious Organizations,,,1993,4/25/2023 9:31pm
464,Directory-Long Beach,"4102 E. 7th St. #621, 90804",,"434-7129 directory of gay-supportive businesses published Jan, May, & Sept",Long Beach,CA,,Publications,,,1993,4/25/2023 9:31pm
465,Directory-Orange County,"4102 E. 7th St. #621, 90804",,434-7129 semi-annual directory of gay-supportive businesses,Long Beach,CA,,Publications,,,1993,4/25/2023 9:31pm
466,"Crypt on Broadway, The",1712 E. Broadway,,"983-6560 leather, toys, piercings",Long Beach,CA,,Erotica,,,1993,4/25/2023 9:31pm
471,Alcoholics Together Ctr (Gay/Lesb AA),1773 Griffith Park Blvd.,,(213)663-8882 open to groups on 12-step system,Los Angeles,CA,,Info Lines & Services,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
473,Bi-Social (Pansocial) Center & Bi-Line,"7136 Matilija Ave., Van Nuys",,"(213)873-3700/(818)989-3700, 24hr hotline (bi, TV, TS, gay/lesbian)",Los Angeles,CA,,Info Lines & Services,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
474,Celebration Theatre,7051-B Santa Monica Blvd.,,"(213)957-1884, lesbian/gay",Los Angeles,CA,,Info Lines & Services,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
478,International Gay/Lesbian Archives,626 N. Robertson,,"(213)854-0271, 3pm-7pm Mon & Th, 11am-2pm Sat",Los Angeles,CA,,Info Lines & Services,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
479,Los Angeles Gay/Lesbian Community Service Center,1213 N. Highland Ave.,,"(213)464-7400 variety of services, 9am-10pm Mon-Sat",Los Angeles,CA,,Info Lines & Services,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
485,LA Jax,"7985 Santa Monica Blvd., Box 109-347, 90046",,,Los Angeles,CA,,Men's Services,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
486,"Leather Masters, Inc.",4470-107 Sunset Blvd. Ste. 293,,(213)664-6422 S/M fraternity,Los Angeles,CA,,Men's Services,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
488,Beth Chayim Chadashim,6000 W. Pico Blvd.,,"(213)931-7023, 8:30pm Fri",Los Angeles,CA,,Religious Organizations,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
491,Community Yellow Pages,"2305 Canyon Dr., 90068",,(213)469-4454/(800)745-5669 annual survival guide to gay/lesbian Southern CA,Los Angeles,CA,,Publications,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
493,Edge,"6434 Santa Monica Blvd., Hollywood, 90038",,(213)962-6994 bi-monthly,Los Angeles,CA,,Publications,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
494,Frontiers,"7985 Santa Monica Blvd. #109, 90046",,"(213)848-2222 bi-monthly, see ad national section",Los Angeles,CA,,Publications,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
495,Leather Journal,"7985 Santa Monica Blvd. #109-368, 90046",,(213)656-5073 every two months,Los Angeles,CA,,Publications,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
496,Nightlife,7626 Santa Monica Blvd.,,(213)656-2960 bi-monthly,Los Angeles,CA,,Publications,,"Listed under ""L.A. - Overview""",1993,4/25/2023 9:31pm
499,Coral Sands Hotel,1730 N. Western Ave.,,"467-5141 bot tub, sauna, weights, cont'l bkfst",Los Angeles,CA,"(*),(SW),(N)",Accommodations,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
500,Vista Apts.,1611 Vista Del Mar ,,460-6000 residence hotel,Los Angeles,CA,(MW),Accommodations,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
501,Blacklite,1159 N. Western,,469-0211 6am-2am,Los Angeles,CA,"(MW),(NH)",Bars,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
502,Griff's,4216 Melrose,,"660-0889 6pm-2am, from noon Sat & Sun",Los Angeles,CA,"(LV),(L),(F)",Bars,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
503,Mugi,5221 Hollywood Blvd.,,"462-2039 5pm-2am, clsd Mon, Asian clientele",Los Angeles,CA,"(B),(NH)",Bars,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
504,Probe,836 N. Highland Ave.,,461-8301 gay non-stop 9pm Sat through 10am Sun only,Los Angeles,CA,"(*),(D),(AH)",Bars,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
505,Spotlight,1601 N. Cahuenga,,467-2425 6am-2am,Los Angeles,CA,(NH),Bars,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
506,Study,1723 Western,,"464-9551 10am-2am, Black clientele",Los Angeles,CA,"(*),(B),(NH)",Bars,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
507,La Poubelle,5909 Franklin Ave.,,"465-0807 5pm-midnight, French & Italian cuisine",Los Angeles,CA,(MX),Restaurants & Cafes,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
508,Flex Complex,4424 Melrose Ave.,,"663-5858 24hrs, gym, jacuzzi",Los Angeles,CA,"(PC),(SW)",Gyms/Health Clubs,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
509,Hollywood Spa,1650 N. Ivar,,"463-5169 24hrs, jacuzzi, weights, movies",Los Angeles,CA,"(*),(PC)",Gyms/Health Clubs,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
510,M.B. Club,4550 Melrose Ave.,,669-9899,Los Angeles,CA,(PC),Gyms/Health Clubs,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
511,Meat Rack,4621 Santa Monica Blvd.,,"669-9811 rooms only, 8pm-4am Sun-Th, til 6am Fri & Sat",Los Angeles,CA,(PC),Gyms/Health Clubs,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
512,"Zone, The",1037 N. Sycamore Ave.,,(at Santa Monica Blvd.) 464-8881,Los Angeles,CA,(PC),Gyms/Health Clubs,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
513,Jacqleen's Travel Service,2436 1/2 N. Beachwood Dr.,,463-7404,Los Angeles,CA,(IGTA),Travel/Tour Operators,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
514,Dignity LA,126 S. Ave. 64,,"344-8064, 5:30pm Sun",Los Angeles,CA,,Religious Organizations,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
515,Highland Books,6775 Santa Monica Blvd.,,463-0295,Los Angeles,CA,,Erotica,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
516,Leather by Leather,6114 Santa Monica Blvd.,,461-1144,Los Angeles,CA,,Erotica,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
517,Stan's Video,1117 N. Western Ave.,,"467-1640, 24hrs",Los Angeles,CA,,Erotica,,"Listed under ""L.A. - Hollywood""",1993,4/25/2023 9:31pm
522,Le Parc Hotel de Luxe,733 N. West Knoll,,"855-8888 154 suites, fitness center",Los Angeles,CA,"(MX),(F),(SW),(IGTA)",Accommodations,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
523,Ramada West Hollywood,8585 Santa Monica Blvd.,,652-5720/(800)845-8585 176 rms,Los Angeles,CA,"(MX),(F),(SW)",Accommodations,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
524,San Vicente Inn,837 N. San Vicente,,"854-6915 historic B&B w/10 units, priv. & shared baths",Los Angeles,CA,,Accommodations,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
525,Arena,6655 Santa Monica Blvd.,,"(213)962-4485 18 & over Fri 9pm-4am, 21 & over Sat 9pm-4am",Los Angeles,CA,"(*),(D),(F),(V)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
526,Backlot,657 N. Robertson,,"659-0471 9pm-2am Th-Sun, 'Girl-Bar' Fri",Los Angeles,CA,"(MW),(E)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
527,Circus,6655 Santa Monica Blvd.,,(213)462-1291 'Gay Men's Night' 9pm-2am Tues & Fri,Los Angeles,CA,"(*),(D),(V),(S)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
528,Eagle,7864 Santa Monica Blvd.,,(213)654-3252 11am-2am,Los Angeles,CA,"(*),(LV),(L)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
529,Eric's,8701 Beverly Blvd.,,(213)659-3812,Los Angeles,CA,"(D),(S),(AH)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
532,Hunter's,7511 Santa Monica Blvd.,,"(213)850-9428 9am-2am, from 6am Sat & Sun",Los Angeles,CA,"(H),(NH)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
533,La Plaza,739 N. La Brea Ave.,,"(213)939-0703 Latino clientele, 8pm-2am",Los Angeles,CA,"(B),(D),(S)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
534,Mans World,121 N. La Cienega,,(at Club World) (ground flr Beverly Center) 854-0938 8pm Sun T-dance,Los Angeles,CA,"(D),(S)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
535,Mickey's,8857 Santa Monica Blvd.,,657-1176 11am-2am,Los Angeles,CA,"(*),(D),(YC)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
536,Mother Load,8944 Santa Monica Blvd.,,659-9700 noon-2am,Los Angeles,CA,"(*),(NH)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
537,Numbers,8029 Sunset Blvd.,,(213)656-6300 5pm-2am,Los Angeles,CA,"(*),(OC),(H)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
538,Peanuts,7969 Santa Monica Blvd.,,"(213)654-0280 opens 9pm, various theme nights",Los Angeles,CA,"(MX),(S)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
539,"Pub, The",7702 Santa Monica Blvd.,,"(213)654-3336 6am-2am, Sun Brunch 4pm-7pm",Los Angeles,CA,"(NH),(H)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
540,Rafters,7994 Santa Monica Blvd.,,(213)654-0396 11am-2am,Los Angeles,CA,(S),Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
541,Rage,8911 Santa Monica Blvd.,,"652-7055 12:30pm-2am, T-dance Sun 5pm, lunch daily",Los Angeles,CA,"(*),(YC),(D),(V),(S),(F)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
542,Revolver,8851 Santa Monica Blvd.,,"550-8851 4pm-2am, til 4am Fri & Sat, from 2pm Sun",Los Angeles,CA,"(*),(V),(AH)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
543,Spike,7746 Santa Monica Blvd.,,"(213)656-9343 noon-2am, til 4am Fri & Sat, 3pm Sun 'Beer Bust' & BBQ, patio",Los Angeles,CA,"(*),(LV),(L),(AH)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
544,Studio One,652 N. La Peer,,"659-0471 9pm-2am Th-Sun, 'The Original'",Los Angeles,CA,"(*),(D),(V),(YC),(E)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
545,Trunks,8809 Santa Monica Blvd.,,652-1015 2pm-2am,Los Angeles,CA,"(NH),(YC)",Bars,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
546,Butterfields,8426 Sunset Blvd.,,"(213)656-3055 upscale dining, mostly gay for Sun brunch, patio",Los Angeles,CA,(MX),Restaurants & Cafes,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
547,Carriage Trade,8225 Beverly Blvd.,,"(213)655-6425 Italian/cont'l cuisine, Sun brunch, lunch & dinner daily",Los Angeles,CA,"(*),(MX)",Restaurants & Cafes,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
548,French Quarter Market Place,7985 Santa Monica Blvd.,,"(213)654-0898 7am-2:30am, til 3:30am Fri & Sat",Los Angeles,CA,"(*),(MW),(AH)",Restaurants & Cafes,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
549,Frida's,8545 Santa Monica Blvd.,,"854-0757 9am-12:30am, til 3am Fri & Sat, coffee bar",Los Angeles,CA,"(*),(MW),(AH),(E)",Restaurants & Cafes,,"Listed under ""L.A. - West Hollywood""",1993,4/25/2023 9:31pm
