"ID","title","streetaddress","unclear_address","description","city","state","amenityfeatures","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
3116,"Club 9-11","9-11 Williams St.",NA,"884-9533 4pm-1am","Chelsea","MA","(MW),(NH),D,(WC)","Bars","","",1995,"4/25/2023 9:22pm","9-11 Williams St. ,  Chelsea ,  MA",-71.0391259,42.3881307,"9 williams st #11, chelsea, ma 02150, usa","Geocoded"
196,"Center Street Bar & Grill","10 Center St.",NA,"253-8102 5pm-2am, clsd Sun","Eureka Springs","AR","(GF),D,(F),(E)","Bars","","",1995,"4/25/2023 9:22pm","10 Center St. ,  Eureka Springs ,  AR",-93.7366351,36.4027674,"10 center st, eureka springs, ar 72632, usa","Geocoded"
5079,"Devilles","10 Davol Sq.",NA,"(Simmons Bldg.) 751-7166 opens 4pm, from 6pm wknds, clsd Mon","Providence","RI","(W),(NH),D,(F),(WC)","Bars","","",1995,"4/28/2023 10:31am","10 Davol Sq. ,  Providence ,  RI",-71.4068641,41.8165535,"10 davol square, 10 davol sq, providence, ri 02903, usa","Geocoded"
4629,"Sophie's","10 E. LaClede",NA,"782-8080 4pm-2:30am (unconfirmed Fall '94)","Youngstown","OH","(MW),(NH)","Bars","","",1995,"4/25/2023 9:23pm","10 E. LaClede ,  Youngstown ,  OH",-80.655633,41.075082,"10 e laclede ave, youngstown, oh 44507, usa","Geocoded"
5933,"Friends","10 E. Sherman Ave.",NA,"563-2231 11am-2am","Fort Atkinson","WI","(GF)","Bars","","",1995,"4/25/2023 9:23pm","10 E. Sherman Ave. ,  Fort Atkinson ,  WI",-88.8366089,42.9297534,"10 sherman ave e, fort atkinson, wi 53538, usa","Geocoded"
193,"Rock Cottage Gardens","10 Eugenia St.",NA,"253-8659/ (800)624-6646 full brkfst, hot tubs","Eureka Springs","AR","(MW)","Accommodations","","",1995,"4/25/2023 9:22pm","10 Eugenia St. ,  Eureka Springs ,  AR",-93.7456216,36.4001201,"10 eugenia st, eureka springs, ar 72632, usa","Geocoded"
3355,"Diversions","10 Fountain St. NW",NA,"451-3800 11am-2am, from 8pm wknds","Grand Rapids","MI","(MW),D,(F),(V),(WC)","Bars","","",1995,"4/25/2023 9:22pm","10 Fountain St. NW ,  Grand Rapids ,  MI",-85.6683991,42.9653823,"10 fountain st nw, grand rapids, mi 49503, usa","Geocoded"
4884,"Grim's Manor B&B","10 Kern Rd.",NA,"683-7089 jacuzzi","Kutztown","PA","(GF)","Accommodations","","",1995,"4/25/2023 9:23pm","10 Kern Rd. ,  Kutztown ,  PA",-75.7161374,40.5601925,"10 kern rd, kutztown, pa 19530, usa","Geocoded"
1219,"Sutter's Mill","10 Mark Ln.",NA,"(Off Bush St.) 788-8377 10am-10pm, lunch weekdays, popular cocktail hour","San Francisco","CA","(F)","Bars","","Listed under ""S.F.- Downtown"".",1995,"4/28/2023 10:22am","10 Mark Ln. ,  San Francisco ,  CA",-122.4046843,37.7904802,"10 mark ln, san francisco, ca 94108, usa","Geocoded"
197,"Chelsea's Corner Cafe","10 Mountain St.",NA,"253-6723 11am-2am, clsd Sun","Eureka Springs","AR","(GF)","Bars","","",1995,"4/25/2023 9:22pm","10 Mountain St. ,  Eureka Springs ,  AR",-93.7370427,36.403904,"10 mountain st, eureka springs, ar 72632, usa","Geocoded"
3621,"Pages, Video, & More","10 N. Euclid Ave.",NA,"361-3420, 9am-9pm, til 5pm Sun","St. Louis","MO","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","10 N. Euclid Ave. ,  St. Louis ,  MO",-90.2621122,38.6398983,"10 n euclid ave, st. louis, mo 63108, usa","Geocoded"
3125,"Gull Cottage","10 Old Church St., Yarmouth Port",NA,"362-8747 guesthouse","Hyannis","MA","(MW),(WC)","Accommodations","","",1995,"4/25/2023 9:22pm","10 Old Church St., Yarmouth Port ,  Hyannis ,  MA",NA,NA,"NA","Geocoded"
3153,"Pearl St. Cafe","10 Pearl St.",NA,"584-7810 9pm-1am Wed only","Northampton","MA","(MW),D","Bars","","",1995,"4/25/2023 9:22pm","10 Pearl St. ,  Northampton ,  MA",-72.6274057,42.3189066,"10 pearl st, northampton, ma 01060, usa","Geocoded"
4246,"Club Manbara","10-12 S. Washington St.",NA,"423-9748 8pm-2am","Rochester","NY","(MW),(S)","Bars","","",1995,"4/25/2023 9:23pm","10-12 S. Washington St. ,  Rochester ,  NY",-77.616468,43.154376,"10 s washington st, rochester, ny 14614, usa","Geocoded"
3483,"Esteban's","11 4th St. SE",NA,"281-3201 11am-10pm, Mexican, full bar","Rochester","MN","(WC)","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","11 4th St. SE ,  Rochester ,  MN",-92.4623849,44.0195327,"11 4th st se, rochester, mn 55904, usa","Geocoded"
1568,"Everybody's","11 E. 4th St.",NA,"(upstairs) opens 10pm, clsd Sun-Tues (unlicensed; AYOR)","Wilmington","DE","(MW),D,(MRC-AF),(AYOR)","Bars","","",1995,"4/28/2023 9:35am","11 E. 4th St. ,  Wilmington ,  DE",-75.5508527,39.74046,"11 e 4th st, wilmington, de 19801, usa","Geocoded"
4299,"Scandals/Getaways/Cahoots","11 Grove St.",NA,"252-2838 2 bars, 10pm-3am, clsd Sun-Wed; also restaurant 6pm-midnight, clsd Sun-Tues","Asheville","NC","(*),(MW),D,(A),(S),(V),(WC)","Bars","","",1995,"4/25/2023 9:23pm","11 Grove St. ,  Asheville ,  NC",-82.5577653,35.5933934,"11 grove st, asheville, nc 28801, usa","Geocoded"
797,"House of Thousand Flowers","11 Mosswood Circle, Cazadero",NA,"632-5571 full brkfst","Guerneville","CA","(GF)","Accommodations","","Listed under ""Russian River Resort (All are Guerneville until noted).""",1995,"4/25/2023 9:22pm","11 Mosswood Circle, Cazadero ,  Guerneville ,  CA",-123.0557539,38.4769429,"11 mosswood cir, cazadero, ca 95421, usa","Geocoded"
3207,"Plaza Guest House","11 Pearl St.",NA,"487-1818","Provincetown","MA","(MW)","Accommodations","","",1995,"4/25/2023 9:22pm","11 Pearl St. ,  Provincetown ,  MA",-70.1835575,42.0547185,"historic district, 11 pearl st, provincetown, ma 02657, usa","Geocoded"
5033,"Red Star","11 S. 10th St.",NA,"375-4116 5pm-2am from 8pm Tues, clsd Mon, patio","Reading","PA","(*),D,(F),(OC)","Bars","","",1995,"4/25/2023 9:23pm","11 S. 10th St. ,  Reading ,  PA",-75.9179484,40.3347165,"11 s 10th st, reading, pa 19602, usa","Geocoded"
3620,"Our World Too","11 S. Vandeventer",NA,"533-5322 10am-9:30pm, noon-8pm Sun, lesbigay bookstore","St. Louis","MO","(*)","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","11 S. Vandeventer ,  St. Louis ,  MO",-90.2421506,38.6357385,"11 s vandeventer ave, st. louis, mo 63108, usa","Geocoded"
194,"Singleton House","11 Singleton",NA,"253-9111/ (800)833-3394 1890s Victorian, nr. shops, full brkfst","Eureka Springs","AR","(GF)","Accommodations","","",1995,"4/25/2023 9:22pm","11 Singleton ,  Eureka Springs ,  AR",-93.7388476,36.4056848,"11 singleton st, eureka springs, ar 72632, usa","Geocoded"
3197,"Haven House","12 Carver St.",NA,"487-3031","Provincetown","MA","(*),(SW)","Accommodations","","",1995,"4/25/2023 9:22pm","12 Carver St. ,  Provincetown ,  MA",-70.1902973,42.0495474,"12 carver st, provincetown, ma 02657, usa","Geocoded"
3225,"Twelve Center Guest House","12 Center St.",NA,"487-0381","Provincetown","MA","(GF)","Accommodations","","",1995,"4/25/2023 9:22pm","12 Center St. ,  Provincetown ,  MA",-70.1852319,42.0537166,"historic district, 12 center st, provincetown, ma 02657, usa","Geocoded"
3224,"Trade Winds","12 Johnson St.",NA,"487-0138","Provincetown","MA","","Accommodations","","",1995,"4/25/2023 9:22pm","12 Johnson St. ,  Provincetown ,  MA",-70.1847203,42.0542201,"historic district, 12 johnson st, provincetown, ma 02657, usa","Geocoded"
3637,"Ms. Kitty's Adult Store","12 N. Wilson",NA,"586-6989","Bozeman","MT","","Erotica","","",1995,"4/25/2023 9:22pm","12 N. Wilson ,  Bozeman ,  MT",-111.0385518,45.6796432,"12 n willson ave, bozeman, mt 59715, usa","Geocoded"
3782,"Brass Rail Bar & Grill","12 S. Mt. Vernon Ave.",NA,"348-0192 24hrs","Atlantic City","NJ","(*),(NH),(E),(S)","Bars","","",1995,"4/25/2023 9:22pm","12 S. Mt. Vernon Ave. ,  Atlantic City ,  NJ",-74.4310387,39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded"
4099,"Sound Factory","12 W. 21st St.",NA,"206-7770/7772 10pm-4am, more gay Fri-Sun, clsd Mon-Tues","New York City","NY","(GF),D","Bars","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/25/2023 9:23pm","12 W. 21st St. ,  New York City ,  NY",-73.9916803,40.7404649,"12 w 21st st, new york, ny 10010, usa","Geocoded"
3171,"Beaconlite Inn","12 Winthrop",NA,"487-9603","Provincetown","MA","(MW)","Accommodations","","",1995,"4/25/2023 9:22pm","12 Winthrop ,  Provincetown ,  MA",-70.1909992,42.0482019,"12 winthrop st, provincetown, ma 02657, usa","Geocoded"
2944,"Club, The","13 Main St.",NA,"646-6655 4pm-1am, seasonal","Ogunquit","ME","(*),D,(F),(V)","Bars","","",1995,"4/25/2023 9:22pm","13 Main St. ,  Ogunquit ,  ME",-70.6018405,43.2387123,"13 main st, ogunquit, me 03907, usa","Geocoded"
4748,"City Nightclub, The","13 NW 13th Ave.",NA,"224-2489 10pm-2am, til 4am Fri-Sat, clsd Mon-Tues, no alcohol","Portland","OR","(*),(MW),D,(18+)","Bars","","",1995,"4/25/2023 9:23pm","13 NW 13th Ave. ,  Portland ,  OR",-122.6843908,45.5232208,"13 nw 13th ave, portland, or 97209, usa","Geocoded"
3188,"Courtland House","14 Court St.",NA,"487-2292","Provincetown","MA","(MW)","Accommodations","","",1995,"4/25/2023 9:22pm","14 Court St. ,  Provincetown ,  MA",-70.1906736,42.0488133,"historic district, 14 court st, provincetown, ma 02657, usa","Geocoded"
4405,"Taylor House Inn, The","14 N. 7th St.",NA,"763-7581/(800)382-9982 full brkfst, 15 min, to beaches","Wilmington","NC","(GF)","Accommodations","","",1995,"4/25/2023 9:23pm","14 N. 7th St. ,  Wilmington ,  NC",-77.9404361,34.2366506,"14 n 7th st, wilmington, nc 28401, usa","Geocoded"
2568,"Indiana News","14 W. Maryland",NA,"636-7680, 6am-7pm, til 6pm wknds","Indianapolis","IN","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","14 W. Maryland ,  Indianapolis ,  IN",-86.158875,39.7659,"14 w maryland st, indianapolis, in 46204, usa","Geocoded"
5963,"United, The","14 W. Mifflin St. Ste. 103",NA,"255-8582, 9am-5pm Mon-Fri, drop-in center, library, counseling services, call ahead","Madison","WI","","Info Lines & Services","","",1995,"4/25/2023 9:23pm","14 W. Mifflin St. Ste. 103 ,  Madison ,  WI",-89.3861265,43.0752825,"14 w mifflin st #103, madison, wi 53703, usa","Geocoded"
3157,"Haymarket Cafe","15 Amber Ln.",NA,"586-9969, 9am-midnight, clsd Mon","Northampton","MA","","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","15 Amber Ln. ,  Northampton ,  MA",-72.6412013,42.3250896,"northampton, ma, usa","Geocoded"
5607,"Dally Planet","15 Center St.",NA,"862-9647, 11:30pm, eclectic ethnic, plenty veggie, full bar","Burlington","VT","","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","15 Center St. ,  Burlington ,  VT",-73.2117683,44.4777915,"15 center st, burlington, vt 05401, usa","Geocoded"
4130,"Oscar Wilde Memorial Bookshop","15 Christopher St.",NA,"255-8097, 11:30am-7:30pm, lesbigay","New York City","NY","","Bookstores/Retail Shops","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/25/2023 9:23pm","15 Christopher St. ,  New York City ,  NY",-74.0005639,40.7342158,"15 christopher st, new york, ny 10014, usa","Geocoded"
2959,"Walter's Cafe","15 Exchange St.",NA,"871-9258, 11am-9pm","Portland","ME","","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","15 Exchange St. ,  Portland ,  ME",-70.2534878,43.6569016,"15 exchange st, portland, me 04101, usa","Geocoded"
1547,"Beach House","15 Hickman St.",NA,"227-7074/ (800)283-4667 B&B","Rehoboth Beach","DE","(GF),(SW)","Accommodations","","",1995,"4/25/2023 9:22pm","15 Hickman St. ,  Rehoboth Beach ,  DE",-75.0775179,38.7125689,"15 hickman st, rehoboth beach, de 19971, usa","Geocoded"
3069,"Avalon","15 Lansdowne St.",NA,"262-2424 gay Sun only","Boston","MA","(*),D,(YC)","Bars","","",1995,"4/25/2023 9:22pm","15 Lansdowne St. ,  Boston ,  MA",-71.0957386,42.3473623,"15 lansdowne st, boston, ma 02215, usa","Geocoded"
2654,"Mini Cinema","15 N. 5th St.",NA,"955-9756","Fort Dodge","IA","","Erotica","","",1995,"4/25/2023 9:22pm","15 N. 5th St. ,  Fort Dodge ,  IA",-94.1906992,42.5050633,"15 n 5th st, fort dodge, ia 50501, usa","Geocoded"
2659,"Prairie Light Bookstore","15 S. Dubuque St",NA,"337-2681","Iowa City","IA","(WC)","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","15 S. Dubuque St ,  Iowa City ,  IA",-91.5334029,41.6607161,"15 s dubuque st, iowa city, ia 52240, usa","Geocoded"
4407,"Palladium","15 S. Front St.",NA,"343-1000 9pm-2:30am, clsd Mon","Wilmington","NC","(MW),D,(S),(PC),(WC)","Bars","","",1995,"4/25/2023 9:23pm","15 S. Front St. ,  Wilmington ,  NC",-77.9482766,34.2348162,"15 s front st, wilmington, nc 28401, usa","Geocoded"
4089,"Nylon","15 St. Marks Pl.",NA,"(718)522-5911 11pm-6am alternate Sat, original dance music & mixing","New York City","NY","D,(S)","Bars","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/25/2023 9:23pm","15 St. Marks Pl. ,  New York City ,  NY",-73.9888568,40.729312,"15 st marks pl, new york, ny 10003, usa","Geocoded"
4064,"Boy Bar","15 St. Marks Place",NA,"674-7959 10pm-4am Th","New York City","NY","(S),(WC)","Bars","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/25/2023 9:23pm","15 St. Marks Place ,  New York City ,  NY",-73.9888568,40.729312,"15 st marks pl, new york, ny 10003, usa","Geocoded"
5146,"Heritage Book Store","16 1st Ave. SE",NA,"225-9969","Aberdeen","SD","","Erotica","","",1995,"4/25/2023 9:23pm","16 1st Ave. SE ,  Aberdeen ,  SD",-98.4872698,45.4641244,"16 1st ave se, aberdeen, sd 57401, usa","Geocoded"
5066,"Hydrangea House of Newport","16 Bellevue Ave.",NA,"846-4435/ (800)945-4667 B&B nr. beach, full brkfst, non-smoking","Newport","RI","(MW),(IGTA)","Accommodations","","",1995,"4/25/2023 9:23pm","16 Bellevue Ave. ,  Newport ,  RI",-71.3092265,41.4874903,"16 bellevue ave, newport, ri 02840, usa","Geocoded"
3561,"Current News","16 E. 39th St.",NA,"561-2679","Kansas City","MO","","Publications","","",1995,"4/25/2023 9:22pm","16 E. 39th St. ,  Kansas City ,  MO",-94.5853529,39.0566518,"16 e 39th st, kansas city, mo 64111, usa","Geocoded"
3605,"Loading Zone","16 S. Euclid",NA,"361-4119 2pm-1am, clsd Sun","St. Louis","MO","(MW),(V)","Bars","","",1995,"4/25/2023 9:22pm","16 S. Euclid ,  St. Louis ,  MO",-90.2620226,38.6397264,"16 s euclid ave, st. louis, mo 63108, usa","Geocoded"
3839,"Earth Spirit","16 W. Front St.",NA,"842-3855, 10am-6pm, til 8pm Fri, noon-5pm Sun, new age bookstore","Red Bank","NJ","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","16 W. Front St. ,  Red Bank ,  NJ",-74.0660418,40.3522198,"16 w front st, red bank, nj 07701, usa","Geocoded"
3183,"Chancellor Inn","17 Center St.",NA,"487-9423","Provincetown","MA","","Accommodations","","",1995,"4/25/2023 9:22pm","17 Center St. ,  Provincetown ,  MA",-70.1853714,42.0542624,"17 center st, provincetown, ma 02657, usa","Geocoded"
2223,"Faces II","17 Lincoln St.",NA,"233-3520 11am-3am, patio","Savannah","GA","(MW),(NH),(F),(WC)","Bars","","",1995,"4/25/2023 9:22pm","17 Lincoln St. ,  Savannah ,  GA",-81.0881591,32.0794775,"17 lincoln st, savannah, ga 31401, usa","Geocoded"
4106,"Warsaw","17 W. 19th St.",NA,"633-1717 from 10pm Fri-Sat, from 8pm Mon","New York City","NY","D,(YC)","Bars","","Listed under ""N.Y.C. - Greenwich Village/Chelsea.""",1995,"4/25/2023 9:23pm","17 W. 19th St. ,  New York City ,  NY",-73.9924795,40.7396687,"17 w 19th st, new york, ny 10011, usa","Geocoded"
2987,"Chez Claire","17 W. Chase St.",NA,"685-4666 B&B","Baltimore","MD","(MW)","Accommodations","","",1995,"4/25/2023 9:22pm","17 W. Chase St. ,  Baltimore ,  MD",-76.6172197,39.3021825,"17 w chase st, baltimore, md 21201, usa","Geocoded"
3958,"North Street Bookshop","17 Washington Ave., Endicott",NA,"785-9606","Binghamton","NY","","Erotica","","",1995,"4/25/2023 9:23pm","17 Washington Ave., Endicott ,  Binghamton ,  NY",-76.0480979,42.1040852,"17 washington ave, endicott, ny 13760, usa","Geocoded"
2995,"Custom House Saloon","18 Custom House Ave.",NA,"347-7556 4pm-2am Wed-Sun","Baltimore","MD","D,(A),(S),(V),(H)","Bars","","",1995,"4/25/2023 9:22pm","18 Custom House Ave. ,  Baltimore ,  MD",-76.6099442,39.2893111,"18 custom house ave, baltimore, md 21202, usa","Geocoded"
2996,"Le Salon","18 Custom House Ave.",NA,"adult bookstore, noon-3am, til midnight Mon-Tues, nude dancers","Baltimore","MD","","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","18 Custom House Ave. ,  Baltimore ,  MD",-76.6099442,39.2893111,"18 custom house ave, baltimore, md 21202, usa","Geocoded"
1271,"Club Revival","18 E. Ortega",NA,"730-7383","Santa Barbara","CA","(MW),D,(E)","Bars","","",1995,"4/25/2023 9:22pm","18 E. Ortega ,  Santa Barbara ,  CA",-119.6974545,34.4190968,"18 e ortega st, santa barbara, ca 93101, usa","Geocoded"
1780,"University Club, The","18 E. University Ave.",NA,"378-6814 5pm-2am, til 4am Fri-Sat, patio","Gainesville","FL","(MW),D,(S)","Bars","","",1995,"4/25/2023 9:22pm","18 E. University Ave. ,  Gainesville ,  FL",-82.3243785,29.6521883,"18 e university ave, gainesville, fl 32601, usa","Geocoded"
4440,"Open Doors (Gay, Lesbian & Bisexual Association)","18 N. College St.",NA,"594-2385, mostly students","Athens","OH","","Info Lines & Services","","",1995,"4/25/2023 9:23pm","18 N. College St. ,  Athens ,  OH",-82.0994547,39.3297307,"18 n college st, athens, oh 45701, usa","Geocoded"
4861,"Cup-a-ccinos Coffeehouse","18 North Park Row",NA,"454-9156 7:30am-11pm, clsd Sun","Erie","PA","(E),(WC)","Restaurants & Cafes","","",1995,"4/25/2023 9:23pm","18 North Park Row ,  Erie ,  PA",-80.0860327,42.1299015,"18 n park row, erie, pa 16501, usa","Geocoded"
2931,"Strand, The","18 Park St.",NA,"786-6511 clsd Mon","Lewiston","ME","D,(E)","Restaurants & Cafes","","",1995,"4/25/2023 9:22pm","18 Park St. ,  Lewiston ,  ME",-70.2169964,44.0988457,"18 park st, lewiston, me 04240, usa","Geocoded"
3200,"Ireland House","18 Pearl St.",NA,"487-7132","Provincetown","MA","(MW)","Accommodations","","",1995,"4/25/2023 9:22pm","18 Pearl St. ,  Provincetown ,  MA",-70.1840691,42.054959,"historic district, 18 pearl st, provincetown, ma 02657, usa","Geocoded"
5896,"Yakima Magazine Ctr.","18 S. 1st St.",NA,"248-8598","Yakima","WA","","Erotica","","",1995,"4/25/2023 9:23pm","18 S. 1st St. ,  Yakima ,  WA",-120.5062034,46.6014474,"18 s 1st st, yakima, wa 98901, usa","Geocoded"
3781,"Surfside Guest House","18 S. Mt. Vernon Ave.",NA,"347-0808 hotel, sundeck, restaurant (summers)","Atlantic City","NJ","(WC)","Accommodations","","",1995,"4/25/2023 9:22pm","18 S. Mt. Vernon Ave. ,  Atlantic City ,  NJ",-74.4309765,39.360121,"18 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded"
2974,"Priscilla's Book Store","18 Water St.",NA,"873-2774, clsd Sun","Waterville","ME","","Erotica","","",1995,"4/25/2023 9:22pm","18 Water St. ,  Waterville ,  ME",-69.6322093,44.545024,"18 water st, waterville, me 04901, usa","Geocoded"
5701,"Phoenix Rising","19 N. Belmont Ave.",NA,"355-7939 11am-7pm, lesbigay bookstore","Richmond","VA","(WC)","Bookstores/Retail Shops","","",1995,"4/25/2023 9:23pm","19 N. Belmont Ave. ,  Richmond ,  VA",-77.4790325,37.5545177,"19 n belmont ave, richmond, va 23221, usa","Geocoded"
3441,"19 Bar","19 W. 15th St.",NA,"871-5553 3pm-1am, from 1pm Fri-Sun","Minneapolis","MN","(MW),(NH),(CW),(L),(BW)","Bars","","",1995,"8/7/2023 3:03pm","19 W. 15th St. ,  Minneapolis ,  MN",-93.2788049,44.9675268,"19 w 15th st, minneapolis, mn 55403, usa","Geocoded"
4037,"Homo Xtra","19 W. 21st Ste. 703, 10010",NA,"627-0747 weekly, complete party paper","New York City","NY","","Publications","","Listed under ""N.Y.C. - Overview.""",1995,"4/25/2023 9:23pm","19 W. 21st Ste. 703, 10010 ,  New York City ,  NY",-73.9917707,40.7410206,"19 w 21st st #703, new york, ny 10010, usa","Geocoded"
1661,"Club Washington","20 'O' St. SE",NA,"(upstairs) 488-7317 24hrs","Washington","DC","(PC)","Men's Clubs","","",1995,"4/28/2023 10:23am","20 'O' St. SE ,  Washington ,  DC",-77.0084185,38.8731042,"20 o st se, washington, dc 20003, usa","Geocoded"
3967,"Stagedoor","20 Allen St.",NA,"886-9323 5pm-4am, piano bar & patio","Buffalo","NY","(NH),(E),(K),(OC)","Bars","","",1995,"4/25/2023 9:23pm","20 Allen St. ,  Buffalo ,  NY",-78.8708764,42.8991982,"20 allen st, buffalo, ny 14202, usa","Geocoded"
6032,"Chesterfield Inn","20 Commerce St.",NA,"987-3682 full brkfst, seasonal; also Cornish/American restaurant, plenty veggie, 8am-8pm, clsd Tues","Mineral Point","WI","(GF)","Accommodations","","",1995,"4/25/2023 9:23pm","20 Commerce St. ,  Mineral Point ,  WI",-90.177192,42.8579018,"20 commerce st, mineral point, wi 53565, usa","Geocoded"
3159,"Pride & Joy","20 Crafts Ave.",NA,"585-0683 10am-6pm","Northampton","MA","(WC)","Bookstores/Retail Shops","","",1995,"4/25/2023 9:22pm","20 Crafts Ave. ,  Northampton ,  MA",-72.631598,42.3172901,"20 crafts ave, northampton, ma 01060, usa","Geocoded"
4542,"Club 20","20 E. Duncan",NA,"261-9111 1pm-2:30am, from 11am Sat, patio","Columbus","OH","(S)","Bars","","",1995,"4/25/2023 9:23pm","20 E. Duncan ,  Columbus ,  OH",-83.0110662,40.0158274,"20 e duncan st, columbus, oh 43202, usa","Geocoded"
3146,"Le Place","20 Kenyon St.",NA,"992-8156 2pm-2am, from noon Sat","New Bedford","MA","(*),(MW),D","Bars","","",1995,"4/25/2023 9:22pm","20 Kenyon St. ,  New Bedford ,  MA",-70.9240522,41.6541812,"20 kenyon st, new bedford, ma 02740, usa","Geocoded"
3433,"Unicorn Theatre","20 N. 4th St.",NA,"375-0854 lesbigay","Minneapolis","MN","","Info Lines & Services","","",1995,"8/7/2023 3:06pm","20 N. 4th St. ,  Minneapolis ,  MN",-93.2720291,44.9811357,"20 n 4th st, minneapolis, mn 55401, usa","Geocoded"
