"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","uncleartype","notes","lastmodified","full.address","lon","lat","geoAddress","status"
"1581","Moon Lite Magic Books","","308 Madison Ave.","Daytona Beach","FL","(F&S)","Book Store",NA,1985,"","","12/5/2021 12:17pm","308 Madison Ave., Daytona Beach, FL",-81.0299557,29.2233399,"308 madison ave, daytona beach, fl 32114, usa","Geocoded"
"1582","Yum Yum Tree","(Some L)(Disco) (Holly Hill)","701 Ridgewood","Daytona Beach","FL","(L),(D),(S),(PT),(*)","Bars/Clubs",NA,1985,"","","1/26/2022 2:24pm","701 Ridgewood, Daytona Beach, FL",-81.0371231,29.2381132,"701 ridgewood ave, daytona beach, fl 32117, usa","Geocoded"
"2312","Adult Book & Cinema","(Cruisy)","145 N. Main St.","Decatur","IL","","Book Store,Cruising Areas,Erotic Shop",NA,1985,"","","1/7/2022 11:44am","145 N. Main St., Decatur, IL",-88.9562653,39.8419974,"145 n main st, decatur, il 62523, usa","Geocoded"
"3768","Starz","(Disco)","836 Grand Blvd.","Deer Park","NY","(S),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","836 Grand Blvd., Deer Park, NY",-73.30731,40.761716,"836 grand blvd, deer park, ny 11729, usa","Geocoded"
"1585","Inn Between Bar","","Old New York Ave.","Deland","FL","(M)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","Old New York Ave., Deland, FL",-81.3386079,29.026184,"old new york ave, deland, fl 32720, usa","Geocoded"
"1333","Arnie's Tap Room","(Sleazy)","1027 Broadway","Denver","CO","(PT),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1027 Broadway, Denver, CO",-104.9878214,39.7326496,"1027 n broadway, denver, co 80203, usa","Geocoded"
"1337","Broadway Cafe","","110 S. Broadway","Denver","CO","(R),(M)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","110 S. Broadway, Denver, CO",-104.9872719,39.7145452,"110 s broadway, denver, co 80209, usa","Geocoded"
"1335","B.J.'s Carousel","(Cruisy)(Lunch & dinner)","1380 S. Broadway","Denver","CO","(R),(E),(PT)","Restaurant,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","1380 S. Broadway, Denver, CO",-104.987101,39.6914491,"1380 s broadway, denver, co 80210, usa","Geocoded"
"1338","Category Six","(Books)(Some L)","909 E. Colfax","Denver","CO","(L)","Book Store",NA,1985,"","","12/5/2021 12:17pm","909 E. Colfax, Denver, CO",-104.9756448,39.7401907,"909 e colfax ave, denver, co 80218, usa","Geocoded"
"1336","Broadway Bodyworks","(Gym)","180 S. Broadway","Denver","CO","(*)","Gym",NA,1985,"","","1/7/2022 11:51am","180 S. Broadway, Denver, CO",-104.987057,39.7130911,"180 s broadway, denver, co 80209, usa","Geocoded"
"1339","Charlie's","(Cruisy)","7900 E. Colfax","Denver","CO","(C&W),(D),(*)","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","7900 E. Colfax, Denver, CO",-104.8961181,39.7396622,"7900 e colfax ave, denver, co 80220, usa","Geocoded"
"1341","Colorado Gay & Lesbian News","(Publication)","1436 Lafayette St.","Denver","CO","","Publications",NA,1985,"","","1/7/2022 12:11pm","1436 Lafayette St., Denver, CO",-104.9704441,39.7391508,"1436 lafayette st, denver, co 80218, usa","Geocoded"
"1340","Cherry Creek Mining Co.","(Disco)","716 W. Colfax","Denver","CO","(R),(W),(YC),(D),(WE),(*)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","716 W. Colfax, Denver, CO",-104.9971013,39.7398165,"716 w colfax ave, denver, co 80204, usa","Geocoded"
"1342","Confetti","(Disco)","350 S. Birch","Denver","CO","(M),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","350 S. Birch, Denver, CO",-104.935925,39.708543,"350 s birch st, denver, co 80246, usa","Geocoded"
"1345","Den","(Some W,OC)","5110 W. Colfax","Denver","CO","(R),(PT),(W),(OC)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","5110 W. Colfax, Denver, CO",-105.0524766,39.7401405,"5110 w colfax ave, denver, co 80204, usa","Geocoded"
"1346","Denver Sandwich Co.","","1217 E. 9th Ave.","Denver","CO","(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","1217 E. 9th Ave., Denver, CO",-104.97245,39.7306074,"1217 e 9th ave, denver, co 80218, usa","Geocoded"
"1343","Crypt","(Erotica, etc.)","2222 N. Broadway","Denver","CO","(*)","Bars/Clubs",NA,1985,"checked","","12/5/2021 12:17pm","2222 N. Broadway, Denver, CO",-104.9871913,39.7533388,"2222 n broadway, denver, co 80205, usa","Geocoded"
"1344","David's","(Disco)","314 E. 13th Ave.","Denver","CO","(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","314 E. 13th Ave., Denver, CO",-104.983016,39.7367205,"314 e 13th ave, denver, co 80203, usa","Geocoded"
"1347","Empire Baths","(Action)","6923 E. Colfax","Denver","CO","(*)","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","6923 E. Colfax, Denver, CO",-104.9075404,39.7404015,"6923 e colfax ave, denver, co 80220, usa","Geocoded"
"1348","Empress Theatre","(All male)","139 Broadway","Denver","CO","","Theatre",NA,1985,"","","12/5/2021 12:17pm","139 Broadway, Denver, CO",-104.9876796,39.7190045,"139 n broadway, denver, co 80203, usa","Geocoded"
"1349","Foxhole","(Some W,YC)(Disco)","2936 Fox St.","Denver","CO","(W),(YC),(D),(WE),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","2936 Fox St., Denver, CO",-104.9951802,39.7591964,"2936 fox st, denver, co 80202, usa","Geocoded"
"1350","Galaxie Theatre & Book Store","","633 E. Colfax","Denver","CO","(M)","Theatre,Book Store",NA,1985,"","","12/5/2021 12:17pm","633 E. Colfax, Denver, CO",-104.9788853,39.7402371,"633 e colfax ave, denver, co 80203, usa","Geocoded"
"1351","Garbo's","(Sun.brunch)(Cabaret)","116 9th St.","Denver","CO","(E),(PE),(R),(*)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","116 9th St., Denver, CO",-104.9856512,39.730294,"116 e 9th ave, denver, co 80203, usa","Geocoded"
"1352","Gay & Lesbian Community Center","(303)831-6268 & 837-1598","1436 Lafayette St.","Denver","CO","","Community Center/Support Groups",NA,1985,"","","1/7/2022 12:15pm","1436 Lafayette St., Denver, CO",-104.9704441,39.7391508,"1436 lafayette st, denver, co 80218, usa","Geocoded"
"1353","Globe International","(Disco)","4503 Logan","Denver","CO","(L),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","4503 Logan, Denver, CO",-104.9825742,39.7785394,"4503 logan st, denver, co 80216, usa","Geocoded"
"1354","Haberdashery","(Men's Clothing)","94 S. Broadway","Denver","CO","","Business",NA,1985,"","","12/5/2021 12:17pm","94 S. Broadway, Denver, CO",-104.9872273,39.7149583,"94 s broadway, denver, co 80209, usa","Geocoded"
"1357","Maxx","","1401 E. 17th Ave.","Denver","CO","","Bars/Clubs",NA,1985,"checked","","12/5/2021 12:17pm","1401 E. 17th Ave., Denver, CO",-104.9695082,39.7436128,"1401 e 17th ave, denver, co 80218, usa","Geocoded"
"1355","Integrity","(Church)","2201 Dexter","Denver","CO","","Religious Institution",NA,1985,"","","12/5/2021 12:17pm","2201 Dexter, Denver, CO",-104.9332729,39.7495546,"2201 dexter st, denver, co 80207, usa","Geocoded"
"1356","John Galt's","(Coffee house)","430 S. Broadway","Denver","CO","(R),(PT)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","430 S. Broadway, Denver, CO",-104.9874687,39.7088126,"430 s broadway, denver, co 80209, usa","Geocoded"
"1360","Mike's","(Fun neighborhood bar*)","117 Broadway","Denver","CO","(PT),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","117 Broadway, Denver, CO",-104.9876734,39.7187837,"117 n broadway, denver, co 80203, usa","Geocoded"
"1358","M.C.C.","","2090 S. Bannock St.","Denver","CO","(MCC)","Religious Institution",NA,1985,"","","12/5/2021 12:17pm","2090 S. Bannock St., Denver, CO",-104.9897017,39.6787266,"2090 s bannock st, denver, co 80223, usa","Geocoded"
"1359","Midtowne Spa","(Baths)","2935 Zuni","Denver","CO","(*)","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","2935 Zuni, Denver, CO",-105.0160648,39.7592192,"2935 zuni st, denver, co 80211, usa","Geocoded"
"1361","Mineshaft Male Theatre","","109 S. Broadway","Denver","CO","","Theatre",NA,1985,"","","12/5/2021 12:17pm","109 S. Broadway, Denver, CO",-104.9879531,39.7145113,"109 s broadway, denver, co 80209, usa","Geocoded"
"1362","Mr. S Leathers","","135 Broadway","Denver","CO","(*)","Erotic Shop",NA,1985,"","","1/7/2022 11:56am","135 Broadway, Denver, CO",-104.9877007,39.7189491,"135 n broadway, denver, co 80203, usa","Geocoded"
"1363","Oscar Wilde's","(Deli)","815 Federal","Denver","CO","(R),(PT)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","815 Federal, Denver, CO",-105.0254694,39.7296305,"815 federal blvd, denver, co 80204, usa","Geocoded"
"1367","Starlight Lounge","(Some RT, B, Hustlers, fights*)","629 E. Colfax","Denver","CO","(RT),(B),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","629 E. Colfax, Denver, CO",-104.9789994,39.7402418,"629 e colfax ave, denver, co 80203, usa","Geocoded"
"1366","Southtwon Lumber Co.","","255 S. Broadway","Denver","CO","(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","255 S. Broadway, Denver, CO",-104.9878313,39.7119216,"255 s broadway, denver, co 80223, usa","Geocoded"
"1365","Sach's","(Deli)","70 S. Broadway","Denver","CO","(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","70 S. Broadway, Denver, CO",-104.987238,39.7152301,"70 s broadway, denver, co 80209, usa","Geocoded"
"1371","The Kitchen","(at Race)","1962 E. Colfax","Denver","CO","(R),(M)","Restaurant",NA,1985,"","","2/1/2022 5:00am","1962 E. Colfax, Denver, CO",-104.9636806,39.7398052,"1962 e colfax ave, denver, co 80206, usa","Geocoded"
"1368","The Directory","(Publication)","144 S. Broadway","Denver","CO","","Publications",NA,1985,"","","1/7/2022 12:11pm","144 S. Broadway, Denver, CO",-104.9872503,39.7136391,"144 s broadway, denver, co 80209, usa","Geocoded"
"1369","The Grove","(Twinkies, L)(Disco)(3.2 beer)","1618 E. 17th Ave.","Denver","CO","(L),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","1618 E. 17th Ave., Denver, CO",-104.9679002,39.7430265,"1618 e 17th ave, denver, co 80218, usa","Geocoded"
"1375","Triangle","(Cruisy john)(AH-Fri & Sat.)","2036 Broadway","Denver","CO","(SM),(W),(FFA),(PT),(AH),(*)","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","2036 Broadway, Denver, CO",-104.9871495,39.7498648,"2036 n broadway, denver, co 80205, usa","Geocoded"
"1372","Three Sisters","(Disco)(Known as the 'Six Tits')","3358 Mariposa","Denver","CO","(L),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","3358 Mariposa, Denver, CO",-105.0027349,39.7642829,"3358 mariposa st, denver, co 80211, usa","Geocoded"
"1374","Tracks","(Disco)(Wed.-Sun.)","2975 Fox St.","Denver","CO","(YC),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","2975 Fox St., Denver, CO",-104.995528,39.7592479,"2975 fox st, denver, co 80202, usa","Geocoded"
"1373","Tool Box","(Cruisy)(Also C-AH)","145 Broadway","Denver","CO","(SM),(W),(C),(AH),(*)","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","145 Broadway, Denver, CO",-104.9877629,39.7191595,"145 n broadway, denver, co 80223, usa","Geocoded"
"1377","Zach's","","1480 Humboldt St.","Denver","CO","(R),(M)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","1480 Humboldt St., Denver, CO",-104.9692324,39.7396357,"1480 humboldt st, denver, co 80218, usa","Geocoded"
"1376","Trilogy Book Store","","630 E. 6th Ave.","Denver","CO","","Book Store",NA,1985,"","","12/5/2021 12:17pm","630 E. 6th Ave., Denver, CO",-104.9789994,39.7254332,"630 e 6th ave, denver, co 80203, usa","Geocoded"
"2488","Bachelor's Library","(Books)","919 Walnut","Des Moines","IA","","Book Store",NA,1985,"","","12/5/2021 12:17pm","919 Walnut, Des Moines, IA",-93.6289253,41.5852895,"919 walnut st, des moines, ia 50309, usa","Geocoded"
"2490","Blue Nude Bookstore","","1117 Grand Ave.","Des Moines","IA","","Book Store",NA,1985,"","","12/5/2021 12:17pm","1117 Grand Ave., Des Moines, IA",-93.6320957,41.5863044,"1117 grand ave, des moines, ia 50309, usa","Geocoded"
"2492","Court St. News","(Closed- May be reopening)","319 Court St.","Des Moines","IA","","Book Store",NA,1985,"","","1/7/2022 12:13pm","319 Court St., Des Moines, IA",-91.1020199,40.8125533,"319 court st, burlington, ia 52601, usa","Geocoded"
"2494","Holding Cell","(Should be a winner)","416 E. Walnut","Des Moines","IA","(SM)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","416 E. Walnut, Des Moines, IA",-93.6114318,41.5886132,"416 e walnut st, des moines, ia 50309, usa","Geocoded"
"2495","La Cage","(Cruise bar) Above Holding Cell","416 E. Walnut","Des Moines","IA","","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","416 E. Walnut, Des Moines, IA",-93.6114318,41.5886132,"416 e walnut st, des moines, ia 50309, usa","Geocoded"
"2491","Carnival","","204 3rd St.","Des Moines","IA","(L),(PT),(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","204 3rd St., Des Moines, IA",-93.6207413,41.5854291,"204 3rd st, west des moines, ia 50265, usa","Geocoded"
"2498","Question Mark Lounge","(Some L)(Open Sun.)","208 3rd St.","Des Moines","IA","(L),(D),(PT),(S),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","208 3rd St., Des Moines, IA",-93.6207908,41.5856904,"208 3rd st, des moines, ia 50309, usa","Geocoded"
"2315","Charlie's Angels","(Disco)","8710 Golf Rd.","Des Plaines","IL","(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","8710 Golf Rd., Des Plaines, IL",-87.8431542,42.0545547,"8710 golf rd, niles, il 60714, usa","Geocoded"
"3117","Aruba","(Disco) (Plymouth 48170)","99 W. 7 Mile Rd.","Detroit","MI","(YC),(D),(*)","Bars/Clubs",NA,1985,"","","1/31/2022 4:37am","99 W. 7 Mile Rd., Detroit, MI",-83.1041001,42.4322586,"99 w seven mile rd, detroit, mi 48203, usa","Geocoded"
"3116","Amigas Club","(Disco) (betw. 7 & 8 Mile Rds.)","19326 Conant","Detroit","MI","(L),(D),(*)","Bars/Clubs",NA,1985,"","","2/1/2022 4:08am","19326 Conant, Detroit, MI",-83.0755435,42.4358992,"19326 conant st, detroit, mi 48234, usa","Geocoded"
"3120","Back Street","(Disco)(Cl. Mon.-Tue. & Thu.) (at Greenfield)","15606 Joy","Detroit","MI","(*),(YC),(D)","Bars/Clubs",NA,1985,"","","2/1/2022 4:10am","15606 Joy, Detroit, MI",-83.1991412,42.3585696,"15606 joy rd, detroit, mi 48228, usa","Geocoded"
"3119","Back Stage Deli","(Open until 4 am*) (just N. of 6 Mile Rd.)","17630 Woodward","Detroit","MI","(R),(*)","Restaurant",NA,1985,"","","2/1/2022 4:08am","17630 Woodward, Detroit, MI",-83.106891,42.420919,"17630 woodward ave, detroit, mi 48203, usa","Geocoded"
"3118","Backpocket","('Jocks')(Cruisy)","8832 Greenfield Rd.","Detroit","MI","(R),(PT),(*)","Restaurant,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","8832 Greenfield Rd., Detroit, MI",-83.196645,42.3587583,"8832 greenfield rd, detroit, mi 48228, usa","Geocoded"
"3121","Brass Rail","","6545 Woodward","Detroit","MI","","Bars/Clubs",NA,1985,"checked","","12/5/2021 12:17pm","6545 Woodward, Detroit, MI",-83.0733316,42.3696695,"6545 woodward ave, detroit, mi 48202, usa","Geocoded"
"3123","Chosen Books","","940 W. McNichols","Detroit","MI","(*)","Book Store",NA,1985,"","","12/5/2021 12:17pm","940 W. McNichols, Detroit, MI",-83.115386,42.417851,"940 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
"3122","C.C.W. Saloon","","16103 W. Warren","Detroit","MI","(C&W)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","16103 W. Warren, Detroit, MI",-83.20266,42.343308,"16103 w warren ave, detroit, mi 48228, usa","Geocoded"
"3124","Club Detroit Baths","(Some YC,W,SM,FFA)","7646 Woodward Ave.","Detroit","MI","(YC),(W),(SM),(FFA),(*)","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","7646 Woodward Ave., Detroit, MI",-83.0748773,42.3731291,"7646 woodward ave, detroit, mi 48202, usa","Geocoded"
"3128","Crambrook House Motel","(Video, waterbeds)","20500 James Couzens","Detroit","MI","(M)","Hotel",NA,1985,"","","12/5/2021 12:17pm","20500 James Couzens, Detroit, MI",-83.2014246,42.4438248,"20500 james couzens fwy, detroit, mi 48235, usa","Geocoded"
"3125","Club 49","(Sun. brunch)","9217 E. Jefferson","Detroit","MI","(E)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","9217 E. Jefferson, Detroit, MI",-82.9852223,42.3587303,"9217 e jefferson, detroit, mi 48214, usa","Geocoded"
"3126","Club Incognito","(Some L)","4401 E. 7 Mile Rd.","Detroit","MI","(L)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","4401 E. 7 Mile Rd., Detroit, MI",-83.0596078,42.4333676,"4401 seven mile e, detroit, mi 48234, usa","Geocoded"
"3127","Country Video Store","","13333 W. 8 Mile Rd.","Detroit","MI","","Erotic Shop",NA,1985,"","","1/7/2022 11:59am","13333 W. 8 Mile Rd., Detroit, MI",-83.3678983,42.4407732,"w 8 mile rd, michigan, usa","Geocoded"
"3129","Crazy Craig's","","1422 Griswold","Detroit","MI","","Bars/Clubs",NA,1985,"checked","","12/5/2021 12:17pm","1422 Griswold, Detroit, MI",-83.0496667,42.3342511,"1422 griswold st, detroit, mi 48226, usa","Geocoded"
"3130","Cruise Magazine","(Publication)","940 W. McNichols","Detroit","MI","","Publications",NA,1985,"","","1/7/2022 12:11pm","940 W. McNichols, Detroit, MI",-83.115386,42.417851,"940 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
"3131","Deck","(Open 12 noon)","14901 E. Jefferson","Detroit","MI","(E),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","14901 E. Jefferson, Detroit, MI",-82.9394009,42.3752009,"14901 e jefferson, detroit, mi 48215, usa","Geocoded"
"3133","Famous Door","(Disco)(Closed Sun.) (at State)","1256 Griswald","Detroit","MI","(D),(B),(YC),(*)","Bars/Clubs",NA,1985,"","","2/1/2022 5:02am","1256 Griswald, Detroit, MI",-83.0494997,42.3333804,"1256 griswold st, detroit, mi 48226, usa","Geocoded"
"3136","Foot Light","(Adj. Back Stage Deli)","17630 Woodward Ave.","Detroit","MI","(E),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","17630 Woodward Ave., Detroit, MI",-83.106891,42.420919,"17630 woodward ave, detroit, mi 48203, usa","Geocoded"
"3137","Gas Station","(Disco)(Also C-AH)(Enter thru rear parking lot)","19106 Woodward Ave.","Detroit","MI","(YC),(D),(C),(AH),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","19106 Woodward Ave., Detroit, MI",-83.1146271,42.4324569,"19106 woodward ave, detroit, mi 48203, usa","Geocoded"
"3135","Fifth Wheel Adult Books","","9320 Michigan Ave.","Detroit","MI","(M)","Book Store",NA,1985,"","","12/5/2021 12:17pm","9320 Michigan Ave., Detroit, MI",-83.1546612,42.3285824,"9320 michigan ave, detroit, mi 48210, usa","Geocoded"
"3134","Fantasy Concept","(Books, etc.)(Cruisy)","17530 Woodward","Detroit","MI","","Book Store,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","17530 Woodward, Detroit, MI",-83.1063888,42.4200818,"17530 woodward ave, detroit, mi 48203, usa","Geocoded"
"3139","Glass House","(Boring)","950 W. McNichols","Detroit","MI","(R)","Restaurant",NA,1985,"","","12/5/2021 12:17pm","950 W. McNichols, Detroit, MI",-83.115622,42.417889,"950 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
"3138","Gigi's","(L downstairs, men upstairs)(Mon. nights*)(Rear) (nr. Southfield)","16920 W. Warren","Detroit","MI","(R),(D),(L),(*)","Restaurant,Bars/Clubs",NA,1985,"","","2/1/2022 4:09am","16920 W. Warren, Detroit, MI",-83.2112377,42.3436462,"16920 w warren ave, detroit, mi 48228, usa","Geocoded"
"3141","Gold Coast","(Disco)(Go go boys)","2971 E. 7 Mile Rd.","Detroit","MI","(D)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","2971 E. 7 Mile Rd., Detroit, MI",-83.0725873,42.4331029,"2971 seven mile e, detroit, mi 48234, usa","Geocoded"
"3140","Glory Hole","","862 McNichols","Detroit","MI","(P),(F&S)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","862 McNichols, Detroit, MI",-83.0948228,42.4180327,"862 e mcnichols rd, detroit, mi 48203, usa","Geocoded"
"3142","Hayloft Saloon","(Cruisy)","8070 Greenfield","Detroit","MI","(C&W),(*),(D),(PT)","Bars/Clubs,Cruising Areas",NA,1985,"","","12/5/2021 12:17pm","8070 Greenfield, Detroit, MI",-83.1962768,42.3520797,"8070 greenfield rd, detroit, mi 48228, usa","Geocoded"
"3144","Irving Art Theatre","(F&S- back row)","21220 Fenkell","Detroit","MI","(F&S)","Theatre",NA,1985,"","","12/5/2021 12:17pm","21220 Fenkell, Detroit, MI",-83.2500149,42.4006953,"21220 fenkell ave, detroit, mi 48223, usa","Geocoded"
"3147","Menjo's","(Disco)","928 W. McNichols","Detroit","MI","(YC),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","928 W. McNichols, Detroit, MI",-83.1153867,42.4178367,"928 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
"3146","M.C.C.","","45 E. Adams","Detroit","MI","(MCC)","Religious Institution",NA,1985,"","","12/5/2021 12:17pm","45 E. Adams, Detroit, MI",-83.0500922,42.3374507,"45 e adams ave, detroit, mi 48226, usa","Geocoded"
"3148","Metra","(Publication)","Suite 310, 22750 Woodward Ave. Ferndale 48094","Detroit","MI","","Publications",NA,1985,"","","1/7/2022 12:11pm","Suite 310, 22750 Woodward Ave. Ferndale 48094, Detroit, MI",-83.1338755,42.460418,"22750 woodward ave, ferndale, mi 48220, usa","Geocoded"
"3151","New Akron Health Club Baths","","7350 E. 7 Mile Rd.","Detroit","MI","","Bathhouses",NA,1985,"","","12/5/2021 12:17pm","7350 E. 7 Mile Rd., Detroit, MI",-83.0282643,42.4336563,"7350 seven mile e, detroit, mi 48234, usa","Geocoded"
"3152","Pink Panther","(Disco)","870 W. McNichols","Detroit","MI","(S),(D),(*)","Bars/Clubs",NA,1985,"","","12/5/2021 12:17pm","870 W. McNichols, Detroit, MI",-83.1141386,42.4178614,"870 w mcnichols rd, detroit, mi 48203, usa","Geocoded"
"3150","Motor City Business Forum","","Suite 200, 17344 W. 12 Mile Rd., Southfield 48076","Detroit","MI","","Organization",NA,1985,"","","1/7/2022 12:03pm","Suite 200, 17344 W. 12 Mile Rd., Southfield 48076, Detroit, MI",-83.2186986,42.5029432,"17344 w 12 mile rd, southfield, mi 48076, usa","Geocoded"
