"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress","ID"
2003,"Found",37.82433,-122.50869,"take last exit before GG Bridge, go right on Outlook Rd, look for dirt parking lot, Golden Gate Nat'l Rec Area, popular nude beach, look for trail","","Marin County","CA","","Accommodations","",NA,NA,NA,NA,"2003-CA-0140"
2003,"General Coordinates Used",38.083403,-122.763304,"415/927-2644 cottage","","Marin County","CA","(GS),(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0141"
2003,"Found",39.14156,-121.604105,"","","Marysville","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0142"
2003,"Found",39.307532,-123.800041,"800/262-7801, 707/937-5033","","Mendocino","CA","(GF)","Accommodations","",NA,NA,NA,NA,"2003-CA-0143"
2003,"Found",39.300047,-123.79064,"Coast Hwy 1 & Comptche-Ukiah Rd 707/937-5615, 800/331-8884 full brkfst, fireplaces","","Mendocino","CA","(GF),(SW),(NS),(WC)","Accommodations","",NA,NA,NA,NA,"2003-CA-0144"
2003,"Found",37.313099,-120.479231,"off 'M' St","","Merced","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0145"
2003,"Found",34.033319,-118.059225,"N end","","Montebello","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0146"
2003,"General Coordinates Used",36.600238,-121.894676,"831/373-3713 (AA#) call for times & locations","","Monterey","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0147"
2003,"Found",35.369419,-120.86768,"along Embarcadero, Morro Bay late","","Morro Bay","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0148"
2003,"Found",38.419849,-122.389017,"Napa 707/944-4444 reservation service","","Napa","CA","(GF)","Accommodations","",NA,NA,NA,NA,"2003-CA-0149"
2003,"Found",33.207395,-117.347704,"on Mesa Dr wknds","","Oceanside","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0150"
2003,"Found",34.197718,-119.248418,"5th St (past Harbor Blvd) head to sand dunes","","Oxnard","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0151"
2003,"General Coordinates Used",33.830296,-116.545292,"760/324-4880 (AA#) ","","Palm Springs","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0152"
2003,"General Coordinates Used",33.830296,-116.545292,"800/422-5416 go online or call, hotel reservations at over 80 hotel & resorts, open daily","","Palm Springs","CA","","Accommodations","",NA,NA,NA,NA,"2003-CA-0153"
2003,"General Coordinates Used",33.830296,-116.545292,"760/320-3237 lgbt weekly","","Palm Springs","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0154"
2003,"General Coordinates Used",33.830296,-116.545292,"800/615-7805 7am-9pm, 8am-5pm Sat, 10am-4pm Sun, hotel reservation service","","Palm Springs","CA","","Accommodations","",NA,NA,NA,NA,"2003-CA-0155"
2003,"General Coordinates Used",33.830296,-116.545292,"760/323-4848 weekly rental","","Palm Springs","CA","(GF),(SW),(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0156"
2003,"General Coordinates Used",33.830296,-116.545292,"978/934-9931 covers hotels & B&Bs, also W Hollywood & Boston, MA","","Palm Springs","CA","","Accommodations","",NA,NA,NA,NA,"2003-CA-0157"
2003,"General Coordinates Used",33.830296,-116.545292,"Call for the local # nearest you! Hot men waiting to meet you! Hot men waiting to meet you! FREE to Record, Browse, & Respond to voice ads. Use code 5051","","Palm Springs","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0158"
2003,"General Coordinates Used",33.830296,-116.545292,"305/294-1525 (FL#)vacation rental at Mesquite Country Club","","Palm Springs","CA","(GS),(SW),(N),(NS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0159"
2003,"General Coordinates Used",33.830296,-116.545292,"760/323-0552 lgbt bar guide & classifieds","","Palm Springs","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0160"
2003,"General Coordinates Used",33.830296,-116.545292,"760/322-9200 The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Palm Springs","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0161"
2003,"General Coordinates Used",37.441883,-122.143019,"Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","Palo Alto","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0162"
2003,"Found",37.186871,-122.386293,"650/879-1500 cottage rentals w/ ocean views","","Pescadero","CA","(GF),(NS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0163"
2003,"Found",38.555323,-120.831689,"209/245-4841 riverside retreat, campsites, tents & cabins","","Placerville","CA","(M),(SW),(N),(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0164"
2003,"Found",34.057812,-117.737328,"from 9pm Fri-Sat","","Pomona","CA","(M)","Bars","",NA,NA,NA,NA,"2003-CA-0165"
2003,"Found",40.183737,-122.239013,"days","","Red Bluff","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0166"
2003,"Found",40.174536,-122.229586,"early evenings","","Red Bluff","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0167"
2003,"Found",40.504246,-122.416688,"13 miles W of Hwy 273(4 miles of old 99) nude beach, summers","","Redding","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0168"
2003,"Found",40.595133,-122.400309,"near boatramp","","Redding","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0169"
2003,"General Coordinates Used",33.980601,-117.375494,"800/289-1489 Call for the # nearest you! Hot men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5051","","Riverside","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0170"
2003,"Found",38.770026,-120.433332,"off Hwy 50 trail along river","","Riverton","CA","(AYOR),Cruisy Area","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0171"
2003,"Found",38.486391,-123.012561,"707/566-6714 rental home on the river","","Russian River","CA","(GS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0172"
2003,"Found",39.713787,-120.66633,"707/632-6108 beautiful hideaway beside waterfall, hot tub","","Russian River","CA","(MW),(NS),(GO),(*)","Accommodations","",NA,NA,NA,NA,"2003-CA-0173"
2003,"General Coordinates Used",38.501858,-122.99611,"707/869-9636, 877/247-4837 2-bdrm rental hideaway, bi-owned/run","","Russian River","CA","(GS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0174"
2003,"General Coordinates Used",38.501858,-122.99611,"707/887-9219, 800/403-1744 reservation service for rental homes","","Russian River","CA","(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0175"
2003,"General Coordinates Used",38.501858,-122.99611,"707/869-3040 vacation home w/deck, hot tub","","Russian River","CA","(GF),(NS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0176"
2003,"Found",38.511536,-122.782884,"800/576-6662 (see ad pg 131)","","Russian River","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0177"
2003,"General Coordinates Used",38.501858,-122.99611,"707/887-9531, 888/887-9531 studio cottage, hot tub, sauna","","Russian River","CA","(GS),(SW),(N),(NS),(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0178"
2003,"Found",38.565615,-121.382507,"off La Riviera Dr, near Howe Ave & Watt Ave","","Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0179"
2003,"Found",38.58126,-121.423108,"at end of N 10th St, off Richard Blvd","","Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0180"
2003,"Found",38.573371,-121.481356,"20th & Capitol 916/444-0307 lunch Mon-Fri, dinner nightly, ","","Sacramento","CA","","Restaurants","",NA,NA,NA,NA,"2003-CA-0181"
2003,"General Coordinates Used",38.581572,-121.4944,"916/454-4443 Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","Sacramento","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0182"
2003,"General Coordinates Used",38.581572,-121.4944,"916/441-6397 lgbt newspaper","","Sacramento","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0183"
2003,"General Coordinates Used",38.581572,-121.4944,"916/329-9280 lgbt newspaper","","Sacramento","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0184"
2003,"Found",38.58126,-121.423108,"on American River","","Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0185"
2003,"General Coordinates Used",38.581572,-121.4944,"916/489-980 The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Sacramento","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0186"
2003,"General Coordinates Used",38.581572,-121.4944,"900/505-6338 Talk and/or meet with other men from the area, at only 99c per minute","","Sacramento","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0187"
2003,"General Coordinates Used",34.108345,-117.289765,"909/825-4700","","San Bernardino","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0188"
2003,"Found",34.134475,-117.26677,"Highland Ave (turn right just after courts) days","","San Bernardino","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0189"
2003,"Found",33.406295,-117.605786,"to the left off the fwy (from Hwy 5 S)","","San Clemente","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0190"
2003,"Found",33.372808,-117.565601,"at N end of Camp Pendleton","","San Clemente","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0191"
2003,"General Coordinates Used",32.715738,-117.161084,"800/422-5416 go online or call, hotel reservations at over 200 hotels & resorts, open daily","","San Diego","CA","","Accommodations","",NA,NA,NA,NA,"2003-CA-0192"
2003,"General Coordinates Used",32.715738,-117.161084,"858/707-7770 Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","San Diego","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0193"
2003,"General Coordinates Used",32.740978,-117.249975,"Talk and/or meet with other men from the area, at only 99c per minute","","San Diego","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0194"
2003,"Found",32.933677,-117.260678,"popular nude beach","","San Diego","CA","","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0195"
2003,"General Coordinates Used",32.740978,-117.249975,"619/294-2033 amateur videos, skin care, by appt only","","San Diego","CA","","Erotica","",NA,NA,NA,NA,"2003-CA-0196"
2003,"Found",32.877923,-117.210079,"619/299-DEAN","","San Diego","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0197"
2003,"Found",32.734729,-117.160918,"619/299-0500","","San Diego","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0198"
2003,"Found",37.76098,-122.42938,"415/252-7192 Victorian guest house in the Castro","","San Francisco","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0199"
2003,"General Coordinates Used",37.77493,-122.419415,"415/674-1821  call for mtg times","","San Francisco","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0200"
2003,"General Coordinates Used",37.77493,-122.419415,"415/861-5019 the weekly lgbt newspaper","","San Francisco","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0201"
2003,"Found",40.415874,-124.398625,"first exit past GG bridge (Alexander) (Go left under fwy, right on Outlook Rd, look for dirt parking lot), Golden Gate Nat'l Rec Area popular nude beach, look for trail","","San Francisco","CA","","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0202"
2003,"General Coordinates Used",37.77493,-122.419415,"415/921-0625 walking tours of the Mission","","San Francisco","CA","","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0203"
2003,"General Coordinates Used",37.77493,-122.419415,"near Market & Castro 916/974-7409, 916/813-3119 (cell) rental apts","","San Francisco","CA","(GF),(NS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0204"
2003,"Found",37.760894,-122.43503,"415/621-3580 furnished apts in the Castro","","San Francisco","CA","(GS),(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0205"
2003,"General Coordinates Used",37.77493,-122.419415,"415/285-2742 call for times & location","","San Francisco","CA","(*),(M),(D),(MR-A),(S),($)","Nightclubs","",NA,NA,NA,NA,"2003-CA-0206"
2003,"Found",37.759586,-122.436528,"(btwn 18th & 19th Sts) Castro merri-go round, after bars close","","San Francisco","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0207"
2003,"Found",37.762816,-122.435477,"415/550-8110 5-star, walking tour of the Castro, brunch included","","San Francisco","CA","","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0208"
2003,"General Coordinates Used",37.77493,-122.419415,"510/444-5858, 800/436-2574 private yachts, charters available","","San Francisco","CA","(GF),(NS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0209"
2003,"Found",37.779411,-122.404576,"btwn 5th & 6th, late","","San Francisco","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0210"
2003,"Found",37.77588,-122.413879,"415/703-8650, 800/869-1996 (outside CA) lgbt media arts foundation that sponsors the annual SF Int'l Lesbian/Gay Film Festival each June (see Film Festival Calendar in back events section) ","","San Francisco","CA","","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0211"
2003,"General Coordinates Used",37.77493,-122.419415,"415/826-5972 B&B in private home","","San Francisco","CA","(MW),(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0212"
2003,"General Coordinates Used",37.77493,-122.419415,"415/665-6715 call for times and location, hot (¡muy caliente) dancers","","San Francisco","CA","(*),(M),(D),(MR-L),(S),($)","Nightclubs","",NA,NA,NA,NA,"2003-CA-0213"
2003,"General Coordinates Used",37.77493,-122.419415,"415/281-5666 outdoor group","","San Francisco","CA","","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0214"
2003,"General Coordinates Used",37.77493,-122.419415,"415/355-0999 5pm-9pm Mon-Fri, peer-counseling, information, resources","","San Francisco","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0215"
2003,"General Coordinates Used",37.77493,-122.419415,"415/552-2051 glass entertainment magazine","","San Francisco","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0216"
2003,"Found",37.777125,-122.398095,"9th & Brannan 415/552-4653","","San Francisco","CA","(*),(GS)","Gyms & Health Clubs","",NA,NA,NA,NA,"2003-CA-0217"
2003,"Found",37.806662,-122.432106,"Fort Mason, Bldg 'A' ( nr Van Ness & Bay) 415/771-6222 lunch Tue-Sun, dinner nightly, Sun brunch, clsd Mon, gourmet vegetarian","","San Francisco","CA","","Restaurants","",NA,NA,NA,NA,"2003-CA-0218"
2003,"General Coordinates Used",37.77493,-122.419415,"Fort Mason, Bldg 230 (at Franklin) 415/771-7277, 800/909-4776 hostel, shared baths","","San Francisco","CA","(GS),(F),(WC)","Accommodations","",NA,NA,NA,NA,"2003-CA-0219"
2003,"General Coordinates Used",37.77493,-122.419415,"NW tip of SF inquire locally","","San Francisco","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0220"
2003,"General Coordinates Used",37.77493,-122.419415,"415/934-9347 Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","San Francisco","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0221"
2003,"Found",37.769885,-122.46076,"Golden Gate Park (on corner of Middle Drive East & Bowling Green Dr) 415/750-8340, 888/294-7683 guided tours available 9:30am-12:30pm every Th","","San Francisco","CA","(WC)","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0222"
2003,"General Coordinates Used",37.77493,-122.419415,"415/621-6514 all the dish on SF's club scene","","San Francisco","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0223"
2003,"General Coordinates Used",37.77263,-122.386967,"510/548-8671 travel-planning services & itineraries for visitors to the Bay Area","","San Francisco","CA","(MW),(GO)","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0224"
2003,"Found",37.751439,-122.431894,"24th & Noe location","","San Francisco","CA","(*),(MW)","Restaurants","",NA,NA,NA,NA,"2003-CA-0225"
2003,"Found",37.791351,-122.420848,"btwn Geary & California Sts. hustlers","","San Francisco","CA","Cruisy Area,(AYOR),(H)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0226"
2003,"General Coordinates Used",37.77263,-122.419415,"800/999-9718 (subscriptions) glossy w/extensive arts, clubs & restaurants listing for the City","","San Francisco","CA","","Publications","",NA,NA,NA,NA,"2003-CA-0227"
2003,"Found",37.733305,-122.434389,"415/585-0760 call for appt, corsets, & fetish clothing","","San Francisco","CA","","Erotica","",NA,NA,NA,NA,"2003-CA-0228"
2003,"Found",37.77183,-122.423939,"415/626-0260 bi-weekly, a 'must read' for Bay Area resources","","San Francisco","CA","(*)","Publications","",NA,NA,NA,NA,"2003-CA-0229"
2003,"General Coordinates Used",37.77263,-122.386967,"415/863-7676, 888/253-3277 ","","San Francisco","CA","(GS)","Accommodations","",NA,NA,NA,NA,"2003-CA-0230"
2003,"General Coordinates Used",37.77263,-122.386967,"415/648-7758, 877/734-2986 SF Queer history tour, commitment ceremonies","","San Francisco","CA","","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0231"
2003,"General Coordinates Used",37.77263,-122.419415,"310/305-2984, 800/889-7359 1800s Victorian mansion","","San Francisco","CA","(GF),(NS),(WC),(GO)","Accommodations","",NA,NA,NA,NA,"2003-CA-0232"
2003,"Found",37.805508,-122.420609,"415/771-0200, 800/227-3608 sundeck","","San Francisco","CA","(GF)","Accommodations","",NA,NA,NA,NA,"2003-CA-0233"
2003,"General Coordinates Used",37.77263,-122.419415,"415/241-0425 guest suite","","San Francisco","CA","(M)","Accommodations","",NA,NA,NA,NA,"2003-CA-0234"
2003,"General Coordinates Used",37.77263,-122.419415,"415/247-2000 The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","San Francisco","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0235"
2003,"General Coordinates Used",37.77263,-122.419415,"415/626-8255, 800/626-8255 900-50-50-500 from SF/LA/Sac/SD, 900-388-5847 (DV8-LTHR) Nationwide, MC/VISA/AE/DISC","","San Francisco","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0236"
2003,"General Coordinates Used",37.77263,-122.419415,"900/505-6338 Talk and/or meet with other men from the area, at only 99c per minute","","San Francisco","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0237"
2003,"Found",37.787201,-122.426596,"415/252-9485 custom-tailored walking tours w/San Francisco resident","","San Francisco","CA","(GO)","Entertainment & Recreation","",NA,NA,NA,NA,"2003-CA-0238"
2003,"General Coordinates Used",37.77493,-122.419415,"415/247-5555 The city's hottest & wildest all male voice club. Chat one on one! Use access code 5111","","San Francisco","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0239"
2003,"General Coordinates Used",37.33874,-121.885252,"408/374-8511 24hr helpline","","San Jose","CA","","Info Lines & Services","",NA,NA,NA,NA,"2003-CA-0240"
2003,"General Coordinates Used",37.33874,-121.885252,"408/885-8800 Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse, & Respond to voice ads. Use access code 5051","","San Jose","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0241"
2003,"General Coordinates Used",37.33874,-121.885252,"408/532-3000 The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","San Jose","CA","","Men's Services","",NA,NA,NA,NA,"2003-CA-0242"
2003,"Found",35.174194,-120.716819,"W of Pirates Cove & down a cliff","","San Luis Obispo ","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA,"2003-CA-0243"
