"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"El Centro Park","Found","(Benches)","",32.790309,-115.543822,"El Centro","CA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Four Corners","Found","(Winchells, Pizza Hut, Jack 'n The Box)","Imperial & Euclid",32.798375,-115.569879,"El Centro","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Myron's Bar","General Coordinates Used","(Behind Greyhound)","",32.792,-115.563051,"El Centro","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","on I-8 W.",32.792,-115.563051,"El Centro","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Grape Day Park ","Found","(Heritage Section)","",33.123954,-117.083381,"Escondido","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Driftwood Tavern ","General Coordinates Used","(WE*)","1st & 'C' Sts.",40.802071,-124.163673,"Eureka","CA","(D),(L),(PT),(W),(WE),(*)","Bars/Clubs",1988,"checked","",NA,NA
"Old Town","General Coordinates Used","('Nights')","",40.802071,-124.163673,"Eureka","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sequoia Park Zoo","Found","","",40.777042,-124.144658,"Eureka","CA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Trinidad Beach St. Park","Found","","21 mi. N. of Eureka",41.058433,-124.149553,"Eureka","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'BA' beach","General Coordinates Used","","7/10 mi. N. of park entrance",40.802071,-124.163673,"Eureka","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","","Shopping Cntr. nr. Travis A.F.B. Main Gate",38.249196,-122.040515,"Fairfield","CA","Cruisy Area","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Bowling Alley","General Coordinates Used","","",38.249196,-122.040515,"Fairfield","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Air Passenger Terminal","General Coordinates Used","","",38.249196,-122.040515,"Fairfield","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Book Store ","Found","","Valley Blvd. nr. Cherry",34.07054,-117.475425,"Fontana","CA","Cruisy Area","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Dehaven Valley Farm","For Review","('BA' beach)","",39.660453,-123.783919,"Fort Bragg","CA","","",1988,"checked","i",NA,NA
"Golden Gate Adult Book Store","Found","","40555-B Grimmer Blvd.",37.536297,-121.965952,"Fremont","CA","(F&S)","Book Store,Erotic Shop",1988,"checked","",NA,NA
"Coyote Hills Regional Park","Found","","",37.556629,-122.09406,"Fremont","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Metro","Found","","1445 'F' St. at Tuolumne",36.734997,-119.800243,"Fresno","CA","(R),(*)","Restaurant",1988,"checked","",NA,NA
"Underground","General Coordinates Used","(Disco) (Below Metro)","",36.737798,-119.787125,"Fresno","CA","(YC),(D),(*),(AH)","Bars/Clubs",1988,"checked","",NA,NA
"Radio Park","Found","","1st & Clinton",36.771684,-119.773827,"Fresno","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Roeding Park ","Found","","",36.755454,-119.823977,"Fresno","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Tower District","Found","(Corner of Olive and Wishon)","",36.757671,-119.801037,"Fresno","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Woodward Park","Found","","",36.872167,-119.78603,"Fresno","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Gay & Lesbian Center & Liason","Found","(Pub.) (714)534-0862 or 534-3261","12832 Garden Grove Blvd. #E ",33.774104,-117.908684,"Garden Grove","CA","","Publications,Organization",1988,"checked","",NA,NA
"Campground, showers & R.R. bridge","Found","","",34.473356,-120.229478,"Gaviota State Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stops'","Found","","on US 101 (both N. & S.)",34.473356,-120.229478,"Gaviota State Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"(See Russian River)","General Coordinates Used","","",38.501858,-122.99611,"Guerneville","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Maze Stone County Park","Found","","4 1/2 mi. W. on Hwy. 74",33.781393,-117.056477,"Hemet","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","on I-280 just N. of Bunker Hill",37.574103,-122.379416,"Hillsborough","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Vista Point","General Coordinates Used","","S. on I-280",37.574103,-122.379416,"Hillsborough","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Salt Lake Park","Found","","",33.974311,-118.205635,"Huntington Park","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",33.720577,-116.215562,"Indio","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Newport Station","General Coordinates Used","(Disco) (See Costa Mesa)","",33.542719,-117.785357,"Laguna Beach","CA","(*)","Bars/Clubs",1988,"checked","",NA,NA
"Tap Room","General Coordinates Used","(Entrance next door to R)","",33.542719,-117.785357,"Laguna Beach","CA","(*)","Bars/Clubs",1988,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","","on Coast Hwy. from Broadway to Bluebird Canyon Rd.",33.542719,-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Mountain Beach & steps by Coast Inn","Found","","",33.531155,-117.775497,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Village Faire Mall","Found","","",33.533864,-117.776413,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"West St. Beach","General Coordinates Used","('Screach Beach') (Tops)","N. of Laguna Royal S. Laguna",33.542719,-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Laguna Hills Mall","Found","","",33.610189,-117.707538,"Laguna Hills","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"King Franklin Motel","General Coordinates Used","(Pool)(916)544-4281","P.O Box 4206, 95729 ",39.096849,-120.032351,"Lake Tahoe","CA","(*)","Hotel",1988,"checked","",NA,NA
"Sierra Wood Guest House","General Coordinates Used","(916)577-6073","P.O Box 11194, Tahoe Paradise 95708 ",39.096849,-120.032351,"Lake Tahoe","CA","(H),(*)","Hotel",1988,"checked","",NA,NA
"Stewart's Compound","General Coordinates Used","(Skier's guest house)Call (916)583-4697 or S.F.: (415)567-2693","",39.096849,-120.032351,"Lake Tahoe","CA","(H)","Hotel",1988,"checked","",NA,NA
"Ken Adam Park","Found","","",34.681196,-120.457963,"Lompoc","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Dignity","General Coordinates Used","","P.O Box 15037, 90815",33.77005,-118.193739,"Long Beach","CA","","Religious Institution",1988,"checked","",NA,NA
"Abalone Cove","Found","Palos Verdes Peninsula","steps nr. church",33.742537,-118.379188,"Long Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Cherry St. Park & Beach","Found","","",33.762188,-118.164749,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"C.S.U. Long Beach","General Coordinates Used","(2nd & 4th floors)","SC1   ",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Granada Beach & parking lot","Found","","",33.754667,-118.139058,"Long Beach","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Hartwell Park","Found","","",33.831305,-118.119922,"Long Beach","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Milk run'","General Coordinates Used","(Ocean & Pacific)","Starts at Lincoln Park",33.77005,-118.193739,"Long Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Recreation Park ","Found","","at 7th & Park Ave.",33.774956,-118.135192,"Long Beach","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Circus Disco ","General Coordinates Used","(Some YC,Latins) (Enter from 6655 Santa Monica)","",34.092809,-118.328661,"Hollywood","CA","(YC),(*)","Bars/Clubs",1988,"checked","",NA,NA
"C.S.U. Long Beach","General Coordinates Used","(2nd floor)","SB1 ",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"C.S.U. Long Beach","General Coordinates Used","(2nd & 4th floors)","FA4 ",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Hollywood Travel Service","General Coordinates Used","","Box 2146, 90028",34.101592,-118.333351,"Hollywood","CA","(IGTA)","Travel Service",1988,"checked","",NA,NA
"Restoration Church of Jesus Christ","General Coordinates Used","","Box 93715, LA 90093",34.092809,-118.328661,"Hollywood","CA","","Religious Institution",1988,"checked","",NA,NA
"Roommate Matchers","General Coordinates Used","(213) 655-5944","",34.092809,-118.328661,"Hollywood","CA","","Hotlines",1988,"checked","",NA,NA
"Griffith Park","Found","","near Golf Course & Ferndale Loop parking lot ",34.136554,-118.2942,"Hollywood","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Hollywood Blvd. ","General Coordinates Used","Walking, hitch-hikinh or by car, from Highland to Vermont","",34.101592,-118.333351,"Hollywood","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"L.A.C.C.","Found","(Downstairs)","DaVinci Hall",34.086507,-118.292767,"Hollywood","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Compass","General Coordinates Used","(Publication)","P.O Box 1586, Hollywood 90078 (213) 874-4838",34.090009,-118.361744,"Hollywood West","CA","","Publications",1988,"checked","",NA,NA
"Beverly Center","Found","","",34.075171,-118.377355,"Hollywood West","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"De Longpre Park","Found","","",34.095939,-118.334689,"Hollywood West","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Farmers Market- Parking lot by nursery","General Coordinates Used","","",34.090009,-118.361744,"Hollywood West","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"La Cienega Park behind tennis courts","Found","","Beverly Hills",34.062198,-118.375702,"Hollywood West","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Robertson Blvd.","General Coordinates Used","(Days)","",34.090009,-118.361744,"Hollywood West","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Santa Monica Blvd.","General Coordinates Used","","Hitch-hikers betw. Vermont & Beverly Hills",34.090009,-118.361744,"Hollywood West","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Santa Monica Blvd.","General Coordinates Used","('Boys' Town')","near the Four Star",34.090009,-118.361744,"Hollywood West","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Waldorf","General Coordinates Used","(Will be moving)","",34.052234,-118.243685,"Midtown","CA","(B),(RT)","Bars/Clubs",1988,"checked","",NA,NA
"Alexandria Hotel Bar","Found","","",34.047149,-118.249579,"Midtown","CA","Cruisy Area","Cruising Areas,Hotel,Bars/Clubs",1988,"checked","",NA,NA
"Cal. St. U.","Found","(Basement)King Hall","",34.066326,-118.168455,"Midtown","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Cal. St. U.","Found","(3rd floor) (E. L.A.)Fine Arts","",34.061808,-118.172688,"Midtown","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Main St.","General Coordinates Used","(Hustlers)","",34.000302,-118.481895,"Midtown","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Area ","General Coordinates Used","around block by Gauntlet II","",34.086941,-118.270204,"Silverlake","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sunset Drive","General Coordinates Used","","nr. Vista Theatre",34.098189,-118.281357,"Silverlake","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"New Beginnings Ltd. Distributor Adult Goods","General Coordinates Used","
(818) 909-9355","",34.136626,-118.398784,"Valley","CA","","Erotic Shop",1988,"checked","",NA,NA
"Reactions","General Coordinates Used","(Publication)","Box 1270, Studio City 91604",34.136626,-118.398784,"Valley","CA","","Publications",1988,"checked","",NA,NA
"Encino Park","Found","","",34.160598,-118.502818,"Valley","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Griffith Park","Found","","Sonora & Victory",34.132802,-118.280499,"Valley","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Magnolia Park","Found","","",34.168273,-118.338889,"Valley","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Reseda Park","Found","","",34.187252,-118.53397,"Valley","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sepulveda Dam Rec. Area","Found","","W. end parking lot",34.171857,-118.473876,"Valley","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Valley Plaza Park","Found","","",34.191931,-118.400874,"Valley","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Venice Beach","Found","Parking lot","",33.993258,-118.480598,"West Los Angeles ","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U.C.L.A.","Found","Student Union","",34.070418,-118.444145,"West Los Angeles ","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U.C.L.A.","Found","Powell Library","",34.07164,-118.442177,"West Los Angeles ","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Vasona Lake County Park","Found","(Days)","",37.234709,-121.972874,"Los Gatos","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Ellis Lake","Found","","",39.146766,-121.588173,"Marysville","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"River Front Park","Found","","",39.14156,-121.604105,"Marysville","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Seagull Inn","Found","","Lansing & Ukiah",39.306014,-123.797836,"Mendocino","CA","(M),(H)","Hotel",1988,"checked","",NA,NA
"Saddleback College S. Campus","Found"," (3rd floor)Science Math Bldg.","",33.553689,-117.66631,"Mission Viejo","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Saddleback College S. Campus","Found","(1st floor)Fine Arts Bldg.","",33.552424,-117.666322,"Mission Viejo","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","(209)578-3694",37.63926,-120.997001,"Modesto","CA","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Leg Lake","General Coordinates Used","(N. end)","",34.016505,-118.113753,"Montebello","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Garrapata Beach","Found"," 'BA' Beach- N. end","9.3 mi. S. of Rio Rd. (Carmel) on Hwy. 1",36.422101,-121.914599,"Monterey","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Wharf #2","Found","(Nights)","",36.602037,-121.889784,"Monterey","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Morro Rock ","Found","along Embarcadero to southern boat launch (Late)","",35.369419,-120.86768,"Morro Bay","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"PG&E plant","Found","(Cruisy)","Dunes behind",35.365945,-120.849992,"Morro Bay","CA","(WE)","Cruising Areas",1988,"checked","",NA,NA
"Desert Business Assn.","General Coordinates Used","","P.O. Box 773, P.S. 92263",33.830296,-116.545292,"Palm Springs","CA","","Organization",1988,"checked","",NA,NA
"Desert Palms Inn","Found","","",33.894667,-116.615475,"Palm Springs","CA","","Hotel",1988,"checked","",NA,NA
"Gay Helpline","General Coordinates Used","(619) 324-2794","",33.830296,-116.545292,"Palm Springs","CA","","Hotlines",1988,"checked","",NA,NA
"Rhinoceros Cafe","Found","","Desert Palms",33.830296,-116.545292,"Palm Springs","CA","(R)","Restaurant",1988,"checked","",NA,NA
"The Bottom Line","General Coordinates Used","(Publication)(619)323-0552","",33.830296,-116.545292,"Palm Springs","CA","","Publications",1988,"checked","",NA,NA
"Golf course ","General Coordinates Used","","",33.830296,-116.545292,"Palm Springs","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"orchads at Lost World ","General Coordinates Used","(Late)","",33.830296,-116.545292,"Palm Springs","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"I-10 E","General Coordinates Used","(last rest stop before Palm Springs)","",33.830296,-116.545292,"Palm Springs","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Stanford Gay & Lesbian Counselling","General Coordinates Used","(415) 497-3392","",37.441883,-122.143019,"Palo Alto","CA","","Community Center/Support Group",1988,"checked","",NA,NA
"Stanford Shopping Mall","Found","","",37.443498,-122.170994,"Palo Alto","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Bookstore ","Found","(btw. Raymond and Fair Oaks)(Cruisy)","Colorado St.",34.146044,-118.149491,"Pasadena","CA","(F&S)","Book Store,Erotic Shop,Cruising Areas",1988,"checked","",NA,NA
"Adventures West","Found","","P.O. Box 70915, 91107",34.147785,-118.144515,"Pasadena","CA","(IGTA)","Travel Service",1988,"checked","",NA,NA
"Grant Park","Found","","",34.142072,-118.125252,"Pasadena","CA","(M),(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Raymond Ave. Park","General Coordinates Used","","",34.136531,-118.148808,"Pasadena","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Venus Adult Theater","Found","","",34.145812,-118.104541,"Pasadena","CA","(F&S),Cruisy Area","Cruising Areas",1988,"checked","Address found here: http://cinematreasures.org/theaters/50100",NA,NA
"Vicinity of City Hall","Found","(10pm curfew)","",34.147692,-118.14327,"Pasadena","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"City Park ","General Coordinates Used","nr. 711 Store","",35.142753,-120.641283,"Pismo Beach","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Ganesha Park","Found","","",34.076281,-117.760531,"Pomona","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Garfield Park","Found","","",34.063327,-117.733855,"Pomona","CA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Park along river","Found","(Early evenings)","",40.174536,-122.229586,"Red Bluff","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Redding Lounge ","General Coordinates Used","(Hotel Redding)","",40.58654,-122.391675,"Redding","CA","","Hotel,Bars/Clubs",1988,"checked","pg 68. two entires orr?",NA,NA
"Clear Creek Rd. ","General Coordinates Used","('BA' beach) (Summers)","4 mi. E. of old 99 ",40.58654,-122.391675,"Redding","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",40.58654,-122.391675,"Redding","CA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
