ID,title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclear_address,uncleartype,notes,lastmodified
2092,Traveloadge-Heart of Chicago,Found,,Ohio & LaSalle,41.848532,-87.675755,Chicago,IL,"(M),(H)",Hotel,1984,checked,,Near North Side,4/14/2022 5:17am
2131,Travelodge,Found,Heart of Chicago,Ohio & LaSalle,41.848532,-87.675755,Chicago,IL,"(M),(H)",Hotel,1984,checked,,New Town,4/14/2022 5:17am
2190,U. of Illinois,Found,Lincoln Hall,,41.872467,-87.649326,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,SouthSide,4/14/2022 5:18am
2190 copy,U. of Illinois,Found,Stevenson Hall,,41.872837,-87.650344,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,SouthSide,4/14/2022 5:19am
2190 copy,U. of Illinois,Found,Douglas Hall,,41.872794,-87.649095,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,SouthSide,4/14/2022 5:20am
2136,Walter Tower Place,Found,-1st Floor T-Room,,41.89793,-87.622893,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,New Town,4/14/2022 5:23am
2097,Water Tower Place,Found,1st Floor T-Room,,41.89793,-87.622893,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,Near North Side,4/14/2022 5:25am
2068,Chicago Profile Escorts,General Coordinates Used,(312) 975-6116,,41.878114,-87.629798,Chicago,IL,,Escort Services,1984,checked,,Near North Side,4/14/2022 4:56am
2094,Clark & Diversey,General Coordinates Used,,,41.878114,-87.629798,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,Near North Side,4/14/2022 4:58am
2133,Clark & Diversey,General Coordinates Used,,,41.878114,-87.629798,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,New Town,4/14/2022 4:58am
2095,Clark St.,General Coordinates Used,from Hubard to Ohio (Hustlers),,41.878114,-87.629798,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,Near North Side,4/14/2022 4:58am
2134,Clark St.,General Coordinates Used,from Hubbard to Ohio (Hustlers),,41.878114,-87.629798,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,New Town,4/14/2022 4:58am
2073,Gay Horizons Comm. Center,General Coordinates Used,(312) 929-HELP,,41.878114,-87.629798,Chicago,IL,,Community Centers/Support Groups,1984,checked,,Near North Side,4/14/2022 5:03am
2191,Wiebolt's Dept. Store,General Coordinates Used,T-Room,,41.878114,-87.629798,Chicago,IL,Cruisy Area,Cruising Areas,1984,checked,,SouthSide,4/14/2022 5:26am
2194,Prairie St.,General Coordinates Used,(Downtown),,39.840315,-88.9548,Decatur,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 4:37am
2198,Monks Mound St. Park,Found,,,38.659368,-90.060521,East St. Louis,IL,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,4/14/2022 5:29am
2200,Northwestern U.,Found,T-Rooms at Deer Library (1st floor) & Music Bldg. (3rd floor),,42.053207,-87.675528,Evanston,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:31am
2201,Triangular Park,Found,Sheridan & Church,,42.046554,-87.674137,Evanston,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:35am
2207,Storey Lake Park,Found,,,40.988649,-90.409852,Galesburg,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 6:08am
2209,Dunlap Motor Inn,General Coordinates Used,T-Room,,39.733936,-90.22901,Jacksonville,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 4:41am
2212,Airie Crown Forest Preserve,Found,(Summers),,41.768373,-87.87216,La Grange,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:34am
2213,'Rest Stop' ,General Coordinates Used,on US 51 South,,41.36215,-89.041825,La Salle,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:35am
2216,'Rest Stop' ,General Coordinates Used,6 mi. E. on Hwy. 15,,38.317271,-88.90312,Mt. Vernon,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:38am
5359,Illinois State University,Found,Williams Hall (downstairs) T-Rooms,,40.508237,-88.989917,Normal,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 6:01am
5358,Illinois State University,General Coordinates Used,Theatre Bldg. (2nd floor),,40.511678,-88.9927,Normal,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 6:03am
2219,Illinois State University,General Coordinates Used,Media Center,,40.511678,-88.9927,Normal,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 6:01am
2224,Bradley Park,Found,,,40.703639,-89.623074,Peoria,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:39am
2225,Deteweiller Park,Found,(Days),,40.792304,-89.579344,Peoria,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:39am
2227,'Rest Stop' ,General Coordinates Used,"on I-74, betw. Peoria & Bloomington",,40.693649,-89.588986,Peoria,IL,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,4/14/2022 5:39am
2226,Parking lot opp. Sears,General Coordinates Used,by river,,40.693649,-89.588986,Peoria,IL,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,4/14/2022 5:43am
2228,"W. Main St.,",General Coordinates Used,"betw., 600-1600 blks.- by car or on foot",,40.693649,-89.588986,Peoria,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:46am
2230,Downtown Square Park,Found,,,39.932637,-91.409247,Quincy,IL,"Cruisy Area,(RT),(AYOR)",Cruising Areas,1984,checked,,,4/14/2022 5:50am
2236,Highland Park,Found,,,42.273647,-89.047466,Rockford,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:51am
2244,Amtrak Station,Found,,,39.802343,-89.651328,Springfield,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:52am
2245,Douglass Park,Found,,,39.806621,-89.666926,Springfield,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:52am
2246,Lake Springfield,Found,,,39.707881,-89.601617,Springfield,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:52am
2248,Illinois Beach St. Park,Found,Trails & bird sanctuary South end,,42.423663,-87.805302,Waukegan,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:56am
2250,RR Station ,Found,at Great Lakes Naval Base ('seafood'),,42.30698,-87.846443,Waukegan,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:57am
2249,'Rest Stop' ,General Coordinates Used,"on I-94, N. nr. Zion",,42.363633,-87.844794,Waukegan,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 5:55am
2252,Belk Park,Found,,,38.864477,-90.043022,Wood River,IL,Cruisy Area,Cruising Areas,1984,checked,,,4/14/2022 6:04am
2255,The Dunes,General Coordinates Used,Lake Shore County Road,,41.692538,-86.977532,Beverly Shores,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 4:49am
2261,U. of Indiana,Found,Student Union Bldg. T-Room,,39.167135,-86.525569,Bloomington,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 4:47am
2259,Block ,General Coordinates Used,around Monroe Public Library,,39.165325,-86.526386,Bloomington,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 4:41am
2257,Doc Johnson's,General Coordinates Used,(Books 'n' things),14th & College,39.165325,-86.526386,Bloomington,IN,(M),Book Store,1984,checked,,,4/15/2022 4:42am
2260,Kirkwood Ave.,General Coordinates Used,,,39.165325,-86.526386,Bloomington,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 4:44am
2267,Mesker Park,Found,,,37.99634,-87.606021,Evansville,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 4:56am
2266,Main St.,General Coordinates Used,,,37.971559,-87.57109,Evansville,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 4:54am
2268,The Levee,General Coordinates Used,,,37.971559,-87.57109,Evansville,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 4:59am
2277,Pearl St. ,Found,from Harrison to Ewing,,41.080146,-85.144793,Ft. Wayne,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/30/2022 7:28pm
2278,Swinney Park,Found,(days),,41.074159,-85.162008,Ft. Wayne,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 5:05am
2276,Arcola 'Rest Stop',General Coordinates Used,-5 mi. W. on Hwy 30,,41.079273,-85.139351,Ft. Wayne,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 5:02am
2271,Helpline,General Coordinates Used,(219) 744-0484,,41.079273,-85.139351,Ft. Wayne,IN,,Hotline,1984,checked,,,4/15/2022 5:02am
2279,W. section of Marquette Park & Miller Beach,Found,,,41.616667,-87.261111,Gary,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 5:07am
2301,American Legion Park,Found,nr. Library,,39.777298,-86.156793,Indianapolis,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/15/2022 5:10am
2302,Glendale Shopping Center,Found,(Sundays only),,39.866162,-86.119534,Indianapolis,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/30/2022 7:32pm
2303,Holiday Park,Found,,,39.870893,-86.163494,Indianapolis,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/30/2022 7:35pm
2287,Gay Switchboard ,General Coordinates Used,(317) 546-9339,,39.768403,-86.158068,Indianapolis,IN,,Hotline,1984,checked,,,4/30/2022 7:32pm
2305,'Rest Stop',General Coordinates Used,-3 mi. N.E. on US 40,,39.795601,-85.526363,Knightstown,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:15pm
2318,3rd St. ,Found,bet. Broadway Fountain & Mulberry,,38.737402,-85.382983,La Porte,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:23pm
2317,Clifty St. Park,Found,T-Rooms bet. Poplar & Oak Groves,,38.770954,-85.436219,La Porte,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:24pm
2310,Court Hourse ,Found,Square & T-Rooms,,40.418677,-86.89347,Lafayette,IN,Cruisy Area,Cruising Areas,1984,checked,,Found on Google search,4/30/2022 7:37pm
2311,Gemini & Paradise Book Stores,General Coordinates Used,,,40.416702,-86.875287,Lafayette,IN,Cruisy Area,"Cruising Areas,Book Store",1984,checked,,,4/30/2022 7:38pm
2312,Old Soldiers Home,General Coordinates Used,'Rest Stop' on U.S. 1/2 mi. S. of I-65,,40.416702,-86.875287,Lafayette,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/30/2022 7:39pm
2313,Purdue U.,General Coordinates Used,#NAME?,,40.423705,-86.921195,Lafayette,IN,Cruisy Area,Cruising Areas,1984,checked,,,4/30/2022 7:40pm
2323,'Rest Stop' ,General Coordinates Used,on I-40,,39.040876,-87.471132,New Lebanon,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 6:54pm
2329,North Village Mall,Found,T-Rooms,,41.729656,-86.25169,South Bend,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 6:56pm
2330,Notre Dame U.,Found,"Library, downstairs T-Room",,41.702389,-86.234153,South Bend,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:01pm
2331,Potawatami Park,Found,,,41.668408,-86.219471,South Bend,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:05pm
2332,Scottsdale Shopping Center,Found,T-Rooms,,41.748329,-87.739941,South Bend,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:06pm
2335,'Rest Stop' 10 mi. S. on Hwy. 41,General Coordinates Used,(Farmerbury),,39.466703,-87.413909,Terre Haute,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:08pm
2336,George Rogers Clark Memorial Park,Found,,,38.679196,-87.53566,Vincennes,IN,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:14pm
2339,Iowa St. U. ,Found,Memorial Union ,,42.023186,-93.645601,Ames,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:45pm
2339 copy,Iowa St. U. ,Found,Old Physics Bldg. T-Room,,42.029523,-93.647275,Ames,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/1/2022 7:45pm
2337,Dugan's Deli,General Coordinates Used,,2902 West,37.979212,-87.609867,Ames,IA,"(M),(R)",Restaurant,1984,checked,,,5/1/2022 7:43pm
2341,Danish Book World & Arcade,Found,,16th Ave & 6th St. S.W.,41.961802,-91.6771,Cedar Rapids,IA,,Book Store,1984,checked,,,5/2/2022 4:37am
2345,Ellis Park,Found,,,41.998318,-91.690986,Cedar Rapids,IA,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,5/2/2022 4:38am
2343,Warehouse,General Coordinates Used,(Disco) (Some L) (Snacks) (Hard to find - call (319) 365-9044 for directions),,41.97788,-91.665623,Cedar Rapids,IA,"(YC),(D),(L),(*)",Bars/Clubs,1984,checked,,,5/2/2022 4:38am
2354,Credit Island Park,Found,best by car days (AYOR nights),,41.493904,-90.615846,Davenport,IA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 4:39am
2355,Le Clair Park,Found,on riverfront from Main to Ripley ('The Levee') (AYOR) (Best Late),,41.519003,-90.578256,Davenport,IA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 4:40am
2357,Barndoor,Found,"(Some W, SM, FFA)",321 Court St. nr. 4th,40.570299,-89.648834,Des Moines,IA,"(*),(W),(SM),(FFA)",Bars/Clubs,1984,checked,,,5/2/2022 4:42am
2361,M.C.C.,Found,Bell & Cassady,,41.562614,-93.642437,Des Moines,IA,(MCC),Religious Institution,1984,checked,,,5/2/2022 4:46am
2366,Margo Frankel Woods,Found,(Cl. 10 pm) (North area off N.E. 66th Ave.),,41.675252,-93.617981,Des Moines,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:46am
2365,'Gay Loop' ,General Coordinates Used,Keo & Park betw. 4th & 5th Sts. (AH*),,41.586835,-93.624959,Des Moines,IA,"Cruisy Area,(AH),(*)",Cruising Areas,1984,checked,,,5/2/2022 4:42am
2367,2nd Ave. ,General Coordinates Used,North of town,,41.586835,-93.624959,Des Moines,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:42am
2360,Gay Info Line,General Coordinates Used,(515) 279-2110,,41.586835,-93.624959,Des Moines,IA,,Hotline,1984,checked,,,5/2/2022 4:44am
2372,U. of Iowa,Found,Main Library 2nd & 3rd floor T-Rooms,,41.659548,-91.538441,Iowa City,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:48am
2373,Court House Square,Found,,,42.04847,-92.912082,Marshalltown,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:49am
2374,Roadside Park,Found,-3 Mi. E. on U.S. 30,,42.125127,-91.26258,Marshalltown,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:49am
2375,Central Park ,Found,T-Rooms,,43.15224,-93.201901,Mason City,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:57am
2382,Crossroads Mall,Found,T-Rooms,,42.462126,-92.322097,Waterloo,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:58am
2383,U. of Iowa,General Coordinates Used,Auditorium T-Room,,41.662708,-91.554977,Waterloo,IA,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 4:59am
2384,'Rest Stop' ,General Coordinates Used,on US 54 - 7 mi. E. ,,37.686684,-96.976702,Augusta,KS,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 5:58pm
2385,'Rest Stop',General Coordinates Used,7 mi. E. on Hwy. 56 (Late),,37.752798,-100.017079,Dodge City,KS,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 6:13am
2386,'Rest Stop' ,General Coordinates Used,on Hwy. 24 East,,39.498622,-98.54201,Downs,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:26am
2387,'Rest Stop',General Coordinates Used,1 mi. E. on US 56,,38.364457,-98.764807,Great Bend,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:11am
2388,Roadside Park,General Coordinates Used,2 mi. N.,,37.979471,-96.164165,Hamilton,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:11am
2389,'Rest Stop' ,General Coordinates Used,1 mi. W. on Hwy. 160,,37.286686,-98.025894,Harper,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:31am
2391,'Rest Stop',General Coordinates Used,on I-70 - 2 mi. W. of town,,39.028609,-96.831398,Junction City,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:12am
2397,K.U. Student Union,Found,T-Rooms on all floors except basement,,38.959214,-95.243482,Lawrence,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:17am
2396,Memorial Drive,General Coordinates Used,,,38.971669,-95.23525,Lawrence,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:18am
2398,'Rest Stop' ,General Coordinates Used,at intersection of Hwy. 18 & 281,,39.110567,-98.688963,Luray,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:46am
2399,City Park,Found,,,39.180345,-96.573931,Manhattan,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:40am
2400,'Rest Stop' ,General Coordinates Used,on I-70 - 10 mi. E. of Junction City,,39.183608,-96.571669,Manhattan,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:39am
2402,'Rest Stop',General Coordinates Used,at Hwy. 24 & 281,,39.438899,-98.694795,Osborne,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:19am
2403,'Rest Stop' ,General Coordinates Used,7 mi. W. on Hwy. 160,,37.340338,-95.261084,Parsons,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:08am
2404,Oakdale Park,Found,(after 10 pm),,38.835324,-97.602652,Salina,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:42am
2405,Skelly Truck Stop,Found,at I-70 & 81,,36.164065,-95.795388,Salina,KS,Cruisy Area,Cruising Areas,1984,checked,,Found while searching on Google ,5/2/2022 5:44am
2412,Gage Park,Found,,,39.054246,-95.728666,Topeka,KS,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 5:45am
2407,Gay Info,General Coordinates Used,(913) 235-0235,,39.047345,-95.675158,Topeka,KS,,Hotline,1984,checked,,,5/2/2022 5:46am
2413,Kansas Ave.,General Coordinates Used,(Downtown) by automobile,,39.029698,-95.679358,Topeka,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:46am
2410,M.C.C.,General Coordinates Used,(916) 232-6196,,39.007282,-95.706292,Topeka,KS,(MCC),Religious Institution,1984,checked,,,5/2/2022 5:47am
2414,'Rest Stop',General Coordinates Used,on Old Hwy. 75,,38.885694,-95.696034,Wakarusa,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:59pm
2415,'Rest Stop',General Coordinates Used,on Hwy. 50 E.,,38.117789,-97.2567,Walton,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:00pm
2424,Circle Cinema,Found,(Left balcony) ,,37.647408,-97.351854,Wichita,KS,"Cruisy Area,(M),(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 5:58am
2425,Oak Park,Found,Riverside area (Cl. 12 midnight),,37.705634,-97.354499,Wichita,KS,"Cruisy Area,(YC),(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 5:59am
2426,Trailways Bus Depot & vicinity,General Coordinates Used,('Hustlers'),,37.688737,-97.33388,Wichita,KS,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 5:59am
2427,Island Park ,Found,(Days),,37.249228,-96.9971,Winfield,KS,Cruisy Area,Cruising Areas,1984,checked,,Found in Google search,5/2/2022 6:01pm
2428,Roadside Park,General Coordinates Used,"on U.S. 31 W. Bypass, S of Bowling Green Mall",,36.968522,-86.480804,Bowling Green,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:12pm
2429,Campbellsville College,Found,Library (Basement),,37.747992,-84.84867,Campbellsville,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:32am
2430,Cardinal Park,Found,Hwy. 68 ,,38.21564,-85.754776,Campbellsville,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:33am
2434,'Rest Stop' ,General Coordinates Used,on I-75 S.,,39.083671,-84.508554,Covington,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:13pm
2432,Madison,General Coordinates Used,"betw. 5th & 7th, including Mall",,39.083671,-84.508554,Covington,KY,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 6:14pm
2433,White Castle,General Coordinates Used,,13th & Madison,39.083671,-84.508554,Covington,KY,"(R),(RT),Cruisy Area","Restaurant,Cruising Areas",1984,checked,,,5/2/2022 6:16pm
2436,76 Truck Stop,Found,on I-71,,39.000086,-84.644684,Florence,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:07pm
2435,Florence Mall,Found,(Y'All),,38.995817,-84.650344,Florence,KY,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/2/2022 6:10pm
2441,U. of KY ,Found,Fine Arts Bldg. T-Room,,38.036957,-84.501987,Lexington,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:21pm
2439,Greyhound Bus Depot,General Coordinates Used,,,38.040584,-84.503716,Lexington,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:18pm
2440,Main St. ,General Coordinates Used,at the Esplanade,,38.040584,-84.503716,Lexington,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/2/2022 6:19pm
2453,Central Park,Found,,4th & Magnolia,38.229611,-85.762809,Louisville,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:24am
2454,Cherokee Park,Found,,,38.239966,-85.699366,Louisville,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:25am
2455,Iriquois Park,Found,,,38.162326,-85.79229,Louisville,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:26am
2456,Public Library,Found,York St.,,38.244455,-85.757825,Louisville,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:29am
2457,'The Falls' ,General Coordinates Used,"across Ohio River in Jeffersonville, Indiana",,38.252665,-85.758456,Louisville,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:23am
2444,Dignity/Integrity,General Coordinates Used,,"P.O. Box 18054, Louisville, 40218",38.252665,-85.758456,Louisville,KY,,Religious Institution,1984,checked,,,5/3/2022 4:25am
2458,James Taylor Park,Found,by riverfront ,,39.092394,-84.50237,Newport,KY,"(AYOR),Cruisy Area",Cruising Areas,1984,checked,,,5/3/2022 4:29am
2431,Green River Dam,Found,Hwy. 55 below dam,,37.859484,-87.408467,Reed,KY,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:34am
2459,Roy's Pub,Found,Summers Dr. at the Bridge,,29.985066,-92.146972,Abbeyville,LA,"(M),(L),(WE)",Bars/Clubs,1984,checked,,,5/17/2022 7:02pm
2464,City Park,Found,,,31.286142,-92.458139,Alexandria,LA,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:46am
2465,Trailways Bus Depot,General Coordinates Used,,,31.311294,-92.445137,Alexandria,LA,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:47am
2466,'Rest Stop' ,General Coordinates Used,on I-20 - westbound,,32.549041,-92.920158,Arcadia,LA,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:47am
2475,Highland Road Park,Found,T-Room,,30.346092,-91.070847,Baton Rouge,LA,Cruisy Area,Cruising Areas,1984,checked,,,5/3/2022 4:50am
2476,L.S.U,Found,O.K. Allen Hall (1st floor T-Room),,30.214298,-92.018863,Baton Rouge,LA,"Cruisy Area,(AYOR)",Cruising Areas,1984,checked,,,5/3/2022 4:52am
