ID,title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,lastmodified
288,Bungalow Bar & R,Found,"(Many L, M) E. Hwy. 20 ",,39.080054,-122.788391,Clear Lake Oaks,CA,"(L),(M)","Bars/Clubs,Restaurant",1986,checked,,,6/18/2022 4:05pm
291,Islander,General Coordinates Used,Hwy. 20,,39.026284,-122.67193,Clear Lake Oaks,CA,"(M),(R)",Restaurant,1986,checked,,,6/18/2022 4:06pm
294,Austin Beach Park,Found,T-Room,,38.96021,-122.647879,Clear Lake,CA,Cruisy Area,Cruising Areas,1986,checked,,(Clear Lake Highlands),6/17/2022 12:44pm
295,Kneeling Park,Found,T-Room,,39.121959,-122.855139,Nice,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 4:46pm
296,Library Park,Found,,,39.043103,-122.913873,Lakeport,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:21am
297,South Shore Shopping Center,Found,T-Room ,,37.756594,-122.251475,Lakeport,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:21am
298,Vista Point,General Coordinates Used,Hwy. 20 --T-Room,,39.05819,-122.831015,Clear Lake,CA,Cruisy Area,Cruising Areas,1986,checked,,(Clear Lake Highlands) ,6/17/2022 12:45pm
299,M.C.C.,General Coordinates Used,(415) 827-2960,,37.977978,-122.031073,Concord,CA,(MCC),Religious Institution,1986,checked,,,6/17/2022 12:48pm
303,Orange Coast College,Found,"Fine Arts & Men's Phys Ed
T-Rooms",,33.668604,-117.91038,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/17/2022 12:59pm
304,South Coast Plaza Shopping Center,Found,T-Rooms,,33.68892,-117.88779,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/17/2022 1:00pm
306,T-Rooms ,General Coordinates Used,opp. Henry Dana St. Park,,33.467226,-117.698101,Dana Point,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:02pm
307,U.C.D. ,Found," Shields Library (4th floor) &
TB5 Bldg. T-Rooms",,38.539647,-121.74959,Davis,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:03pm
308,Stallion Oak Ranch,Found,(Resort) ,"PO. Box 155, Descanso 92016",32.881859,-116.642473,Descanso,CA,"(P),(H)",Hotel,1986,checked,,,6/17/2022 1:03pm
309,Dutch Treat,General Coordinates Used,Off Hwy. 80 ,,39.205959,-120.83781,Dutch Flat,CA,"(M),(R)",Restaurant,1986,checked,,,6/17/2022 1:03pm
311,Parkway Plaza Mall,Found,May Co.,,32.805452,-116.967188,El Cajon,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:04pm
312,Wells Park,Found,,,32.799976,-116.942355,El Cajon,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:04pm
313,Dairy Queen ,General Coordinates Used,,,32.792,-115.563051,El Centro,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:07pm
314,Greyhound Bus Depot,General Coordinates Used,T-Room,,32.792,-115.563051,El Centro,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:07pm
318,Grape Day Park,Found,(Heritage Section),,33.123954,-117.083381,Escondido,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:11pm
319,Baths ,Found,(Thru bar—closes 12 midnight or 1am) 7th & 'A' Sts.,,40.799555,-124.170905,Eureka,CA,"(M),(OC),(PT)",Bathhouses,1986,checked,,,6/17/2022 1:12pm
320,Driftwood Tavern,General Coordinates Used,(WE*) 1st & 'C' Sts.,,40.802071,-124.163673,Eureka,CA,"(D),(L),(PT),(W),(WE),(*)",Bars/Clubs,1986,checked,,,6/17/2022 1:12pm
321,Old Town,General Coordinates Used,'Nights' ,,40.802071,-124.163673,Eureka,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:12pm
322,Sequoia Park Zoo,Found,,,40.777042,-124.144658,Eureka,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/17/2022 1:13pm
323,Trinidad Beach St. Park,Found,"21 mi. N. of Eureka
'BA' beach—7/10 mi. N. of park entrance",,41.058433,-124.149553,Eureka,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:13pm
324,Adult Book Store,Found,(Cruisy) Valley Blvd. nr. Cherry,,34.07054,-117.475425,Fontana,CA,Cruisy Area,"Book Store,Erotic Shop,Cruising Areas",1986,checked,,,6/17/2022 1:45pm
325,Dehaven Valley Farm,For Review,(Bed & Breakfast) ('BA' beach) (707) 964-5252,"RO. Box 211, Westport, CA",39.660453,-123.783919,Fort Bragg,CA,"(H),(R),(BA)","Hotel,Restaurant",1986,checked,,Address found here: https://www.innsite.com/inns/A030316.html,6/18/2022 4:52pm
327,Coyote Hills Regional Park,Found,,,37.556629,-122.09406,Fremont,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:45pm
342,Radio Park,Found,1st & Clinton,,36.771684,-119.773827,Fresno,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:48pm
343,Roeding Park,Found,,,36.755454,-119.823977,Fresno,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:49pm
344,Woodward Park,Found,,,36.872167,-119.78603,Fresno,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:51pm
355,"Campground, ",Found,showers & R.R. bridge,,34.473356,-120.229478,Gaviota State Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:51pm
356,'Rest Stops',Found,on US 101 (both N. & S.),,34.473356,-120.229478,Gaviota State Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:51pm
363,Maze Stone County Park,Found,4 1/2 mi. W. on Hwy. 74,,33.781393,-117.056477,Hemet,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/17/2022 1:56pm
365,'Rest Stop' ,General Coordinates Used,on 1-280 just N. of Bunker Hill Dr.,,37.574103,-122.379416,Hillsborough,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/17/2022 1:57pm
368,Salt Lake Park,Found,,,33.974311,-118.205635,Huntington Park,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:14am
369,Greyhound Bus Depot,General Coordinates Used,,,33.720577,-116.215562,Indio,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:14am
381,Newport Station,General Coordinates Used,(Disco) (See Costa Mesa) ,,33.542719,-117.785357,Laguna Beach,CA,(*),Bars/Clubs,1986,checked,,,6/18/2022 9:18am
385,Bud's Ice Cream ,Found,Alpha Beta Mall,,33.515368,-117.755591,Laguna Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:16am
386,Heisler Park,Found,,,33.543401,-117.790111,Laguna Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:17am
387,'Hitch-hikers' ,General Coordinates Used,"on Coast Hwy. from
Broadway to Bluebird Canyon Rd.",,33.542719,-117.785357,Laguna Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:15am
388,Mountain Beach,Found,"& steps by Coast Inn
(Nights AYOR)",,33.531155,-117.775497,Laguna Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:17am
389,Village Faire Mall,Found,T-Rooms,,33.533864,-117.776413,Laguna Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:19am
390,West St. Beach,General Coordinates Used,"nr. Laguna Royal M otel,
S. Laguna ('Screach Beach') (Tops)",,33.542719,-117.785357,Laguna Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:20am
391,Laguna Hills Mall,Found,,,33.610189,-117.707538,Laguna Hills,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:20am
394,Sierra Wood Guest House,General Coordinates Used,(916) 577-6073,"EO. Box 11194,
Tahoe Paradise 95708",39.096849,-120.032351,Lake Tahoe,CA,"(H),(*)",Hotel,1986,checked,,,6/18/2022 9:21am
395,Stewart's Compound,General Coordinates Used,(Skier's guest house) Call (916) 583-4697 or S.F.: (415) 567-2693,,39.096849,-120.032351,Lake Tahoe,CA,(H),Hotel,1986,checked,,,6/18/2022 9:21am
397,Ken Adam Park,Found,T-Rooms,,34.681196,-120.457963,Lampoc,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 4:43pm
405,Club Long Beach,Found,(Basic plumbing) ,2011 E. 4th,33.771946,-118.167283,Long Beach,CA,"(P),(F&S),(*),Cruisy Area",Bars/Clubs,1986,checked,,,6/18/2022 9:24am
406,Dignity ,General Coordinates Used,,"PO. Box 15037, Long Beach 90815",33.77005,-118.193739,Long Beach,CA,,Religious Institution,1986,checked,,,6/18/2022 9:25am
407,Directory ,General Coordinates Used,(Publication) ,4102 E. 7th St.,33.77005,-118.193739,Long Beach,CA,,Publication,1986,checked,,,6/18/2022 9:25am
423,Mustang,Found,,1900 E. Artesia Blvd.,33.874429,-118.169619,Long Beach,CA,,Bars/Clubs,1986,checked,,,6/18/2022 9:27am
437,Abalone Cove,Found,Palos Verdes Peninsula—steps nr. church,,33.742537,-118.379188,Rancho Palos Verdes,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 4:00pm
438,Cherry St. Park & Beach,Found,,,33.762188,-118.164749,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:23am
439,C.S.U. Long Beach,General Coordinates Used,"SCI (2nd & 4th floors),
SB-1 (2nd floor) & FA4 (2nd & 4th floors)",,33.783824,-118.11409,Long Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:23am
440,Granada Beach & parking lot,Found,,,33.754667,-118.139058,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:25am
441,Hartwell Park,Found,,,33.831305,-118.119922,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:26am
442,Marine Stadium ,Found,T-Room,,33.767906,-118.130489,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:26am
443,'Milk run' ,General Coordinates Used,Starts at Lincoln Park (Ocean & Pacific),,33.77005,-118.193739,Long Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:21am
444,Recreation Park,Found,at 7th & Park Ave.,,33.774956,-118.135192,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:27am
448,Buns & Things ,General Coordinates Used,at the Stud,,34.092809,-118.328661,Hollywood,CA,(R),Restaurant,1986,checked,,,6/17/2022 1:57pm
465,Golden Boy,General Coordinates Used,(Models) (213) 687-3911,,34.092809,-118.328661,Hollywood,CA,,Escort Service,1986,checked,,,6/18/2022 9:03am
471,L.A. Hosts,General Coordinates Used,(Bed & breakfast) (213) 669-0899,,34.101592,-118.333351,Hollywood,CA,,"Hotel,Restaurant",1986,checked,,,6/18/2022 9:05am
482,Roommate Matchers,General Coordinates Used,(213) 655-5944,,34.092809,-118.328661,Hollywood,CA,,Business,1986,checked,,,6/18/2022 9:07am
488,Whispers,General Coordinates Used,(L-only) (Wed only) At the Probe,,34.092809,-118.328661,Hollywood,CA,"(*),(P),(L)",Bars/Clubs,1986,checked,,,6/18/2022 9:08am
489,Griffith Park,Found,near Golf Course & Ferndale Loop parking lot,,34.136554,-118.2942,Hollywood,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:04am
490,Hollywood Blvd.,General Coordinates Used,"Walking, hitch-hiking or by car,
from Highland to Vermont",,34.101592,-118.333351,Hollywood,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:04am
491,L.A.C.C.,Found,DaVinci Hall—Downstairs T-Room,,34.086507,-118.292767,Hollywood,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:05am
492,Sunset Blvd. ,Found,Hitch-hikers W. of Highland,,34.080667,-118.413141,Hollywood,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:08am
499,Buck Rogers' Happenings,General Coordinates Used,(Publication) ,"Suite 109, 7985 Santa Monica Blvd.",34.090009,-118.361744,Hollywood West,CA,,Publication,1986,checked,,,6/18/2022 9:10am
503,Compass ,General Coordinates Used,(Publication) (213) 874-4838,"P.O. Box 1586, Hollywood 90028",34.090009,-118.361744,Hollywood West,CA,,Publication,1986,checked,,,6/18/2022 9:10am
543,Beverly Center,Found,,,34.075171,-118.377355,Hollywood West,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:09am
544,De Longpre Park,Found,,,34.095939,-118.334689,Hollywood West,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:12am
545,La Cienega Park,Found,behind tennis courts,,34.062182,-118.375702,Beverly Hills,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/16/2022 1:22pm
546,Roberton Blvd.,General Coordinates Used,(Days) ,,34.090009,-118.361744,Hollywood West,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:13am
547,Santa Monica Blvd.,General Coordinates Used,"Hitch-hikers betw.
Vermont & Beverly Hills",,34.090009,-118.361744,Hollywood West,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:14am
548,Santa Monica Blvd.,General Coordinates Used,"'Boys' Town'—
near the Four Star",,34.090009,-118.361744,Hollywood West,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:14am
554,SDA Kinship Intl. ,General Coordinates Used,(Church) ,"PO. Box 1233-H, L.A., 90078",34.052234,-118.243685,Midtown- Los Angeles ,CA,,Religious Institution,1986,checked,,,6/18/2022 4:34pm
556,Cal. St. U. ,Found,"King Hall (Basement) & Fine Arts
(3rd floor) T-Rooms (E. L.A.)",,34.066326,-118.168455,Midtown- Los Angeles ,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 4:20pm
557,Main St. ,General Coordinates Used,Hustlers,,34.09591,-118.156334,Midtown- Los Angeles ,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 4:27pm
567,Detour,Found,"(DJ but no D) (Cruisy) (Some W, SM, YC)",1087 Manzanita at Sunset Jet.,34.092939,-118.281384,Silverlake,CA,"(*),(W),(SM),(YC)","Bars/Clubs,Cruising Areas",1986,checked,,,6/18/2022 1:24pm
635,Encino Park,Found,,,34.160598,-118.502818,Los Angeles,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:28am
636,Griffith Park,Found,Sonora & Victory,,34.132802,-118.280499,Los Angeles,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:28am
637,Magnolia Park,Found,,,34.168273,-118.338889,Los Angeles,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:29am
638,Reseda Park,Found,,,34.187252,-118.53397,Los Angeles,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:30am
639,Sepulveda Dam Rec. Area,Found,"T-Room,
W. end parking lot",,34.171857,-118.473876,Los Angeles,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:31am
640,Valley Plaza Park,Found,T-Room,,34.191931,-118.400874,Los Angeles,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:32am
651,Venice Beach ,Found,Parking lo,,33.993258,-118.480598,West Los Angeles ,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 3:24pm
652,U.C.L.A.,Found,"Student Union, Powell Library",,34.070418,-118.444145,West Los Angeles ,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 3:24pm
653,Vasona Lake County Park,Found,"(Days) T-Rooms
",,37.234709,-121.972874,Los Gatos,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:32am
655,Ellis Lake ,Found,T-Rooms,,39.146766,-121.588173,Marysville,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:33am
656,River Front Park,Found,,,39.14156,-121.604105,Marysville,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:33am
657,Seagull Inn,Found,Lansing & Ukiah,,39.306014,-123.797836,Mendocino,CA,"(M),(H)",Hotel,1986,checked,,,6/18/2022 9:33am
659,Saddleback College S. Campus,Found,Science M ath Bldg. (3rd floor) T-Room,,33.553689,-117.66631,Mission Viejo,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:47am
660,Saddleback College S. Campus,Found,Fine Arts Bldg. (1st floor) T-Room,,33.552424,-117.666322,Mission Viejo,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:47am
668,Ultimate Book Store ,Found,Kansas St.,,37.63926,-120.997001,Modesto,CA,,Book Store,1986,checked,,,6/18/2022 9:47am
673,Garrapata Beach,Found,"'BA' Beach—N. end—
9.3 mi. S. of Rio Rd. on Hwy. 1",,36.422101,-121.914599,Carmel,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/16/2022 2:27pm
674,Wharf #2 ,Found,(Nights) ,,36.602037,-121.889784,Monterey,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:48am
678,Morro Rock ,Found,"& other T-Rooms along the
Embarcadero to southern boat launch
(Nights —late WE)",,35.369419,-120.86768,Morro Bay,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:48am
679,PG&E Plant,Found,Dunes behind ,,35.365945,-120.849992,Morro Bay,CA,"Cruisy Area,(WE)",Cruising Areas,1986,checked,,,6/18/2022 9:49am
697,Lake Merritt,Found,(Avoid nights) ,,37.801239,-122.258299,Oakland,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:49am
700,Beach ,Found,from pier S. to T-Rooms ,,33.195369,-117.384897,Oceanside,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 9:49am
701,Bus depot,General Coordinates Used,,,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:50am
702,'Hitch-hikers' ,General Coordinates Used,on Hill St.,,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:49am
703,'Rest Stops' ,General Coordinates Used,"on 1-5, 7 mi. N .—
Both sides, bushes after dark",,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:49am
704,Union 76 truck stop,Found,1-10 opp. Ontario Speedway,,34.065437,-117.56142,Ontario,CA,Cruisy Area,Cruising Areas,1986,checked,,,7/3/2022 7:27am
706,Esplanade Shopping Center,Found,Upstairs T-Room,,34.232522,-119.175155,Oxnard,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:51am
716,Desert Bunk & Boarding Co. ,General Coordinates Used,(619) 323-6006,,33.830296,-116.545292,Palm Springs,CA,"(H),(*)",Hotel,1986,checked,,,6/18/2022 9:52am
717,Desert Business Assn. ,General Coordinates Used,,"PO. Box 773, PS. 92263",33.830296,-116.545292,Palm Springs,CA,,"Business,Organization",1986,checked,,,6/18/2022 9:53am
718,Desert Community Outreach,General Coordinates Used,,"P.O. Box 8274, PS. 92263",33.830296,-116.545292,Palm Springs,CA,,Community Center/ Support Group,1986,checked,,,6/18/2022 9:53am
728,Maria's,Found,(Italian R) ,67-778 Hwy. 111,33.822874,-116.547003,Palm Springs,CA,"(M),(R)",Restaurant,1986,checked,,,6/18/2022 9:54am
735,Rhinoceros Cafe,Found,Desert Palms,,33.830296,-116.545292,Palm Springs,CA,(R),Restaurant,1986,checked,,,6/18/2022 9:56am
739,The Bottom Line,General Coordinates Used,(Publication) (619) 323-0552,,33.830296,-116.545292,Palm Springs,CA,,Publication,1986,checked,,,6/18/2022 10:09am
744,Lost World,General Coordinates Used,Golf course & orchards,,33.830296,-116.545292,Palm Springs,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 9:54am
747,G.L.A.S.,General Coordinates Used,(Events) (415)497-1488,,37.441883,-122.143019,Palo Alto,CA,,Business,1986,checked,,,6/18/2022 10:10am
749,Stanford Gay & Lesbian Counselling ,General Coordinates Used,(415) 497-3392,,37.441883,-122.143019,Palo Alto,CA,,Community Center/ Support Group,1986,checked,,,6/18/2022 10:10am
751,Stanford Shopping Mall,Found,,,37.443498,-122.170994,Palo Alto,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:11am
755,Vicinity of City Hall,Found,(10pm curfew),,34.147692,-118.14327,Pasadena,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:19am
762,Ganesha Park,Found,,,34.076281,-117.760531,Pomona,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 10:22am
763,Garfield Park,Found,,,34.063327,-117.733855,Pomona,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 10:22am
764,Pozo Saloon,Found,"(WE & Sun. brunch) Pozo Rd., E. of Santa Margarita
",,35.303853,-120.375729,Pozo,CA,"(M),(OC),(WE)","Restaurant,Bars/Clubs",1986,checked,,,6/18/2022 10:23am
765,Park along river,Found,(Early evenings),,40.174536,-122.229586,Red Bluff,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:23am
768,Clear Creek Rd.,General Coordinates Used,"'BA' beach—
4 mi. E. of old 99 (Summers)",,40.58654,-122.391675,Redding,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:23am
769,Greyhound Bus Depot,General Coordinates Used,,,40.58654,-122.391675,Redding,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:23am
770,Hilltop Dr. ,General Coordinates Used,"Adult Book Store parking lot,
opp. Shasta Inn",,40.58654,-122.391675,Redding,CA,Cruisy Area,"Cruising Areas,Book Store",1986,checked,,,6/18/2022 10:23am
771,"Hotel Redding T-Room
",Found,,,40.581629,-122.389893,Redding,CA,Cruisy Area,"Cruising Areas,Hotel",1986,checked,,,6/18/2022 10:24am
772,Sylvan Park,Found,,,34.059933,-117.168018,Redlands,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 10:25am
773,J.R. Bryan's,General Coordinates Used,(Disco) ,,33.845114,-118.388513,Redondo Beach,CA,"(YC),(D)",Bars/Clubs,1986,checked,,,6/18/2022 10:27am
776,Alondra Park,Found,,,33.882886,-118.339748,Redondo Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:25am
777,Beach ,General Coordinates Used,opp. City Hall,,33.845114,-118.388513,Redondo Beach,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:26am
780,Copper Shield,Found,El Camino Real & Roosevelt,,37.479094,-122.224993,Redwood City,CA,"(M),(R),(C),(AH)",Restaurant,1986,checked,,,6/18/2022 10:27am
785,Fairmount Park,Found,,,33.995062,-117.381194,Riverside,CA,"Cruisy Area,(AYOR)",Cruising Areas,1986,checked,,,6/18/2022 10:36am
786,Greyhound Bus Depot,General Coordinates Used,T-Room,,33.980601,-117.375494,Riverside,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:36am
787,'The Grove' ,Found,S. end of Evans Lake,,33.994289,-117.377887,Riverside,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:28am
788,Tyler Mall,Found,J.C. Penney T-Room,,33.910116,-117.457559,Riverside,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:37am
789,U.C.R.,General Coordinates Used,Phys. Ed. Bldg. T-Rooms,,33.973706,-117.328064,Riverside,CA,Cruisy Area,Cruising Areas,1986,checked,,,6/18/2022 10:37am
791,Camelot Resort,General Coordinates Used,4th & Mill,,38.501858,-122.99611,Guerneville,CA,"(H),(M)",Hotel,1986,checked,,,6/17/2022 1:53pm
792,Caruso's,General Coordinates Used,(pizza) Main St.,,38.501858,-122.99611,Guerneville,CA,"(M),(R)",Restaurant,1986,checked,,,6/17/2022 1:53pm
