"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"'Rest Stop' on I075","General Coordinates Used","(exit 21) ","S.W. of town",29.651634,-82.324826,"Gainesville","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Fla.","General Coordinates Used","4th floor T-Rooms","",29.643633,-82.35493,"Gainesville","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"University Ave.","General Coordinates Used","(Late - AYOR)","",29.651634,-82.324826,"Gainesville","FL","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","","U.S. Hwy. 19",29.651634,-82.324826,"Holiday","FL","","Book Store",1982,"checked","",NA,NA
"Young Circle","Found","","",26.01154,-80.143033,"Hollywood","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Back Door ","Found","(Disco) (Some L) (Recently expanded) ","6644 Arlington Rd. at Glove Rd.",30.332828,-81.589589,"Jacksonville ","FL","(YC),(D),(L)","Bars/Clubs",1982,"checked","",NA,NA
"Friendship Park","Found","(AYOR)","",30.319695,-81.660155,"Jacksonville ","FL","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","Found on Google maps",NA,NA
"Hemming Park","Found","(AYOR)","",30.328937,-81.659251,"Jacksonville ","FL","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","Found on Google Maps",NA,NA
"M.C.C.","Found","","301 Druid",30.324508,-81.717093,"Jacksonville ","FL","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Old Plantation ","General Coordinates Used","(Disco) (Wed. & WE*) (Back door - upstairs) (Cruisy)","640 W. Bay at Jefferson",30.332184,-81.655651,"Jacksonville ","FL","(P),(YC),(D),(WE),(*)","Cruising Areas,Bars/Clubs",1982,"checked","",NA,NA
"Duval St.","Found","","",24.553851,-81.801316,"Key West","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Keys to the Kingdon M.C.C.","Found","","526 Duval",24.554972,-81.802416,"Key West","FL","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Keys to the Kingdon M.C.C.","Found","","319 Duval",24.557618,-81.80384,"Key West","FL","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Mallory Square at Sunset Time","Found","","",24.559902,-81.807583,"Key West","FL","Cruisy Area,(*)","Cruising Areas",1982,"checked","",NA,NA
"Monroe County Beach","Found","(Reynolds St. Pier)","",24.546313,-81.788408,"Key West","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Papillon Bar","Found","(Cruisy cocktail hour) (WE*)","Simonton & South",24.555418,-81.784172,"Key West","FL","(WE),(*)","Bars/Clubs,Cruising Areas",1982,"checked","",NA,NA
"Hurricane Alley Guest House","General Coordinates Used","(Pool) ","5 Simonton",24.555418,-81.784172,"Key West","FL","(H),(*)","Hotel",1982,"checked","",NA,NA
"Cathy's Place","General Coordinates Used","","Dixie Hwy.",26.616756,-80.068448,"Lake Worth","FL","(L),(P)","Bars/Clubs",1982,"checked","",NA,NA
"Green Parrot ","General Coordinates Used","(Disco) (Occ.S*)","",28.039465,-81.949804,"Lakeland","FL","(D),(PT),(*),(S)","Bars/Clubs",1982,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","3 mi. S. on US 27",39.115662,-77.563601,"Leesburg","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Back Room ","Found","(Wed. -Sun. 9pm - 2am) (Surf & Sand Lounge) ","14601 Gulf Blvd.",27.798424,-82.797578,"Madeira Beach","FL","","Bars/Clubs",1982,"checked","",NA,NA
"Canova Beach","Found","","",28.138409,-80.580189,"Melbourne","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"G.R.A.C.","General Coordinates Used","(P.O. Box 1905 Melbourne, FL 32901)","",28.083627,-80.608109,"Melbourne","FL","","Organization",1982,"checked","",NA,NA
"Bayfront Part T-Room","Found","","",25.774442,-80.185598,"Miami","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Burdine's T-Room","Found","(Dadeland) (AYOR)","",25.689755,-80.309948,"Miami","FL","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"M.C.C.","Found","","N.E. 23rd St. & 2nd Court",25.799279,-80.189857,"Miami","FL","(MCC)","Religious Institution",1982,"checked","",NA,NA
"Matheson Hammock Beach","Found","(on Old Cutler Rd.) (Turn right at fork)","",25.679228,-80.256602,"Miami","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Virginia Beach","Found","(Virginia Key nr. Key Biscayne)","",25.739964,-80.156813,"Miami","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'The Block'","General Coordinates Used","(nr. Cactus Lounge - off Biscayne Blvd.) (Hustlers)","",25.76168,-80.19179,"Miami","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"A-1 Models & Escorts ","General Coordinates Used","(305) 371-5303","",25.76168,-80.19179,"Miami","FL","","Escort Services",1982,"checked","",NA,NA
"Biscayne Blvd.","General Coordinates Used","('Hitch-hikers')","",25.76168,-80.19179,"Miami","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"California Dreamers","General Coordinates Used","(Escorts & Models) (305) 581-5605","",25.76168,-80.19179,"Miami","FL","","Escort Services",1982,"checked","",NA,NA
"Coconut Grove","General Coordinates Used","(nr. Hamlet) (afternoons)","",25.735525,-80.237719,"Miami","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Dixie Escorts ","General Coordinates Used","(305) 761-7756","",25.735525,-80.237719,"Miami","FL","","Escort Services",1982,"checked","",NA,NA
"Hamlet ","General Coordinates Used","(Good days - WE*)","",25.76168,-80.19179,"Miami","FL","(WE),(*)","Bars/Clubs",1982,"checked","",NA,NA
"Johnny's Black Leather Shop","General Coordinates Used","(At Cattle Co.)","",25.735525,-80.237719,"Miami","FL","","Erotic Shop",1982,"checked","",NA,NA
"Pleasure Chest","General Coordinates Used","(Leather, books, toys, erotica, etc.) (At Club Miami Baths & Double R)","",25.76168,-80.19179,"Miami","FL","(*),(R)","Cruising Areas,Erotic Shop,Restaurant",1982,"checked","",NA,NA
"U. of Miami","General Coordinates Used","(Learning Center Bldg. T-Room","",25.717892,-80.274637,"Miami","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"21st St. Beach","Found","","",25.795706,-80.126537,"Miami Beach ","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Lowdermilk Park at Sunset ","Found","(AYOR)","",26.162054,-81.809978,"Naples","FL","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Naples Pier","Found","(Late) (AYOR)","",26.131461,-81.808834,"Naples","FL","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","Naples Pier: https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjCnKC7xOv2AhXklGoFHXDrBK8QFnoECAYQAQ&url=https%3A%2F%2Fwww.naplesgov.com%2Fparksrec%2Fpage%2Fnaples-pier&usg=AOvVaw33fPc0OwRQfa06RC5G69Pf",NA,NA
"Fashion Square Shopping Mall","Found","T-Rooms","",28.555765,-81.340593,"Orlando","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(on I-4 Buena Vista exit) (Both sides) (Nights*)","",28.538383,-81.378927,"Orlando","FL","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Eola Park & Drive","General Coordinates Used","(AYOR) ","",28.538336,-81.379236,"Orlando","FL","(AYOR),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",28.538383,-81.378927,"Orlando","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Orange Blossom Trail","General Coordinates Used","'Hitch-hikers' & hustlers","",28.538336,-81.379236,"Orlando","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(next to Gulf Coast College at foot bay bridge - E.)","",30.176591,-85.805488,"Panama City","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'T-Rooms' ","General Coordinates Used","(at New Municipal Pier)","",30.176591,-85.805488,"Panama City","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Pensacola Beach","Found","","",30.333701,-87.141109,"Pensacola","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Beach on Santa Rose Island","General Coordinates Used","(3 mi. E. of Navarre Beach)","",30.421309,-87.216915,"Pensacola","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ryan's ","Found","(Someplace Else South) (Disco)","3140 N. Tamiami Trail at 32nd St.",27.363716,-82.550075,"Sarasota","FL","(D)","Bars/Clubs",1982,"checked","",NA,NA
"Stingers","Found","(Disco)","101 Central Ave. at 1st",27.337266,-82.542673,"Sarasota","FL","(D),(YC)","Bars/Clubs",1982,"checked","",NA,NA
"Bayshore Dr.","Found","(from 2nd to Vinay Park)","",27.778733,-82.625794,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Maximo Park","Found","","",27.710614,-82.681829,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Skyway Bridge Park","Found","","",27.681931,-82.677679,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Pass-a-Grille Beach","General Coordinates Used","(below 8th St.)","",27.767601,-82.640291,"St. Petersburg","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Florida St. U.","Found","(3rd flood Library)","",30.443062,-84.29498,"Tallahassee","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Florida St. U.","Found","(Bellemy Bldg. basement)","",30.443447,-84.295803,"Tallahassee","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Tallahassee Mall T-Rooms","Found","(Weekday evenings)","",30.4757,-84.290268,"Tallahassee","FL","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Post Office T-Rooms","General Coordinates Used","","",30.438256,-84.280733,"Tallahassee","FL","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ballast Pt.","Found","","",27.888079,-82.481484,"Tampa","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Lowry Park","Found","(T-Rooms, especially ones nr. river)","",28.014924,-82.465836,"Tampa","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Marion St.","Found","(betw. Polk & Madison)","",27.950575,-82.457178,"Tampa","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"McFarland Park","Found","(T-Rooms)","",27.95849,-82.495241,"Tampa","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ohio Bar","Found","(Some OC, 'Hustlers') ","202 Polk at Tampa",27.950433,-82.460083,"Tampa","FL","(OC),(PT),(RT)","Bars/Clubs",1982,"checked","",NA,NA
"Picnic Island","Found","(E. of Westshore Blvd.)","",27.853358,-82.54593,"Tampa","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"River House","Found","","Kennedy Blvd. at Parker Spurs",28.013825,-82.44229,"Tampa","FL","(M),(R),(C),(AH)","Restaurant",1982,"checked","Found on Google; noted as permanently closed",NA,NA
"Tampa Mun. Beach ","Found","(Campbell Causeway) (T-rooms are suicide) (AYOR)","",27.970749,-82.579284,"Tampa","FL","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Adult Book Store","General Coordinates Used","(Florida & Nebraska)","",27.950575,-82.457178,"Tampa","FL","","Erotic Shop",1982,"checked","",NA,NA
"Gay Coalition of S. Florida ","General Coordinates Used","(Call 974-GAYS)","",27.950575,-82.457178,"Tampa","FL","","Bars/Clubs",1982,"checked","",NA,NA
"U. of S. Fla. T-Room","General Coordinates Used","(nr. book store)","",28.054752,-82.413829,"Tampa","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Adam's Attic","Found","(Hip) (Unisex) ","3635 S. Dixie Hwy.",26.678533,-80.054868,"West Palm Beach","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Palm Beach Mall","Found","","",26.725668,-80.086112,"West Palm Beach","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Air Force 'B.A.' Beach","General Coordinates Used","","",26.715342,-80.053375,"West Palm Beach","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Kennedy Blvd.","General Coordinates Used","(from Hyde Park to Ashley)","",26.715342,-80.053375,"West Palm Beach","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Rollins College","Found","(Beach T-Room)","",28.592659,-81.346743,"Winter Park","FL","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Bus Stop'","General Coordinates Used","(at Pine & Jefferson)","",31.578507,-84.155741,"Albany ","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Legion Pool","Found","","",33.94964,-83.378563,"Athens","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Ga.","Found","(Stegeman Hall - Gymn Steam Room)","",33.942464,-83.377895,"Athens","GA","Cruisy Area","Cruising Areas,Gymnasium",1982,"checked","",NA,NA
"U. of Ga.","Found","(Science Library Main floor T-Rooms)","",33.946037,-83.375308,"Athens","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Ga.","Found","(Peabody Hall - Basement T-Room)","",33.954911,-83.373545,"Athens","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"U. of Ga.","Found","(Main Library) (5th, & 6th floor * T-Rooms)","",33.954071,-83.37378,"Athens","GA","Cruisy Area,(*)","Cruising Areas",1982,"checked","",NA,NA
"Athens Hay Hotline","General Coordinates Used","(Mon.-Fri., 7-11pm, Tel: 353-AGAY)","",33.951935,-83.357567,"Athens","GA","","Hotline",1982,"checked","",NA,NA
"Clayton St.","General Coordinates Used","(Weekdays - night)","",33.951935,-83.357567,"Athens","GA","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"College St.","General Coordinates Used","(Weekdays - night)","",33.951935,-83.357567,"Athens","GA","(*),Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Friends","General Coordinates Used","(Georgian Hotel)","Washington & Jackson",33.951935,-83.357567,"Athens","GA","(M),(YC)","Hotel,Bars/Clubs",1982,"checked","",NA,NA
"Cameo","Found","","188 Williams at Cain N.W.",33.759697,-84.390567,"Atlanta","GA","(M),(B),(RT)","Bars/Clubs",1982,"checked","",NA,NA
"Cypress St.","Found","('The Strip') ","(an alley betw. Peachtree & W. Peachtree from 6th to 8th Sts.)",33.77731,-84.38612,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Grant Park ","Found","(nr. Lookout Tower - 'chicken')","",33.737158,-84.36821,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Head Shed","Found","(Hair salon) ","Ansley Mall- Piedmont & Monroe",33.798058,-84.370653,"Atlanta","GA","","Business",1982,"checked","",NA,NA
"Lenox Square Mall","Found","","",33.846723,-84.363749,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Piedmont Park parking lot & nature trails","Found","(AYOR)","",33.785086,-84.373803,"Atlanta","GA","Cruisy Area,(AYOR)","Cruising Areas",1982,"checked","",NA,NA
"Sparks Hall","Found","(3rd & 4th floor T-Rooms - Ga. St. U.)","",33.753433,-84.385907,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Texas Drilling Company","Found","(Some W, SM, FFA)","1026-B N. Highland at Virginia",33.78264,-84.354602,"Atlanta","GA","(W),(SM),(FFA),(*)","Bars/Clubs",1982,"checked","An article and Facebook post about the bar: https://thegavoice.com/community/iconic-atlanta-gay-bar-celebrates-milestone-30th-anniversary/; https://www.facebook.com/529787334518547/posts/the-highland-tap-used-to-be-texas-drilling-companywe-dont-do-safety-words-hereht/629449684552311/ ",NA,NA
"Ah Man Models","General Coordinates Used","(Escort Services) (404) 329-9869","",33.748995,-84.387982,"Atlanta","GA","","Escort Services",1982,"checked","",NA,NA
"Executive Modeling Agency ","General Coordinates Used","(Escourts) ","(404) 875-1927",33.748995,-84.387982,"Atlanta","GA","","Escort Services",1982,"checked","",NA,NA
"Flea Market ","General Coordinates Used","","",33.748995,-84.387982,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ga. Tech","General Coordinates Used","(Admin. Bldg. T-Room)","",33.779369,-84.406235,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Gent's ","General Coordinates Used","(Modeling agency) (404) 636-1246","",33.748995,-84.387982,"Atlanta","GA","","Escort Services",1982,"checked","",NA,NA
"Models Atlanta ","General Coordinates Used","(404) 231-0241","",33.748995,-84.387982,"Atlanta","GA","","Escort Services",1982,"checked","",NA,NA
"Parking lot behind Bulldog & Jock's","General Coordinates Used","","",33.748995,-84.387982,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Ray's Common Cents ","General Coordinates Used","(Roommate Match Service) (404) 452-7341","",33.748995,-84.387982,"Atlanta","GA","","Business",1982,"checked","",NA,NA
"Southern Comfort","General Coordinates Used","(Escort service) (404) 452-7341","",33.748995,-84.387982,"Atlanta","GA","","Escort Services",1982,"checked","",NA,NA
"T-Room at Sears in Buckhead","General Coordinates Used","","",33.748995,-84.387982,"Atlanta","GA","Cruisy Area,(*)","Cruising Areas",1982,"checked","",NA,NA
"T-Rooms at Davidson's Dept. Store","General Coordinates Used","","",33.748995,-84.387982,"Atlanta","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Tasico's Leather Post","General Coordinates Used","(Leather, western & SM paraphanalia)","Downstairs at Bulldog & Co.",33.748995,-84.387982,"Atlanta","GA","","Erotic Shop",1982,"checked","",NA,NA
"Cooper Creek Park","Found","(T-Rooms)","",32.514366,-84.911717,"Columbus","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Roadside Park ","Found","(nr. Ft. Benning (AYOR) * on Lumpkin Rd.)","",32.443317,-84.971632,"Columbus","GA","Cruisy Area,(AYOR),(*)","Cruising Areas",1982,"checked","",NA,NA
"Rotary Park","Found","('Hustlers')","",32.44548,-84.976228,"Columbus","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"4th Avenue, Victory Dr. or other streets leading to Ft. Benning","General Coordinates Used","","",32.460976,-84.987709,"Columbus","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Columbus","General Coordinates Used","(BYOB) (Closed Sun. - see also Phenix City, Alabama)","",32.460976,-84.987709,"Columbus","GA","(BYOB)","Bars/Clubs",1982,"checked","",NA,NA
"Mulberry Creek","General Coordinates Used","(Military)","",32.460976,-84.987709,"Columbus","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Trailways Bus Depot ","General Coordinates Used","","",32.460976,-84.987709,"Columbus","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(by Macon bypass on I-75 N.)","",32.840695,-83.632402,"Macon","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"Landmark","General Coordinates Used","(Looks promising)","",32.840695,-83.632402,"Macon","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
"We Three Lounge ","General Coordinates Used","(Disco) (Some L)","",32.840695,-83.632402,"Macon","GA","Cruisy Area","Cruising Areas",1982,"checked","",NA,NA
