ID,Title,Year,status,lat,lon,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified,Last Modified By
837,Moonlighting,1998,General Coordinates Used,33.830296,-116.545292,"(at Desert Palms Inn) 770-8833 6pm-2am, til 6am Th-Sun",,Palm Springs,CA,,Bookstores & Retail Shops,checked,,Deserts Palm Inn is located at 67-580 E. Palm Canyon Dr.,,7/21/2024 1:16pm,Taylor Marks
852,Palm Springs Confidential Connection,1998,General Coordinates Used,33.830296,-116.545292,"322-9200 Meet hot local guys! Record, listen, respond to free ads. Use code 9966",,Palm Springs,CA,,Men's Services,checked,,,,7/21/2024 1:16pm,Taylor Marks
838,The Bottom Line,1998,General Coordinates Used,33.830296,-116.545292,323-0552,,Palm Springs,CA,,Publications,checked,,,,7/21/2024 1:16pm,Taylor Marks
866,Pasadena Confidential Connection,1998,General Coordinates Used,34.147785,-118.144515,"576-0090 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966",,Pasadena,CA,,Men's Services,checked,,,,7/21/2024 1:16pm,Taylor Marks
867,Oceanview Farms,1998,General Coordinates Used,37.255164,-122.383015,879-0698/(800) 642-9438 located on working horse breeding farm,,Pescadero,CA,"(MW),(NS)",Accommodations,checked,,,,7/22/2024 8:30am,Taylor Marks
869,Rancho Cicada Retreat,1998,Found,38.555323,-120.831689,"245-4841 riverside retreat, campsites, tents & cabins",,Placerville,CA,"(M),(SW),(N)",Accommodations,checked,,,,7/22/2024 8:14am,Taylor Marks
871,Gay/Lesbian Community Center Hotline,1998,General Coordinates Used,34.060271,-117.758368,882-4488 6:30pm-10pm,,Pomona,CA,,Info Lines & Services,checked,,,,7/21/2024 1:17pm,Taylor Marks
876,The Caritas B&B Network,1998,General Coordinates Used,36.065143,-119.016434,(800) CARITAS (227-4827) / (312) 857-0801 (OUTSIDE US) see ad in center National section,,Porterville,CA,,Accommodations,checked,,,,7/21/2024 6:42pm,Taylor Marks
878,Park along the river,1998,Found,40.174536,-122.229586,early evenings,,Red Bluff,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 1:17pm,Taylor Marks
877,The Dog Island Park,1998,Found,40.183737,-122.239013,days,,Red Bluff,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 1:17pm,Taylor Marks
881,Clear Creek Rd. ,1998,Found,40.504246,-122.416688,"5.3 mi. W. of Hwy. 273 nude beach, summers",,Redding,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 1:18pm,Taylor Marks
882,Lake Redding Park,1998,Found,40.595133,-122.400309,nr. boatramp,,Redding,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 1:18pm,Taylor Marks
883,South Bay Lesbian/Gay Community Organization,1998,General Coordinates Used,33.849182,-118.388408,"(310) 379-2850 support/education for Manhattan, Hermosa & Redondo Beaches, Torrance, Palos Verdes, El Segundo",,Redondo Beach,CA,,Info Lines & Services,checked,,,,7/21/2024 1:18pm,Taylor Marks
891,Bull Creek Rd,1998,Found,38.770026,-120.433332,off Hwy. 50 trail along river,,Riverton,CA,(AYOR),Cruisy Areas,checked,,,,7/22/2024 8:31am,Taylor Marks
892,Community Real Estate Referrals,1998,General Coordinates Used,38.501858,-122.99611,"(800) 346-5592 gay realtor at your service, no rentals",,Russian River,CA,,Info Lines & Services,checked,,"Listed under ""Russian River""",,7/21/2024 1:23pm,Taylor Marks
897,Country Inns of the Russian River,1998,General Coordinates Used,38.501858,-122.99611,(800) 927- 4667 info & referrals for 6 inns,,Russian River,CA,,Accommodations,checked,,"Listed under ""Russian River""",,7/21/2024 1:25pm,Taylor Marks
899,Fern Falls,1998,Found,39.713787,-120.66633,"632-6108 waterfall, hot tub",,Russian River,CA,"(MW),(NS)",Accommodations,checked,,"Listed under ""Russian River""",,7/21/2024 1:36pm,Taylor Marks
907,Jim & Rodney's Guest Cottage,1998,General Coordinates Used,38.533234,-123.085285,869-1146 cottage close to all Russian River resorts & facilities,,Russian River,CA,,Accommodations,checked,,"Listed under ""Russian River""",,7/21/2024 1:41pm,Taylor Marks
893,R.A.M. (Redwood Association of Men),1998,General Coordinates Used,38.533234,-123.085285,"523-9925 community, networking group",,Russian River,CA,,Info Lines & Services,checked,,"Listed under ""Russian River""",,7/21/2024 1:44pm,Taylor Marks
911,Redwood Properties,1998,General Coordinates Used,38.533234,-123.085285,869-7368/(800) 939-7368 rental homes,,Russian River,CA,,Accommodations,checked,,"Listed under ""Russian River""",,7/21/2024 1:46pm,Taylor Marks
916,Tim & Tony's Treehouse,1998,General Coordinates Used,38.501858,-122.99611,"887-9531/(888) 887-9531 studio cottage, hot tub, sauna",,Russian River,CA,"(MW),(SW),(N),(NS)",Accommodations,checked,,"Listed under ""Russian River""",,7/21/2024 1:56pm,Taylor Marks
967,American River Access,1998,Found,38.565615,-121.382507,off La Rivera Dr. nr. Howe Ave. & Watt Ave. ,,Sacramento,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 1:57pm,Taylor Marks
968,Beach & levee on American River,1998,Found,38.600118,-121.484667,"at the end of N. 10th St., off Richards Blvd",,Sacramento,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 1:58pm,Taylor Marks
935,Community Real Estate Referrals,1998,General Coordinates Used,38.581572,-121.4944,"(800) 346-5592 gay realtor at your service, no rentals",,Sacramento,CA,,Info Lines & Services,checked,,,,7/21/2024 1:58pm,Taylor Marks
960,Megaphone Sacramento,1998,General Coordinates Used,38.581572,-121.4944,454-4443 Voice personals. Meet local men. Free to browse & respond to ads Use Pub 555,,Sacramento,CA,,Men's Services,checked,,,,7/21/2024 1:58pm,Taylor Marks
953,MGW (Mom Guess What),1998,General Coordinates Used,38.581572,-121.4944,441-6397,,Sacramento,CA,,Publications,checked,,,,7/21/2024 1:59pm,Taylor Marks
954,Outword,1998,General Coordinates Used,38.581572,-121.4944,329-9280,,Sacramento,CA,,Publications,checked,,,,7/21/2024 2:00pm,Taylor Marks
969,Paradise Beach ,1998,Found,38.58126,-121.423108,on American River,,Sacramento,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 2:00pm,Taylor Marks
961,Sacramento Confidential Connection,1998,General Coordinates Used,38.581572,-121.4944,"489-2300 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Sacramento,CA,,Men's Services,checked,,,,7/21/2024 2:00pm,Taylor Marks
959,The Gay Connection,1998,General Coordinates Used,38.581572,-121.4944,"900-505-6338 Talk and or/meet with other men from the area, at only 99¢ ",,Sacramento,CA,,Men's Services,checked,,,,7/21/2024 2:00pm,Taylor Marks
955,Travel Books Worldwide,1998,General Coordinates Used,38.581572,-121.4944,452-5200 newsletter reviewing travel books,,Sacramento,CA,,Publications,checked,,,,7/21/2024 2:03pm,Taylor Marks
948,Triangle Cafe,1998,General Coordinates Used,38.581572,-121.4944,"(at the Lambda Center) 442-0185 8pm-midnight Fri, drug/alcohol-free",,Sacramento,CA,"(MW),(E)",Cafes,checked,,,,7/21/2024 2:07pm,Taylor Marks
970,Vine St.,1998,Found,38.597352,-121.48292,btwn. N. 10th & Richards Blvd. by car only,,Sacramento,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 2:03pm,Taylor Marks
973,AA Gay/Lesbian ,1998,General Coordinates Used,34.108345,-117.289765,"825-4700 numerous mtgs for Inland Empire, call for times",,San Bernardino,CA,,Info Lines & Services,checked,,,,7/21/2024 2:07pm,Taylor Marks
975,Project Teen,1998,General Coordinates Used,34.108345,-117.289765,"335-2005 7:20pm Tue, support group for lesbigay teens",,San Bernardino,CA,,Info Lines & Services,checked,,,,7/21/2024 2:07pm,Taylor Marks
977,San Bernadino Confidential Connection,1998,General Coordinates Used,34.108345,-117.289765,"784-4000 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966",,San Bernardino,CA,,Men's Services,checked,,,,7/21/2024 2:08pm,Taylor Marks
979,San Onofre Beach State Park ,1998,Found,33.372808,-117.565601,at N. end of Camp Pendleton,,San Clemente,CA,(AYOR),Cruisy Areas,checked,,,,7/21/2024 2:09pm,Taylor Marks
1026,Cafe Roma,1998,Found,32.87972,-117.236195,"#76, La Jolla 450-2141 7am-midnight",UCSD Price Center ,San Diego,CA,,Cafes,checked,,,,7/21/2024 2:14pm,Taylor Marks
981,Community Real Estate Referrals,1998,General Coordinates Used,32.715738,-117.161084,"(800) 346-5592 gay realtor at your service, no rentals",,San Diego,CA,,Info Lines & Services,checked,,,,7/21/2024 2:14pm,Taylor Marks
982,Gay/Lesbian Info Line,1998,General Coordinates Used,32.715738,-117.161084,294-4636 24hrs,,San Diego,CA,,Info Lines & Services,checked,,,,7/21/2024 2:14pm,Taylor Marks
983,GMSD (Girth & Mirth San Diego),1998,General Coordinates Used,32.715738,-117.161084,"685-8822 3rd Sat, social org for heavy set men & their admirers, call for location",,San Diego,CA,,Info Lines & Services,checked,,,,7/21/2024 2:15pm,Taylor Marks
1077,Megaphone San Diego,1998,General Coordinates Used,32.715738,-117.161084,530-9000 Voice personals. Meet local men. Free to browse and respond to ads. Use Pub. 555.,,San Diego,CA,,Men's Services,checked,,,,7/21/2024 2:19pm,Taylor Marks
985,SAGE of California,1998,General Coordinates Used,32.740978,-117.249975,"282-1395 social 1st Wed, seniors' social group",,San Diego,CA,,Info Lines & Services,checked,,,,7/21/2024 2:21pm,Taylor Marks
1078,San Diego Confidential Connection,1998,General Coordinates Used,32.740978,-117.249975,"692-4444 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,San Diego,CA,,Men's Services,checked,,,,7/21/2024 2:22pm,Taylor Marks
1051,The Art of Travel,1998,Found,32.724871,-117.160565,294-3598/(888) 294-3598 ,,San Diego,CA,(TA),Travel Agents,checked,,,,7/21/2024 2:24pm,Taylor Marks
990,The Caritas B&B Network ,1998,General Coordinates Used,32.740978,-117.249975,(800) CARITAS (227-4827)/(312) 857-0801 (outside US) see ad in center National section,,San Diego,CA,,Accommodations,checked,,,,7/21/2024 2:24pm,Taylor Marks
1076,The Gay Connection,1998,General Coordinates Used,32.740978,-117.249975,"(900) 505-6338 talk and/or meet with other men from the area, at only .99 per minute ",,San Diego,CA,,Men's Services,checked,,,,7/21/2024 2:24pm,Taylor Marks
1042,Torrey Pines Beach State Park ('Blacks Beach'),1998,Found,32.933677,-117.260678,popular nude beach,,San Diego,CA,,Entertainment & Recreation,checked,,,,7/21/2024 2:25pm,Taylor Marks
986,Turn Key Real Estate,1998,Found,32.877923,-117.210079,299-DEAN,,San Diego,CA,,Info Lines & Services,checked,,,,7/21/2024 2:40pm,Taylor Marks
1064,Yachad,1998,Found,32.734729,-117.160918,"PO Boc 3457, 92163 492-8616 Jewish lesbian/gay/bisexual social group",,San Diego,CA,,Spiritual Groups,checked,,,,7/21/2024 2:42pm,Taylor Marks
1098,AA Gay/Lesbian,1998,General Coordinates Used,37.77493,-122.419415,621-1326,,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 2:49pm,Taylor Marks
1238,Acento Travel,1998,General Coordinates Used,37.77493,-122.419415,864-1630,,San Francisco,CA,,Travel Agents,checked,,"Listed under ""S.F.-Castro & Noe Valley""",,7/21/2024 2:52pm,Taylor Marks
1127,Anything That Moves ,1998,General Coordinates Used,37.77493,-122.419415,626-5069 'the bisexual magazine with heart',,San Francisco,CA,,Publications,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 2:54pm,Taylor Marks
1128,BAR (Bay Area Reporter) ,1998,General Coordinates Used,37.77493,-122.419415,861-5019,,San Francisco,CA,,Publications,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 2:55pm,Taylor Marks
1139,Bay Area Pagan Assemblies,1998,Found,37.419393,-122.112273,(408) 559-4242,,San Francisco,CA,,Spiritual Groups,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:02pm,Taylor Marks
1112,Bed and Breakfast California ,1998,General Coordinates Used,37.77493,-122.419415,696-1690 reservation service,,San Francisco,CA,(TA),Accommodations,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:07pm,Taylor Marks
1129,Big Ad,1998,General Coordinates Used,37.77493,-122.419415,626-6350 national publication for big men,,San Francisco,CA,,Publications,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:09pm,Taylor Marks
1118,Black Sand Beach ,1998,Found,40.415874,-124.398625,off Lookout Rd Sausalito popular nude beach,,San Francisco,CA,,Entertainment & Recreation,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:10pm,Taylor Marks
1260,Black Stallion Inn,1998,Found,37.758749,-122.434549,(see castro section) 863-0131,,San Francisco,CA,"(MO),(L)",Accommodations,checked,,"Listed under ""S.F.-South of Market""",,7/21/2024 3:12pm,Taylor Marks
1287,Boulevard,1998,Found,37.79327,-122.392868,Mission St 543-6084,,San Francisco,CA,,Restaurants,checked,,"Listed under ""S.F.-South of Market""",,7/21/2024 3:12pm,Taylor Marks
1101,Cafe Chats,1998,General Coordinates Used,37.77493,-122.419415,431-2228 informal chats at local cafes for young queer men (25 & under),,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:15pm,Taylor Marks
1465,Cafe Corbus,1998,Found,37.777249,-122.422384,(at Muscle System gym) coffee bar & snacks,,San Francisco,CA,,Cafes,checked,,"Listed under ""S.F.-Haight, Fillmore & West""",,7/21/2024 3:18pm,Taylor Marks
1443,Carl Street Unicorn House,1998,Found,37.765335,-122.452441 ,"753-5194 1895 Victorian house, shared baths",,San Francisco,CA,"(NS),(GF)",Accommodations,checked,,"Listed under ""S.F.-Haight, Fillmore & West""",,7/21/2024 3:20pm,Taylor Marks
1150,Community Real Estate Referrals,1998,General Coordinates Used,37.77493,-122.419415,"(800) 346-5592 gay realtor at your service, no rentals",,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:22pm,Taylor Marks
1211,Community Real Estate Referrals,1998,General Coordinates Used,37.77493,-122.419415,"(800)346-6692 gay realtor at your service, no rentals",,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Castro & Noe Valley""",,7/21/2024 3:22pm,Taylor Marks
1352,Community Real Estate Referrals ,1998,General Coordinates Used,37.77493,-122.419415,"(800) 346-5592, gay realtor at your service, no rentals",,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Downtown & North Beach""",,7/21/2024 3:22pm,Taylor Marks
1120,Cruisin' the Castro ,1998,Found,37.762816,-122.435477,550-8110 guided walking tour of the Castro,,San Francisco,CA,(TA),Entertainment & Recreation,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:24pm,Taylor Marks
1130,Cuir Underground,1998,General Coordinates Used,37.77493,-122.419415,"487-7622 pansexual S/M magazine for Northern California, free in Bay Area, e-mail: cuirpaper@aol.com, $3/issue, $ 18/yr",,San Francisco,CA,,Publications,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:36pm,Taylor Marks
1360,Dakota Hotel,1998,Found,37.788031,-122.411972,"931-7475, nr. Union Square",,San Francisco,CA,(GF),Accommodations,checked,,"Listed under ""S.F.-Downtown & North Beach""",,7/21/2024 3:37pm,Taylor Marks
1138,Damron Atlas World Travel ,1998,General Coordinates Used,37.77493,-122.419415,(888 ) 907-9771 full-service gay-run agency,,San Francisco,CA,(TA),Travel Agents,checked,,"Listed under ""S.F.-Overview""",,10/5/2024 4:10pm,Amanda Regan
1240,Doin' It Right Tours & Travel,1998,General Coordinates Used,37.77493,-122.419415,"PO Box 192212, 94119-2212 Gay Travel Club meets 1st Wed, 621-3576 and 800-936-3646",,San Francisco,CA,(TA),Travel Agents,checked,,"Listed under ""S.F.-Castro & Noe Valley""",,7/21/2024 3:40pm,Taylor Marks
1314,Folsom St.,1998,Found,37.779411,-122.404576,btwn. 5th & 6th late,,San Francisco,CA,(AYOR),Cruisy Areas,checked,,"Listed under ""S.F.-South of Market""",,7/21/2024 3:40pm,Taylor Marks
1103,Gay/Lesbian Sierrans,1998,General Coordinates Used,37.77493,-122.419415,281-5666 outdoor group,,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:43pm,Taylor Marks
1473,Greens,1998,Found,37.806662,-122.432106,"Fort Mason 771-6222 dinner, Sun brunch, clsd Mon, gourmet prix fixe vegetarian",,San Francisco,CA,,Restaurants,checked,,"Listed under ""S.F.-Haight, Fillmore & West""",,7/21/2024 3:43pm,Taylor Marks
1369,Hyde Park Suites,1998,General Coordinates Used,37.77493,-122.419415,"771-0200/(800) 227-3608, kitchens, gym, sundeck",,San Francisco,CA,"(GF),(TA)",Accommodations,checked,,"Listed under ""S.F.-Downtown & North Beach""",,7/21/2024 3:45pm,Taylor Marks
1131,Hype,1998,General Coordinates Used,37.77493,-122.419415,202-0898/(888) 497-3634 club listings & dirt-dishing columns,,San Francisco,CA,,Publications,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:47pm,Taylor Marks
1482,Land's End,1998,General Coordinates Used,37.77493,-122.419415,inquire locally,,San Francisco,CA,(AYOR),Cruisy Areas,checked,,"Listed under ""S.F.-Haight, Fillmore & West""",,7/21/2024 3:48pm,Taylor Marks
1104,Lavendar Line ,1998,General Coordinates Used,37.77493,-122.419415,"(510) 841-6224 10am-10pm Mon-Fri, info, referrals, rap line",,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:50pm,Taylor Marks
1318,Leland Hotel,1998,General Coordinates Used,37.77493,-122.419415,"Kitchens; also 'Stardust Cafe', 441-5141/(800) 258-4458",,San Francisco,CA,"(MW),(F),(TA)",Accommodations,checked,,"Listed under ""S.F.-Polk Street Area""",,7/21/2024 3:53pm,Taylor Marks
1162,Lemon Tree Homestays ,1998,General Coordinates Used,37.77493,-122.419415,861-4045 European-style B&B,,San Francisco,CA,"(M),(NS)",Accommodations,checked,,"Listed under ""S.F.-Castro & Noe Valley""",,7/21/2024 3:56pm,Taylor Marks
1105,LGBA (Lesbian/Gay/Bisexual Alliance) ,1998,Found,37.722485,-122.478519,"#M-100-A, 1650 Holloway Ave, 94132 338-1952",SFSU Student Center ,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 3:58pm,Taylor Marks
1106,LINKS,1998,General Coordinates Used,37.77493,-122.419415,703-7159 queer & pansexual S/M play parties 8- calendar,,San Francisco,CA,(TG),Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 4:01pm,Taylor Marks
1148,Magaphone San Francisco,1998,General Coordinates Used,37.77493,-122.419415,781-MEGA Voice-personals. Meet local men. Free to browse & respond to ads. Use Pub. 555,,San Francisco,CA,,Men's Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 4:02pm,Taylor Marks
1115,Mi Casa Su Casa,1998,General Coordinates Used,37.77493,-122.419415,(510) 268-8534/(800) 215-2272 internationa home exchange network,,San Francisco,CA,(MW),Accommodations,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 4:02pm,Taylor Marks
1108,New Leaf,1998,Found,37.767184,-122.428717 ,"626-7000 9am-7pm Mon-Fri, lesbigay AA mtgs. at 15th & Market, offices at 217 Church St.",,San Francisco,CA,,Info Lines & Services,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 4:27pm,Taylor Marks
1132,Oblivion Magazine ,1998,General Coordinates Used,37.77493,-122.419415,554-0565 extensive listings for clubs & entertainment,,San Francisco,CA,,Publications,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 4:28pm,Taylor Marks
1133,Odyssey Magazine ,1998,General Coordinates Used,37.77493,-122.419415,621-6514/(888) 945-8777 dish on SFs club scene,,San Francisco,CA,,Publications,checked,,"Listed under ""S.F.-Overview""",,7/21/2024 4:28pm,Taylor Marks
