ID2,title,streetaddress,unclear_address,description,city,state,amenityfeatures,type,unclear type or question,notes,Year,Last Modified
1464,Island Grove Bar,,checked,(AYOR),Greeley,CO,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1468,Mineral Palace Park,,checked,(AYOR),Pueblo,CO,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1469,Elk River Estates,,checked,"879-7556 B&B, nr. hiking, skiing & natural hot springs",Steamboat Springs,CO,"(GF),(F)",Accommodations,,,1995,4/25/2023 9:22pm
1472,Silver Zephyr,,checked,"(at Silverado II) 726-8732 5pm-10pm, full bar",Winter Park,CO,(WC),Restaurants & Cafes,,,1995,4/28/2023 10:35am
1473,Caritas B&B Network,,checked,(312)857-0801,Woodland Park,CO,,Accommodations,,,1995,4/25/2023 9:22pm
1475,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Bridgeport,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1478,Gay/Lesbian Helpline,,checked,"354-5170, 24hr answering service",Danbury,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1486,Hammonasset State Beach,,checked,(AYOR),Hammonasset,CT,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1487,AA Gay/Lesbian,,checked,daily at Gay/Lesbian Community Center,Hartford,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1488,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Hartford,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1490,Gay/Lesbian Guide Line,,checked,"327-0767 support, info, referrals, 7pm-10pm Tues & Th",Hartford,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1505,Hubbard Park,,checked,(AYOR),Meriden,CT,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1509,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",New Haven,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1519,New London People's Forum Affirming Lesbian/Gay & Bisexual Identity,,checked,"443-8855, 7:30pm Wed, social support group",New London,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1522,Gay Men's Group of Fairfield County,,checked,"(at Triangle Ctr.) 846-4905 7:30pm, 3rd Tues, social/support",Norwalk,CT,,Info Lines & Services,,,1995,4/28/2023 10:35am
1527,Frog Rock,,checked,(AYOR),Pomfret,CT,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1530,Gay/Lesbian Guide Line,,checked,"327-0767, 7pm-10pm Tues & Th, statewide counseling & referrals",Stamford,CT,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1531,Cove Island Beach,,checked,,Stamford,CT,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1535,Lakewood Ponds,,checked,,Waterbury,CT,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1541,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Bethany Beach,DE,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1543,Community Real Estate Referrals,,checked,"(800346-5592, gay realtor at your service",Dover,DE,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1546,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Rehoboth Beach,DE,,Info Lines & Services,,,1995,4/28/2023 10:46am
1563,Cape Henlopen State Park Beach,,checked,,Rehoboth Beach,DE,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1566,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Wilmington,DE,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1576,AA Gay/Lesbian,,checked,797-3580 (substance abuse info line #) also see listing in The Washington Blade,Washington,DC,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1578,Asians & Friends,,checked,387-2742,Washington,DC,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1579,BiCentrist Alliance,,checked,828-3065 national bisexual organization,Washington,DC,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1580,Black & White Men Together,,checked,546-3341 active multiracial/ multicultural social org.,Washington,DC,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1581,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Washington,DC,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1583,Gay/Lesbian Switchboard,,checked,"628-4667/ 628-4669 (TDD) 7:30pm-10:30pm, peer counseling & referrals",Washington,DC,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1582,Gay/Lesbian Hotline,,checked,"(Whitman Walker Clinic) 833-3234, 7pm-11pm, crisis counseling & referrals",Washington,DC,,Info Lines & Services,,,1995,4/28/2023 10:35am
1584,Hola Gay,,checked,"332-2192, 7pm-11pm, hotline (en espanol)",Washington,DC,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1586,Lesbian/Gay Youth Helpline,,checked,"(at Sexual Minority Youth Assistance League) 546-5911, 7pm-10pm Mon-Fri, for youth 14-21",Washington,DC,,Info Lines & Services,,,1995,4/28/2023 10:35am
1600,"Annex, The",,checked,(upstairs at Badlands) 296-0505 9pm-5am Fri-Sat,Washington,DC,"(*),(S),(V)",Bars,,,1995,4/28/2023 10:35am
1601,Bachelors Mill,,checked,"(downstairs in Back Door Pub) 544-1913 8pm-2am, til 5am Fri-Sat",Washington,DC,"(MW),D,(MRC-AF),(S),(WC)",Bars,,,1995,4/28/2023 10:35am
1668,Dupont Circle,,checked,,Washington,DC,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1669,Community Real Estate Referral,,checked,(800)346-5592 gay realtor at your service,Boca Raton,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1673,Spanish River Park,,checked,(AYOR),Boca Raton,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1675,Coquina Beach,,checked,,Bradenton,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1676,Jetty Park & Beach,,checked,"(days, AYOR)",Cape Canaveral,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1677,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Clearwater,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1678,Gay/Lesbian Referral Service of Pinellas County,,checked,"586-4297, 7pm-11pm",Clearwater,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1680,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Cocoa Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1688,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Daytona Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1704,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Ft. Lauderdale,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1753,Rainbow Adventures,,checked,(800)881-4814 lesbigay sailing charters,Ft. Lauderdale,FL,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1760,Jaybirds Toybox,,checked,(at Copa bar) 791-8655,Ft. Lauderdale,FL,,Erotica,,,1995,4/28/2023 10:35am
1763,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service ,Ft. Myers,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1764,Lambda Drummers (Gay AA),,checked,"332-2272 ext. 441, 8:15pm Sat & Tues, 6pm Sun men's group",Ft. Myers,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1772,Support Line,,checked,monthly newsletter,Ft. Myers,FL,,Publications,,,1995,4/25/2023 9:22pm
1774,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Gainesville,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1775,Gay AA,,checked,"332-0700, 8pm Sun",Gainesville,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1776,Gay Switchboard,,checked,"332-0700, 24hrs, info & referrals, volunteers 6pm-11pm",Gainesville,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1778,Ambush Room,,checked,(at Melody Club) 376-3772 4pm-2am,Gainesville,FL,"(*),D,(CW)",Bars,,,1995,4/28/2023 10:36am
1781,Newnan's Lake,,checked,(AYOR),Gainesville,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1782,Park at NE 16th Ave/Main St.,,checked,(days),Gainesville,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1784,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Hollywood,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1788,Young Circle,,checked,(AYOR),Hollywood,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1789,Caritas B&B Network,,checked,(312)857-0801,Inverness,FL,,Accommodations,,,1995,4/25/2023 9:22pm
1790,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Jacksonville,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1791,Lesbian/Gay Community Assoc.,,checked,396-8044 touchtone community database for NE Florida,Jacksonville,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1802,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Jacksonville Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1805,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Key West,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1807,Helpline,,checked,296-4357 gay-friendly general crisis assistance & referrals,Key West,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1888,Clione,,checked,296-1433 topsail schooner,Key West,FL,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1893,Starbuck Sailing Tour,,checked,296-7134 variety of cruises,Key West,FL,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
1899,Duval St.,,checked,(Queens for days!),Key West,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1900,Fleming St.,,checked,(Queens for nights!),Key West,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1901,Ft. Zachary Taylor Beach,,checked,,Key West,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1908,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Madeira Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1912,Canova Beach,,checked,"(Nights, AYOR)",Melbourne,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
1913,Melbourne Harbor Marina,,checked,(AYOR),Melbourne,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/28/2023 9:35am
1915,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Miami,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1916,"Gay Connection, The",,checked,(900) 287-MEET talk and/or meet with other men from the area at only 99 cents per minutes,Miami,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1917,Gay/Lesbian Community Hotline of Greater Miami,,checked,759-3661,Miami,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1943,Bearcut Beach,,checked,,Miami,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1944,Biscayne Blvd.,,checked,"""Hitchhikers""",Miami,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1945,Matheson Hammock Beach,,checked,on Old Cutler Rd.,Miami,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
1946,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Miami Beach/South Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1947,South Beach Central,,checked,(800)538-3616 info & accommodation service,Miami Beach/South Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1951,Colours: Miami Beach,,checked,532-9341/ (800)934-5622,Miami Beach/South Beach,FL,"(MW),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
1959,Normandy South,,checked,674-1197 guesthouse,Miami Beach/South Beach,FL,"MO,(SW),(N),(IGTA)",Accommodations,,,1995,4/25/2023 9:22pm
1994,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Naples,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
1995,Gay AA,,checked,"566-8750, 8pm Tues & Th",Naples,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2000,Community Real Estate Referrals,,checked,(800)345-5592 gay realtor at your service,New Smyrna Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2002,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Orlando,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2003,"Gay Connection, The",,checked,"(900)38-MATCH talk to and/or meet with other men from the area, at only 99 cents per minute",Orlando,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2005,Gay/Lesbian Community Services,,checked,"843-4297 touchtone helpline 24hrs, extensive referrals",Orlando,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2015,City Lights Cabaret,,checked,(at The Complex) 422-6826 noon-2am,Orlando,FL,"(*),(MW),D,(S)",Bars,,,1995,4/28/2023 10:36am
2022,Loading Dock,,checked,(at The Complex) 857-1609 noon-2am,Orlando,FL,(*),Bars,,,1995,4/28/2023 10:36am
2023,Orlando Eagle,,checked,(at The Complex) 843-6334 4pm-2am,Orlando,FL,(L),Bars,,,1995,4/28/2023 10:36am
2025,Power House Disco,,checked,(at Parliament House) 425-7571 8pm-2am,Orlando,FL,"(*),D,(E),(YC)",Bars,,,1995,4/28/2023 10:36am
2027,Stable,,checked,(at Parliament House) 425-7571 6pm-2am,Orlando,FL,(CW),Bars,,,1995,4/28/2023 10:37am
2029,New Image Fitness Center,,checked,(at The Complex) 420-9890 24hrs,Orlando,FL,"MO,(PC)",Gyms & Health Clubs,,,1995,4/28/2023 10:37am
2032,Blue Parrot Art Deco Shop,,checked,"(at Parliament House) 425-7571, 10pm-2am",Orlando,FL,,Bookstores/Retail Shops,,,1995,4/28/2023 10:37am
2037,Midnight News,,checked,(at Parliament House) 425-7571,Orlando,FL,,Erotica,,,1995,4/28/2023 10:37am
2045,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Pensacola,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2051,Beach on Santa Rosa Island Ft. Picken's Beach,,checked,(AYOR),Pensacola,FL,"Cruisy Area,(N),(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2054,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service",Sarasota,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2063,North Lido Beach,,checked,(AYOR),Sarasota,FL,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2065,For Your Pleasure,,checked,263-5970 rental properties,Seaview,FL,(MW),Accommodations,,,1995,4/25/2023 9:22pm
2066,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,St Petersburg,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2067,Gay Information Line (The Line),,checked,"586-4297 info & referrals, 7pm-11pm",St Petersburg,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2081,Community Real Estate Referrals,,checked,(800)345-5592 gay realtor at your service,St. Petersburg Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2087,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Tampa,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2088,Gay Hotline,,checked,"229-8839, 7pm-11pm",Tampa,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2108,Playalinda Beach,,checked,,Titusville,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2109,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Venice,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2112,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,West Palm Beach,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2129,MacArthur Park Beach,,checked,,West Palm Beach,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2130,Seawall,,checked,(Summers),West Palm Beach,FL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2131,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Winter Park,FL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2132,Lesbian/Gay/Bisexual Student Union (LGBSU),,checked,"549-9368, 7pm Mon, Memorial Hall, Rm. 213",Athens,GA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2142,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Atlanta,GA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2147,Gay Helpline,,checked,"892-0661, 6pm-11pm, info & counseling",Atlanta,GA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2151,Upper Echelons,,checked,"642-1313 luxury penthouse, downtown Atlanta",Atlanta,GA,"(GF),(SW)",Accommodations,,,1995,4/25/2023 9:22pm
2206,"News, The",,checked,(at Atlanta Gay Center) 876-5372,Atlanta,GA,,Publications,,,1995,4/28/2023 10:37am
2212,Ft. Gordon PX,,checked,,Augusta,GA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2213,Lake Carroll Rec. Area,,checked,(AYOR),Carrollton,GA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2216,Broadway,,checked,(Uptown) (AYOR),Columbus,GA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/28/2023 10:37am
2219,Central Park,,checked,(AYOR),Gainesville,GA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2220,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Savannah,GA,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2224,"Monterey Square, Bull Street",,checked,(AYOR),Savannah,GA,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2225,Savannah Beach,,checked,,Savannah,GA,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2230,Paauhau Plantation House,,checked,"775-7222 B&B, cottage avil., full brkfst, tennis courts","Honokaa, Hawaii",HI,(GF),Accommodations,,,1995,4/25/2023 9:22pm
2231,Hale Kipa 'O Pele,,checked,(800)LAVAGLO plantation style B&B,"Kailua-Kona, Hawaii",HI,(MW),Accommodations,,,1995,4/25/2023 9:22pm
2233,Kahaluu Beach Park,,checked,(AYOR),"Kailua-Kona, Hawaii",HI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2242,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service","Hanalei, Kauai",HI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2244,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service","Kalaheo, Kauai",HI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2250,Kalihiwai Jungle Home,,checked,"828-1626 spectacular views, lush tropical setting, walking distance to beaches","Kilauea, Kauai",HI,"(N),(WC)",Accommodations,,,1995,4/25/2023 9:22pm
2252,Halfway to Hana House,,checked,572-1176 priv. studio w/ ocean view,"Haiku, Maui",HI,,,checked,No type listed.,1995,4/25/2023 9:22pm
2254,Hana Alil Holidays,,checked,248-7742/ (800)548-0478 accommodations reservations,"Hana, Maui",HI,(GF),Accommodations,,,1995,4/25/2023 9:22pm
2261,Kalama Park,,checked,(AYOR),"Kihei, Maui",HI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2262,Camp Kula,,checked,878-2528 HIV+ guests welcome,"Kula, Maui",HI,"(*),(MW)",Accommodations,,,1995,4/25/2023 9:22pm
2263,AA Gay/Lesbian,,checked,"244-9673 (AA#), 572-4818 Don or Doug, 8pm Wed, 7:30am Sun","Lahaina, Maui",HI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2265,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,"Lahaina, Maui",HI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2267,Skin Deep Tattoo,,checked,call for new location 661-8531,"Lahaina, Maui",HI,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2271,Personal Maui,,checked,572-1589/ (800) DAN-KEEN guide for tours of the hidden Maui,"Makawao, Maui",HI,,Travel/Tour Operators,,,1995,4/25/2023 9:22pm
2272,Makena nude beach,,checked,,"Makena, Maui",HI,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2279,Community Real Estate Referrals,,checked,"(800)346-5592, gay realtor at your service","Honolulu, Oahu",HI,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2305,Douglas Simonson Studio,,checked,737-6275 call for appt.,"Honolulu, Oahu",HI,,Bookstores/Retail Shops,,,1995,4/25/2023 9:22pm
2324,Kailua Beach Park,,checked,(AYOR),"Kailua, Oahu",HI,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2325,Kona Market Place,,checked,,"Kailua, Oahu",HI,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2338,Snake River Falls,,checked,(AYOR),Idaho Falls,ID,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2337,"Riverside Dr. & ""The Loop""",,checked,(opposite hospital),Idaho Falls,ID,Cruisy Area,Cruising Areas,,,1995,4/28/2023 10:37am
2339,Hot Pools,,checked,(mixed crowd),Lava Hot Springs,ID,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2344,Cedar St. Bridge,,checked,(AYOR),Sand Point,ID,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2343,Ross Park,,checked,(AYOR),Pocatello,ID,"Cruisy Area,(AYOR)",Cruising Areas,,,1995,4/25/2023 9:22pm
2355,Shabonna Woods & Sandridge Forest Preserves,,checked,,Calumet City,IL,Cruisy Area,Cruising Areas,,,1995,4/25/2023 9:22pm
2356,Gay/Lesbian/Bisexual & Friends,,checked,(at S.I.U.) 453-5151,Carbondale,IL,,Info Lines & Services,,,1995,4/28/2023 10:37am
2359,Community Real Estate Referrals,,checked,(800)346-5592 gay realtor at your service,Champaign/Urbana,IL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
2360,Lesbian/Gay Switchboard,,checked,"384-8040, 8pm-10pm Mon-Fri",Champaign/Urbana,IL,,Info Lines & Services,,,1995,4/25/2023 9:22pm
