"Year","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
1989,"General Coordinates Used","behind Greyhound Depot","",32.792,-115.563051,"El Centro","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Heritage Section) 1st & 'C' Sts.","",33.123954,-117.083381,"Escondido","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.802071,-124.163673,"Eureka","CA","(D),(L),(PT),(W),(WE),(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","Nights","",40.802071,-124.163673,"Eureka","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",40.777042,-124.144658,"Eureka","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","21 mi. N. of Eureka 'BA' beach 7/10 mi. N. of park entrance","",41.058433,-124.149553,"Eureka","CA","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Cruisy) Shopping Cntr. nr. Travis A.F.B. main gate","",38.249196,-122.040515,"Fairfield","CA","Cruisy Area","Book Store,Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",38.249196,-122.040515,"Fairfield","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",38.249196,-122.040515,"Fairfield","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy) ","",34.07054,-117.475425,"Fontana","CA","Cruisy Area","Cruising Areas,Erotic Shop,Book Store","Valley Blvd. nr. Cherry",NA,NA,NA,NA
1989,"Found","","",37.556629,-122.09406,"Fremont","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","1st & Clinton","",36.771684,-119.773827,"Fresno","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",36.755454,-119.823977,"Fresno","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Corner of Olive & Wishon)","",36.757671,-119.801037,"Fresno","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",36.872167,-119.78603,"Fresno","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","PA Bldg. 2nf floor","",33.884159,-117.884093,"Fullerton","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","on US 101 (both N. & S.) ","",34.473356,-120.229478,"Gaviota State Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","R.R. bridge","",34.473356,-120.229478,"Gaviota State Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","showers","",34.473356,-120.229478,"Gaviota State Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","4 1/2 mi. W. on Hwy 74","",33.781393,-117.056477,"Hemet","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","on I-280- just N. of Bunker Hill exit","",37.574103,-122.379416,"Hillsborough","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","S. on I-280","",37.574103,-122.379416,"Hillsborough","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",33.974311,-118.205635,"Huntington Park","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",33.720577,-116.215562,"Indio","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","just S. of","",33.510027,-117.752554,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","on Coast Hwy from Broadway to Bluebird Canyon Rd.","",33.537491,-117.779477,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",33.531155,-117.775497,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Disco) (See Costa Mesa)","",33.542719,-117.785357,"Laguna Beach","CA","(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","","",33.531573,-117.774944,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","N. of Laguna Royal - S. Laguna ('Screech Beach') (Hot)","",33.542719,-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",33.610189,-117.707538,"Laguna Hills","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(916) 544-4281","P.O. Box 4206,95729",39.096849,-120.032351,"Lake Tahoe","CA","(M),(H)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","(916) 577-6073","P.O. Box 11194, Tahoe Paradise 95708",39.096849,-120.032351,"Lake Tahoe","CA","(H),(IGTA)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","Starts at Lincoln Park (Ocean & Pacific) (Very AYOR)","",33.77005,-118.193739,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Palos Verdes Peninsula- steps nr. church (Very AYOR)","",33.742537,-118.379188,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","FA 4 (2nd & 4th floors)","",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","SC 1 (2nd & 4th floor), ","",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","SB 1 (2nd floor)","",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Very AYOR)","",33.762188,-118.164749,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Very AYOR)","",33.762188,-118.164749,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 15037, 90815","",33.77005,-118.193739,"Long Beach","CA","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(213) 432-7719","P.O. Box 228, 90801",33.770514,-118.187732,"Long Beach","CA","","Community Center/Support Group","",NA,NA,NA,NA
1989,"Found","& parking lot (Very AYOR)","",33.754667,-118.139058,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 4687, 90804",33.780665,-118.150303,"Long Beach","CA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","(Very AYOR)","",33.767906,-118.130489,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","at 7th & Park Ave.","",33.774956,-118.135192,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 15424, 91605","",34.208195,-118.398784,"Los Angeles","CA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","","",34.04733,-118.250001,"Los Angeles","CA","Cruisy Area","Cruising Areas,Hotel,Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.052234,-118.243685,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.075171,-118.377355,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","King Hall (basement) & Fine Arts Bldg. (3rd floor)","",34.067828,-118.165848,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Some YC, Latins) (Tue. & Fri.*) (Enter from 6655 Santa Monica)","",34.091535,-118.335191,"Los Angeles","CA","(YC),(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication) (213) 874-4838","P.O. Box 1586, Hollywood 90078",34.099391,-118.331063,"Los Angeles","CA","","Publication","",NA,NA,NA,NA
1989,"Found","","",34.095772,-118.334734,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.160598,-118.502818,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Parking lot by nursery ","",34.072012,-118.36037,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(213) 462-8130","",34.052234,-118.243685,"Los Angeles","CA","","Hotline","",NA,NA,NA,NA
1989,"Found","","",34.132802,-118.280499,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Very AYOR)","",34.143926,-118.289369,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Walking, hitch-hiking or by car, from Highlands to Vermont ","",34.101546,-118.340257,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","DaVinci Hall - dwnstrs. ","",34.086507,-118.292767,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.168273,-118.338889,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Hustlers)","",34.066437,-118.220391,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Adult films & videos distributor) (818) 909-9355","",34.052234,-118.243685,"Los Angeles","CA","","Erotic Shop","",NA,NA,NA,NA
1989,"Found","","",34.187252,-118.53397,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 93715, LA 90093","",34.1,-118.33,"Los Angeles","CA","","Religious Institution","",NA,NA,NA,NA
1989,"General Coordinates Used","(Days)","",34.055246,-118.383734,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(213) 655-5944","",34.052234,-118.243685,"Los Angeles","CA","","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","anywhere and everywhere in W. Hollywood!","",34.090711,-118.337459,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.171857,-118.473876,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Hitch-hikers W. of Highland","",34.080667,-118.413141,"Los Angeles","CA","Cruisy Area","Cruising Areas","Hollywood",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.09817,-118.286531,"Los Angeles","CA","Cruisy Area","Cruising Areas,Theatre","",NA,NA,NA,NA
1989,"General Coordinates Used","btw. Santa Monica & Romaine","",34.089721,-118.370293,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.191931,-118.400874,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Parking lot)","",33.993258,-118.480598,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","nr. airport","",33.953747,-118.412621,"Los Angeles","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Days)","",37.234709,-121.972874,"Los Gatos","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",39.146766,-121.588173,"Marysville","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",39.14156,-121.604105,"Marysville","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",39.306014,-123.797836,"Mendocino","CA","(M),(H)","Hotel","Lansing & Ukiah Sts.",NA,NA,NA,NA
1989,"Found","(209) 578-3694","",33.596891,-117.658156,"Mission Viejo","CA","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","S. Campus Science Math Bldg. (3rd floor)","",33.553689,-117.66631,"Mission Viejo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Fine Arts Bldg. (1st floor)","",33.552424,-117.666322,"Mission Viejo","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",36.600238,-121.894676,"Monterey","CA","","Book Store","",NA,NA,NA,NA
1989,"Found","'BA' Beach N. end 9.3 mi. S. of Rio Rd. (Carmel) on Hwy 1","",36.422101,-121.914599,"Monterey","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy)","",36.595884,-121.861623,"Monterey","CA","","Theatre,Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Nights)","",36.602037,-121.889784,"Monterey","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","along Embarcadero to southern boat launch (Late)","",35.369419,-120.86768,"Morro Bay","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Dunes behind","",35.365945,-120.849992,"Morro Bay","CA","Cruisy Area,(WE)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","654-8411","",37.804351,122.271164,"Oakland","CA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"General Coordinates Used","248-0446","",37.804351,122.271164,"Oakland","CA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","(Avoid nights)","",37.801239,-122.258299,"Oakland","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","653-6668","",37.804351,122.271164,"Oakland","CA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"General Coordinates Used","on I-5, 7 mi. N. - both sides, bushes after dark","",33.19587,-117.379483,"Oceanside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","from pier S. ","",33.195369,-117.384897,"Oceanside","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","on Hill St.","",33.19587,-117.379483,"Oceanside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",33.191432,-117.378806,"Oceanside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","S. of Pier","",33.194149,-117.384588,"Oceanside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","truck stop I-10 opp. Ontario Speedway","",34.065437,-117.56142,"Ontario","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.232522,-119.175155,"Oxnard","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy) (24 hours)","603 Hueneme Rd.",34.148004,-119.184599,"Oxnard","CA","Cruisy Area","Book Store,Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","nr. Coast Guard Stn.","",34.161729,-119.222086,"Oxnard","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 773, P.S. 92263",33.830296,-116.545292,"Palm Springs","CA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"General Coordinates Used","(619) 324-9889","",33.830296,-116.545292,"Palm Springs","CA","","Community Center/Support Group","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication) (619)323-0552","",33.830296,-116.545292,"Palm Springs","CA","","Publication","",NA,NA,NA,NA
1989,"General Coordinates Used","","P.O. Box 9093, 92263",33.82596,-116.544008,"Palm Springs","CA","(IGTA)","Travel Agency","",NA,NA,NA,NA
1989,"Found","","",33.830296,-116.545292,"Palm Springs","CA","(R),(*)","Restaurant","at the Desert Palms",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication) (619) 323-0552","",33.830296,-116.545292,"Palm Springs","CA","","Publication","",NA,NA,NA,NA
1989,"Found","at the Desert Palms","",33.830296,-116.545292,"Palm Springs","CA","(*)","Bars/Clubs","",NA,NA,NA,NA
1989,"General Coordinates Used","(Stanford) (415) 723-1488","",37.441883,-122.143019,"Palo Alto","CA","","Organization","",NA,NA,NA,NA
1989,"Found","(Plenty of young bloomers!)","",37.443498,-122.170994,"Palo Alto","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Cruisy) (btw. Raymond and Fair Oaks)","",34.146044,-118.149491,"Pasadena","CA","(F&S)","Book Store,Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.142072,-118.125252,"Pasadena","CA","Cruisy Area,(M),(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",34.136531,-118.148808,"Pasadena","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.145812,-118.104541,"Pasadena","CA","Cruisy Area,(M),(F&S)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Organization) (For the 'ballsey' sort of guy) ","P.O. Box 1501, 91769",34.060271,-117.758368,"Pomona","CA","","Organization","",NA,NA,NA,NA
1989,"Found","","",34.076281,-117.760531,"Pomona","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.063327,-117.733855,"Pomona","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Days) ","",40.183737,-122.239013,"Red Bluff","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(Early evenings)","",40.174536,-122.229586,"Red Bluff","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","'BA' beach- 4 mi. E. of old 99 (Summers)","",40.58654,-122.391675,"Redding","CA","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",40.58654,-122.391675,"Redding","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Adult Book Store parking lot opp. Shasta Inn","",40.58654,-122.391675,"Redding","CA","Cruisy Area","Cruising Areas,Book Store,Erotic Shop","",NA,NA,NA,NA
1989,"Found","","",40.581629,-122.389893,"Redding","CA","Cruisy Area","Cruising Areas,Hotel","",NA,NA,NA,NA
1989,"Found","Boat ramp","",40.595133,-122.400309,"Redding","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",33.882886,-118.339748,"Redondo Beach","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","(415) 368-0188","",37.480131,-122.245492,"Redwood City","CA","(MCC)","Religious Institution","",NA,NA,NA,NA
1989,"Found","S. end of Evans Lake","",33.994289,-117.377887,"Riverside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",33.995062,-117.381194,"Riverside","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","","",33.980601,-117.375494,"Riverside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","nr. J.C. Penney's","",33.910116,-117.457559,"Riverside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.Ed. Bldg.","",33.973706,-117.328064,"Riverside","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","on Russian River at Wohler Bridge","",38.911632,-123.011048,"Russian River","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","4th & Mill (707) 869-2538","",38.501858,-122.99611,"Russian River","CA","(H),(M)","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication) ","P.O. Box 778, Monte Rio, 95462",38.911632,-123.011048,"Russian River","CA","","Publication","",NA,NA,NA,NA
1989,"General Coordinates Used","(Resort) (Pool) (707) 632-5321","P.O. Box 78, Guerneville 95446",38.501858,-122.99611,"Russian River","CA","","Hotel","",NA,NA,NA,NA
1989,"General Coordinates Used","","",38.581572,-121.4944,"Sacramento","CA","Cruisy Area","Cruising Areas","21st St. Btw. 'I' & 'S' Sts.",NA,NA,NA,NA
1989,"Found","nr. end of N. 10th & Richards at jct. of American & Sacto. Rivers","",38.600118,-121.484667,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","English Bldg.  ","",38.558459,-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","Humanities","",38.558459,-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",38.641992,-121.375585,"Sacramento","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","P.O. Box 161765, 95816","",38.581572,-121.4944,"Sacramento","CA","","Religious Institution","",NA,NA,NA,NA
1989,"Found","","",38.605763,-121.50348,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",38.571085,-121.489042,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","nr. boat ramp","",38.567091,-121.516276,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","on American River","",38.58126,-121.423108,"Sacramento","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","(Publication) ","P.O. Box 22402, 95822",38.581572,-121.4944,"Sacramento","CA","","Publication","",NA,NA,NA,NA
1989,"General Coordinates Used","at Beau's","",38.581572,-121.4944,"Sacramento","CA","","Bars/Clubs","",NA,NA,NA,NA
1989,"Found","(Cruisy) ","905 E. Alisal ",36.6732,-121.628601,"Salinas","CA","Cruisy Area,(M)","Cruising Areas,Book Store","",NA,NA,NA,NA
1989,"Found","Library (2nd floor)","",34.1826,-117.324092,"San Bernardino","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","","",34.103437,-117.296339,"San Bernardino","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"General Coordinates Used","I-10, E. of I-15","",34.108345,-117.289765,"San Bernardino","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA,NA
1989,"Found","Off Hwy 82","",33.439537,-117.63469,"San Clemente","CA","Cruisy Area","Cruising Areas","",NA,NA,NA,NA
1989,"Found","'BA' area at N. end of Camp Pendleton","",33.372808,-117.565601,"San Clemente","CA","Cruisy Area,(BA)","Cruising Areas","",NA,NA,NA,NA
