"Year","title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","notes","unclear_address","full.address","geoAddress"
1987,"Hookers Row","General Coordinates Used","betw. North & Convention (Some RT, 'Drags,' Hustlers)","Riverside Mall Rd. ","30.451468",-91.187147,"Baton Rouge ","LA","Cruisy Area,(RT)","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","","I-12E","30.451468",-91.187147,"Baton Rouge ","LA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Eastown Capri Theatre ","Found","Downtown Mall","","42.320035",-85.183572,"Battle Creek","MI","","Theatre","",NA,NA,NA
1987,"Bay City Dignity Church","General Coordinates Used","","P.O. Box 303, 48707","43.594468",-83.888865,"Bay City","MI","","Religious Institution","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","in Vet Park--3 mi. S. ","River Rd. ","43.594468",-83.888865,"Bay City","MI","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Public parking lot","General Coordinates Used","by Regent Theatre","","40.725099",-73.245395,"Bay Shore","NY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Shore House","General Coordinates Used","Just over the Bayville Bridge","","40.904466",-73.54929,"Bayville","NY","(OC)","Bars/Clubs","",NA,NA,NA
1987,"'Truck Stop' ","General Coordinates Used","betw. Beaumont & Orange","","30.080174",-94.126556,"Beaumont","TX","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Crossroads Mal","Found","Penney's","","37.847362",-81.198067,"Beckley","WV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mini Park in town","General Coordinates Used","","","37.77817",-81.188156,"Beckley","WV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Raleigh Mall","Found","MurphyMart","","37.81391",-81.187668,"Beckley","WV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","","I-94 westbound","42.204762",-83.485213,"Belleville","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sexual Minorities Cente","General Coordinates Used","WWU Assoc. Students (206) 676-3460","","48.751911",-122.478685,"Bellingham","WA","","Community Center/Support Group,Organization","",NA,NA,NA
1987,"Cornwall Park","Found","","","48.776543",-122.484679,"Bellingham","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used"," on 1-5,15 m i. S.","","48.751911",-122.478685,"Bellingham","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Whatcom Falls Park","Found","","","48.750448",-122.426905,"Bellingham","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Belmar Beach","General Coordinates Used","(Betw. 2nd & 3rd)","","40.182723",-74.011889,"Belmar","NJ","(WE),Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Union Station","Found","","1st. St. & Beltrami","47.468577",-94.881199,"Bemidji","MN","(R),(M),(E)","Restaurant","",NA,NA,NA
1987,"Bemidji St. Univ. ","Found","Hobson Union ","","47.482669",-94.87467,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Diamond Pt. Park","Found","(Summers)","","47.483667",-94.870679,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Library Park","Found","","","47.472317",-94.87881,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Paul Bunyan Mall","Found","","","47.494784",-94.899681,"Bemidji","MN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"White Horse ","Found","(See Oakland)","","37.851827",-122.260559,"Berkeley","CA","(*)","Bars/Clubs","",NA,NA,NA
1987,"Aquatic Park","Found","Campers & vans","","37.859681",-122.298756,"Berkeley","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Lake Tamescal Park & Beach","Found","","","37.844054",-122.227332,"Berkeley","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. o f C. ","Found","Hearst Gym","","37.869593",-122.256686,"Berkeley","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. o f C. ","Found","Doe Library 3rd floor ","","37.869593",-122.256686,"Berkeley","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. o f C. ","Found","Tolman Hall basement ","","37.869593",-122.256686,"Berkeley","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Odyssey I","General Coordinates Used","(Books, peeps, etc.)","","39.62699",-78.227196,"Berkeley Springs","WV","","Book Store","",NA,NA,NA
1987,"Truck Stop ","General Coordinates Used","5 mi. S. on US 522","","39.62699",-78.227196,"Berkeley Springs","WV","","Bars/Clubs","",NA,NA,NA
1987,"Adult World Book Store","General Coordinates Used","Rt. 11","","41.054529",-76.233268,"Berwick","PA","","Book Store","",NA,NA,NA
1987,"Nomad Village","General Coordinates Used","(Rear)(Disco) east side, 3 mi. N. in Tower Shores"," Rt. 1","38.539556",-75.055181,"Bethany Beach","DE","(D),(L)","Bars/Clubs","",NA,NA,NA
1987,"Highlands Inn","General Coordinates Used","(603)869-3978","","44.280384",-71.687536,"Bethlehem","NH","(H)","Hotel","",NA,NA,NA
1987,"Nr. Burger King","Found","at Public Showers","","40.670035",-75.003478,"Bethlehem","NJ","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Le-Hi-Ho Gay/Lesbian Org.","General Coordinates Used","","Box 1003, Bethlehem 18016","40.625932",-75.370458,"Bethlehem","PA","","Organization","",NA,NA,NA
1987,"Tom Cat Books","Found","(Rt. 378)(Peeps)","503-4 Broadway ","40.608536",-75.385563,"Bethlehem","PA","(F&S)","Book Store","",NA,NA,NA
1987,"Grey Squirrel Cabins ","Found","","Box 5404, Big Bear Lake 92315","34.238706",-116.94295,"Big Bear Lake","CA","(M),(H)","Hotel","",NA,NA,NA
1987,"Ferris St. College","Found","Student Union ","","43.683962",-85.485249,"Big Rapids","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Ferris St. College","Found","Maselink Common basement ","","43.68991",-85.47849,"Big Rapids","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","8 mi. N","US 131","43.698078",-85.483656,"Big Rapids","MI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"City Park","General Coordinates Used","","","32.250398",-101.478735,"Big Spring","TX","(AYOR),Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Yellowstone Lambda Alliance ","General Coordinates Used","(406) 259-6440","P.O. Box 20011, Billings 59104 ","45.783286",-108.50069,"Billings","MT","","Organization","",NA,NA,NA
1987,"Beach Hwy.","General Coordinates Used","betw. Biloxi & Gulfport","","30.396032",-88.885308,"Biloxi","MS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Book stores","Found","","Howard Ave. ","30.396363",-88.87953,"Biloxi","MS","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA
1987,"Edgewater Shopping Center ","Found","","","30.391775",-88.991265,"Biloxi","MS","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Greyhound Bus Depot","General Coordinates Used","","","30.396032",-88.885308,"Biloxi","MS","Cruisy Area,(RT)","Cruising Areas","",NA,NA,NA
1987,"Gulf Coast Beach ","General Coordinates Used","betw. White House Inn & Buena Vista Motel ","","30.396032",-88.885308,"Biloxi","MS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Hiller Park ","Found","","","30.409974",-88.952159,"Biloxi","MS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Kessler A.F.B.","Found","Perimeter gates ","","30.409416",-88.925266,"Biloxi","MS","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Le Bar","Found","","","42.098187",-75.914625,"Binghamton","NY","(M),(WE)","Bars/Clubs","",NA,NA,NA
1987,"Numbers","Found","(Disco)(Some YC,SM)","Upper Court St.","42.098687",-75.917974,"Binghamton","NY","(D),(YC),(SM),(*)","Bars/Clubs","",NA,NA,NA
1987,"Cole Park","Found","","","42.143546",-75.705165,"Binghamton","NY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Greyhound Depot","Found","","","42.101145",-75.910207,"Binghamton","NY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Lollypop Heaven'","General Coordinates Used","Rest Stop on Rt. 81-N","","42.098687",-75.917974,"Binghamton","NY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Alabama Forum ","General Coordinates Used","(Publication) ","Box 55913, Birm. 35255","33.518589",-86.810357,"Birmingham","AL","","Publication","",NA,NA,NA
1987,"Gay Center & S.E.C.L.G.M., Inc. ","General Coordinates Used","(205) 939-1543","","33.518589",-86.810357,"Birmingham","AL","","Community Center/Support Group","",NA,NA,NA
1987,"My Leathers","Found","Shop at Quest","416 24th St S","33.510844",-86.796173,"Birmingham","AL","","Erotic Shop","",NA,NA,NA
1987,"5th Ave. N.","Found","nr. Bus Depot","504 20th St N ","33.518077",-86.808184,"Birmingham","AL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Rushton Park","Found","","2130 5th Ave N","33.506402",-86.780064,"Birmingham","AL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Western Super Market","Found","(Late Sat. nights)"," 2230 Highland Ave.","33.501784",-86.790606,"Birmingham","AL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Woodrow Wilson Park ","Found","(AYOR—'Fuzz')","","33.520773",-86.809888,"Birmingham","AL","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Embers Lounge","Found","(Disco)(Very M)","Town House Motor Inn","46.824754",-100.774521,"Bismarck","ND","(D),(M)","Bars/Clubs","",NA,NA,NA
1987,"In Touch","General Coordinates Used","(Gay Info Center) (701)258-4646","","46.808327",-100.783739,"Bismarck","ND","","Community Center/Support Group","",NA,NA,NA
1987,"Va. Tech","Found","McBride Hall—2nd Floor","","37.230815",-80.421745,"Blacksburg","VA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stops'","General Coordinates Used","on 1-5 about 5 mi. (Both sides)","","48.993723",-122.747119,"Blaine","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Adult Book Store","General Coordinates Used","(24 hrs.)","Hwy. 22","40.43118",-79.260869,"Blairsville","PA","(F&S)","Book Store","",NA,NA,NA
1987,"Eastland Mall","Found","","","40.485947",-88.956154,"Bloomington","IL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Jefferson St. ","General Coordinates Used","by Courthouse Square (Nights)","","40.484203",-88.993687,"Bloomington","IL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Old Ward Bldg.","General Coordinates Used","","","40.484203",-88.993687,"Bloomington","IL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","nr. Le Roy","I-74 ","40.484203",-88.993687,"Bloomington","IL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Doc Johnson's","General Coordinates Used","(Books & things) ","14th & College","39.165325",-86.526386,"Bloomington","IN","(M)","Book Store","",NA,NA,NA
1987,"Gay Switchboard ","General Coordinates Used","(812) 336-4299","","39.165325",-86.526386,"Bloomington","IN","","Hotlines","",NA,NA,NA
1987,"Block ","General Coordinates Used","around Monroe Public Library","","39.165325",-86.526386,"Bloomington","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Indiana","Found","Student Union","","39.167135",-86.525569,"Bloomington","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Indiana","Found","Chemistry Bldg.","","39.167135",-86.525569,"Bloomington","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Indiana","Found","Ballentine Hall","","39.167135",-86.525569,"Bloomington","IN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used"," E. of town on County Road","","43.017497",-89.832345,"Blue Mounds","WI","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Bus Terminal","General Coordinates Used","","","37.26984",-81.222319,"Bluefield","WV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mercer Mall","Found","","","37.297542",-81.167687,"Bluefield","WV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Raleight St. ","General Coordinates Used"," nr. Norfolk & Sou. RR","","37.26984",-81.222319,"Bluefield","WV","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Spanish River Park","Found","","","26.383382",-80.114047,"Boca Raton","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Serendipity ","Found","(Next to Stop Lite)","S. 10th St. ","43.613735",-116.208801,"Boise","ID","(L)","Bars/Clubs","",NA,NA,NA
1987,"Ann Morrison Park","Found","nr. archery range","","43.610906",-116.220551,"Boise","ID","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Fort Boise Community Center","Found","Lockers & sauna","","43.616245",-116.190153,"Boise","ID","Cruisy Area","Cruising Areas,Community Center/Support Group","",NA,NA,NA
1987,"Front St. ","General Coordinates Used","nr. bars","","43.615019",-116.202314,"Boise","ID","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Tom Cat Adult Books ","General Coordinates Used","(Open 24 hrs.) 503-504 Broadway (Rt. 378)
","","40.146221",-74.711826,"Bordentown","NJ","(F&S)","Book Store","",NA,NA,NA
1987,"Back Bay Bistro ","General Coordinates Used","","Boylston St.","42.360083",-71.05888,"Boston","MA","(M),(R)","Restaurant","",NA,NA,NA
1987,"Bay Windows ","General Coordinates Used","(Publication) (617) 542-2951","","42.360083",-71.05888,"Boston","MA","","Publication","",NA,NA,NA
1987,"Chuck's Sub Shop","Found","(Next to Sporters)","","42.358118",-71.125694,"Boston","MA","(M),(R),(AH)","Restaurant","",NA,NA,NA
1987,"Fritz ","Found","(Men's cruise bar) Chandler Inn, Berkeley at Chandler","","42.346924",-71.070646,"Boston","MA","(*)","Bars/Clubs,Cruising Areas","",NA,NA,NA
1987,"Gay Hotline ","General Coordinates Used","(617) 426-9371","","42.360083",-71.05888,"Boston","MA","","Hotlines","",NA,NA,NA
1987,"Back Bay Fens ","Found","","","42.34348",-71.094564,"Boston","MA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"Blue Hills","Found"," (Milton)","","42.215952",-71.067605,"Boston","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Boston College","Found","Devlin Hall basement","","42.335222",-71.169771,"Boston","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Boston U.","Found","School of Mgmt.","","42.349641",-71.099644,"Boston","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Commonwealth & St. James","Found","betw. Arlington & Berkeley","","42.365759",-71.155006,"Boston","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'L' St. Beach ","Found","","","42.328987",-71.035301,"Boston","MA","Cruisy Area,(OC)","Cruising Areas","",NA,NA,NA
1987,"Nantasket Beach ","Found","(Very M)","","42.291766",-70.87449,"Boston","MA","Cruisy Area,(M)","Cruising Areas","",NA,NA,NA
1987,"Revere Beach","Found","","","42.420226",-70.985881,"Boston","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"South Station Cinema","Found","","","42.300662",-71.114712,"Boston","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Storrow Drive","Found","The Esplanade nr. Fairfield St.","","42.355619",-71.078888,"Boston","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Chataquea Park","Found","","","40.000082",-105.281954,"Boulder","CO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Pearl St. Mall","Found","","","40.017662",-105.27971,"Boulder","CO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Colo.","Found","Men's locker room at Rec. Center","","40.010321",-105.269071,"Boulder","CO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Colo.","Found","Chem. Bldg. nr. Rm. 140 ","","40.007579",-105.271004,"Boulder","CO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"U. of Colo.","Found","Psy. Bldg.","","40.008677",-105.269223,"Boulder","CO","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Boulder Hot Springs","Found","(Cruisy Baths)","","46.199742",-112.095301,"Boulder","MT","(M),(H)","Hotel,Bathhouses,Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","","Sandwich Rd.","41.741277",-70.598932,"Bourne","MA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Roadside Park ","General Coordinates Used","S. of Bowling Green M all","US 31W bypass","36.968522",-86.480804,"Bowling Green","KY","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Adult Books","General Coordinates Used","","6016 Rt. 301","27.498928",-82.574819,"Bradenton","FL","Cruisy Area","Cruising Areas,Book Store,Erotic Shop","",NA,NA,NA
1987,"Adult Books","General Coordinates Used","","W. 38th Ave. ","27.498928",-82.574819,"Bradenton","FL","Cruisy Area","Cruising Areas,Book Store,Erotic Shop","",NA,NA,NA
1987,"Adult Books","General Coordinates Used","","14th St.","27.498928",-82.574819,"Bradenton","FL","Cruisy Area","Cruising Areas,Book Store,Erotic Shop","",NA,NA,NA
1987,"C&J Bookmart ","Found","(24 hours) ","4949 W. 14th St.","27.453032",-82.574925,"Bradenton","FL","Cruisy Area","Cruising Areas,Book Store","",NA,NA,NA
1987,"Coquina Beach","Found","","","27.448333",-82.692163,"Bradenton","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Palma Sola ","General Coordinates Used","'Rest Stop'","","27.498928",-82.574819,"Bradenton","FL","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop' ","General Coordinates Used","","Hwy. 111 N.","32.978657",-115.530267,"Brawley","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Brea Mall ","Found","","","33.915606",-117.886514,"Brea","CA","Cruisy Area,(AYOR)","Cruising Areas","",NA,NA,NA
1987,"7-Eleven Stores","Found","(Best late nights)","1200 S. Euclid","33.925289",-117.896477,"Brea","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"7-Eleven Stores","Found","(Best late nights)","109 Lambert Rd. ","33.925289",-117.896477,"Brea","CA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Bunk House","Found","(Ski resort—guesthouse)(303) 453-6475 or (800) 227-3040","","39.52572",-106.046361,"Breckenridge","CO","(*),(H),(W),(YC)","Hotel","",NA,NA,NA
1987,"Y.M.C.A.","General Coordinates Used","","","47.565007",-122.626977,"Bremerton","WA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stops' ","General Coordinates Used","nr. Darien, Milford & Fairfield","I-95 ","41.179226",-73.189438,"Bridgeport","CT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Sears","General Coordinates Used","Crossroads Mall (3rd floor)","","41.179226",-73.189438,"Bridgeport","CT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"St. Mary's By-the-Sea","Found","","","41.145488",-73.225326,"Bridgeport","CT","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"'Rest Stop'","General Coordinates Used","on 1-79 S.—Bushes on hill (Late)(Summer)","","40.356181",-80.110056,"Bridgeville","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Books & Things","Found","(Peeps)","N. Main St.","41.671765",-72.94927,"Bristol","CT","","Book Store","",NA,NA,NA
1987,"Bristol News Co.","General Coordinates Used","(24 hr. book store & parking lot)","Rt. 13N","40.100666",-74.851831,"Bristol","PA","","Book Store","",NA,NA,NA
1987,"Green Lane","General Coordinates Used","Pkg. lot behind chemical plant (Late)","","40.100666",-74.851831,"Bristol","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Mill St.","General Coordinates Used","Pkg. lot on Delaware River boat launch (Late)","","40.100666",-74.851831,"Bristol","PA","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Piedmont & State","Found","nr. Cameo Theatre","","36.59503",-82.185168,"Bristol","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Public Library","General Coordinates Used","","","36.595106",-82.188744,"Bristol","TN","Cruisy Area","Cruising Areas","",NA,NA,NA
1987,"Bristol Mall","Found","","","36.598796",-82.219446,"Bristol","VA","Cruisy Area","Cruising Areas","",NA,NA,NA
