ID,Title,status,description,streetaddress,lat,lon,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
259,Gay Events Tape ,General Coordinates Used,(415)861-1100,,37.871523,-122.273042,Berkeley,CA,,Organization,1985,checked,,,,2/15/2022 9:35am
538,La Cienega Park,Found,behind tennis courts- Beverly Hills ,,34.062182,-118.375702 ,Beverly Hills,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/5/2022 10:53am
268,Grey Squirrel Cabins ,Found,,"Box 5404, Big Bear Lake 92315",34.238706,-116.94295,Big Bear Lake,CA,"(M),(H)",Hotel,1985,checked,,,,2/15/2022 9:46am
269,Mediterranean Sunset ,General Coordinates Used,(Best Late),Hwy. 18,34.243896,-116.911421,Big Bear Lake,CA,(M),Bars/Clubs,1985,checked,,,,2/15/2022 9:47am
270,'Rest Stop',General Coordinates Used,(on Hwy. 111 N. ),,32.978657,-115.530267,Brawley,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/6/2022 7:49am
5735,7-Eleven Stores,Found,(Best Late Nights),109 Lambert Rd.,33.925289,-117.896477,Brea,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/6/2022 7:54am
271,Brea Mall,Found,(T-Rooms),,33.915606,-117.886514,Brea,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,3/6/2022 7:55am
272,7-Eleven Stores,General Coordinates Used,(Best Late Nights),1200 S. Euclid,33.916475,-117.900292,Brea,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/6/2022 7:54am
273,Buena Park Mall,Found,(May Cp. T-Room),,33.846378,-117.987244,Buena Park,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,3/4/2022 4:15am
637,Magnolia Park ,Found,,,34.168273,-118.338889,Burbank,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,3/6/2022 8:17am
274,'Truck Stop',General Coordinates Used,(on US 101 S. - East Side),,37.57787,-122.34809,Burlingame,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/15/2022 1:46pm
275,Sade's ,Found,(nr. Lincoln),Ocean ,36.555239,-121.923288,Carmel,CA,(M),Bars/Clubs,1985,checked,,,,3/5/2022 10:34am
706,Alligator Grill,General Coordinates Used,(Cat City),68-572 Hwy. 111 ,33.780539,-116.466804,Cathedral City,CA,"(M),(R),(C)",Restaurant,1985,checked,,,,2/21/2022 3:48am
709,BUN'S,General Coordinates Used,(Cat City),68-657 Hwy. 111,33.780539,-116.466804,Cathedral City,CA,"(PT),(WE),(*)",Bars/Clubs,1985,checked,,,,2/21/2022 3:51am
711,C.C. Construction Co.,General Coordinates Used,(Disco)(Liquor)(Flicks) (Cat City),68-449 Perez Rd. ,33.780539,-116.466804,Cathedral City,CA,"(W),(D),(WE),(*)",Bars/Clubs,1985,checked,,,,2/21/2022 3:52am
710,Carriage Trade of the Desert ,General Coordinates Used,(Should be a winner) (Cat City),68-599 Hwy. 111 ,33.780539,-116.466804,Cathedral City,CA,(R),Restaurant,1985,checked,,,,2/21/2022 3:52am
712,Club Palm Springs Baths,General Coordinates Used,(Cat City),68-449 Perez Rd. ,33.780539,-116.466804,Cathedral City,CA,(*),Bathhouses,1985,checked,,,,2/21/2022 3:55am
714,Daddy's Warbuck's,General Coordinates Used,(Disco) (Cat City),68-981 Hwy. 111 ,33.780539,-116.466804,Cathedral City,CA,"(D),(E),(YC),(*)",Bars/Clubs,1985,checked,,Picture of Daddy Warbucks Gay Night Club circa 1985: https://www.flickr.com/photos/65359853@N00/44172675155 ,,2/21/2022 3:55am
722,Desert View Motel,General Coordinates Used,(Cat City),68-560 2nd St. ,33.780539,-116.466804,Cathedral City,CA,(H),Hotel,1985,checked,,,,2/21/2022 3:56am
739,Wild Goose ,General Coordinates Used,(Cat City),67-938 Hwy. 111 ,33.780539,-116.466804,Cathedral City,CA,"(M),(R),(*)",Restaurant,1985,checked,,,,2/21/2022 3:58am
279,Bidwell Park,Found,"(Cedar Grove & upper part, by the river)",,39.810313,-121.722796,Chico,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/15/2022 1:50pm
277,Gay Hot Line,General Coordinates Used,(916)891-5718,,39.728494,-121.837478,Chico,CA,,Hotline,1985,checked,,,,2/15/2022 1:53pm
284,Austin Beach Park ,Found,T-Room (Clear Lake Highlands),,38.96021,-122.647879,Clear Lake,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/15/2022 2:03pm
285,Kneeling Park ,Found,(Nice) ( T-Room),,39.121909,-122.855206,Clear Lake,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/15/2022 2:10pm
286,Library Park ,Found,(Lakeport),,39.043103,-122.913873,Clear Lake,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/15/2022 2:12pm
287,South Shore Shopping Center ,Found,(Lakeport) (T-Room),,37.756594,-122.251475,Clear Lake,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/15/2022 2:51pm
288,Vista Point,General Coordinates Used,(Clear Lake Highlands) (Hwy. 20 - T-Room),,39.05819,-122.831015,Clear Lake,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/15/2022 3:03pm
289,M.C.C.,General Coordinates Used,(415)827-2960,,37.977978,-122.031073 ,Concord,CA,(MCC),Religious Institution,1985,checked,,,,3/6/2022 8:24am
293,Orange Coast College,Found,(Fine Arts T-Rooms),,33.668604,-117.91038,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/15/2022 5:51pm
294,South Coast Plaza Shopping Center ,Found,(T-Rooms),,33.68892,-117.88779,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/15/2022 5:55pm
291,M.C.C.,General Coordinates Used,,215 E. 23rd,33.663844,-117.904743,Costa Mesa,CA,(MCC),Religious Institution,1985,checked,,,,2/15/2022 3:03pm
293 copy,Orange Coast College,General Coordinates Used,(Men's Phys Ed T-Rooms),,33.671327,-117.911708,Costa Mesa,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/15/2022 5:53pm
297,T-Rooms ,General Coordinates Used,opp. Henry Dana St. Park ,,33.467226,-117.698101,Dana Point,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 4:19am
298,U.C.D.,Found,(4th Floor) (Shields Library),,38.539647,-121.74959,Davis,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 9:51am
299,U.C.D. ,General Coordinates Used,(TB5 Bldg. T-Rooms),,38.538232,-121.761712 ,Davis,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 9:52am
300,Stallion Oak Ranch ,Found,(Resort),"P.O. Box 155, Descanso 92016",32.881859,-116.642473,Descanso,CA,(H),Hotel,1985,checked,,,,2/18/2022 9:54am
301,Dutch Treat,General Coordinates Used,Off Hwy. 80,,39.205959,-120.83781,Dutch Flat,CA,"(M),(R)",Restaurant,1985,checked,,,,3/4/2022 4:20am
938,Grossmont College,Found,(Quad Library) (El Cajon),,32.816944,-117.006295,El Cajon,CA,Cruisy Area,Cruising Areas,1985,checked,,Found using campus directory: https://www.grossmont.edu/visit-grossmont/grossmont-maps-and-directions.php,,2/28/2022 4:39am
939,Grossmont College,Found,(Student Center) (El Cajon),,32.815596,-117.005106,El Cajon,CA,Cruisy Area,Cruising Areas,1985,checked,,Found using campus directory: https://www.grossmont.edu/visit-grossmont/grossmont-maps-and-directions.php,,2/28/2022 4:39am
303,Parkway Plaza Mall,Found,(May Co.),,32.805452,-116.967188,El Cajon,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/1/2022 5:00am
304,Wells Park ,Found,,,32.799976,-116.942355,El Cajon,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/1/2022 5:03am
305,Dairy Queen,General Coordinates Used,,,32.792,-115.563051 ,El Centro,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 9:57am
306,Greyhound Bus Depot ,General Coordinates Used,T-Room,,32.792,-115.563051,El Centro,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 9:58am
635,Encino Park ,Found,,,34.159749,-118.502611,Encino,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,3/6/2022 7:58am
310,Grape Day Park ,Found,(Heritage Section),,33.123954,-117.083381,Escondido,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 4:21am
311,Baths,Found,Thru Bar- closes 12 midnight or 1am),7th & 'A' Sts. ,40.799555,-124.170905,Eureka,CA,"(M),(OC),(PT)","Bars/Clubs,Bathhouses",1985,checked,,,,2/18/2022 10:14am
313,Euerka Boat Bain,Found,(T-Room),,40.803738,-124.177284,Eureka,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/18/2022 10:19am
315,Sequoia Park Zoo,Found,,,40.777042,-124.144658,Eureka,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/18/2022 10:23am
316,Trinidad Beach St. Park,Found,(21 mi. N. of Eureka 'BA' beach - 7/10 min. N. of park entrance ),,41.058433,-124.149553,Eureka,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:24am
317,'Truck Stop',General Coordinates Used,( on US 101 S. ),,40.802071,-124.163673 ,Eureka,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:14am
312,Driftwood Tavern,General Coordinates Used,,"1st & ""C"" Sts.",40.802071,-124.163673,Eureka,CA,"(D),(L),(PT),(W),(WE),(*)",Bars/Clubs,1985,checked,,,,2/18/2022 10:18am
314,Old Town ,General Coordinates Used,('Night's),,40.802071,-124.163673,Eureka,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:20am
319,Coyote Hills Regional Park ,Found,,,37.556629,-122.09406,Fremont,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 4:22am
330,Radio Park,Found,,1st & Clinton,36.771684,-119.773827,Fresno,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:26am
331,Roeding Park,Found,,,36.755454,-119.823977,Fresno,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:30am
332,Woodward Park ,Found,,,36.872167,-119.78603,Fresno,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:30am
333,Cal. St. College,Found,(Library- 6th floor T-Room),,33.884159,-117.884093,Fullerton,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:36am
346,'Rest Stops' ,Found,(on US 101 (both N. & S.)),,34.473356,-120.229478,Gaviota State Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/6/2022 7:49am
345,"Campground, showers & R.R. bridge",Found,,,34.473356,-120.229478,Gaviota State Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/6/2022 7:50am
355,Maze Stone County Park,Found,(4 1/2 mi. W. on Hwy. 74),,33.781393,-117.056477,Hemet,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:41am
356,'Rest Stop' ,General Coordinates Used,(on I-280 just N. of Bunker Hill Dr. exit),,37.574103,-122.379416 ,Hillsborough,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:45am
483,Griffith Park near Golf course & Ferndale Loop parking lot ,Found,near Golf course & Ferndale Loop parking lot ,,34.136554,-118.2942,Hollywood,CA,"(AYOR),Cruisy Area",Cruising Areas,1985,checked,,,,2/20/2022 7:31am
485,L.A.C.C.,Found,(Downstairs T-Room) (DaVinci Hall),,34.086507,-118.292767,Hollywood,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 7:43am
486,Sunset Blvd. ,Found,(Hitch hikers W. of Highland),,34.080667,-118.413141,Hollywood,CA,Cruisy Area,Cruising Areas,1985,checked,,,,4/27/2022 5:30pm
484,Hollywood Blvd. ,General Coordinates Used,"Walking, hitch-hiking or by car, from Highland to Vermont ",,34.101592,-118.333351,Hollywood,CA,"(AYOR),Cruisy Area",Cruising Areas,1985,checked,,,,2/20/2022 7:47am
476,Roomate Matchers,General Coordinates Used,(213)655-5944,,34.092809,-118.328661,Hollywood,CA,,Organization,1985,checked,,,,2/20/2022 7:58am
537,Beverly Center,Found,,,34.075171,-118.377355,Hollywood West,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/5/2022 10:42am
531,Studio One ,Found,(Disco) (betw. Santa Monica & Melrose),652 La Peer,34.082553,-118.386339,Hollywood West,CA,"(YC),(D),(*)",Bars/Clubs,1985,checked,,,,3/5/2022 10:58am
496,Compass,General Coordinates Used,(Publication) (213)874-4838,"P.O. Box 1586, Hollywood 90028",34.090009,-118.361744,Hollywood West,CA,,Publications,1985,checked,,,,3/5/2022 10:42am
539,Melrose Ave.,General Coordinates Used,around Drake Theatre ,,34.090009,-118.361744,Hollywood West,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,3/5/2022 10:55am
540,Robertson Blvd. ,General Coordinates Used,(Days),,34.090009,-118.361744,Hollywood West,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/5/2022 10:55am
542,Santa Monica Blvd.,General Coordinates Used,('Boys'Town'- near the Four Star),,34.090009,-118.361744,Hollywood West,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/5/2022 10:57am
541,Santa Monica Blvd. ,General Coordinates Used,(Hitch-hikers betw. Vermont & Beverly Hills),,34.090009,-118.361744,Hollywood West,CA,Cruisy Area,Cruising Areas,1985,checked,,Known as 'Boys Town': https://web.wehochamber.com/community/santa_monica_boulevard_historic_boys_town.aspx,,3/5/2022 10:57am
359,Salt Lake Park,Found,,,33.974311,-118.205635,Huntington Park,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 4:22am
360,Greyhound Bus Depot,General Coordinates Used,,,33.720577,-116.215562,Indio,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:47am
378,Heisler Park ,Found,,,33.543401,-117.790111,Laguna Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/18/2022 10:55am
380,Jack in the Box ,Found,,1200 S. Coast Hwy. ,33.533329,-117.775955,Laguna Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 11:01am
381,Mountain Beach & steps by Coast Inn,Found,,,33.531155,-117.775497,Laguna Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/18/2022 11:09am
382,Village Faire Mall,Found,(T-rooms),,33.533864,-117.776413,Laguna Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 11:12am
379,'Hitch-hikers' ,General Coordinates Used,on Coast Hwy. from Broadway to Bluebird Canyon Rd. ,,33.542719,-117.785357,Laguna Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/18/2022 10:49am
373,Newport Station ,General Coordinates Used,(Disco) (See Costa Mesa),,33.542719,-117.785357,Laguna Beach,CA,(*),Bars/Clubs,1985,checked,,,,2/18/2022 11:10am
383,West St. Beach ,General Coordinates Used,"(nr. Laguna Royal Motel, S. Laguna)",,33.542719,-117.785357,Laguna Beach,CA,"Cruisy Area,(M)",Cruising Areas,1985,checked,,,,2/18/2022 11:14am
384,Laguna Hills Mall,Found,,,33.610189,-117.707538,Laguna Hills,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/5/2022 11:10am
385,Monaco Motel ,Found,(S. Lake Tahoe)(916)544-4300,Stateline & Pine ,38.960777,-119.945911,Lake Tahoe,CA,"(M),(H)",Hotel,1985,checked,,,,2/18/2022 11:24am
386,Sierra Wood Guest House ,General Coordinates Used,(916)577-6073,"P.O. Box 11194, Tahoe Paradise 95708",39.096849,-120.032351,Lake Tahoe,CA,"(H),(*)",Hotel,1985,checked,,,,2/19/2022 11:16am
387,Stewart's Compound ,General Coordinates Used,(Skier's guest house) Call (916)583-4697 or S.F.: (415)567-2693,,39.096849,-120.032351,Lake Tahoe,CA,(H),Hotel,1985,checked,,,,2/19/2022 11:16am
431,Abalone Cove,Found,(Palos Verdes Peninsula- steps nr. Church),,33.742537,-118.379188,Long Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/19/2022 11:24am
432,Cherry St. Park & Beach ,Found,,,33.762188,-118.164749,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/19/2022 11:36am
436,Granada Beach & parking lot,Found,,,33.754667,-118.139058,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/19/2022 4:29pm
437,Hartwell Park ,Found,,,33.831305,-118.119922,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/19/2022 4:34pm
438,Houghton Park ,Found,(N. Long Beach) (T-Rooms),,33.869693,-118.183485,Long Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/19/2022 4:36pm
439,Marine Stadium,Found,T-Room,,33.767906,-118.130489,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/19/2022 4:38pm
441,Recreation Park ,Found,(at 7th & Park Ave.) ,,33.774956,-118.135192,Long Beach,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/19/2022 4:39pm
421,Silver fox,Found,(Castro-like cruise bar) (at 4th),411 Redondo ,33.772036,-118.152581,Long Beach,CA,(*),Bars/Clubs,1985,checked,,,,2/19/2022 5:01pm
426,Tee Cee's ,Found,(Liquor) (nr. Atlantic),558 Willow ,33.804151,-118.185349,Long Beach,CA,"(R),(E),(WE),(*)",Restaurant,1985,checked,,,,2/20/2022 7:23am
440,'Milk Run',General Coordinates Used,Starts at Lincoln Park (Ocean & Pacific),,33.77005,-118.193739 ,Long Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/19/2022 11:20am
434,C.S.U. Long Beach,General Coordinates Used,(2nd Floor) (SB-1),,33.783824,-118.11409,Long Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/19/2022 11:29am
433,C.S.U. Long Beach,General Coordinates Used,(2nd & 4th floors) (SC 1),,33.783824,-118.11409,Long Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/19/2022 11:29am
435,C.S.U. Long Beach FA4,General Coordinates Used,(2nd & 4th floors),,33.783824,-118.11409,Long Beach,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/19/2022 11:30am
397,Dignity ,General Coordinates Used,,"P.O. Box 15037, Long Beach 90815",33.77005,-118.193739,Long Beach,CA,,Religious Institution,1985,checked,,,,2/19/2022 4:12pm
398,Directory ,General Coordinates Used,(Publication),"P.O. Box 2868, Long Beach 90801",33.77005,-118.193739,Long Beach,CA,,Publications,1985,checked,,,,2/19/2022 4:12pm
1259,Cabrillo Beach,Found,T-Room,,33.71101,-118.283293,Los Angeles,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 3:23am
1260,Devereux Beach,Found,T-Room,,33.71101,-118.283293,Los Angeles,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 3:24am
636,Griffith Park,Found,Sonora& Victory,,34.132802,-118.280499,Los Angeles,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/6/2022 8:10am
654,Vasona Lake County Park,Found,(Days) ( T-Rooms),,37.234709,-121.972874,Los Gatos,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 8:53am
656,Ellis Lake ,Found,(T-Rooms),,39.146766,-121.588173,Marysville,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 8:57am
657,River Front Park ,Found,,,39.14156,-121.604105,Marysville,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 8:58am
658,Seagull Inn,Found,,Lansing & Ukiah ,39.306014,-123.797836,Mendocino,CA,"(M),(H)",Hotel,1985,checked,,,,2/20/2022 9:03am
660,Saddleback College S. Campus,Found,(Fine Arts Bldg. (1st floor) T-Rooms),,33.552424,-117.666322,Mission Viejo,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 4:28am
659,Saddleback College S. Campus,Found,(Science Math Bldg. (3rd Floor) T-Rooms),,33.553689,-117.66631,Mission Viejo,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 4:28am
5738,Adult Book Store,Found,,1245 McHenry,37.662066,-120.994325,Modesto,CA,,Book Store,1985,checked,,,,3/5/2022 10:36am
661,Adult Book Store,Found,,1313 McHenry,37.662316,-120.994488,Modesto,CA,,Book Store,1985,checked,,,,3/5/2022 10:36am
667,Ultimate Book Store,Found,,Kansas St. ,37.63926,-120.997001,Modesto,CA,,Book Store,1985,checked,,,,3/5/2022 10:37am
672,Garrapata Beach,Found,(Carmel) ('BA' Beach- N. end- 9.3 mi. S. of Rio Rd.(Carmel) on Hwy. 1),,36.422101,-121.914599,Monterey,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 9:10am
673,Wharf #2 ,Found,(Nights),,36.602037,-121.889784,Monterey,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 9:11am
677,Morro Rock ,Found,(& other T-Rooms along the Embarcadero to southern boat launch) (Nights- late WE) ,,35.369419,-120.86768,Morro Bay,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/4/2022 4:29am
678,PG & E plant ,Found,(Dunes behind),,35.365945,-120.849992,Morro Bay,CA,"Cruisy Area,(WE)",Cruising Areas,1985,checked,,New article about closing: https://www.sanluisobispo.com/news/local/news-columns-blogs/photos-from-the-vault/article252188613.html,,3/4/2022 4:32am
640,Valley Plaza Park ,Found,(T-Room),,34.191906,-118.400964,North Hollywood,CA,Cruisy Area,Cruising Areas,1985,checked,,,,3/6/2022 8:20am
694,Lake Merritt ,Found,(Avoid nights),,37.801239,-122.258299,Oakland,CA,"(AYOR),Cruisy Area",Cruising Areas,1985,checked,,,,2/20/2022 9:14am
697,Beach,Found,from Pier S. to T-Rooms,,33.195369,-117.384897,Oceanside,CA,"Cruisy Area,(AYOR)",Cruising Areas,1985,checked,,,,2/21/2022 3:30am
699,'Hitch-hikers' ,General Coordinates Used,on Hill St.,,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 9:15am
700,'Rest Stops' ,General Coordinates Used,"(on I-5, 7 mi. N.- Both sides, bushes after dark )",,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/20/2022 9:15am
698,Bus depot,General Coordinates Used,,,33.19587,-117.379483,Oceanside,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/21/2022 3:31am
701,Union 76 truck stop,Found,(I.10 opp. Ontario Speedway),,34.065437,-117.56142,Ontario,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/21/2022 3:32am
724,Gaf ,Found,"(Some L,YC)(Disco) (at Cathedral)",68-555 Ramon Rd. ,33.830296,-116.545292,Palm Springs,CA,"(L),(YC),(D),(PT),(WE),(*)",Bars/Clubs,1985,checked,,,,2/22/2022 6:31am
732,Rhinoceros Cafe,Found,Dave's Villa Caprice ,,33.830296,-116.545292,Palm Springs,CA,(R),Restaurant,1985,checked,,,,2/22/2022 6:42am
742,Ruth Hardy Park,Found,,,33.834994,-116.538993,Palm Springs,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/22/2022 6:44am
740,'Cruisy Jacuzzi' suana & bushes at Desert Palms ,General Coordinates Used,(Late),,33.894667,-116.615475,Palm Springs,CA,Cruisy Area,Cruising Areas,1985,checked,,,,4/27/2022 5:52pm
717,Desert Business Assn. ,General Coordinates Used,,"P.O. Box 773, P.S. 92263",33.830296,-116.545292,Palm Springs,CA,,Organization,1985,checked,,,,2/21/2022 4:02am
718,Desert Community Outreach ,General Coordinates Used,,"P.O. Box 8274, P.S. 92263",33.830296,-116.545292,Palm Springs,CA,,Community Center/Support Groups,1985,checked,,,,2/21/2022 4:02am
741,Golf course & orchards at Lost World,General Coordinates Used,(Late),,33.830296,-116.545292,Palm Springs,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/22/2022 6:31am
737,The Bottom Line,General Coordinates Used,(Publication) (619)323-0552,,33.830296,-116.545292,Palm Springs,CA,,Publications,1985,checked,,,,2/22/2022 7:05am
747,Stanford Shopping Mall,Found,,,37.443498,-122.170994,Palo Alto,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/22/2022 7:10am
753,Vicinity of City Hall,Found,,,34.147692,-118.14327,Pasadena,CA,Cruisy Area,Cruising Areas,1985,checked,,,,2/22/2022 7:20am
