"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"'Rest Stop'","General Coordinates Used","just N. of Bunker Hill Dr. exit","I-280",37.574103,-122.379416,"Hillsborough","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Griffith Park","Found","nr. Golf course E. Of Greek Theatre & Ferndale Loop parking lot","",34.136554,-118.2942,"Hollywood","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"L.A.C.C. ","Found","(Downstairs T-Room) (Da Vinci Hall) ","",34.086507,-118.292767,"Hollywood","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Robertson Park","Found","(Days)","",34.079078,-118.384466,"Hollywood","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Studio One","Found","(Disco) betw. Santa Monica & Melrose","652 La Peer",34.082553,-118.386339,"Hollywood","CA","(*),(YC),(D),(E)","Bars/Clubs",1983,"checked","",NA,NA
"West Hollywood","Found","( 'Boys Town') (area off Santa Monica Blvd. nr. Studio One)","",34.090009,-118.361744,"Hollywood","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","W. of Highland","Sunset Blvd",34.092809,-118.328661,"Hollywood","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","from Highland to Beverly Hills","Santa Monica Blvd.",34.092809,-118.328661,"Hollywood","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'The Bushes'","General Coordinates Used","betw. Beverly & Melrose","Robertson Blvd.",34.092809,-118.328661,"Hollywood","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Compass","General Coordinates Used","(Publication) (213) 874-4838","P.O. Box 1586, Hollywood, CA 90028",34.092809,-118.328661,"Hollywood","CA","","",1983,"checked","",NA,NA
"Hollywood Blvd.","General Coordinates Used","walking, hitch-hiking or by car frrom Highland to Vermont","Hollywood Blvd.",34.101592,-118.333351,"Hollywood","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Melrose Ave. ","General Coordinates Used","around Drake Theatre","",34.083467,-118.33854,"Hollywood","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Salt Lake Park","Found","","",33.974311,-118.205635,"Huntington Park","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lamp Lighter ","General Coordinates Used","","44-731 N. Jackson St.",33.720577,-116.215562,"Indio","CA","(M),(PT)","Bars/Clubs",1983,"checked","",NA,NA
"Heisler Park","Found","","",33.543401,-117.790111,"Laguna Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Jack in the Box","Found","","1200 S. Coast Hwy.",33.533329,-117.775955,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Laguna Hills Mall","Found","","",33.611294,-117.707463,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Mountian Beach ","Found","& steps by Coast Inn (Nites AYOR)","",33.531155,-117.775497,"Laguna Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Ninth St. Beach","Found","(the 'Thousand Steps') S. Laguna","",33.49784,-117.740971,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Village Faire Mall","Found","T-Rooms","",33.533864,-117.776413,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","On Coast Hwy. from Myrtle St. to Bluebird Canyon Rd.","",33.542719,-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"West St. Beach","General Coordinates Used","nr. Laguna Royal Motel S. Laguna","",33.542719,-117.785357,"Laguna Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Monaco Motel","Found","Stateline & Pine (916) 544-4300 (S. Lake Tahoe)","",38.960777,-119.945911,"Lake Tahoe","CA","(M),(H),(*)","Hotel",1983,"checked","",NA,NA
"Library Park","Found","","",39.043103,-122.913873,"Lakeport","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"South Shore Shopping Center","Found","T-Room ","",37.756594,-122.251475,"Lakeport","CA","Cruisy Area","Cruising Areas",1983,"checked","Found the address on main website: https://www.alamedasouthshorecenter.com/",NA,NA
"'Hitch-hikers'","Found","on Broadway","",33.769284,-118.193606,"Long Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","
",NA,NA
"C.S.U. Long Beach","Found","(FA4) (2nd & 4th floors)","",33.778361,-118.112709,"Long Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","Used CSULB Campus Map: https://www.csulb.edu/sites/default/files/groups/campus-maps/campus-map.pdf",NA,NA
"Cherry St. Park & Beach","Found","","",33.762188,-118.164749,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","Also known as Junipero Beach: https://www.longbeach.gov/park/marine/beaches-and-amenities/junipero-cherry-beach/",NA,NA
"Granada Beach & parking lot","Found","","",33.754667,-118.139058,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Hartwell Park","Found","","",33.831305,-118.119922,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Marine Stadium","Found","T-Room","",33.767906,-118.130489,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Recreation Park","Found","7th & Park Ave. ","",33.774956,-118.135192,"Long Beach","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Roman IV","Found","(Should be open at 140 Linden)","",33.844706,-118.188158,"Long Beach","CA","(R),(E)","Restaurant",1983,"checked","Found the location from this old matchbook cover listed on ebay: https://www.ebay.com/itm/313857601823 ",NA,NA
"Silver Fox","Found","(Castro-like cruise bar)","411 Redondo at 4th",33.772036,-118.152581,"Long Beach","CA","(*)","Bars/Clubs",1983,"checked","",NA,NA
"C.S.U. Long Beach","General Coordinates Used","(SC1) (2nd & 4th floors)","",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"C.S.U. Long Beach","General Coordinates Used","(SB-1) (2nd floor)","",33.783824,-118.11409,"Long Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cabrillo Beach","Found","T-Room","",33.71101,-118.283293,"Los Angeles","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Echo Park","Found","(AYOR - sure suicide)","",34.078159,-118.260557,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Griffith Park","Found","Sonora & Victory","",34.136554,-118.2942,"Los Angeles","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Magnolia Park","Found","","",34.168273,-118.338889,"Los Angeles","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"U.C.L.A. ","Found","(T-Rooms) (Royce Hall Basement)","",34.072809,-118.442159,"Los Angeles","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U.C.L.A. ","Found","(T-Rooms) (Student Union) ","",34.070418,-118.444145,"Los Angeles","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U.C.L.A. ","Found","(Powell Library) (T-Rooms)","",34.07164,-118.442177,"Los Angeles","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Hustlers'","General Coordinates Used","betw. 4th & 6th Sts.","Main St. ",34.052234,-118.243685,"Los Angeles","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Vasona Lake County Park","Found","(Days) T-Rooms","",37.234709,-121.972874,"Los Gatos","CA","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"Ellis Lake","Found","T-Rooms","",39.146766,-121.588173,"Marysville","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"River Front Park","Found","","",39.14156,-121.604105,"Marysville","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Seagull","Found","Lashing & Ukiah","",39.306014,-123.797836,"Mendocino","CA","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Saddleback College N. Campus ","Found","(3rd floor T-Room) (Science Math Bldg.)","",33.553689,-117.66631,"Mission Viejo","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Saddleback College N. Campus ","Found","(1st floor) (T-Room) (Fine Arts Bldg.)","",33.552424,-117.666322,"Mission Viejo","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Book Store","General Coordinates Used","at Olive & Myrtle","",34.144262,-118.001948,"Monrovia","CA","Cruisy Area","Cruising Areas,Book Store",1983,"checked","",NA,NA
"Morro Rock","Found","T-Room (Late)","",35.369419,-120.86768,"Morro Bay","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lake Merritt","Found","(Avoid nites)","",37.801239,-122.258299,"Oakland","CA","(AYOR),Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Coral Reef","General Coordinates Used","San Pablo","",37.804351,-122.271164,"Oakland","CA","(B)","Bars/Clubs",1983,"checked","",NA,NA
"Beach","Found","from Pier S. to T-Rooms","",33.195369,-117.384897,"Oceanside","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","","Hill St.",33.19587,-117.379483,"Oceanside","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bus Depot","General Coordinates Used","","",33.19587,-117.379483,"Oceanside","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Casa de Pica","Found","(Bazaar Del Mundo)","",32.779839,-117.009955,"Old Town","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Union 76 Truck Stop","Found","opp. Ontario Speedway (I-10)","",34.065437,-117.56142,"Ontario","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Rotary Park","Found","adj. Levee","",39.512674,-121.563937,"Oroville","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Casbah","Found","(Lunches - beer & wine) Desert Palms Inn","68-580 Hwy. 111",33.894667,-116.615475,"Palm Springs","CA","","Hotel",1983,"checked","",NA,NA
"Desert Palms Inn","Found","1 blk. E. of Golf Club Dr.","67-580 Hwy. 111",33.894667,-116.615475,"Palm Springs","CA","(H),(*)","Hotel",1983,"checked","",NA,NA
"East of Hedon","Found","","68-961 Hwy. 111",33.823255,-116.54661,"Palm Springs","CA","(R)","Restaurant",1983,"checked","",NA,NA
"GAF ","Found","(images - Disco - D)(Liquor)(Some YC, L)(Kicks cruise bar with PT) at Cathedral Rd.","68555 Ramon Rd. ",33.830296,-116.545292,"Palm Springs","CA","(D),(YC),(L),(PT)","Bars/Clubs",1983,"checked","",NA,NA
"Maria's ","Found","(Italian R)","67-778 Hwy. 111",33.822874,-116.547003,"Palm Springs","CA","(M),(R)","Restaurant",1983,"checked","",NA,NA
"Rocks","Found","","67-977 Hwy. 111",33.822874,-116.547003,"Palm Springs","CA","(PT),(W),(SM),(*)","Bars/Clubs",1983,"checked","",NA,NA
"Ruth Hardy Park","Found","","",33.834994,-116.538993,"Palm Springs","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Sundance","Found","(Mechanical bull)(Liquor)(Looks promising)","67-901 Hwy. 111",33.822874,-116.547003,"Palm Springs","CA","(C&W)","Bars/Clubs",1983,"checked","",NA,NA
"'Cruisy jacuzzi' sauna & bushes at Desert Palms ","General Coordinates Used","(Late)","",33.894667,-116.615475,"Palm Springs","CA","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"M.C.C.","General Coordinates Used","","37-111 Date Palm Drive, Suite A",33.830296,-116.545292,"Palm Springs","CA","(MCC)","Religious Institution",1983,"checked","",NA,NA
"Stanford Shopping Mall","Found","","",37.443498,-122.170994,"Palo Alto","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Vicinity of City Hall ","Found","","",34.147692,-118.14327,"Pasadena","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Ganesha Park","Found","","",34.076281,-117.760531,"Pomona","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"GarfieldPark","Found","","",34.063327,-117.733855,"Pomona","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Hideaway","General Coordinates Used","","71-472 Culver Dr. ",33.739744,-116.41279,"Rancho Mirage","CA","(H),(YC),(*)","Hotel",1983,"checked","",NA,NA
"Lost World Resort","General Coordinates Used","(Disco)(Some YC)","43-900 Joshua Rd. ",33.739744,-116.41279,"Rancho Mirage","CA","(*),(H),(R),(D),(YC)","Hotel,Restaurant",1983,"checked","",NA,NA
"Park","Found","along river - (early evenings)","",40.174536,-122.229586,"Red Bluff","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Redding River Park","Found","","",40.605773,-122.400894,"Redding","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Alondra Park","Found","","",33.882886,-118.339748,"Redondo Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Beach","General Coordinates Used","opp. City Hall","",33.845114,-118.388513,"Redondo Beach","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Copper Shield","Found","El Camino Real & Roosevelt","",37.479094,-122.224993,"Redwood City","CA","(M),(R),(C),(AH)","Restaurant",1983,"checked","Found address on this matchcover: https://www.ebay.com/itm/Vintage-Matchcover-Copper-Shield-Restaurant-Menlo-House-Redwood-City-CA-16-/133592924646?_ul=IN ",NA,NA
"Coyote Pt. ","Found","Beach & parking lot off US 101 betw. San Mateo & Burlingame","",37.587268,-122.319101,"Redwood City","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Hillsdale Shopping Center","Found","","",37.537036,-122.298881,"Redwood City","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'The Grove'","Found","S. end of Evans Lake","",33.994289,-117.377887,"Riverside","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Fairmont Park","Found","","",33.995062,-117.381194,"Riverside","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Tyler Mall ","Found","J.C. Penney T-Room","",33.910116,-117.457559,"Riverside","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Greyhound Bus Depot","General Coordinates Used","T-Room","",33.980601,-117.375494,"Riverside","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U.C.R.","General Coordinates Used","(T-Rooms) (Phys. Ed. Bldg.)","",33.973706,-117.328064,"Riverside","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Llyod's ","General Coordinates Used","(Bar only - late) 6 mi. from Arrowhead","Hwy. 30",34.207786,-117.109205,"Running Springs","CA","(M),(R)","Restaurant",1983,"checked","",NA,NA
"'B.A.' Beach","General Coordinates Used","on Russian River, at Wohler Bridge ","",38.911632,-123.011048,"Russian River","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Burl Shop","General Coordinates Used","(Gifts)","Armstrong Woods Rd.",38.911632,-123.011048,"Russian River","CA","","Business",1983,"checked","",NA,NA
"River Nest Lodge","General Coordinates Used","(Rio Nido)","",38.911632,-123.011048,"Russian River","CA","(M),(H)","",1983,"checked","",NA,NA
"'K' St. Mall","Found","Weinstock's T-Room","",38.573139,-121.471161,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Arden, Country Club & Sunrise Malls","Found","","",38.608874,-121.384064,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Beach","Found","nr. end of N. 10th & Richards at jct. of American & Sacramento Rivers","",38.600118,-121.484667,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Carousel Restaurant","Found","T-Room - Arden Fair Shopping Center ","",38.601098,-121.427661,"Sacramento","CA","Cruisy Area","Cruising Areas,Restaurant",1983,"checked","Picture of Carousel Restaurant in the new Arden Fair Mall:  https://calisphere.org/item/f920626cc51e44489fac028bc8beeb67/",NA,NA
"Del Paso Park","Found","parking area off Auburn Blvd.","",38.641992,-121.375585,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Fremont Park","Found","","",38.571085,-121.489042,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Miller Park","Found","T-Rooms","",38.567091,-121.516276,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Paradise Beach ","Found","on American River ","",38.58126,-121.423108,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cal. St. University","General Coordinates Used","(Humanities) (T-Rooms)","",38.558459,-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cal. St. University ","General Coordinates Used","(English Bldg.) (T-Rooms)","",38.558459,-121.423557,"Sacramento","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Gay Hot Line ","General Coordinates Used","(916) 448-6130","",38.581572,-121.4944,"Sacramento","CA","","Hotlines",1983,"checked","",NA,NA
"Incredible Edible","General Coordinates Used","","'N' St.",38.581572,-121.4944,"Sacramento","CA","(M),(R)","Restaurant",1983,"checked","",NA,NA
"Incredible Edible","General Coordinates Used","","Alhambra St.",38.581572,-121.4944,"Sacramento","CA","(M),(R)","Restaurant",1983,"checked","",NA,NA
"Cal. St. U. ","Found","(S.B. Library ) (T-Room) (2nd floor)","",34.1826,-117.324092,"San Bernardino","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","nr. Fontana (N. side)","I-10",34.108345,-117.289765,"San Bernardino","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Texaco Truck Stop","General Coordinates Used","E. of I-15 E. ","I-10",34.108345,-117.289765,"San Bernardino","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"San Onofre Beach","Found","'B.A.' area at N. end of Camp Pendleton","",33.372808,-117.565601,"San Clemente","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Senda de La Playa Beach","Found","nr. T-Rooms","",33.951792,-118.448844,"San Clemente","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'F' St. Bookstore","Found","","4th & 'F'",32.748618,-117.143424,"San Diego","CA","(*)","Book Store",1983,"checked","",NA,NA
"Balboa Park","Found","(AYOR - nights) nr. 6th & Laurel","",32.734148,-117.144553,"San Diego","CA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Bee Jay's ","Found","(Will be moving - check at Show Biz for new address)","",32.722172,-117.160485,"San Diego","CA","","Bars/Clubs",1983,"checked","Found the location of this bar from this document by the City of San Diego Department of City Planning (pg. 30):  https://www.sandiego.gov/sites/default/files/san_diego_lgbtq_historic_context_august2016_draft.pdf",NA,NA
"Brass Rail ","Found","(Liquor)","3796 5th & Robinson",32.74683,-117.160739,"San Diego","CA","(*),(D)","Bars/Clubs",1983,"checked","",NA,NA
"Fashion Valley Shopping Center","Found","","",32.768118,-117.166728,"San Diego","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Fed-Mart Arena Plaza Store","Found","","3245 Sports Arena Blvd. ",32.752671,-117.208219,"San Diego","CA","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"Mayfair ('Gayfair') Market","Found","(Open 24 hrs.) ","5th & Robinson",32.746961,-117.160405,"San Diego","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Mission Valley Shopping Center","Found","","",32.76839,-117.148411,"San Diego","CA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
