ID2,title,type,city,state,description,streetaddress,amenityfeatures,unclear_address,Year,unclear type or question,notes,Last Modified
532,Sweetzer Ave.,Cruising Areas,Los Angeles,CA,(still going strong!),,Cruisy Area,checked,,,,7/9/2022 9:00pm
533,Open Quest Institute,Info Lines & Services,Los Angeles,CA,650-6736 24 hour Crisis Hodine,,,checked,,,,4/14/2023 2:55pm
536,Jewel's Room,Bars/Clubs,Los Angeles,CA,(downstairs at Catch One) 734-8849 3pm-2am,,"(*),(MW),(D),(B),(AH)",checked,,,,4/14/2023 2:55pm
539, Main St.,Cruising Areas,Los Angeles,CA,(Hustlers),,Cruisy Area,checked,,,,7/9/2022 9:08pm
540,Open Quest Institute,Info Lines & Services,Los Angeles,CA,650-6736 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:55pm
541,Uptown Gay/Lesbian Alliance,Info Lines & Services,Los Angeles,CA,"Los Angeles 90065,258-8842 monthly social 2pm-5pm 2nd Sun, newsletter",P.O. Box 65111,,checked,,,,7/9/2022 9:09pm
562,Grapevine,Restaurants & Cafes,Los Angeles,CA,"(at Houston's bar) 661-4233 Northern Italian cuisine, 5:30pm-10:30pm Tues-Sun",,,checked,,,,4/14/2023 2:55pm
576,Area around block by Gauntlet II,Cruising Areas,Los Angeles,CA,"Myra St. to Effie St., other side of Sunset Blvd. at closing time",,Cruisy Area,checked,,,,7/9/2022 9:41pm
577,Sunset Drive,Cruising Areas,Los Angeles,CA,nr. Vista Theater,,Cruisy Area,checked,,,,7/9/2022 9:43pm
578,Open Quest Institute ,Info Lines & Services,Los Angeles,CA,(213) 650-6736 24 hour Crisis Hotline,,,checked,,,,7/9/2022 9:44pm
611,Encino Park,Cruising Areas,Los Angeles,CA,,,"(AYOR),Cruisy Area",checked,,,,7/9/2022 10:05pm
612,Griffith Park ,Cruising Areas,Los Angeles,CA,nr. Sonora & Victory,,Cruisy Area,checked,,,,7/9/2022 10:06pm
613,Magnolia Park,Cruising Areas,Los Angeles,CA,,,"(AYOR),Cruisy Area",checked,,,,7/9/2022 10:06pm
614,Sepulveda Dam,Cruising Areas,Los Angeles,CA,Rec.Area-W.endofparkinglo,,Cruisy Area,checked,,,,7/9/2022 10:06pm
615,Valley Plaza Park,Cruising Areas,Los Angeles,CA,,,Cruisy Area,checked,,,,4/14/2023 2:32pm
616,Open Quest Institute,Info Lines & Services,Los Angeles,CA,650-6736 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:55pm
628, Rest Stop',Cruising Areas,Los Angeles,CA,US 101 N. o f Malibu,,Cruisy Area,checked,,,,7/9/2022 11:12pm
629,LAX Airport,Cruising Areas,Los Angeles,CA,near Gate #8,,Cruisy Area,checked,,,,7/9/2022 11:12pm
630,Muscle Beach,Cruising Areas,Los Angeles,CA,,,Cruisy Area,checked,,,,7/9/2022 11:12pm
631,Pirates Cove,Cruising Areas,Los Angeles,CA,,,Cruisy Area,checked,,,,7/9/2022 11:12pm
632,Palisades Park Rose Garden ,Cruising Areas,Los Angeles,CA,"Ocean Ave. at Mon­ tana, Santa Monica",,Cruisy Area,checked,,,,7/9/2022 11:13pm
633,Venice Beach,Cruising Areas,Los Angeles,CA,parking lot,,Cruisy Area,checked,,,,7/9/2022 11:13pm
634,Ellis Lake,Cruising Areas,Marysville,CA,,,Cruisy Area,checked,,,,7/9/2022 11:14pm
635, River Front Park,Cruising Areas,Marysville,CA,,,Cruisy Area,checked,,,,7/9/2022 11:14pm
639,AA Gay/Lesbian,Info Lines & Services,Modesto,CA,575-7072 (AA#) call for times & locations,,,checked,,,,7/9/2022 11:16pm
644,Leg Lake N. end,Cruising Areas,Montebello,CA,,,Cruisy Area,checked,,,,4/14/2023 2:51pm
645,AA Gay/Lesbian,Info Lines & Services,Monterey,CA,"373-3713 (AA#) men & women meet­ ing 8pm Thurs, men-only meeting 8pm Mon",,,checked,,,,4/14/2023 2:55pm
648,Garrapata Beach,Cruising Areas,Monterey,CA,N. end-9-3 mi. S. of Rio Rd. (Carmel) on Hwy. 1,,Cruisy Area,checked,,,,7/9/2022 11:26pm
650, Morro Rock,Cruising Areas,Morro Bay,CA,along Embarcadero (Late),,Cruisy Area,checked,,,,7/9/2022 11:27pm
652,Giant Redwoods RV & Camp,Accommodations,Myers Flat,CA,943-3198  full service campground with tent space," P.O. Box 222, 95554",(MX),checked,,,,4/24/2023 12:47pm
654,Bay Area Network Gay/Lesb Educators,Info Lines & Services,Oakland,CA,(BANGLE) 734-8291,,,checked,,,,4/14/2023 2:55pm
655,Gay Switchboard,Info Lines & Services,Oakland,CA,"(Pacific Center) 841-6224 lOam-lOpm Mon-Fri, clsd Sat & Sun",,,checked,,,,4/14/2023 2:55pm
669, 'Rest Stops',Cruising Areas,Oceanside,CA,"on 1-5,7 mi. N. both sides",,Cruisy Area,checked,,,,7/9/2022 11:48pm
670,Beach from pier S.,Cruising Areas,Oceanside,CA,,,"(AYOR),Cruisy Area",checked,,,,7/9/2022 11:48pm
673,Esplanade Shopping Center,Cruising Areas,Oxnard,CA,,,Cruisy Area,checked,,,,7/9/2022 11:50pm
674,Oxnard Marina,Cruising Areas,Oxnard,CA,nr. Coast Guard Stn.,,Cruisy Area,checked,,,,7/9/2022 11:50pm
675,AA Gay/Lesbian,Info Lines & Services,Palm Springs,CA,324-4880 (AA#) call for schedule of meetings,,,checked,,,,4/14/2023 2:55pm
676,Desert Business Assn.,Info Lines & Services,Palm Springs,CA, 324-0178 gay/lesbian business association,"P.O. Box 773, 92263",(IGTA),checked,,,,4/21/2023 8:12am
677,Gay/Lesbian Alliance of the Desert,Info Lines & Services,Palm Springs,CA,"321-8600 hotline, gay commu­nity center (to open spring '90)","PO Box 861, Cathedral City, 92235",,checked,,,,7/10/2022 4:57pm
678,The Open Quest Institute,Info Lines & Services,Palm Springs,CA,(800)826-8900 24 hour Crisis Hotine,,,checked,,,,4/14/2023 2:55pm
711,Club One Eleven,Bars/Clubs,Palm Springs,CA,(at Club One Eleven restaurant),,,checked,,,,7/10/2022 7:14pm
712,Cycle Room ,Bars/Clubs,Palm Springs,CA,(at C.C. Construction Co.)  call for hrs,,(L),checked,,,,7/10/2022 7:14pm
714,Dates,Bars/Clubs,Palm Springs,CA, (at The Villa Resort),,"(*),(BW),(F)",checked,,,,7/10/2022 7:14pm
716,Little Bar,Bars/Clubs,Palm Springs,CA,(at the Desert Palms Inn) 324-5100 11am- 2am,,(*),checked,,,,4/21/2023 9:06am
719,Ajeti's House of Lamb,Restaurants & Cafes,Palm Springs,CA,(Ca­thedral City) 328-7518,68-784 Grove St. at Hwy 111,"(MW),(MX),(BW)",checked,,,,4/14/2023 2:54pm
725,Gloria's Restaurant,Restaurants & Cafes,Palm Springs,CA,"(at Gloria's bar)  cocktails, lunch 11am -4pm , dinner 5:30-11pm",,(MW),checked,,,,7/10/2022 7:24pm
728,Rhinoceros Cafe,Restaurants & Cafes,Palm Springs,CA," (at Desert Palms Inn) 324-5100 brkfst/lunch 9am-3pm Mon-Fri, 8am-4pm Sat & Sun, dinner 6-10pm",,"(*),(MW)",checked,,,,7/10/2022 7:27pm
732,Sun City Cafe,Restaurants & Cafes,Palm Springs,CA,(at Sun City Inn),,(MX),checked,,,,4/14/2023 2:55pm
745,Gay/Lesbian Alliance of Stanford,Info Lines & Services,Palo Alto,CA,Santa Teresa St. (Stanford campus) 723-1488 recorded info,,,checked,,,,4/14/2023 2:55pm
747,Stanford Shopping Mall,Cruising Areas,Palo Alto,CA,(Many young bloomers),,Cruisy Area,checked,,,,4/14/2023 2:51pm
752,Raymond Ave. Park,Cruising Areas,Pasadena,CA,,,"Cruisy Area,(AYOR)",checked,,,,7/10/2022 7:51pm
753,AA Gay/Lesbian,Info Lines & Services,Pomona,CA, 626-2884 call for info,,,checked,,,,4/14/2023 2:55pm
754,Gay/Lesbian Hotline,Info Lines & Services,Pomona,CA,824-7618 info & referrals 6:30pm-10pm,,,checked,,,,4/14/2023 2:55pm
761,Ganesha Park ,Cruising Areas,Pomona,CA,,,"Cruisy Area,(AYOR)",checked,,,,7/10/2022 8:03pm
762,Garfield Park,Cruising Areas,Pomona,CA,,,"Cruisy Area,(AYOR)",checked,,,,7/10/2022 8:03pm
763, Dog Island Park,Cruising Areas,Red Buff,CA,(Days),,Cruisy Area,checked,,,,7/10/2022 8:06pm
764,Park along river,Cruising Areas,Red Buff,CA, (Early evenings),,Cruisy Area,checked,,,,7/10/2022 8:06pm
768, Bus Depot,Cruising Areas,Redding,CA,,,"(AYOR),Cruisy Area",checked,,,,7/10/2022 8:08pm
769,Clear Creek Rd,Cruising Areas,Redding,CA,4 mi. E. of old 99 (Summers),,Cruisy Area,checked,,,,7/10/2022 8:08pm
770,Lake Redding Park,Cruising Areas,Redding,CA,nr. boat ramp,,"Cruisy Area,(AYOR)",checked,,,,7/10/2022 8:09pm
775, Alondra Park,Cruising Areas,Redondo Beach,CA,,,Cruisy Area,checked,,,,7/10/2022 8:18pm
780,Hilltop Mall,Cruising Areas,Richmond,CA,Emporium Capwell 3rd fl,,Cruisy Area,checked,,,,4/14/2023 2:51pm
781,Open Quest Institute,Info Lines & Services,Guerneville,CA,(800)826-8900 24 hour Crisis Hotline,,,checked,,,,4/21/2023 8:15am
782,Camelot Resort ,Accommodations,Guerneville,CA,869-2538 year round,4th & Mill,"(MW),(MX),(SW)",checked,,,,4/21/2023 8:15am
791,Russian River Resort,Accommodations,Guerneville,CA,"(Triple R Resort) 869-0691 year round, cocktail lounge",4th & Mill St.,"(MW),(F)",checked,,,,4/21/2023 8:16am
805,'Nude' beach,Cruising Areas,Guerneville,CA, on Russian River at Wohler Bridge,,Cruisy Area,checked,,,,4/21/2023 8:16am
807,Lambda Community Center Info Line,Info Lines & Services,Sacramento,CA,"447-5755,24hr info tape",,,checked,,,,4/14/2023 2:55pm
808,"Northall Gay AA,",Info Lines & Services,Sacramento,CA,454-4762 (AA#) call MCC for times,,,checked,,,,4/14/2023 2:55pm
810,Backdoor,Bars/Clubs,Sacramento,CA,(downstairs at Joseph's Town & Country) 646-4153 7pm-2am,,"(MW),(LV),(NH)",checked,,,,7/10/2022 9:00pm
818,Joseph's Town & Country,Restaurants & Cafes,Sacramento,CA,"at joseph's Town & Country bar, 646-4153 Italian cuisine, lunch & dinner",,"(MX),(MW)",checked,,,,7/10/2022 9:09pm
823,Dignity,Religious Organizations,Sacramento,CA,(St. Francis Church) 441-0427 Mass 3pm 2nd & 4th Sun,26th St. & 'K',,checked,,,,4/14/2023 2:52pm
824,Lutherans Concerned,Religious Organizations,Sacramento,CA,"95818,739-6243 meets monthly, call for info", P.O. Box 8891,,checked,,,,7/10/2022 9:11pm
827,Patlar Gazette,Publications,Sacramento,CA,95822,P.O. Box 22402,,checked,,,,7/10/2022 9:12pm
831,'Lavender Heights',Cruising Areas,Sacramento,CA,21st St. btw. 'I' & 'S' Sts.,,Cruisy Area,checked,,,,7/10/2022 9:14pm
832,American River,Cruising Areas,Sacramento,CA,Access off La Rivera Dr. near Howe Ave.,,Cruisy Area,checked,,,,7/10/2022 9:15pm
833,American River,Cruising Areas,Sacramento,CA,Access off La Rivera Dr. near Watt Ave.,,Cruisy Area,checked,,,,7/10/2022 9:15pm
834,Beach ,Cruising Areas,Sacramento,CA,at jet of Am. & Sacto. rivers,,Cruisy Area,checked,,,,7/10/2022 9:15pm
835,Cal. St. U.,Cruising Areas,Sacramento,CA,English bldg.,,Cruisy Area,checked,,,,7/10/2022 9:15pm
836,Del Paso Park,Cruising Areas,Sacramento,CA,,,"Cruisy Area,(AYOR)",checked,,,,7/10/2022 9:16pm
837,Discovery Park,Cruising Areas,Sacramento,CA,,,Cruisy Area,checked,,,,7/10/2022 9:16pm
838,Fremont Park,Cruising Areas,Sacramento,CA,,,"Cruisy Area,(AYOR)",checked,,,,7/10/2022 9:16pm
839,Miller Park,Cruising Areas,Sacramento,CA,nr .boat ramp,,Cruisy Area,checked,,,,7/10/2022 9:16pm
840,Paradise Beach,Cruising Areas,Sacramento,CA,on American River ,,Cruisy Area,checked,,,,4/21/2023 9:06am
842,AA Gay/Lesbian,Info Lines & Services,San Bernardino,CA,"825-4700 (AA#) numerous meetings, call for detailed schedule",,,checked,,,,7/10/2022 9:59pm
844,Gay/Lesbian Community Center Hotline,Info Lines & Services,San Bernardino,CA,824-7618 info & referrals,,,checked,,,,7/10/2022 9:59pm
845,Great Outdoors Inland Empire,Info Lines & Services,San Bernardino,CA,"Riverside 92517,888-7993 outdoor social group, call for info",Chapter P.O. Box 56586,,checked,,,,7/10/2022 9:59pm
852, 'The Grove',Cruising Areas,San Bernardino,CA,S. end o f Evans Lake,,Cruisy Area,checked,,,,7/10/2022 10:16pm
853,Cal. St. U.S.B.,Cruising Areas,San Bernardino,CA, Library,,Cruisy Area,checked,,,,7/10/2022 10:16pm
854,Fairmont Park ,Cruising Areas,San Bernardino,CA,,,"(AYOR),Cruisy Area",checked,,,,7/10/2022 10:16pm
855,U.C.R.,Cruising Areas,San Bernardino,CA,PE bldg.,,Cruisy Area,checked,,,,7/10/2022 10:16pm
856,San Clemente Canyon,Cruising Areas,San Clemente,CA,off Hwy. 82,,Cruisy Area,checked,,,,7/10/2022 10:16pm
857,San Onofre Beach State Park,Cruising Areas,San Clemente,CA,N. end of Camp Pendleton,,"Cruisy Area,(AYOR)",checked,,,,4/21/2023 9:06am
858,Senda de Playa Beach,Cruising Areas,San Clemente,CA,,,Cruisy Area,checked,,,,7/10/2022 10:16pm
860,Couples San Diego,Info Lines & Services,San Diego,CA,"92103, 492-8790 social support group for gay couples",PO Box 33724,,checked,,,,7/10/2022 10:16pm
861,Gay/Lesbian Pacific Social Support,Info Lines & Services,San Diego,CA, (at the Commu­nity Center) 296-6987 call fo r info ,,,checked,,,,4/21/2023 9:06am
862,Great Outdoors,Info Lines & Services,San Diego,CA,"92138, 452-7155 2nd Thurs 7pm",P.O. Box 82106,,checked,,,,7/10/2022 10:17pm
864,Open Quest Institute ,Info Lines & Services,San Diego,CA,(800) 826-8900 24 Hour Crisis Hot line,,,checked,,,,4/14/2023 2:55pm
865,SAGE of California,Info Lines & Services,San Diego,CA,"282-1395 6:30pm dinner mtg 1st Tues, MCC Social Hall",,,checked,,,,4/14/2023 2:55pm
874,Quince St. Trolley Bed & Breakfast,Accommodations,San Diego,CA,"226-8454 one suite real trolley car, cont'l bkfst, open year round",,"(MW),(MX)",checked,,,,7/10/2022 10:35pm
909,Flamingo's Bistro,Restaurants & Cafes,San Diego,CA,"(at Clarke's Flamingo Lodge) 24 hrs, ""American"" cuisine",,,checked,,,,7/12/2022 12:28am
912,Tin Pan Alley,Restaurants & Cafes,San Diego,CA,see bar listings,,,checked,,,,4/21/2023 8:18am
921,Groundworks Books,Book Stores or Retail Shops,San Diego,CA,"UCSD Student Center Rm B-023, La Jolla 452-9625 11:00am-8:00pm Mon-Sat, ""radical"" bookstore, gay/lesbian section",,,checked,,,,7/12/2022 12:44am
922,Men's Center,Men's Services,San Diego,CA,(at the Community Center) 692-4297,,,checked,,,,4/21/2023 8:18am
923,Allen Adams,Travel Agency or Tour Operators,San Diego,CA,"92116, 260-0784 certified masseur, friendly companion, model and tour guide",PO Box 16319,,checked,,,,7/12/2022 12:46am
932,Integrity,Religious Organizations,San Diego,CA,"92103, 6:30pm 1st Thurs at 2728 6th Ave., St. Paul's Cathedral",P.O. Box 80772,,checked,,,,4/21/2023 9:06am
934,Lutherans Concerned,Religious Organizations,San Diego,CA,call the Community Center for time and location,,,checked,,,,7/12/2022 12:56am
938,Yachad ,Religious Organizations,San Diego,CA,"92103, 224-0202 social support grp for gay/lesbian Jews, call for info",PO Box 3027,,checked,,,,4/21/2023 9:06am
953,Hard Labor,Erotica,San Diego,CA," (at B.U.L.C. bar) 239-4377 leather goods, erotica, open bar hrs (late evenings)",,,checked,,,,4/14/2023 2:55pm
954,Hard Labor,Erotica,San Diego,CA,"(at Wolfs bar) 291-3730 leather goods, erotica, open bar hrs",,,checked,,,,4/14/2023 2:55pm
956,Balboa Park,Cruising Areas,San Diego,CA,nr 6th Ave. & Laurel,,Cruisy Area,checked,,,,7/12/2022 1:08am
957,Fashion Valley Shopping Center,Cruising Areas,San Diego,CA,,,Cruisy Area,checked,,,,7/12/2022 1:08am
958,Hillcrest & University Ave. area,Cruising Areas,San Diego,CA,,,Cruisy Area,checked,,,,7/12/2022 1:09am
959,Horton Plaza Shopping Center,Cruising Areas,San Diego,CA,(Queensfordays!),,Cruisy Area,checked,,,,7/12/2022 1:16am
960,Men's Gym,Cruising Areas,San Diego,CA,UCSD,,Cruisy Area,checked,,,,7/12/2022 1:16am
961,North Park 30th & University,Cruising Areas,San Diego,CA,,,Cruisy Area,checked,,,,7/12/2022 1:16am
962,Otay Lakes County Park,Cruising Areas,San Diego,CA,,,Cruisy Area,checked,,,,7/12/2022 1:16am
963,Rose Canyon Mem. Park,Cruising Areas,San Diego,CA,"Genesee & Hwy. 52, nature trails",,Cruisy Area,checked,,,,4/21/2023 9:06am
964,Silver Strand St. Beach -,Cruising Areas,San Diego,CA,5mi. S. of Naval Amphibious Base,,Cruisy Area,checked,,,,7/12/2022 1:16am
965,Torry Pines Beach State Park,Cruising Areas,San Diego,CA, 'Blacks Beach' - half hr. walk from parking lot (active bushes at north end of famed nude beach),,Cruisy Area,checked,,,,4/21/2023 9:06am
966,View Point,Cruising Areas,San Diego,CA,"Interstate 5btwn Birmingham & Via de la Valle, trails & bushes",,Cruisy Area,checked,,,,4/21/2023 9:06am
967,Von's Market,Cruising Areas,San Diego,CA,30th & Howard,,Cruisy Area,checked,,,,7/12/2022 1:16am
968,AA Gay/Lesbian,Info Lines & Services,San Francisco,CA,"661-1828 (AA #) many meetings, call for schedule & locations",,,checked,,,,7/12/2022 1:16am
969,Gay Area Youth Switchboard,Info Lines & Services,San Francisco,CA,"94101, 386-4297 info & referrals, irregular hours",P.O. Box 846,,checked,,,,7/12/2022 1:16am
970,Lesbian/Gay Switchboard,Info Lines & Services,San Francisco,CA,"841-6224 info, referral, rap line, 10am-10pm Mon-Fri",,,checked,,,,7/12/2022 1:16am
971,Open Quest Institute,Info Lines & Services,San Francisco,CA,(800)826-8900 24 hour Crisis Hot line,,,checked,,,,7/12/2022 1:16am
974,Dignity,Religious Organizations,San Francisco,CA,see Mission area list,,,checked,,,,7/12/2022 1:17am
975,Emergence,Religious Organizations,San Francisco,CA,(Christian Science) 485-1881,,,checked,,,,7/12/2022 1:18am
977,Integrity,Religious Organizations,San Francisco,CA,see Castro area list,,,checked,,,,4/14/2023 2:55pm
978,Jewish Lesbians/Gays,Religious Organizations,San Francisco,CA,see also Castro area for groups,,,checked,,,,4/14/2023 2:55pm
980,MCC (Metropolitan Community Church),Religious Organizations,San Francisco,CA,seeCastro area fo r tw o locations,,,checked,,,,7/12/2022 1:19am
985,Harvey Milk Library,Info Lines & Services,San Francisco,CA,"(public) 626-1132 1pm-6pm Mon, Thurs, Fri, 10am-6pm Tues, 1pm-9pm Wed",3555 16th St.,,checked,,,,4/21/2023 8:21am
986,Open Quest Institute,Info Lines & Services,San Francisco,CA,(800)826-8900 24 hour Crisis Hot I lin e,,,checked,,,,7/12/2022 1:27am
1057,Mandates,Men's Services,San Francisco,CA,567-9116 escort service,,,checked,,,,4/21/2023 8:22am
1065,Ahavat Shalom,Religious Organizations,San Francisco,CA,(Jewish) (at MCC) 621-1020 call for info,,,checked,,,,4/14/2023 2:55pm
1072,Collingwood Park ,Cruising Areas,San Francisco,CA,19th & Collingwood,,Cruisy Area,checked,,,,7/14/2022 1:20am
1073,Dolores Park,Cruising Areas,San Francisco,CA,,,"Cruisy Area,(AYOR)",checked,,,,7/14/2022 1:20am
1074,Open Quest Institute ,Info Lines & Services,San Francisco,CA,(800)826-8900 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:55pm
1077,Club Uranus,Bars/Clubs,San Francisco,CA,"(at the Endup) 495-9550 eclectic gender-benders & more, 10pm-2am Sun",,"(*),(D)",checked,,,,7/14/2022 1:22am
1106,Sandmutopia Supply Co.,Erotica,San Francisco,CA,94101 252- 1195 mail order catalogs,PO Box 11314,,checked,,,,4/21/2023 9:06am
1107,Folsom St.,Cruising Areas,San Francisco,CA,btw. 5th & 6th (Late),,Cruisy Area,checked,,,,7/15/2022 9:10pm
1108,Shipley Alley,Cruising Areas,San Francisco,CA,btw. 5th & 6th (Late),,Cruisy Area,checked,,,,7/15/2022 9:11pm
1109,Open Quest Institute ,Info Lines & Services,San Francisco,CA,(800)826-8900 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:55pm
1133,International Wavelength,Erotica,San Francisco,CA,"Mail only: 2215-R Market Box #829, 94114, 749-1100 mail order Asian & Latin erotica, see ad front color section",,,checked,,,,7/15/2022 10:21pm
1134,'Land's End' ,Cruising Areas,San Francisco,CA,(Aka 'Glands End'),,"(AYOR),Cruisy Area",checked,,,,7/15/2022 10:22pm
1135,Buena Vista Park ,Cruising Areas,San Francisco,CA,(very AYOR!),,"(AYOR),Cruisy Area",checked,,,,7/15/2022 10:30pm
1136,Open Quest Institute,Info Lines & Services,San Francisco,CA,(800)826-8900 24 hour Crisis Hotline,,,checked,,,,7/15/2022 10:31pm
1151,Dignity,Religious Organizations,San Francisco,CA,(Dolores Baptist Church) 255- 9244 5:30pm Sun,15th & Dolores,,checked,,,,4/14/2023 2:52pm
1153,East side of San Jose Ave.,Cruising Areas,San Francisco,CA,between 30th St. & Kingston Alley,,Cruisy Area,checked,,,,7/15/2022 10:47pm
1154,Open Quest Institute,Info Lines & Services,San Francisco,CA,(800) 826-8900 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:55pm
1186,Lafayette Park ,Cruising Areas,San Francisco,CA,,,"(AYOR),Cruisy Area",checked,,,,7/15/2022 11:30pm
1187,Polk St.,Cruising Areas,San Francisco,CA, btw. Geary & California (Hustlers),,Cruisy Area,checked,,,,7/15/2022 11:30pm
1188,Open Quest Institute,Info Lines & Services,San Francisco,CA,(800)826-8900 24 hour Crisis Hotline,,,checked,,,,4/14/2023 2:55pm
1215,Gay & Lesbian Switchboard,Info Lines & Services,San Jose,CA,293-2429 6pm-9pm,,,checked,,,,4/14/2023 2:55pm
1216,South Bay Leather/Uniform Group,Info Lines & Services,San Jose,CA,"Santa Clara 95055, 280-7584 weekly socials, monthly potluck, workshops, monthly newsletter",P.O. Box 2519,,checked,,,,4/21/2023 9:06am
1222,Coyote Point ,Cruising Areas,San Mateo,CA,off US 101 btw. San Mateo & Burlingame (Beach & parking lot) ,,Cruisy Area,checked,,,,4/21/2023 9:06am
1236,Alameda Park (Late),Cruising Areas,San Jose,CA,,,"Cruisy Area,(AYOR)",checked,,,,7/16/2022 5:44pm
1237,CabrilloBeach,Cruising Areas,San Jose,CA,E. of Warf,,Cruisy Area,checked,,,,7/16/2022 5:45pm
1238,East Beach,Cruising Areas,San Jose,CA,,,"(N),Cruisy Area",checked,,,,7/16/2022 5:45pm
1239,Padero Lane Beach,Cruising Areas,San Jose,CA,(Summers),,"(AYOR),Cruisy Area",checked,,,,7/16/2022 5:45pm
1240, Stevens Park,Cruising Areas,San Jose,CA,,,Cruisy Area,checked,,,,7/16/2022 5:45pm
1241,U.S.B.,Cruising Areas,San Jose,CA,Phelps Hall,,Cruisy Area,checked,,,,7/16/2022 5:46pm
1242,U.S.B.,Cruising Areas,San Jose,CA,South Hall,,Cruisy Area,checked,,,,7/16/2022 5:46pm
1243,U.S.B.,Cruising Areas,San Jose,CA,Old Gym,,Cruisy Area,checked,,,,7/16/2022 5:46pm
1245,AA Gay/Lesbian ,Info Lines & Services,Santa Cruz,CA,688-2058 (AA#) 8pm Mon at 4200 Capitola,,,checked,,,,4/14/2023 2:55pm
1246,Gay/Lesbian Switchboard,Info Lines & Services,Santa Cruz,CA,425-5422 taped info,,,checked,,,,4/14/2023 2:55pm
1252,Santa Cruz T elefairie,Men's Services,Santa Cruz,CA,427-4545 recorded message,,,checked,,,,4/14/2023 2:55pm
1253,Beer Can Beach,Cruising Areas,Santa Cruz,CA,,,Cruisy Area,checked,,,,7/16/2022 6:04pm
1254,Bonney Doon Beach,Cruising Areas,Santa Cruz,CA,8 mi. N. on Hwy 1.,,Cruisy Area,checked,,,,7/16/2022 6:04pm
1255,Frederick St. Park,Cruising Areas,Santa Cruz,CA,,,Cruisy Area,checked,,,,7/16/2022 6:04pm
1256,Loch Lomand Lake Park ,Cruising Areas,Santa Cruz,CA,"Felton-""Lompico""",,Cruisy Area,checked,,,,7/16/2022 6:04pm
1257,Santa Cruz Mall ,Cruising Areas,Santa Cruz,CA,nr. St. George Hotel (Hustlers),,Cruisy Area,checked,,,,7/16/2022 6:04pm
1259,Waller Park,Cruising Areas,Santa Maria,CA,,,Cruisy Area,checked,,,,7/16/2022 6:04pm
1260,Hotline Santa Rosa,Info Lines & Services,Santa Rosa,CA,544-4357 6pm-midnight,,,checked,,,,4/14/2023 2:55pm
1265,Bill Jones Houseboat ,Accommodations,Sausalito,CA,"B-61 Issaquah Dock 332-2270 B & B, year round, largest floating house on SF Bay",,,checked,,,,4/14/2023 2:55pm
1266,Black Sand Beach,Cruising Areas,Sausalito,CA,off Lookout Rd.,,Cruisy Area,checked,,,,7/16/2022 6:07pm
1267,Arroyo Seco Park,Cruising Areas,South Pasadena,CA,,,Cruisy Area,checked,,,,7/16/2022 6:08pm
1272,Fremont Park,Cruising Areas,Stockton,CA,opp P.O.,,Cruisy Area,checked,,,,7/16/2022 6:20pm
1273,Oak Park,Cruising Areas,Stockton,CA,,,Cruisy Area,checked,,,,7/16/2022 6:20pm
1275,Alondra Park,Cruising Areas,Torrance,CA,nr. Crenshaw & Redondo Beach Blvd.,,Cruisy Area,checked,,,,7/16/2022 6:25pm
