ID,title,description,streetaddress,city,state,amenityfeatures,type,notes,dateadded,lastmodified,Year,full.address,lon,lat,geoAddress,Status
508,Ritz Bar,,131 Brooke Ave.,Norfolk,VA,(*) - Very popular,Bars/Clubs,NA,10/1/2019 5:02pm,10/28/2019 9:41am,1973,"131 Brooke Ave., Norfolk, VA",-76.2918859,36.8487805,"131 brooke ave, norfolk, va 23510, usa",Google Verified Location
763,Mickey's,,135 Brooke Ave.,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,12/17/2019 9:53am,12/17/2019 9:53am,1975,"135 Brooke Ave., Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
1005,Mickey's,,135 Brooks Ave.,Norfolk,VA,(PT) - Pool Table,Bars/Clubs,,12/6/2019 6:15pm,12/7/2019 11:45am,1980,"135 Brooks Ave., Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
736,Mickey's,,135 Brooke Avenue,Norfolk,VA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,NA,11/8/2019 8:19pm,11/10/2019 2:21pm,1977,"135 Brooke Avenue, Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
504,Mickey's,,135 Brooke Ave.,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,10/1/2019 5:02pm,10/28/2019 9:41am,1973,"135 Brooke Ave., Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
865,Mickey's,,135 Brooke Ave.,Norfolk,VA,"(*) - Very popular,(PT) - Pool Table",Bars/Clubs,,10/25/2019 8:12pm,10/28/2019 10:06am,1979,"135 Brooke Ave., Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
547,Mickey's,,135 Brooke Ave,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,9/7/2019 10:27am,9/7/2019 11:08am,1974,"135 Brooke Ave, Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
858,Mickey's,,135 Brooke Ave.,Norfolk,VA,"(YC) - Young and/or collegiate types,(PT) - Pool Table,(*) - Very popular",Bars/Clubs,,12/6/2019 11:54am,12/16/2019 3:19pm,1978,"135 Brooke Ave., Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
672,Mickey,,135 Brooke Ave,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,11/8/2019 12:58pm,11/8/2019 1:32pm,1976,"135 Brooke Ave, Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
281,Ritz Bar,,135 Brooke,Norfolk,VA,"(*) - Very popular,(YC) - Young and/or collegiate types",Bars/Clubs,NA,9/8/2019 12:01am,9/8/2019 12:12am,1970,"135 Brooke, Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
390,Mickey's,,135 Brooke Ave.,Norfolk,VA,(M) - Mixed Crowds,Bars/Clubs,NA,9/13/2019 4:38pm,10/28/2019 9:27am,1972,"135 Brooke Ave., Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
302,Ritz Bar,,135 Brooke,Norfolk,VA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"135 Brooke, Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
392,Ritz Bar,,135 Brooke,Norfolk,VA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,NA,9/13/2019 4:38pm,10/28/2019 9:27am,1972,"135 Brooke, Norfolk, VA",-76.2919235,36.8487902,"135 brooke ave, norfolk, va 23510, usa",Google Verified Location
847,Y.M.C.A.,,130 Brooke Ave,Norfolk,VA,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,12/17/2019 9:53am,12/17/2019 9:53am,1975,"130 Brooke Ave, Norfolk, VA",-76.2921241,36.8490866,"130 brooke ave, norfolk, va 23510, usa",Google Verified Location
552,Y.M.C.A.,,130 Brooke Ave.,Norfolk,VA,"""(H) - Hotel, motel, or other overnight accomodations"",(M) - Mixed Crowds",Hotels,,9/7/2019 10:27am,9/7/2019 11:08am,1974,"130 Brooke Ave., Norfolk, VA",-76.2921241,36.8490866,"130 brooke ave, norfolk, va 23510, usa",Google Verified Location
677,Y.M.C.A.,,130 Brooke Ave.,Norfolk,VA,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,NA,11/8/2019 12:58pm,11/8/2019 1:32pm,1976,"130 Brooke Ave., Norfolk, VA",-76.2921241,36.8490866,"130 brooke ave, norfolk, va 23510, usa",Google Verified Location
509,YMCA,,130 Brooke Ave.,Norfolk,VA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,NA,10/1/2019 5:02pm,10/5/2019 1:09pm,1973,"130 Brooke Ave., Norfolk, VA",-76.2921241,36.8490866,"130 brooke ave, norfolk, va 23510, usa",Google Verified Location
1006,Nickelodeon,(Cruisy),118 W. City Hall Ave.,Norfolk,VA,"(*) - Very popular,(YC) - Young and/or collegiate types,(PT) - Pool Table","Restaurant,Bars/Clubs,Cruising Areas",,12/6/2019 6:15pm,12/7/2019 11:45am,1980,"118 W. City Hall Ave., Norfolk, VA",-76.2921738,36.8482524,"118 w city hall ave, norfolk, va 23510, usa",Google Verified Location
866,Nickelodeon,(Cruisy),118 W. City Hall Ave.,Norfolk,VA,"(*) - Very popular,(PT) - Pool Table,(YC) - Young and/or collegiate types","Restaurant,Cruising Areas",,10/25/2019 8:12pm,12/18/2019 2:36pm,1979,"118 W. City Hall Ave., Norfolk, VA",-76.2921738,36.8482524,"118 w city hall ave, norfolk, va 23510, usa",Google Verified Location
859,Nickelodeon,,118 W. City Hall Ave.,Norfolk,VA,"(YC) - Young and/or collegiate types,(PT) - Pool Table",Restaurant,,12/6/2019 11:54am,12/16/2019 1:19pm,1978,"118 W. City Hall Ave., Norfolk, VA",-76.2921738,36.8482524,"118 w city hall ave, norfolk, va 23510, usa",Google Verified Location
738,Pantry,,118 W. City Hall Ave.,Norfolk,VA,"(YC) - Young and/or collegiate types,(PT) - Pool Table,(*) - Very popular",Bars/Clubs,NA,11/8/2019 8:19pm,11/10/2019 2:21pm,1977,"118 W. City Hall Ave., Norfolk, VA",-76.2921738,36.8482524,"118 w city hall ave, norfolk, va 23510, usa",Google Verified Location
741,Y.M.C.A.,,312 W. Butte Street,Norfolk,VA,"(M) - Mixed - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,NA,11/8/2019 8:19pm,11/10/2019 2:06pm,1977,"312 W. Butte Street, Norfolk, VA",-76.293934,36.8530114,"312 w bute st, norfolk, va 23510, usa",Google Verified Location
862,Y.M.C.A.,,312 W. Butte St.,Norfolk,VA,"(M) - Mixed - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,12/6/2019 11:54am,12/16/2019 1:17pm,1978,"312 W. Butte St., Norfolk, VA",-76.293934,36.8530114,"312 w bute st, norfolk, va 23510, usa",Google Verified Location
1012,Y.M.C.A.,,312 W. Butte St.,Norfolk,VA,"(M) - Mixed Crowds - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,12/6/2019 6:15pm,12/7/2019 11:49am,1980,"312 W. Butte St., Norfolk, VA",-76.293934,36.8530114,"312 w bute st, norfolk, va 23510, usa",Google Verified Location
869,Y.M.C.A.,,312 W. Butte St.,Norfolk,VA,"(M) - Mixed - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,10/25/2019 8:12pm,10/28/2019 10:02am,1979,"312 W. Butte St., Norfolk, VA",-76.293934,36.8530114,"312 w bute st, norfolk, va 23510, usa",Google Verified Location
676,Round the Corner,,313 W. Butte St.,Norfolk,VA,,Bars/Clubs,NA,11/8/2019 12:58pm,11/8/2019 1:32pm,1976,"313 W. Butte St., Norfolk, VA",-76.2941828,36.8526898,"313 w bute st, norfolk, va 23510, usa",Google Verified Location
1008,Oar House,(Disco) (Looks promising),4107 Colley Ave.,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing","Restaurant,Bars/Clubs",,12/6/2019 6:15pm,12/7/2019 11:47am,1980,"4107 Colley Ave., Norfolk, VA",-76.2952008,36.8826918,"4107 colley ave, norfolk, va 23508, usa",Google Verified Location
1649,Cue ,,46th & Killam ,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,1973,"46th & Killam , Norfolk, VA",-76.298335,36.88568,unclear_coded_by_hand,Verified Location
543,Cue,,4601 Killam,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,9/7/2019 10:27am,9/7/2019 11:09am,1974,"4601 Killam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa",Google Verified Location
735,Cue,(Some G) (Disco),4601 Killam,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,NA,11/8/2019 8:19pm,12/18/2019 12:30pm,1977,"4601 Killam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa",Google Verified Location
857,Cue,(Some G) (Disco),4601 Killiam,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Restaurant,,12/6/2019 11:54am,12/18/2019 12:31pm,1978,"4601 Killiam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa",Google Verified Location
668,Cue,,4601 Killam,Norfolk,VA,"""(G) - Girls/Ms, but seldom exclusively"",(WE) - Weekends,(*) - Very popular",Restaurant,NA,11/8/2019 12:41pm,11/8/2019 1:32pm,1976,"4601 Killam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa",Google Verified Location
1003,Cue,(Some ladies) (Disco),4601 Killam,Norfolk,VA,"(*) - Very popular,(YC) - Young and/or collegiate types,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(D) - Dancing,(PT) - Pool Table","Restaurant,Bars/Clubs",,12/6/2019 6:15pm,12/7/2019 11:44am,1980,"4601 Killam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa",Google Verified Location
864,Cue,(Some G) (Disco),4601 Killam,Norfolk,VA,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,""(G) - Girls/Ms, but seldom exclusively""",Restaurant,,10/25/2019 8:12pm,12/18/2019 2:57pm,1979,"4601 Killam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa",Google Verified Location
876,Cue,(teenie boppers),4601 Killam,Norfolk,VA,(D) - Dancing,Restaurant,,12/17/2019 9:53am,12/17/2019 9:53am,1975,"4601 Killam, Norfolk, VA",-76.29858,36.885804,"4601 killam ave, norfolk, va 23508, usa",Google Verified Location
1011,Steak 'n' Eggs,,1200 Colley Ave.,Norfolk,VA,"(M) - Mixed Crowds - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,12/6/2019 6:15pm,12/7/2019 11:48am,1980,"1200 Colley Ave., Norfolk, VA",-76.2991239,36.8658234,"1200 colley ave, norfolk, va 23517, usa",Google Verified Location
1010,Shirley's,,811 Colley Ave.,Norfolk,VA,"""(L) - Ladies/Ms, but seldom exclusively unless noted"",(D) - Dancing","Restaurant,Bars/Clubs",,12/6/2019 6:15pm,12/7/2019 11:48am,1980,"811 Colley Ave., Norfolk, VA",-76.3011752,36.8628168,"811 colley ave, norfolk, va 23507, usa",Google Verified Location
389,Lancer's,,7726 Hampton,Norfolk,VA,"(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,NA,9/13/2019 4:38pm,10/28/2019 9:27am,1972,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
739,Lancer's,,7726 Hampton,Norfolk,VA,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,12/17/2019 9:53am,12/17/2019 9:53am,1975,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
671,Lancer's,,7726 Hampton,Norfolk,VA,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,NA,11/8/2019 12:58pm,11/8/2019 1:32pm,1976,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
282,Tiger Lounge,,7726 Hampton,Norfolk,VA,"(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,NA,9/8/2019 12:10am,12/7/2019 2:03pm,1970,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
503,Lancer's,,7726 Hampton,Norfolk,VA,"(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,NA,10/1/2019 5:02pm,10/28/2019 9:41am,1973,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
258,Tiger Lounge,,7726 Hampton,Norfolk,VA,(M) - Mixed Crowds,Bars/Clubs,NA,8/13/2019 2:45pm,8/13/2019 2:50pm,1969,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
546,Lancer's,,7726 Hampton,Norfolk,VA,"(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,9/7/2019 10:27am,9/7/2019 11:08am,1974,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
303,Tiger Lounge,,7726 Hampton,Norfolk,VA,"(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,8/31/2019 11:17am,8/31/2019 12:02pm,1971,"7726 Hampton, Norfolk, VA",-76.3082984,36.9168574,"7726 hampton blvd, norfolk, va 23505, usa",Google Verified Location
540,Purple Cage,,33 E. Mellon,Hampton,VA,,Bars/Clubs,,9/7/2019 10:27am,9/7/2019 11:09am,1974,"33 E. Mellon, Hampton, VA",-76.3212983,37.0178939,"33 e mellen st, hampton, va 23663, usa",Google Verified Location
1294,Merchants Square at end of Duke of Glouchester ST. ,(early evenings) ,,Williamsburg,VA,Cruisy Area,Cruising Areas,,,,1979,", Williamsburg, VA",-76.706216,37.271943,unclear_coded_by_hand,Verified Location
3358,Merchants Square ,"at end of Duke of Gouchester St. (early evenings)
",,Williamsburg,VA,Cruisy Area,Cruising Areas,,,,1980,", Williamsburg, VA",-76.706216,37.271943,unclear_coded_by_hand,Verified Location
2401,Merchants Square at end of Duke of Glouchester Street ,(early evenings)  ,,Williamsburg,VA,Cruisy Area,Cruising Areas,,,,1977,", Williamsburg, VA",-76.706216,37.271943,unclear_coded_by_hand,Verified Location
2969,Merchants Square at end of Duke of Glouchester St.,(early evenings) ,,Williamsburg,VA,Cruisy Area,Cruising Areas,,,,1978,", Williamsburg, VA",-76.706216,37.271943,unclear_coded_by_hand,Verified Location
876,The Rainbow,(Disco) (Best Wed. nights*),Opp. Wm. & Mary Hall,Williamsburg,VA,"(M) - Mixed - Some Straights,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,12/6/2019 12:01pm,12/16/2019 3:19pm,1978,"Opp. Wm. & Mary Hall, Williamsburg, VA",-76.707457,37.270702,,Location could not be verified. General city or location coordinates used.
857,"Black Fox Saddlery, Ltd.","(Leather, clothing, books, etc.)",413 S. Washington St.,Alexandria,VA,(*) - Very popular,Book Store,,10/25/2019 8:07pm,10/28/2019 9:49am,1979,"413 S. Washington St., Alexandria, VA",-77.0480136,38.8012595,"413 s washington st, alexandria, va 22314, usa",Google Verified Location
661,Steve's,,2700 Jefferson Davis Highway,Alexandria,VA,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,NA,11/8/2019 12:41pm,11/8/2019 1:32pm,1976,"2700 Jefferson Davis Highway, Alexandria, VA",-77.0514777,38.8720827,"2700 va-110, arlington, va 22202, usa",Google Verified Location
2467,Steve's ,,2700 Jefferson Davis Highway ,Alexandria,VA,"(M) - Mixed - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,,1977,"2700 Jefferson Davis Highway , Alexandria, VA",-77.059171,38.878766,unclear_coded_by_hand,Verified Location
3344,Iwo Jima Memorial,Wooded area - OK days - sure suicide nights,,Arlington,VA,Cruisy Area,Cruising Areas,,,,1980,", Arlington, VA",-77.069721,38.890437,unclear_coded_by_hand,Verified Location
2395,Two Jima Memorial - wooded rea ,,,Alexandria,VA,"Cruisy Area,(AYOR) - At Your Own Risk",Cruising Areas,,,,1977,", Alexandria, VA",-77.069721,38.890437,unclear_coded_by_hand,Verified Location
2958,Iwo Jima Memorial - wooded area ,"(once good spot is now sure suicide - murders, muggings & arrests galore) ","
   
  ",Alexandria,VA,Cruisy Area,Cruising Areas,,,,1978,"
   
  , Alexandria, VA",-77.069721,38.890437,unclear_coded_by_hand,Verified Location
1286,Iwo Jima Memorial - wooded area ,"(once good spot is sure suicide - murders, muggings & arrests are common) ",,Alexandria,VA,Cruisy Area,Cruising Areas,,,,1979,", Alexandria, VA",-77.069721,38.890437,unclear_coded_by_hand,Verified Location
730,Red Barn,,3627 Columbia Pike,Arlington,VA,(M) - Mixed - Some Straights,Bars/Clubs,NA,11/8/2019 8:19pm,11/10/2019 2:21pm,1977,"3627 Columbia Pike, Arlington, VA",-77.0948924,38.8607362,"3627 columbia pike, arlington, va 22204, usa",Google Verified Location
860,Red Barn,,3627 Columbia Pike,Arlington,VA,(M) - Mixed - Some Straights,Bars/Clubs,,10/25/2019 8:12pm,10/28/2019 10:06am,1979,"3627 Columbia Pike, Arlington, VA",-77.0948924,38.8607362,"3627 columbia pike, arlington, va 22204, usa",Google Verified Location
854,Red Barn,,3627 Columbia Pike,Arlington,VA,(M) - Mixed - Some Straights,Bars/Clubs,,12/6/2019 11:50am,12/16/2019 3:19pm,1978,"3627 Columbia Pike, Arlington, VA",-77.0948924,38.8607362,"3627 columbia pike, arlington, va 22204, usa",Google Verified Location
662,Red Barn,,3627 Columbia Pike,Arlington,VA,(M) - Mixed or partially straight,Bars/Clubs,NA,11/8/2019 12:41pm,11/8/2019 1:32pm,1976,"3627 Columbia Pike, Arlington, VA",-77.0948924,38.8607362,"3627 columbia pike, arlington, va 22204, usa",Google Verified Location
3348,Lake Anne Village Center,,,Reston,VA,Cruisy Area,Cruising Areas,,,,1980,", Reston, VA",-77.340877,38.969218,unclear_coded_by_hand,Verified Location
1290,Lake Anne Village Center ,,,Reston,VA,Cruisy Area,Cruising Areas,,,,1979,", Reston, VA",-77.340877,38.969218,unclear_coded_by_hand,Verified Location
209,Garden Lounge,,,Greenville,NC,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular",Bars/Clubs,,8/30/2019 4:07pm,9/7/2019 1:20pm,1971,", Greenville, NC",-77.366354,35.612661,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
1708,Garden Lounge,,Garden Spgs. Rd.,Greenville,NC,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,1970,"Garden Spgs. Rd., Greenville, NC",-77.366354,35.612661,unclear_coded_by_hand,Location could not be verified. General city or location coordinates used.
322,Fiddlers Three,Park Central Hotel,209 E. 5th St.,Greenville,NC,"(D) - Dancing,(*) - Very popular","Restaurant,Hotels",NA,10/1/2019 3:39pm,12/7/2019 2:20pm,1973,"209 E. 5th St., Greenville, NC",-77.3714268,35.6111569,"209 e 5th st, greenville, nc 27858, usa",Google Verified Location
545,Paddock Club,(Disco) (Opens 8 p.m. - Closed Mondays),1008 Dickinson Ave.,Greenville,NC,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular",Bars/Clubs,,10/25/2019 6:13pm,10/28/2019 10:06am,1979,"1008 Dickinson Ave., Greenville, NC",-77.3809354,35.607204,"1008 dickinson ave, greenville, nc 27834, usa",Google Verified Location
655,Paddock Club,(Disco) (Opens 8pm - Closed Mondays) (2-28-79; Biz must be off as they haven't paid for last years books),1008 Dickinson Ave.,Greenville,NC,"(P) - Private club - Inquire locally to admission,(D) - Dancing",Bars/Clubs,,11/24/2019 4:49pm,11/30/2019 2:24pm,1980,"1008 Dickinson Ave., Greenville, NC",-77.3809354,35.607204,"1008 dickinson ave, greenville, nc 27834, usa",Google Verified Location
544,Paddock Club,(Disco) (Opens 8 p.m. - Closed Mondays),1108 Dickinson Ave.,Greenville,NC,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular",Bars/Clubs,,12/5/2019 3:08pm,12/18/2019 1:14pm,1978,"1108 Dickinson Ave., Greenville, NC",-77.3820342,35.6065426,"1108 dickinson ave, greenville, nc 27834, usa",Google Verified Location
