"ID","title","amenityfeatures","description","streetaddress","type","city","state","Year","unclearaddress","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
208,"Closet","(D),(L)","(Disco)(Many L)","275 Huntsville Rd.","Bars/Clubs","Fayetteville","AK",1987,NA,"","","1/28/2022 11:22pm","275 Huntsville Rd., Fayetteville, AK",-94.1553746,"36.0588863","275 e huntsville rd, fayetteville, ar 72701, usa","Geocoded"
210,"Tisza's Disco","(*),(D),(L),(YC)","(Some L) (Hwy. 71 N., just N. of N.W. Arkansas Mall)","4630 N . College","Bars/Clubs","Fayetteville","AK",1987,NA,"","","1/28/2022 11:23pm","4630 N . College, Fayetteville, AK",-94.1440479,"36.1354153","4630 n college ave, springdale, ar 72764, usa","Geocoded"
214,"Court Garden","(P),(YC),(L),(D),(*),(AH)","(Disco)(Liquor)","305 Garrison Ave.","Bars/Clubs","Ft. Smith","AK",1987,NA,"","","1/30/2022 3:20pm","305 Garrison Ave., Ft. Smith, AK",-94.4275591,"35.3891928","305 garrison ave, fort smith, ar 72901, usa","Geocoded"
215,"M.C.C.","(MCC)","","1007 S. 25th St.","Religious Institution","Ft. Smith","AK",1987,NA,"","","1/30/2022 3:20pm","1007 S. 25th St., Ft. Smith, AK",-94.4055869,"35.3737743","1007 s 25th st, fort smith, ar 72901, usa","Geocoded"
216,"Village Landing","(L),(D)","(Disco)","3028 N. 6th St.","Bars/Clubs","Ft. Smith","AK",1987,NA,"","","1/30/2022 3:21pm","3028 N. 6th St., Ft. Smith, AK",-94.4003782,"35.4090865","3028 n 6th st, fort smith, ar 72904, usa","Geocoded"
223,"Our House Lounge","(D),(*)","(Upstairs disco)","336 Central Ave.","Bars/Clubs","Hot Springs","AK",1987,NA,"","","3/16/2022 12:07pm","336 Central Ave., Hot Springs, AK",-93.0539911,"34.5147996","336 central ave, hot springs national park, ar 71901, usa","Geocoded"
228,"Asher News & Video","","(Cruisy)","4000 Asher Ave.","Cruising Areas,Book Store","Little Rock","AK",1987,NA,"","","7/13/2022 8:43am","4000 Asher Ave., Little Rock, AK",-92.319182,"34.725786","4000 asher ave, little rock, ar 72204, usa","Geocoded"
229,"Branding Iron","(R)","","1701 University","Restaurant","Little Rock","AK",1987,NA,"","","3/16/2022 12:08pm","1701 University, Little Rock, AK",-92.362192,"34.774098","u st, little rock, ar 72227, usa","Geocoded"
231,"Discovery II","(*),(YC),(D),(P),(S)","(Disco)(Open Sundays)(Riverfront Dr. off Cantrell Rd.)","1021 Jessie Rd.","Bars/Clubs","Little Rock","AK",1987,NA,"","","3/16/2022 12:09pm","1021 Jessie Rd., Little Rock, AK",-92.3002408,"34.75858","1021 jessie rd, little rock, ar 72202, usa","Geocoded"
232,"Fifth Gear","(*),(P),(L),(D),(S),(PT),(V)","(Some L)(Side entrance)","3519 Old Cantrell Rd.","Bars/Clubs","Little Rock","AK",1987,NA,"","","4/12/2022 12:47pm","3519 Old Cantrell Rd., Little Rock, AK",-92.3119574,"34.7647864","3519 old cantrell rd, little rock, ar 72202, usa","Geocoded"
234,"Scandels","(D),(PT),(*),(S),(OC),(L)","(OC-S)","5922 University","Bars/Clubs","Little Rock","AK",1987,NA,"","","3/16/2022 12:10pm","5922 University, Little Rock, AK",-92.2880157,"34.7444618","little rock, ar, usa","Geocoded"
235,"Sgt. Preston's","(P),(YC),(D),(PT)","(Disco)(Liquor)nr. Unversity","5618 Asher","Bars/Clubs","Little Rock","AK",1987,NA,"","","4/12/2022 12:47pm","5618 Asher, Little Rock, AK",-92.336072,"34.7191026","5618 asher ave, little rock, ar 72204, usa","Geocoded"
236,"Silver Dollar","(L)","","2710 Asher Ave.","Bars/Clubs","Little Rock","AK",1987,NA,"","","3/17/2022 2:15pm","2710 Asher Ave., Little Rock, AK",-92.3048252,"34.7314969","2710 asher ave, little rock, ar 72204, usa","Geocoded"
237,"Twisted Entertainment","","(Gifts, etc.)","5618 Asher Ave.","Business","Little Rock","AK",1987,NA,"","","3/17/2022 2:18pm","5618 Asher Ave., Little Rock, AK",-92.336072,"34.7191026","5618 asher ave, little rock, ar 72204, usa","Geocoded"
238,"University Video & Arcade","(*)","","6316 Asher Ave.","Business","Little Rock","AK",1987,NA,"","","3/16/2022 12:11pm","6316 Asher Ave., Little Rock, AK",-92.3421819,"34.717666","6316 asher ave, little rock, ar 72204, usa","Geocoded"
248,"Adult Book Store","(P)","","414 State Line Ave.","Book Store","Texarcana","AK",1987,NA,"","","3/16/2022 12:14pm","414 State Line Ave., Texarcana, AK",-94.0430959,"33.4237265","414 state line ave, texarkana, tx 75501, usa","Geocoded"
254,"Maxi Tan","","(Tanning salon)","631A N. Euclid Ave.","Business","Anaheim","CA",1987,NA,"","","3/16/2022 12:17pm","631A N. Euclid Ave., Anaheim, CA",-117.94186,"33.8409519","631 n euclid st, anaheim, ca 92801, usa","Geocoded"
255,"Sidelines","(PT),(M),(D)","","732 9th St.","Bars/Clubs","Arcata","CA",1987,NA,"","","3/16/2022 12:17pm","732 9th St., Arcata, CA",-124.0861341,"40.869097","732 9th st, arcata, ca 95521, usa","Geocoded"
257,"Awful Annie's Cafe","(M),(R)","","160 Sacramento","Restaurant","Auburn","CA",1987,NA,"","","3/16/2022 12:18pm","160 Sacramento, Auburn, CA",-121.0782493,"38.8950237","160 sacramento st, auburn, ca 95603, usa","Geocoded"
259,"Adult Bookstore","","","1304 19th St.","Book Store,Erotic Shop","Bakersfield","CA",1987,NA,"","","3/16/2022 12:18pm","1304 19th St., Bakersfield, CA",-119.0166407,"35.3764502","1304 19th st, bakersfield, ca 93301, usa","Geocoded"
260,"Cellar","(*),(YC),(D)","(Disco)","1927 'K 'St.","Bars/Clubs","Bakersfield","CA",1987,NA,"","","3/16/2022 12:18pm","1927 'K 'St., Bakersfield, CA",-119.0177271,"35.3769075","1927 k st, bakersfield, ca 93301, usa","Geocoded"
262,"M.C.C. & Women's Support Groups","(MCC)","","2415 Alta Vista Dr.","Religious Institution,Community Center/Support Group","Bakersfield","CA",1987,NA,"","","3/16/2022 12:19pm","2415 Alta Vista Dr., Bakersfield, CA",-118.9938544,"35.3951467","2415 alta vista dr, bakersfield, ca 93305, usa","Geocoded"
265,"Town Casino","(E),(M)","Hotel Padre","1913 'H 'St.","Business,Hotel","Bakersfield","CA",1987,NA,"","","7/13/2022 8:37am","1913 'H 'St., Bakersfield, CA",-119.0211882,"35.3767301","1913 h st, bakersfield, ca 93301, usa","Geocoded"
266,"Trade Winds","(M),(D),(L)","(Disco)","1209 20th St.","Bars/Clubs","Bakersfield","CA",1987,NA,"","","3/16/2022 12:20pm","1209 20th St., Bakersfield, CA",-119.0156387,"35.3769843","1209 20th st, bakersfield, ca 93301, usa","Geocoded"
270,"Gay Men's Health Collective","","Berkeley Free Clinic","2339 Durant Ave.","Health Clinic","Berkeley","CA",1987,NA,"","","3/16/2022 12:21pm","2339 Durant Ave., Berkeley, CA",-122.2617996,"37.8677501","2339 durant ave, berkeley, ca 94704, usa","Geocoded"
271,"Steam Works","(*)","(Baths)(Hot tub)(Gym) 1 block off University Ave.","2107 4th St.","Bathhouses,Gym","Berkeley","CA",1987,NA,"","","3/16/2022 1:26pm","2107 4th St., Berkeley, CA",-122.2987483,"37.8659665","2107 fourth st, berkeley, ca 94710, usa","Geocoded"
288,"Timberhill Ranch","(M),(H),(R)","(707) 847-3471","35755 Hauser Bridge Rd.","Hotel,Restaurant","Cazadero","CA",1987,NA,"","","3/16/2022 1:26pm","35755 Hauser Bridge Rd., Cazadero, CA",-123.3006806,"38.5982083","35755 hauser bridge rd, cazadero, ca 95421, usa","Geocoded"
289,"Fantasyland","","(Books, etc.) 2827 Esplanade","2827 Esplanade","Book Store","Chico","CA",1987,NA,"","","3/16/2022 1:26pm","2827 Esplanade, Chico, CA",-121.8668153,"39.7614703","2827 esplanade, chico, ca 95973, usa","Geocoded"
290,"R.J.'s","(*)","","900 Cherry St.","Bars/Clubs","Chico","CA",1987,NA,"","","3/17/2022 2:16pm","900 Cherry St., Chico, CA",-121.8415311,"39.7208312","900 cherry st, chico, ca 95928, usa","Geocoded"
292,"'F' St. Book Store","","","1141 3rd Ave.","Book Store","Chula Vista","CA",1987,NA,"","","3/16/2022 1:26pm","1141 3rd Ave., Chula Vista, CA",-117.0683524,"32.612434","1141 3rd ave, chula vista, ca 91911, usa","Geocoded"
293,"Blue Fish Cove Resort","(L),(H)","(Clear Lake Oaks)","10573 E. Hwy. 20","Hotel","Clear Lake","CA",1987,NA,"","","3/16/2022 1:26pm","10573 E. Hwy. 20, Clear Lake, CA",-122.775756,"39.0430008","10573 e hwy 20, lucerne, ca 95458, usa","Geocoded"
295,"Cabaret Bar","(D),(E),(PT),(*)","(Cruisy) (Glenhaven)","9435 E. Hwy. 20","Bars/Clubs,Cruising Areas","Clear Lake","CA",1987,NA,"","","4/12/2022 12:47pm","9435 E. Hwy. 20, Clear Lake, CA",-122.775756,"39.0430008","9435 e hwy 20, lucerne, ca 95458, usa","Geocoded"
297,"Lake Place Resort","(H),(WE)","(Trailers)(Hot tub)(WE*)(Glenhaven)","9515 Harbor Dr.","Hotel","Clear Lake","CA",1987,NA,"","","3/16/2022 1:26pm","9515 Harbor Dr., Clear Lake, CA",-122.7326847,"39.0254167","9515 harbor dr, glenhaven, ca 95443, usa","Geocoded"
306,"Lions Den","(*),(D),(PT)","(Disco)(Cruisy)","719 W. 19th St.","Bars/Clubs,Cruising Areas","Costa Mesa","CA",1987,NA,"","","3/16/2022 1:26pm","719 W. 19th St., Costa Mesa, CA",-117.929065,"33.6427852","719 w 19th st, costa mesa, ca 92627, usa","Geocoded"
307,"M.C.C.","(MCC)","","148 E. 22nd St.","Religious Institution","Costa Mesa","CA",1987,NA,"","","3/16/2022 1:26pm","148 E. 22nd St., Costa Mesa, CA",-117.9066469,"33.6508516","148 22nd st, costa mesa, ca 92627, usa","Geocoded"
308,"Newport Station","(W),(YC),(D),(*),(E),(PT),(R)","(Disco)","1945 Placentia","Bars/Clubs,Restaurant","Costa Mesa","CA",1987,NA,"","","7/13/2022 8:54am","1945 Placentia, Costa Mesa, CA",-117.9332755,"33.6439303","1945 placentia ave, costa mesa, ca 92627, usa","Geocoded"
312,"Silver Fox","(OC)","","10095 Saich Way","Bars/Clubs","Cupertino","CA",1987,NA,"","","3/17/2022 2:16pm","10095 Saich Way, Cupertino, CA",-122.0376316,"37.3241187","10095 saich way, cupertino, ca 95014, usa","Geocoded"
318,"'F' Street Bookstore","(*)","","158 E. Main","Book Store","El Cajon","CA",1987,NA,"","","3/16/2022 1:26pm","158 E. Main, El Cajon, CA",-116.9609898,"32.7951953","158 e main st, el cajon, ca 92020, usa","Geocoded"
327,"Eddie's","(PT)","","4101 N. Arden Dr.","Bars/Clubs","El Monte","CA",1987,NA,"","","3/16/2022 1:26pm","4101 N. Arden Dr., El Monte, CA",-118.0455143,"34.0810042","4101 arden dr, el monte, ca 91731, usa","Geocoded"
328,"'F' Street Bookstore","(*)","","237 E. Grand","Book Store","Escondido","CA",1987,NA,"","","3/16/2022 1:38pm","237 E. Grand, Escondido, CA",-117.0792286,"33.1225686","237 e grand ave, escondido, ca 92025, usa","Geocoded"
329,"Panchali's","","","831 S. Escondido","","Escondido","CA",1987,NA,"","","3/16/2022 1:38pm","831 S. Escondido, Escondido, CA",-117.0795231,"33.113354","831 s escondido blvd, escondido, ca 92025, usa","Geocoded"
333,"Old Town Bar & Grill","(M),(R)","","327 2nd St.","Restaurant","Eureka","CA",1987,NA,"","","3/16/2022 1:38pm","327 2nd St., Eureka, CA",-124.1680234,"40.8044532","327 2nd st, eureka, ca 95501, usa","Geocoded"
334,"Rainbow Balloons","","(Gifts, etc.)","527 4th St.","Business","Eureka","CA",1987,NA,"","","3/16/2022 1:38pm","527 4th St., Eureka, CA",-124.1655412,"40.8031393","527 4th st, eureka, ca 95501, usa","Geocoded"
342,"Cap 'n' Capps Country Inn","(H)","","32980 Gibney Lane","Hotel","Fort Bragg","CA",1987,NA,"","","3/16/2022 1:38pm","32980 Gibney Lane, Fort Bragg, CA",-123.8133232,"39.3834579","32980 gibney ln, fort bragg, ca 95437, usa","Geocoded"
343,"Dehaven Valley Farm","(B&B),(H),(R),(*)","('BA'beach) P.O. Box 211, Westport, CA (707) 964-5252 10 mi. N. o f Ft. Bragg","39247 Hwy. 1","Restaurant,Hotel","Fort Bragg","CA",1987,NA,"","","3/16/2022 1:38pm","39247 Hwy. 1, Fort Bragg, CA",-123.7839191,"39.6604527","39247 ca-1, westport, ca 95488, usa","Geocoded"
344,"Golden Gate Adult Book Store","(F&S)","","40555-B Grimmer Blvd.","Erotic Shop,Book Store","Fremont","CA",1987,NA,"","","7/13/2022 8:53am","40555-B Grimmer Blvd., Fremont, CA",-121.9659498,"37.5362781","40555 grimmer blvd # b, fremont, ca 94538, usa","Geocoded"
346,"Carousel","(M),(R)","(Belmont & U.S. 99)","1444 W. White","Restaurant","Fresno","CA",1987,NA,"","","3/16/2022 1:52pm","1444 W. White, Fresno, CA",-119.8274192,"36.7517759","1444 w white ave, fresno, ca 93728, usa","Geocoded"
347,"City Lights","(R)","","88 E. Olive","Restaurant","Fresno","CA",1987,NA,"","","3/16/2022 1:52pm","88 E. Olive, Fresno, CA",-119.8110621,"36.7574747","88 e olive ave, fresno, ca 93728, usa","Geocoded"
348,"Cool Adult Store","","(24 Hrs.)","3601 E. Ventura Ave.","Erotic Shop","Fresno","CA",1987,NA,"","","3/16/2022 1:53pm","3601 E. Ventura Ave., Fresno, CA",-119.7641277,"36.7362165","3601 e ventura ave, fresno, ca 93702, usa","Geocoded"
349,"Denny's","(M),(R),(C),(AH)","","3120 N. Blackstone","Restaurant","Fresno","CA",1987,NA,"","","3/16/2022 1:53pm","3120 N. Blackstone, Fresno, CA",-119.7901098,"36.7792199","3120 n blackstone ave, fresno, ca 93703, usa","Geocoded"
350,"Fresno Express","(YC),(*),(D),(PT),(V)","(Disco)(Game Room-PT Snacks) Video Box","708 N. Blackstone","Bars/Clubs","Fresno","CA",1987,NA,"","","3/16/2022 1:55pm","708 N. Blackstone, Fresno, CA",-119.7902844,"36.7526634","708 n blackstone ave, fresno, ca 93701, usa","Geocoded"
351,"Front Runner","","(Publication)","164 N. Blackstone #119","Publication","Fresno","CA",1987,NA,"","","3/16/2022 1:55pm","164 N. Blackstone #119, Fresno, CA",NA,NA,"NA","Geocoded"
352,"Gordick's Books","","","6015 N. Palm #101","Book Store","Fresno","CA",1987,NA,"","","7/13/2022 8:42am","6015 N. Palm #101, Fresno, CA",NA,NA,"NA","Geocoded"
353,"High Energy","(D),(*),(L)","(Unisex)(Some L)(Disco)","2250 N. Weber","Bars/Clubs","Fresno","CA",1987,NA,"","","3/16/2022 2:10pm","2250 N. Weber, Fresno, CA",-119.8329245,"36.7709896","2250 n weber ave, fresno, ca 93705, usa","Geocoded"
354,"M.C.C.","(MCC)","(Unitarian Church)","4144 N. Millbrook","Religious Institution","Fresno","CA",1987,NA,"","","3/16/2022 2:10pm","4144 N. Millbrook, Fresno, CA",-119.7627771,"36.7927644","4144 n millbrook ave, fresno, ca 93726, usa","Geocoded"
355,"Metro","(R)","(Bar & R) at Tuolumne","1445 'F' St.","Restaurant","Fresno","CA",1987,NA,"","","3/16/2022 2:11pm","1445 'F' St., Fresno, CA",-119.8002429,"36.7349966","1445 f st, fresno, ca 93706, usa","Geocoded"
356,"Palace Saloon","(D),(PT),(L)","","4030 E. Belmont","Bars/Clubs","Fresno","CA",1987,NA,"","","3/16/2022 2:11pm","4030 E. Belmont, Fresno, CA",-119.7573238,"36.7502101","4030 e belmont ave, fresno, ca 93702, usa","Geocoded"
357,"Red Lantern","(W),(SM),(OC),(PT),(WE)","(Some W, SM, OC)(Cruisy)(WE*)","4618 E. Belmont","Bars/Clubs,Cruising Areas","Fresno","CA",1987,NA,"","","3/16/2022 2:12pm","4618 E. Belmont, Fresno, CA",-119.7443088,"36.7501211","4618 e belmont ave, fresno, ca 93702, usa","Geocoded"
358,"Wild Cat Book Store","","","1535 Fresno St.","Book Store","Fresno","CA",1987,NA,"","","3/16/2022 2:12pm","1535 Fresno St., Fresno, CA",-119.7965455,"36.733269","1535 fresno st, fresno, ca 93706, usa","Geocoded"
362,"Tricks","","","113 N . Harbor Blvd.","Bars/Clubs","Fullerton","CA",1987,NA,"","","3/17/2022 2:16pm","113 N . Harbor Blvd., Fullerton, CA",-117.9244723,"33.8709373","113 n harbor blvd, fullerton, ca 92832, usa","Geocoded"
363,"D.O.K. West","(YC),(L),(D),(WE)","(Some L)(Disco)(WE*)","12889 Garden Grove Blvd.","Bars/Clubs","Garden Grove","CA",1987,NA,"","","3/16/2022 2:13pm","12889 Garden Grove Blvd., Garden Grove, CA",-117.907669,"33.7744991","12889 garden grove blvd, garden grove, ca 92843, usa","Geocoded"
364,"Fraternity House","(*),(YC),(D)","(Macho)(Disco)(Crusiy)","8112 Garden Grove Blvd.","Bars/Clubs,Cruising Areas","Garden Grove","CA",1987,NA,"","","3/16/2022 2:13pm","8112 Garden Grove Blvd., Garden Grove, CA",-117.9906412,"33.7735475","8112 garden grove blvd, garden grove, ca 92844, usa","Geocoded"
365,"Gay & Lesbian Center & Liaison","","(Pub.) (714) 534-0862 or 534-3261","12832 Garden Grove Blvd.","Community Center/Support Group","Garden Grove","CA",1987,NA,"","","3/16/2022 2:13pm","12832 Garden Grove Blvd., Garden Grove, CA",-117.9086842,"33.7741041","12832 garden grove blvd, garden grove, ca 92843, usa","Geocoded"
366,"Happy Hour","(L),(R),(PT)","","12081 Garden Grove Blvd.","Restaurant","Garden Grove","CA",1987,NA,"","","3/16/2022 2:13pm","12081 Garden Grove Blvd., Garden Grove, CA",-117.9224287,"33.7745622","12081 garden grove blvd, garden grove, ca 92843, usa","Geocoded"
367,"Hip Pocket","","(Books)","12686 Garden Grove Blvd.","Book Store","Garden Grove","CA",1987,NA,"","","3/16/2022 2:14pm","12686 Garden Grove Blvd., Garden Grove, CA",-117.9116727,"33.7739824","12686 garden grove blvd, garden grove, ca 92843, usa","Geocoded"
368,"Maneuvers","(PT),(W),(SM),(*)","(W, SM, Uniforms)(Cruisy)","11086 Garden Grove Blvd.","Bars/Clubs,Cruising Areas","Garden Grove","CA",1987,NA,"","","4/12/2022 12:48pm","11086 Garden Grove Blvd., Garden Grove, CA",-117.9394866,"33.7740251","11086 garden grove blvd, garden grove, ca 92843, usa","Geocoded"
369,"Mini Tan","","(Suite A-2)","12901 Harbor Blvd.","Business","Garden Grove","CA",1987,NA,"","","3/16/2022 2:20pm","12901 Harbor Blvd., Garden Grove, CA",-117.9185841,"33.7763527","12901 harbor blvd, garden grove, ca 92840, usa","Geocoded"
370,"Mug","","","8612 Garden Grove Blvd.","Bars/Clubs","Garden Grove","CA",1987,NA,"","","3/17/2022 2:17pm","8612 Garden Grove Blvd., Garden Grove, CA",-117.9817456,"33.7735325","8612 garden grove blvd, garden grove, ca 92844, usa","Geocoded"
371,"Party House","","(Books)","8751 Garden Grove Blvd.","Book Store","Garden Grove","CA",1987,NA,"","","3/16/2022 2:20pm","8751 Garden Grove Blvd., Garden Grove, CA",-117.9797444,"33.7740887","8751 garden grove blvd, garden grove, ca 92844, usa","Geocoded"
374,"El Capitan","","","13825 S. Hawthorne","Bars/Clubs","Hawthrone","CA",1987,NA,"","","3/17/2022 2:17pm","13825 S. Hawthorne, Hawthrone, CA",-118.3530205,"33.9058655","13825 hawthorne blvd, hawthorne, ca 90250, usa","Geocoded"
375,"Big Mama's","","","22615 Mission Blvd.","Bars/Clubs","Hayward","CA",1987,NA,"","","3/17/2022 2:17pm","22615 Mission Blvd., Hayward, CA",-122.0841915,"37.6717519","22615 mission blvd, hayward, ca 94541, usa","Geocoded"
376,"Driftwood Lounge","(L),(PT),(D)","","22170 Mission Blvd.","Bars/Clubs","Hayward","CA",1987,NA,"","","3/16/2022 2:21pm","22170 Mission Blvd., Hayward, CA",-122.0895512,"37.6771218","22170 mission blvd, hayward, ca 94541, usa","Geocoded"
377,"Golden Gate Adult Books","(F&S),(*)","","22553 Main St.","Book Store,Erotic Shop","Hayward","CA",1987,NA,"","","3/16/2022 2:21pm","22553 Main St., Hayward, CA",-122.083345,"37.6732238","22553 main st, hayward, ca 94541, usa","Geocoded"
378,"Lorettas'","(PT),(*),(OC),(N)","","22525 Mission Blvd.","Bars/Clubs","Hayward","CA",1987,NA,"","","3/16/2022 2:23pm","22525 Mission Blvd., Hayward, CA",-122.0847942,"37.6726203","22525 mission blvd, hayward, ca 94541, usa","Geocoded"
379,"Spoiled Brat","(*),(YC),(D)","(Disco)","22648 Mission Blvd.","Bars/Clubs","Hayward","CA",1987,NA,"","","4/12/2022 12:48pm","22648 Mission Blvd., Hayward, CA",-122.0830787,"37.6717353","22648 mission blvd, hayward, ca 94541, usa","Geocoded"
380,"Turf Club","(*)","(Something for everyone) (Patio)","22517 Mission Blvd.","Bars/Clubs","Hayward","CA",1987,NA,"","","3/16/2022 2:23pm","22517 Mission Blvd., Hayward, CA",-122.0848244,"37.672644","22517 mission blvd, hayward, ca 94541, usa","Geocoded"
383,"Gladiator","(PT),(*),(OC),(SM),(W)","(Some W, SM, OC)","7810 Santa Fe Ave.","Bars/Clubs","Huntington Park","CA",1987,NA,"","","4/12/2022 12:48pm","7810 Santa Fe Ave., Huntington Park, CA",-118.2299877,"33.9684701","7810 santa fe ave, huntington park, ca 90255, usa","Geocoded"
384,"Islander","(D),(PT)","(Some Latins)","6907 Santa Fe","Bars/Clubs","Huntington Park","CA",1987,NA,"","","3/16/2022 2:24pm","6907 Santa Fe, Huntington Park, CA",-118.2305011,"33.9767158","6907 santa fe ave, huntington park, ca 90255, usa","Geocoded"
387,"Annex","","","835 S. La Brea","Bars/Clubs","Inglewood","CA",1987,NA,"","","3/17/2022 2:14pm","835 S. La Brea, Inglewood, CA",-118.3528465,"33.9533782","835 s la brea ave, inglewood, ca 90301, usa","Geocoded"
388,"Papa Bear's","","","1101 S. Prairie","Bars/Clubs","Inglewood","CA",1987,NA,"","","3/17/2022 2:14pm","1101 S. Prairie, Inglewood, CA",-118.3441631,"33.9489329","1101 s prairie ave, inglewood, ca 90301, usa","Geocoded"
389,"A Different Drum","","(Books)","1027 N. Coast Hwy.","Book Store","Laguna Beach","CA",1987,NA,"","","3/16/2022 2:25pm","1027 N. Coast Hwy., Laguna Beach, CA",-117.7980233,"33.5473467","1027 n coast hwy, laguna beach, ca 92651, usa","Geocoded"
390,"Beach Men","","(Clothing)(Enter next to Boom Boom Room off Mountain Rd.)","1401 S. Coast Hwy.","Business","Laguna Beach","CA",1987,NA,"","","3/17/2022 2:14pm","1401 S. Coast Hwy., Laguna Beach, CA",-117.7749439,"33.5315726","1401 s coast hwy, laguna beach, ca 92651, usa","Geocoded"
391,"Boom Boom Room","(YC),(*),(D)","(Game room)(Cruisy)(Small Disco)(Enter thru side door or thru Tap Room) Coast Inn","1401 S. Coast Hwy.","Bars/Clubs,Cruising Areas","Laguna Beach","CA",1987,NA,"","","7/13/2022 8:35am","1401 S. Coast Hwy., Laguna Beach, CA",-117.7749439,"33.5315726","1401 s coast hwy, laguna beach, ca 92651, usa","Geocoded"
392,"Carriage House","(B&B),(M)","","1322 Catalina","Hotel","Laguna Beach","CA",1987,NA,"","","3/16/2022 2:26pm","1322 Catalina, Laguna Beach, CA",-117.7740299,"33.5334381","1322 catalina st, laguna beach, ca 92651, usa","Geocoded"
393,"Casa Laguna Motel","(H),(M)","","2510 S. Coast Hwy.","Hotel","Laguna Beach","CA",1987,NA,"","","3/16/2022 2:26pm","2510 S. Coast Hwy., Laguna Beach, CA",-117.7651106,"33.5239622","2510 s coast hwy, laguna beach, ca 92651, usa","Geocoded"
394,"Coast Inn","(H),(M),(R)","","1401 S. Coast Hwy.","Restaurant,Hotel","Laguna Beach","CA",1987,NA,"","","3/16/2022 2:26pm","1401 S. Coast Hwy., Laguna Beach, CA",-117.7749439,"33.5315726","1401 s coast hwy, laguna beach, ca 92651, usa","Geocoded"
