"ID2","title","description","streetaddress","type","amenityfeatures","city","state","Year","unclear_address","unclear.type.or.question","notes","Last.Modified","full.address","lon","lat","geoAddress"
1992,"Danny's First","at Greenwich","139 Christopher St.","Bars/Clubs","(PT),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","139 Christopher St., Greenwich Village, NY",-74.0071685,40.733018,"139 christopher st, new york, ny 10014, usa"
1993,"David's Pot Belly","(Late)","98 Christopher St.","Restaurant","(M),(R)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","98 Christopher St., Greenwich Village, NY",-74.004656,40.7331669,"98 christopher st, new york, ny 10014, usa"
1994,"Djuna Books","","154 W. 10th St.","Book Store","(L)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","154 W. 10th St., Greenwich Village, NY",-74.0015401,40.734387,"154 w 10th st, new york, ny 10014, usa"
1995,"Duchess","(L only)","70 Grove St.","Bars/Clubs","(L),(D),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","70 Grove St., Greenwich Village, NY",-74.0028134,40.7331447,"70 grove st, new york, ny 10014, usa"
1996,"Duff's","(Italian R)","115 Christopher St.","Restaurant","(M),(R)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","115 Christopher St., Greenwich Village, NY",-74.0054357,40.7334062,"115 christopher st, new york, ny 10014, usa"
1997,"Duplex","(Cabaret)","55 Grove St.","Bars/Clubs","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","55 Grove St., Greenwich Village, NY",-74.0035415,40.733207,"55 grove st, new york, ny 10014, usa"
1998,"Eagle's Nest","(Some OC) at 11th Ave.","21st St.","Bars/Clubs","(OC),(*),(SM)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","21st St., Greenwich Village, NY",-73.9993153,40.7439661,"w 21st st, new york, ny, usa"
1999,"Fedora's","","239 W. 4th St.","Restaurant","(M),(R)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","239 W. 4th St., Greenwich Village, NY",-74.0029004,40.734537,"239 west 4th street, new york, ny 10014, usa"
2000,"Five Oaks","at Bleecker","49 Grove St.","Restaurant","(M),(R),(E)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","49 Grove St., Greenwich Village, NY",-74.0037967,40.7331585,"49 grove st, new york, ny 10014, usa"
2001,"Flamingo","(No booze - 'jocks' & juice bar Thur. - Fri. - Sat. only) at Houston","599 Broadway","Bars/Clubs","(YC),(P),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","599 Broadway, Greenwich Village, NY",-73.9971632,40.7253375,"ayer building, 599 broadway, new york, ny 10012, usa"
2002,"Four Eleven","","411 Bleecker St.","Restaurant","(M),(R)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","411 Bleecker St., Greenwich Village, NY",-74.0050709,40.736316,"411 bleecker st, new york, ny 10014, usa"
2003,"Glory Hole","","130 11th Ave.","Bars/Clubs","(P),(SM),(FFA),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","130 11th Ave., Greenwich Village, NY",-74.0076207,40.7472537,"130 11th ave, new york, ny 10011, usa"
2004,"Headless Horseman","","142 W. 10th St.","Restaurant","(R),(E)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","142 W. 10th St., Greenwich Village, NY",-74.0007935,40.7343641,"142 w 10th st, new york, ny 10014, usa"
2006,"James Boys","","10th St.","Bars/Clubs","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","10th St., Greenwich Village, NY",-74.0029559,40.7342687,"w 10th st, new york, ny, usa"
2007,"James Boys","","7th Ave. S.","Bars/Clubs","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","7th Ave. S., Greenwich Village, NY",-74.0032304,40.732899,"7th ave s, new york, ny 10014, usa"
2008,"Jan Wallman's","","28 Cornelia St.","Restaurant","(R),(E)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","28 Cornelia St., Greenwich Village, NY",-74.0023544,40.7311877,"28 cornelia st, new york, ny 10014, usa"
2009,"Jeffrey's","(Cabaret E)(2 floors) betw. Bleecker & Hudson","228 W. 10th St.","Restaurant","(R),(E),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","228 W. 10th St., Greenwich Village, NY",-74.0051144,40.7337081,"228 w 10th st, new york, ny 10014, usa"
2010,"Jewel Theatre","at 12th St.","100 3rd Ave.","Theatre","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","100 3rd Ave., Greenwich Village, NY",-73.9882183,40.7325484,"100 3rd ave, new york, ny 10003, usa"
2011,"Julius","(Snacks, cruisy days)","159 W. 10th St.","Cruising Areas,Bars/Clubs","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","159 W. 10th St., Greenwich Village, NY",-74.0017116,40.7345329,"159 w 10th st, new york, ny 10014, usa"
2012,"Keller's","(Something for everyone)(Good Sun.)(WE*) nr. Barrow","384 West St.","Bars/Clubs","(*),(WE)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","384 West St., Greenwich Village, NY",-74.0102763,40.732003,"384 west st, new york, ny 10014, usa"
2013,"Kelly's Village West","(Some L)(Cabaret) at 7th","46 Bedford St.","Bars/Clubs","(L)","Greenwich Village","NY",1981,NA,"","","3/21/2022 7:52am","46 Bedford St., Greenwich Village, NY",-74.0041563,40.730584,"46 bedford st, new york, ny 10014, usa"
2014,"Klub (Disco) 227 Bleecker St.","(Disco)","227 Bleecker St.","Bars/Clubs","(D),(L)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","227 Bleecker St., Greenwich Village, NY",-74.0020116,40.7295864,"227 bleecker st, new york, ny 10012, usa"
2015,"Legend Gallery","(Adult Boutique)","152 7th Ave. S.","Business","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","152 7th Ave. S., Greenwich Village, NY",-74.0021248,40.7352865,"152 7th ave s, new york, ny 10014, usa"
2016,"Leather Man","(Clothes, books, leather, 'toys', etc.)","85 Christopher St.","Book Store,Erotic Shop","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","85 Christopher St., Greenwich Village, NY",-74.0038693,40.7336419,"85 christopher st, new york, ny 10014, usa"
2017,"Leather Man","(Clothes, books, leather, 'toys', etc.)","111 Christopher St.","Book Store,Erotic Shop","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","111 Christopher St., Greenwich Village, NY",-74.0052521,40.7334188,"111 christopher st, new york, ny 10014, usa"
2018,"Les Mouches","(Disco) at 24th St.","260 W. 11th Ave.","Bars/Clubs","(P),(YC),(D),(E),(M),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","260 W. 11th Ave., Greenwich Village, NY",-74.0038119,40.7360179,"260 w 11th st, new york, ny 10014, usa"
2019,"Little Peter's","(Cabaret) at St. Marks Place","3rd Ave.","Bars/Clubs","(M),(B)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","3rd Ave., Greenwich Village, NY",-73.9668228,40.7612586,"3rd ave, new york, ny, usa"
2020,"Man's Country","(Baths)(Gym & Fantasy rooms)","28 W . 15th St.","Bathhouses","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","28 W . 15th St., Greenwich Village, NY",-73.9947789,40.7371787,"28 w 15th st, new york, ny 10011, usa"
2021,"Marie's Crisis","(Downstairs)(Bingo) at Sheridan Sq.","59 Grove St.","Bars/Clubs","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","59 Grove St., Greenwich Village, NY",-74.0033971,40.7332382,"59 grove st, new york, ny 10014, usa"
2022,"M.C.C.","","26 9th Ave.","Religious Institution","MCC","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","26 9th Ave., Greenwich Village, NY",-74.0054841,40.7404474,"26 9th ave, new york, ny 10014, usa"
2023,"Melon's","(Disco) 120 E. 16th St.","120 E. 16th St.","Bars/Clubs","(M),(D)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","120 E. 16th St., Greenwich Village, NY",-73.9882158,40.7352666,"120 e 16th st, new york, ny 10003, usa"
2024,"Mineshaft","(Upstairs)('wiId back room')(New room downstairs)(2 floors)","835 Washington St.","Bars/Clubs","(P),(SM),(W),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","835 Washington St., Greenwich Village, NY",-74.0076797,40.7403979,"835 washington st, new york, ny 10014, usa"
2025,"New Crows Nest","","50 W. 7th St.","Restaurant","(R)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","50 W. 7th St., Greenwich Village, NY",-74.0001966,40.7382561,"50 7th ave, new york, ny 10011, usa"
2026,"New St. Marks Baths","(Extensive renovations)","6 St. Marks Place","Bathhouses","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","6 St. Marks Place, Greenwich Village, NY",-73.989568,40.72909,"6 st marks pl, new york, ny 10003, usa"
2027,"New St. Marks Baths","(Extensive renovations) at 3rd Ave.","8th St.","Bathhouses","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","8th St., Greenwich Village, NY",-73.998005,40.7329524,"w 8th st, new york, ny 10011, usa"
2028,"Ninth Circle","(Cruisy)(2 floors)","139 W. 10th St.","Bars/Clubs,Cruising Areas","(*),(Hip),(YC)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","139 W. 10th St., Greenwich Village, NY",-74.0007993,40.7347958,"139 w 10th st, new york, ny 10014, usa"
2029,"Nite Life","(Disco)","85 Washington Pl.","Bars/Clubs","(D),(*),(L)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","85 Washington Pl., Greenwich Village, NY",-74.0000245,40.7322184,"85 washington pl, new york, ny 10011, usa"
2030,"One If By Land, Two If By Sea","(Very M)","17 B a rro w St.","Restaurant","(PE),(R),(M)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","17 B a rro w St., Greenwich Village, NY",-73.983188,40.7220361,"17 avenue b a, new york, ny 10009, usa"
2031,"One Potato","(Sun. brunch) at 10th St.","518 Hudson St.","Restaurant","(R),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","518 Hudson St., Greenwich Village, NY",-74.0060784,40.7336903,"518 hudson st, new york, ny 10014, usa"
2032,"Oscar Wilde Memorial Book Store","","15 Christopher St.","Book Store","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","15 Christopher St., Greenwich Village, NY",-74.0005639,40.7342158,"15 christopher st, new york, ny 10014, usa"
2033,"Paradise Garage","(WE*)(Unisex)(Disco)(Hugh place - No booze - juice bar)","84 Kin g St.","Bars/Clubs","(P),(YC),(WE),(D),(*)","Greenwich Village","NY",1981,NA,"","","3/22/2022 8:05am","84 Kin g St., Greenwich Village, NY",-74.0064539,40.7278179,"84 king st, new york, ny 10014, usa"
2035,"Paula's","(Many L)","64 Greenwich Ave.","Bars/Clubs","(PT),(M),(L)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","64 Greenwich Ave., Greenwich Village, NY",-74.0006213,40.7361254,"64 greenwich ave, new york, ny 10011, usa"
2036,"Pennyfeathers","(Cruisy - late) at Sheridan Sq.","89 7th Ave.","Restaurant,Cruising Areas","(M),(R)","Greenwich Village","NY",1981,NA,"","","3/21/2022 7:32am","89 7th Ave., Greenwich Village, NY",-73.9988612,40.7394134,"89 7th ave, new york, ny 10011, usa"
2037,"Peter Rabbit","(Disco)","305 W. 10th St.","Bars/Clubs","(B),(D),(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","305 W. 10th St., Greenwich Village, NY",-74.0098061,40.7332889,"305 w 10th st, new york, ny 10014, usa"
2038,"Pleasure Chest","(Leather, clothes, 'toys', etc.)","20 W. 20th St.","Erotic Shop","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","20 W. 20th St., Greenwich Village, NY",-73.9925139,40.7400486,"20 w 20th st, new york, ny 10011, usa"
2039,"Ramrod","(Some W, SM, FFA)(Best cruise bar on Dock Strip) betw. Christopher & W. 10th St.","394 West St.","Bars/Clubs,Cruising Areas","(*),(W),(SM),(FFA)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","394 West St., Greenwich Village, NY",-74.0101582,40.7331559,"394 west st, new york, ny 10014, usa"
2040,"Reno Sweeney","(Cabaret)(Expensive)","126 W. 13th St.","Restaurant","(M),(R)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","126 W. 13th St., Greenwich Village, NY",-73.9986702,40.7370456,"126 w 13th st, new york, ny 10011, usa"
2041,"Ring","(Disco)(WE*) at West","180 Christopher St.","Bars/Clubs","(P),(YC),(D),(WE),(*)","Greenwich Village","NY",1981,NA,"","","3/22/2022 7:59am","180 Christopher St., Greenwich Village, NY",-74.0099772,40.7322754,"180 christopher st, new york, ny 10014, usa"
2042,"Sheridan Sq. Health Club","(Gym)","Christopher St.","Gym","(M)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","Christopher St., Greenwich Village, NY",-74.0046241,40.7333364,"christopher st, new york, ny, usa"
2043,"Sheridan Sq. Health Club","(Gym)","4th St.","Gym","(M)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","4th St., Greenwich Village, NY",-74.0031631,40.7348952,"west 4th street, new york, ny, usa"
2044,"Silhouette","","53 W. 19th St.","Bars/Clubs","(L)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","53 W. 19th St., Greenwich Village, NY",-73.9937306,40.740279,"53 w 19th st, new york, ny 10011, usa"
2045,"Sneakers","('Mixed bag') betw. 10th & Christopher","392 West St.","Bars/Clubs","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","392 West St., Greenwich Village, NY",-74.010064,40.7328957,"392 west st, new york, ny 10014, usa"
2046,"Spike Bar","('Ficks')(WE*) at 20th St.","120 11th Ave.","Bars/Clubs","(W),(SM),(PT),(WE),(*)","Greenwich Village","NY",1981,NA,"","","3/22/2022 7:56am","120 11th Ave., Greenwich Village, NY",-74.007581,40.7469353,"120 11th ave, new york, ny 10011, usa"
2048,"The Bar","at 4th St. (E. Village)","68 2nd Ave.","Bars/Clubs","(PT)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","68 2nd Ave., Greenwich Village, NY",-73.9893836,40.7259843,"68 2nd ave, new york, ny 10003, usa"
2049,"Trilogy","(Sun. afternoons*)","135 Christopher St.","Restaurant","(R),(*)","Greenwich Village","NY",1981,NA,"","","3/22/2022 8:03am","135 Christopher St., Greenwich Village, NY",-74.0069452,40.7331512,"135 christopher st, new york, ny 10014, usa"
2050,"Twelve West","(No booze - 'juice bar' -'Twinkies')(Unisex)(Disco)","461 West St.","Bars/Clubs","(*),(P),(D)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","461 West St., Greenwich Village, NY",-74.0096868,40.7366531,"461 west st, new york, ny 10014, usa"
2051,"Two Twenty Club","","220 W. Houston","Bars/Clubs","(M),(C),(AH),(P)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","220 W. Houston, Greenwich Village, NY",-74.004558,40.7287585,"220 w houston st, new york, ny 10014, usa"
2052,"Ty's","(Cruisy) nr. Bedford","114 Christopher St.","Cruising Areas,Bars/Clubs","(*),(W)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","114 Christopher St., Greenwich Village, NY",-74.0052985,40.7330387,"114 christopher st, new york, ny 10014, usa"
2053,"Uncle Paul's","(Cruisy)(May be changing name) nr. Gay Street","8 Christopher St.","Bars/Clubs,Cruising Areas","(PT),(*)","Greenwich Village","NY",1981,NA,"","","3/21/2022 7:30am","8 Christopher St., Greenwich Village, NY",-74.0001048,40.7338418,"8 christopher st, new york, ny 10014, usa"
2054,"Underground","(An erotic emporium - books, 'toys', etc.) (Dock Strip)","390 West St.","Book Store,Erotic Shop","","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","390 West St., Greenwich Village, NY",-74.0100032,40.7328681,"390 west st, new york, ny 10014, usa"
2056,"Village Green","","531 Hudson St.","Restaurant","(R)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","531 Hudson St., Greenwich Village, NY",-74.0064917,40.7342517,"531 hudson st, new york, ny 10014, usa"
2057,"Wall Street Sauna","(Baths)(11th floor)(Best days) at Broadway","1 Maiden Lane","Bathhouses","(*)","Greenwich Village","NY",1981,NA,"","","3/17/2022 3:10pm","1 Maiden Lane, Greenwich Village, NY",-74.0096846,40.7098301,"1 maiden ln, new york, ny 10038, usa"
2065,"Adonis Cinema","at 50th St.","8th Ave.","Theatre","(*)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","8th Ave., Midtown, NY",-73.9933607,40.7523177,"8th ave, new york, ny, usa"
2066,"Backstage","","318 W. 45th St.","Restaurant","(M),(R),(E)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","318 W. 45th St., Midtown, NY",-73.9894282,40.7594733,"318 w 45th st, new york, ny 10036, usa"
2067,"Backyard","","243 E. 53rd St.","Bars/Clubs","","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","243 E. 53rd St., Midtown, NY",-73.9676942,40.7572336,"243 e 53rd st, new york, ny 10022, usa"
2068,"Beacon Baths","","227 E. 45th St.","Bathhouses","(OC)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","227 E. 45th St., Midtown, NY",-73.97177,40.752406,"227 e 45th st, new york, ny 10017, usa"
2069,"Belair Travel Ltd.","","342 Madison Ave.","Travel Service","","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","342 Madison Ave., Midtown, NY",-73.9788707,40.7539706,"342 madison ave, new york, ny 10017, usa"
2070,"Better Days","(Many B)(Disco)","316 W. 49th St.","Bars/Clubs","(B),(D),(*)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","316 W. 49th St., Midtown, NY",-73.9877249,40.7619279,"316 w 49th st, new york, ny 10019, usa"
2071,"Big Top Theatre","(Disco)(Lockers & showers) at 49th St.","1604 Broadway","Bars/Clubs,Theatre","(S),(E),(D)","Midtown","NY",1981,NA,"","","3/21/2022 6:10pm","1604 Broadway, Midtown, NY",-73.9842507,40.7604668,"1604 broadway, new york, ny 10019, usa"
2072,"Bogart's","(Lunch & brunch)","320 E. 59th St.","Restaurant","(R)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","320 E. 59th St., Midtown, NY",-73.963406,40.7599967,"320 e 59th st, new york, ny 10022, usa"
2073,"Bond International","(Supposedly opening soon)(Disco)(Roller skate)(Cabaret) at 45th St.","1526 Broadway","Bars/Clubs,Restaurant","(D),(R)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","1526 Broadway, Midtown, NY",-73.9854997,40.7573844,"1526 broadway, new york, ny 10036, usa"
2074,"Broadway Arms","(Baths)","218 W. 49th St.","Bars/Clubs,Bathhouses","(D)","Midtown","NY",1981,NA,"","","3/21/2022 6:06pm","218 W. 49th St., Midtown, NY",-73.9852299,40.7608374,"218 w 49th st, new york, ny 10019, usa"
2075,"Clubhouse","","225 W. 34th St.","Restaurant","(R)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","225 W. 34th St., Midtown, NY",-73.9916859,40.7518203,"225 w 34th st, new york, ny 10122, usa"
2076,"Club 7","at 55th St.","1047 2nd Ave.","Bars/Clubs","(E)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","1047 2nd Ave., Midtown, NY",-73.9664086,40.7582459,"draught 55, 1047 2nd ave, new york, ny 10022, usa"
2077,"Company","at 27th St.","365 3rd Ave.","Restaurant","(R),(*)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","365 3rd Ave., Midtown, NY",-73.9811951,40.7408562,"365 3rd ave, new york, ny 10016, usa"
2078,"Cowboy & Cowgirl","(Cruisy)(Some high high priced hustlers)","244 E. 53rd St.","Restaurant,Cruising Areas","(*),(PT),(R)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","244 E. 53rd St., Midtown, NY",-73.9678886,40.7568649,"244 e 53rd st, new york, ny 10022, usa"
2079,"Crossroad","nr. 55th St.","858 9th Ave.","Bars/Clubs","","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","858 9th Ave., Midtown, NY",-73.986102,40.7669022,"858 9th ave, new york, ny 10019, usa"
2080,"Cuckoo's Nest","(Disco)(Many B)","252 W. 37th St.","Bars/Clubs","(P),(D),(B),(AH)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","252 W. 37th St., Midtown, NY",-73.9914967,40.7535628,"252 w 37th st, new york, ny 10018, usa"
2081,"Dakota","('Mixed bag') at 36th St.","550 3rd Ave.","Bars/Clubs","(PT)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","550 3rd Ave., Midtown, NY",-73.9772461,40.7474345,"550 3rd ave, new york, ny 10016, usa"
2082,"Dakota South","(Looks promising) at 27th St.","3rd Ave.","Bars/Clubs","","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","3rd Ave., Midtown, NY",-73.9739561,40.7514479,"3rd ave, new york, ny, usa"
2083,"Eastside Sauna","(Baths)","227 E. 56th St.","Bathhouses","(*)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","227 E. 56th St., Midtown, NY",-73.9668231,40.7593466,"227 e 56th st, new york, ny 10022, usa"
2084,"Eros Male Cinema","","732 8th Ave.","Theatre","(RT)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","732 8th Ave., Midtown, NY",-73.9879427,40.7593364,"732 8th ave, new york, ny 10036, usa"
2085,"42nd St. Barracks","(Hotel-like baths)(Moving to 34th St.)","226 W. 42nd St.","Bathhouses","","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","226 W. 42nd St., Midtown, NY",-73.9882333,40.7563193,"226 w 42nd st, new york, ny 10036, usa"
2086,"55th St. Playhouse","(Cinema) nr. 7th Ave.","55th St.","Theatre","","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","55th St., Midtown, NY",-73.985207,40.7660018,"w 55th st, new york, ny, usa"
2087,"Freddie's","","308 E. 49th St.","Restaurant","(R),(E),(*)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","308 E. 49th St., Midtown, NY",-73.9684779,40.7538696,"308 e 49th st, new york, ny 10017, usa"
2088,"Gaiety Male Burlesk","","201 W. 46th St.","Bars/Clubs","","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","201 W. 46th St., Midtown, NY",-73.9825967,40.7577216,"201 w 46th st, new york, ny 10036, usa"
2089,"G.G. Knickerbocker","(Drags', hustlers, transsexuals, go go boys)(Also Barnum Room (Disco)(D))","128 W. 45th St.","Bars/Clubs","(*),(D)","Midtown","NY",1981,NA,"","","3/17/2022 3:10pm","128 W. 45th St., Midtown, NY",-73.9840488,40.7572131,"128 w 45th st, new york, ny 10036, usa"
