"ID","title","description","streetaddress","city","state","amenityfeatures","type","unclearaddress","uncleartype","notes","Year","lastmodified","full.address","lon","lat","geoAddress","status"
3985,"Spike Bar","(Flicks) (Cruisy) (Palm Room-R)","120 11th Ave.","New York","NY","(W),(SM),(PT),(*)","Bars/Clubs,Cruising Areas",NA,"","at 20th St.",1986,"6/7/2022 1:28pm","120 11th Ave., New York, NY",-74.007581,40.7469353,"120 11th ave, new york, ny 10011, usa","Geocoded"
685,"Bench & Bar","(Cruisy) (Disco)","120 11th St.","Oakland","CA","(YC),(R),(D),(*)","Restaurant,Bars/Clubs,Cruising Areas",NA,"","",1986,"6/7/2022 1:24pm","120 11th St., Oakland, CA",-122.2645469,37.7994407,"120 11th st, oakland, ca 94607, usa","Geocoded"
5448,"Lyle's Deck","A Guesthouse","120 E. Atol","South Padre Island","TX","(*)","Hotel",NA,"","",1986,"4/20/2022 2:05pm","120 E. Atol, South Padre Island, TX",-97.1669467,26.1102409,"120 e atol st, south padre island, tx 78597, usa","Geocoded"
4628,"Hobo's Inn","","120 N.W. 3rd Ave.","Portland","OR","(R),(E)","Restaurant",NA,"","",1986,"4/9/2022 1:09pm","120 N.W. 3rd Ave., Portland, OR",-122.6732813,45.5242541,"120 nw 3rd ave, portland, or 97209, usa","Geocoded"
4809,"Tom Cat Book Store","(Downstairs) (Cruisy) (24 hrs.)","120 S. 13th St.","Philadelphia","PA","(*)","Book Store,Cruising Areas",NA,"","",1986,"6/7/2022 1:28pm","120 S. 13th St., Philadelphia, PA",-75.1621847,39.9497054,"120 s 13th st, philadelphia, pa 19107, usa","Geocoded"
4765,"Club Philadelphia Baths & Health Club","","120 S. 13th St.","Philadelphia","PA","(*),(CBC)","Bathhouses",NA,"","",1986,"4/12/2022 6:00pm","120 S. 13th St., Philadelphia, PA",-75.1621847,39.9497054,"120 s 13th st, philadelphia, pa 19107, usa","Geocoded"
4799,"Sansom St. Cinema","","120 S. 13th St.","Philadelphia","PA","","Theatre",NA,"","",1986,"4/12/2022 6:00pm","120 S. 13th St., Philadelphia, PA",-75.1621847,39.9497054,"120 s 13th st, philadelphia, pa 19107, usa","Geocoded"
3707,"Lyle's","(Breakfast & lunch)","120 S. New York Ave.","Atlantic City","NJ","(R)","Restaurant",NA,"","",1986,"3/17/2022 8:07pm","120 S. New York Ave., Atlantic City, NJ",-74.428137,39.359302,"120 s new york ave, atlantic city, nj 08401, usa","Geocoded"
3764,"Casa Lido","(Disco) (SM-W downstairs)","120 S. Warren St.","Trenton","NJ","(*),(D),(R),(PT),(SM),(W)","Bars/Clubs,Restaurant",NA,"","",1986,"3/17/2022 8:07pm","120 S. Warren St., Trenton, NJ",-74.7657546,40.2188012,"120 s warren st, trenton, nj 08608, usa","Geocoded"
4106,"Flavors","(Disco) (Kew Gardens)","120-31 83rd Ave.","New York","NY","(D),(YC),(*)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","120-31 83rd Ave., New York, NY",-73.8313546,40.7087672,"120-31 83rd ave, kew gardens, ny 11415, usa","Geocoded"
3547,"Rocky Book Store","","121 Broadway","Butte","MT","(M)","Book Store",NA,"","",1986,"3/16/2022 2:29pm","121 Broadway, Butte, MT",-112.5328738,46.0142519,"121 w broadway st, butte, mt 59701, usa","Geocoded"
3869,"Adult Book Store","","121 Lake St.","Elmira","NY","","Book Store,Erotic Shop",NA,"","",1986,"6/7/2022 12:51pm","121 Lake St., Elmira, NY",-76.8015639,42.0889463,"121 lake st, elmira, ny 14901, usa","Geocoded"
2631,"Bungalow","(Some L)","121 Mill St.","Lexington","KY","(M),(L)","Bars/Clubs",NA,"","nr. Main",1986,"3/4/2022 2:19pm","121 Mill St., Lexington, KY",-84.4993619,38.0479756,"121 s mill st, lexington, ky 40507, usa","Geocoded"
5792,"Trix's All Star","","121 S. Washington","Green Bay","WI","(L)","Bars/Clubs",NA,"","",1986,"4/25/2022 1:29pm","121 S. Washington, Green Bay, WI",-88.0163201,44.5136343,"121 s washington st, green bay, wi 54301, usa","Geocoded"
4165,"T.C. & Company","","121 Woodfield","West Hempstead","NY","(*),(D),(PT),(L)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","121 Woodfield, West Hempstead, NY",-73.6441554,40.7008603,"121 woodfield rd, west hempstead, ny 11552, usa","Geocoded"
2353,"Chelsea Books","(Cruisy arcade)","122 N. 5th St.","Quincy","IL","","Book Store,Cruising Areas",NA,"","",1986,"6/7/2022 1:31pm","122 N. 5th St., Quincy, IL",-91.4083045,39.9326303,"122 n 5th st, quincy, il 62301, usa","Geocoded"
2354,"M.C.C.","","122 N. 5th St.","Quincy","IL","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","122 N. 5th St., Quincy, IL",-91.4083045,39.9326303,"122 n 5th st, quincy, il 62301, usa","Geocoded"
4031,"Johnny's Pub","","123 E. 47th St.","New York","NY","(R),(S)","Restaurant",NA,"","",1986,"3/24/2022 7:35pm","123 E. 47th St., New York, NY",-73.973309,40.754663,"123 e 47th st, new york, ny 10017, usa","Geocoded"
4921,"Sebastian's","","123 Empire","Providence","RI","(OC),(V)","Theatre",NA,"","at Washington",1986,"4/12/2022 6:19pm","123 Empire, Providence, RI",-71.4162088,41.8218951,"123 empire st, providence, ri 02903, usa","Geocoded"
3870,"Adult Toy Land","","123 Lake St.","Elmira","NY","","Erotic Shop",NA,"","",1986,"3/24/2022 7:35pm","123 Lake St., Elmira, NY",-76.8016765,42.0890544,"123 lake st, elmira, ny 14901, usa","Geocoded"
4920,"No Name","(Some YC, L) (Disco)","123 Weybosset","Providence","RI","(YC),(L),(D)","Bars/Clubs",NA,"","",1986,"4/12/2022 6:19pm","123 Weybosset, Providence, RI",-71.4114172,41.8230957,"123 weybosset st, providence, ri 02903, usa","Geocoded"
2355,"Irene's Cabaret","(Disco)","124 N. 5th","Quincy","IL","(D),(S),(PT),(*)","Bars/Clubs",NA,"","",1986,"2/27/2022 11:21pm","124 N. 5th, Quincy, IL",-91.4080314,39.9326416,"124 n 5th st, quincy, il 62301, usa","Geocoded"
5844,"Glass Menagerie","(at M&M)","124 N. Water St.","Milwaukee","WI","(R)","Restaurant",NA,"","",1986,"4/25/2022 1:29pm","124 N. Water St., Milwaukee, WI",-87.9092497,43.031931,"124 n water st, milwaukee, wi 53202, usa","Geocoded"
5138,"M.C.C.","","124 Paredes Line Rd.","Brownsville","TX","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","124 Paredes Line Rd., Brownsville, TX",-97.4892179,25.923449,"124 paredes line rd, brownsville, tx 78521, usa","Geocoded"
4924,"Yukon Trading Co.","(Some W, SM) (D-WE)","124 Snow St.","Providence","RI","(W),(SM),(D),(WE),(*)","Bars/Clubs",NA,"","nr. Weybosset",1986,"4/12/2022 6:19pm","124 Snow St., Providence, RI",-71.4135527,41.8211684,"124 snow st, providence, ri 02903, usa","Geocoded"
3226,"Prudential Baths","(IGHC Baths)","124 W. State Fair","Detroit","MI","(IGHC),(*)","Bathhouses",NA,"","",1986,"3/12/2022 3:19pm","124 W. State Fair, Detroit, MI",-83.104356,42.439741,"124 w state fair ave, detroit, mi 48203, usa","Geocoded"
5851,"M&M","(New patio) (Great cocktail hr.)","124 Water","Milwaukee","WI","(D),(*)","Bars/Clubs",NA,"","at Erie",1986,"4/25/2022 1:29pm","124 Water, Milwaukee, WI",-88.0213215225772,43.2626440599514,"milwaukee river, wisconsin, usa","Geocoded"
4104,"Cheers","(Games) (Richmond Hill)","125-20 101st Ave.","New York","NY","(D)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","125-20 101st Ave., New York, NY",-73.8205352,40.6913272,"125-20 101st ave, south richmond hill, ny 11419, usa","Geocoded"
29,"Loose Caboose","(Upstairs) (Looks Promising)","126 E. Main St.","Dothan","AL","(P),(YC),(D)","Bars/Clubs",NA,"","",1986,"1/25/2022 1:14pm","126 E. Main St., Dothan, AL",-85.3915893,31.2233993,"126 e main st, dothan, al 36301, usa","Geocoded"
4498,"The Office","(Some L, SM) (WE*) (Cl. Sun.)","126 Pine S.E.","Warren","OH","(PT),(L),(SM),(WE),(*)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","126 Pine S.E., Warren, OH",-80.816477,41.2356773,"126 pine ave se, warren, oh 44481, usa","Geocoded"
4337,"Rusconi's","(24 hrs.)","126 W. 6th St.","Cincinnati","OH","(M),(R)","Restaurant",NA,"","",1986,"4/8/2022 12:53pm","126 W. 6th St., Cincinnati, OH",-84.515762,39.1021822,"126 w 6th st, cincinnati, oh 45202, usa","Geocoded"
3708,"Ocean House","(Open all year)","127 S. Ocean Ave.","Atlantic City","NJ","(H),(*)","Hotel",NA,"","",1986,"3/17/2022 8:07pm","127 S. Ocean Ave., Atlantic City, NJ",-74.4259915,39.3601491,"127 s ocean ave, atlantic city, nj 08401, usa","Geocoded"
4072,"Nickel Bar","(Disco)","127 W. 72nd St.","New York","NY","(B),(YC),(D),(*)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","127 W. 72nd St., New York, NY",-73.9796742,40.7779885,"127 w 72nd st, new york, ny 10023, usa","Geocoded"
3084,"Monument House","","129 Bradford St.","Provincetown","MA","(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","129 Bradford St., Provincetown, MA",-70.1867667,42.0524663,"129 bradford st, provincetown, ma 02657, usa","Geocoded"
4050,"Twenty Nine Palms","","129 Lexington","New York","NY","","Bars/Clubs",NA,"","at 29th St.",1986,"3/24/2022 7:35pm","129 Lexington, New York, NY",-73.9820215,40.7428629,"129 lexington ave, new york, ny 10016, usa","Geocoded"
1990,"IHOP","","129 North Ave. N.E.","Atlanta","GA","(M),(R),(C),(AH)","Restaurant",NA,"","",1986,"2/22/2022 8:23pm","129 North Ave. N.E., Atlanta, GA",-84.3831802,33.7710289,"129 north avenue ne, atlanta, ga 30308, usa","Geocoded"
3561,"Fran's Second Hand Store","","129 W. Alder","Missoula","MT","","Business",NA,"","",1986,"3/16/2022 2:29pm","129 W. Alder, Missoula, MT",-113.9936608,46.8750546,"129 w alder st, missoula, mt 59802, usa","Geocoded"
155,"Western Bar","","130 1/2 Montezuma","Prescott","AZ","(M)","Bars/Clubs",NA,"","",1986,"1/26/2022 7:03pm","130 1/2 Montezuma, Prescott, AZ",-112.4704055,34.543039,"130 n montezuma st, prescott, az 86301, usa","Geocoded"
2313,"Faces","(Disco) (Good Sat.) (Use 4th St. entrance)","130 Collinsville Ave.","East St. Louis","IL","(YC),(D),(S)","Bars/Clubs",NA,"","",1986,"2/27/2022 8:14pm","130 Collinsville Ave., East St. Louis, IL",-90.1602291,38.626383,"130 collinsville ave, east st louis, il 62201, usa","Geocoded"
3923,"Blue Fox","","131 8th Ave.","New York","NY","(R),(*)","Restaurant",NA,"","",1986,"3/24/2022 7:35pm","131 8th Ave., New York, NY",-74.001693,40.7414267,"131 8th ave, new york, ny 10011, usa","Geocoded"
5077,"M.C.C.","","131 15th Ave. N.","Nashville","TN","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","131 15th Ave. N., Nashville, TN",-86.7923187,36.1568092,"131 15th ave n, nashville, tn 37203, usa","Geocoded"
2950,"M.C.C.","","131 Cambridge St.","Boston","MA","(MCC)","Religious Institution",NA,"","",1986,"6/7/2022 12:44pm","131 Cambridge St., Boston, MA",-71.0642221,42.361697,"131 cambridge st, boston, ma 02114, usa","Geocoded"
1096,"Buckley's Bistro & Bar","","131 Gough St.","San Francisco","CA","(R),(E)","Restaurant",NA,"","",1986,"2/13/2022 3:02pm","131 Gough St., San Francisco, CA",-122.4228131,37.7746121,"131 gough st, san francisco, ca 94102, usa","Geocoded"
3701,"Beach House","","131 S. Ocean Ave.","Atlantic City","NJ","(H)","Hotel",NA,"","",1986,"3/17/2022 8:07pm","131 S. Ocean Ave., Atlantic City, NJ",-74.4258694,39.3600227,"131 s ocean ave, atlantic city, nj 08401, usa","Geocoded"
1167,"132 Club","(Days)","132 Bush St.","San Francisco","CA","(R),(*)","Restaurant",NA,"","",1986,"2/13/2022 3:02pm","132 Bush St., San Francisco, CA",-122.4002355,37.7915194,"132 bush st, san francisco, ca 94104, usa","Geocoded"
4152,"132 N. Main","(Summer guest house)","132 N. Main","Easthampton","NY","(P),(*)","Hotel",NA,"","",1986,"3/24/2022 7:35pm","132 N. Main, Easthampton, NY",-72.1816638,40.9699314,"132 n main st, east hampton, ny 11937, usa","Geocoded"
4275,"Flying Dutchman","(Sun.-Fri*)","132 S. Front St.","Wilmington","NC","(P),(D),(*)","Bars/Clubs",NA,"","",1986,"3/25/2022 1:51pm","132 S. Front St., Wilmington, NC",-77.9486002,34.2330653,"132 s front st, wilmington, nc 28401, usa","Geocoded"
3894,"Common Ground","(Disco)","132 W. State St.","Ithaca","NY","(*),(YC),(D),(E)","Bars/Clubs",NA,"","",1986,"3/24/2022 7:35pm","132 W. State St., Ithaca, NY",-76.5003289,42.439728,"132 w state st, ithaca, ny 14850, usa","Geocoded"
3642,"Five Star Saloon","(Slots)","132 West St.","Reno","NV","(*),(D),(PT)","Bars/Clubs",NA,"","",1986,"3/16/2022 11:49pm","132 West St., Reno, NV",-119.8154032,39.5258506,"132 west st, reno, nv 89501, usa","Geocoded"
4482,"Caesar's Palace","(Disco)","133 N. Erie","Toledo","OH","(YC),(S),(D),(*)","Bars/Clubs",NA,"","",1986,"4/8/2022 12:53pm","133 N. Erie, Toledo, OH",-83.5396271,41.651064,"133 n erie st, toledo, oh 43604, usa","Geocoded"
2521,"The Bookstore","","133 S. 5th Ave.","Clinton","IA","","Book Store",NA,"","",1986,"3/3/2022 8:03pm","133 S. 5th Ave., Clinton, IA",-90.1955422,41.8447397,"133 s 5th st, clinton, ia 52732, usa","Geocoded"
4754,"Adam & Eve Books","","133 S. 13th St.","Philadelphia","PA","","Book Store,Erotic Shop",NA,"","",1986,"6/7/2022 12:49pm","133 S. 13th St., Philadelphia, PA",-75.1617775,39.9494551,"133 s 13th st, philadelphia, pa 19107, usa","Geocoded"
3548,"Silver Dollar Saloon","","133 S. Main","Butte","MT","(M),(*)","Bars/Clubs",NA,"","",1986,"3/16/2022 2:29pm","133 S. Main, Butte, MT",-112.5356984,46.0114355,"133 s main st, butte, mt 59701, usa","Geocoded"
1169,"Queen Mary","(Hustlers)","133 Turk St.","San Francisco","CA","","Bars/Clubs",NA,"","",1986,"2/13/2022 3:02pm","133 Turk St., San Francisco, CA",-122.411384,37.782849,"133 turk st, san francisco, ca 94102, usa","Geocoded"
4699,"Golden Arrow","","134 E. Pittsburgh St.","Greensburg","PA","","Bars/Clubs",NA,"","",1986,"4/12/2022 6:00pm","134 E. Pittsburgh St., Greensburg, PA",-79.5409812,40.3029237,"134 e pittsburgh st, greensburg, pa 15601, usa","Geocoded"
3565,"Top Hat","","134 Front St.","Missoula","MT","(M),(YC)","Bars/Clubs",NA,"","",1986,"3/16/2022 2:29pm","134 Front St., Missoula, MT",-113.9960609,46.8706744,"134 w front st, missoula, mt 59802, usa","Geocoded"
693,"Paradise Bar & Grill","(Sunday bruch)","135 12th St.","Oakland","CA","(R),(*)","Restaurant",NA,"","",1986,"6/7/2022 2:18pm","135 12th St., Oakland, CA",-122.2647241,37.799759,"135 12th st, oakland, ca 94607, usa","Geocoded"
3990,"Trilogy","(Sun. afternoons*)","135 Christopher St.","New York","NY","(R),(YC),(*)","Restaurant",NA,"","",1986,"3/24/2022 7:35pm","135 Christopher St., New York, NY",-74.0069452,40.7331512,"135 christopher st, new york, ny 10014, usa","Geocoded"
4267,"Uptown Connection","(Best late Thur. & Sun.)","135 E. Fisher St.","Salisbury","NC","(M)","Bars/Clubs",NA,"","",1986,"3/25/2022 1:51pm","135 E. Fisher St., Salisbury, NC",-80.4702092,35.6656334,"135 e fisher st, salisbury, nc 28144, usa","Geocoded"
5839,"DK's","","135 E. National","Milwaukee","WI","(L),(D),(PT)","Bars/Clubs",NA,"","",1986,"4/25/2022 1:29pm","135 E. National, Milwaukee, WI",-87.9100927,43.02307,"135 e national ave, milwaukee, wi 53204, usa","Geocoded"
5510,"Pearl's","(Some L)","135 Pearl St.","Burlington","VT","(D),(R),(L),(*)","Restaurant,Bars/Clubs",NA,"","",1986,"4/21/2022 12:28am","135 Pearl St., Burlington, VT",-73.2135039,44.4802321,"135 pearl st, burlington, vt 05401, usa","Geocoded"
2875,"Leather Underground","(Shop & dungeon)","136 W. Read St.","Baltimore","MD","","Erotic Shop",NA,"","",1986,"6/7/2022 12:22pm","136 W. Read St., Baltimore, MD",-76.6182783,39.3002562,"136 w read st, baltimore, md 21201, usa","Geocoded"
1785,"Seventy-Ninth St. Twin Cinema","","137 N.E. 79th St.","Miami","FL","","Theatre",NA,"","",1986,"2/17/2022 7:43pm","137 N.E. 79th St., Miami, FL",-80.194284,25.847896,"137 ne 79th st, miami, fl 33138, usa","Geocoded"
4800,"Sealed With a Kiss","(Gifts & cards)","137 S. 13th St.","Philadelphia","PA","","Book Store",NA,"","",1986,"4/12/2022 6:00pm","137 S. 13th St., Philadelphia, PA",-75.1618172,39.9494082,"137 s 13th st, philadelphia, pa 19107, usa","Geocoded"
3709,"Rendezvous","","137 S. New York Ave.","Atlantic City","NJ","(*)","Bars/Clubs",NA,"","",1986,"3/17/2022 8:07pm","137 S. New York Ave., Atlantic City, NJ",-74.4276736,39.3594028,"137 s new york ave, atlantic city, nj 08401, usa","Geocoded"
4111,"Northern Men's Sauna","(IGHC Baths) (Flushing)","137-08 Northern Blvd.","New York","NY","(IGHC)","Bathhouses",NA,"","",1986,"3/24/2022 7:35pm","137-08 Northern Blvd., New York, NY",-73.8308377,40.7629508,"137-08 northern blvd, queens, ny 11354, usa","Geocoded"
111,"Cattleman's Exchange","","138 W. Camelback Rd.","Phoenix","AZ","(OC)","Bars/Clubs",NA,"","",1986,"1/26/2022 6:11pm","138 W. Camelback Rd., Phoenix, AZ",-112.077153,33.509672,"138 w camelback rd, phoenix, az 85013, usa","Geocoded"
1040,"Pimiento","","139 8th St.","San Francisco","CA","(M),(R)","Restaurant",NA,"","",1986,"2/13/2022 3:02pm","139 8th St., San Francisco, CA",-122.412597,37.7771672,"139 8th st, san francisco, ca 94103, usa","Geocoded"
1327,"Empress Theatre","(All male)","139 Broadway","Denver","CO","","Theatre",NA,"","",1986,"2/12/2022 7:56pm","139 Broadway, Denver, CO",-104.9876796,39.7190045,"139 n broadway, denver, co 80203, usa","Geocoded"
3996,"Village Stix","(Sunday afternoons*)","139 Christopher St.","New York","NY","(*)","Bars/Clubs",NA,"","at Greenwich",1986,"3/24/2022 7:35pm","139 Christopher St., New York, NY",-74.0071685,40.733018,"139 christopher st, new york, ny 10014, usa","Geocoded"
3965,"Ninth Circle","(Cruisy) (2 floors)","139 W. 10th St.","New York","NY","(*),(YC)","Bars/Clubs,Cruising Areas",NA,"","",1986,"6/7/2022 1:27pm","139 W. 10th St., New York, NY",-74.0007993,40.7347958,"139 w 10th st, new york, ny 10014, usa","Geocoded"
3057,"Crosswinds Inn","","140 Bradford St.","Provincetown","MA","(*)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","140 Bradford St., Provincetown, MA",-70.185883,42.0538704,"historic district, 140 bradford st, provincetown, ma 02657, usa","Geocoded"
3837,"Mr. Bill's Adult Books","","140 Washington St.","Binghamton","NY","(M)","Book Store,Erotic Shop",NA,"","",1986,"6/7/2022 12:57pm","140 Washington St., Binghamton, NY",-75.9133205,42.0980704,"140 washington st, binghamton, ny 13901, usa","Geocoded"
2929,"Club Cafe","","142 Berkeley","Boston","MA","(R),(*)","Restaurant",NA,"","",1986,"3/11/2022 12:00pm","142 Berkeley, Boston, MA",-71.0721366,42.348831,"142 berkeley st, boston, ma 02116, usa","Geocoded"
3114,"Sunset Inn","","142 Bradford St.","Provincetown","MA","(H)","Hotel",NA,"","",1986,"3/11/2022 12:00pm","142 Bradford St., Provincetown, MA",-70.1856505,42.0540892,"historic district, 142 bradford st, provincetown, ma 02657, usa","Geocoded"
316,"Richmond St. Bar & Grill","","142 Richmond St.","El Segundo","CA","(R)","Restaurant",NA,"","",1986,"1/28/2022 8:45pm","142 Richmond St., El Segundo, CA",-118.4170088,33.9176673,"142 richmond st, el segundo, ca 90245, usa","Geocoded"
1979,"Festival Lounge","","142 Spring St.","Atlanta","GA","(B),(E)","Bars/Clubs",NA,"","",1986,"2/22/2022 8:15pm","142 Spring St., Atlanta, GA",-84.3913157,33.7645276,"142 spring st nw, atlanta, ga 30313, usa","Geocoded"
1338,"Mr. S Leathers","","143 Broadway","Denver","CO","(*)","Erotic Shop",NA,"","",1986,"6/7/2022 12:25pm","143 Broadway, Denver, CO",-104.9877971,39.7191495,"143 n broadway, denver, co 80203, usa","Geocoded"
1344,"The Directory","(Publication)","144 S. Broadway","Denver","CO","","Publication",NA,"","",1986,"2/12/2022 8:14pm","144 S. Broadway, Denver, CO",-104.9872503,39.7136391,"144 s broadway, denver, co 80209, usa","Geocoded"
2962,"Spin-Off Roller Skating Rink","(Gay Tue.)","145 Ipswich","Boston","MA","","Bars/Clubs",NA,"","",1986,"3/11/2022 12:00pm","145 Ipswich, Boston, MA",-71.0942509,42.3475179,"145 ipswich st, boston, ma 02215, usa","Geocoded"
3705,"Holiday House","","145 S. New York Ave.","Atlantic City","NJ","(M),(H)","Hotel",NA,"","",1986,"3/17/2022 8:07pm","145 S. New York Ave., Atlantic City, NJ",-74.4275803,39.3593041,"145 s new york ave, atlantic city, nj 08401, usa","Geocoded"
1953,"Hobbit Habit","(Books)","146 E. Clayton","Athens","GA","","Book Store",NA,"","",1986,"2/22/2022 7:51pm","146 E. Clayton, Athens, GA",-83.3764045,33.9581495,"146 e clayton st, athens, ga 30601, usa","Geocoded"
3266,"Ropa","(Disco)","146 W. Michigan Ave.","Jackson","MI","(D),(*)","Bars/Clubs",NA,"","",1986,"3/12/2022 3:19pm","146 W. Michigan Ave., Jackson, MI",-84.4072072,42.2477725,"146 w michigan ave, jackson, mi 49201, usa","Geocoded"
1951,"Barnett's Book Store","","147 College Ave.","Athens","GA","(M)","Book Store",NA,"","",1986,"2/22/2022 7:49pm","147 College Ave., Athens, GA",-83.3756502,33.9580449,"147 college ave, athens, ga 30601, usa","Geocoded"
