"ID","title","amenityfeatures","description","streetaddress","unclear_address","city","state","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
3809,"Sunshine Inn","","367-1413, clsd Mon, vegetarian","8-1/2 S. Euclid Ave.",NA,"St. Louis","MO","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","8-1/2 S. Euclid Ave. ,  St. Louis ,  MO",-90.262089,38.6399766,"8 1/2 s euclid ave, st. louis, mo 63108, usa","Geocoded"
3362,"Elm Guest House","(M)","487-0793 seasonal, newly restored & decorated sea captain's home built in the late 1800s","9 Johnson St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","9 Johnson St. ,  Provincetown ,  MA",-70.1843947,42.0543478,"historic district, 9 johnson st, provincetown, ma 02657, usa","Geocoded"
1582,"B.W. Travel","(IGTA)","852-0200","9 Mott Ave.",NA,"Norwalk","CT","Travel/Tour Operators","","",1996,"4/25/2023 9:20pm","9 Mott Ave. ,  Norwalk ,  CT",-73.4165131,41.1158642,"9 mott ave, norwalk, ct 06850, usa","Geocoded"
6048,"Sea Gate B&B","(GF)","331-2206 nr. beach on a quiet, tree-lined street, full brkfst, afternoon tea","9 Tazewell Ave.",NA,"Cape Charles","VA","Accommodations","","",1996,"4/25/2023 9:20pm","9 Tazewell Ave. ,  Cape Charles ,  VA",-76.021171,37.2691835,"9 tazewell ave, cape charles, va 23310, usa","Geocoded"
1574,"Frank's Place","(MW),(D),(E),(WC)","443-8883 4pm-1am, til 2am Fri-Sat, huge patio","9 Tilley St.",NA,"New London","CT","Bars","","",1996,"4/25/2023 9:20pm","9 Tilley St. ,  New London ,  CT",-72.0972273,41.3517465,"9 tilley st, new london, ct 06320, usa","Geocoded"
6116,"The Stag","(MW),(NH)","982-1668 2pm-2am, from 7pm Sun-Mon","9 W. Salem Ave.",NA,"Roanoke","VA","Bars","","",1996,"4/25/2023 9:20pm","9 W. Salem Ave. ,  Roanoke ,  VA",-79.940956,37.272612,"9 salem ave sw, roanoke, va 24011, usa","Geocoded"
3367,"Gifford House Inn & Dance Club","","487-0688/(800) 434-0130 (800#) seasonal, inn w/ onsite dance club, lounge & cabaret","9-11 Carver St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","9-11 Carver St. ,  Provincetown ,  MA",-70.1900224,42.0496268,"9 carver st, provincetown, ma 02657, usa","Geocoded"
3278,"Club 9-11","(MW),(NH),(D),(WC)","884-9533 4pm-1am","9-11 Williams St.",NA,"Chelsea","MA","Bars","","",1996,"4/25/2023 9:20pm","9-11 Williams St. ,  Chelsea ,  MA",-71.0391259,42.3881307,"9 williams st #11, chelsea, ma 02150, usa","Geocoded"
4205,"Fire Island Pines","(M)","Fire Island Pines 597-6767","9-B Ocean Walk",NA,"Sayville","NY","Accommodations","","",1996,"6/6/2023 4:48pm","9-B Ocean Walk ,  Sayville ,  NY",-73.0698807,40.6638059,"9 ocean walk b, sayville, ny 11782, usa","Geocoded"
1726,"Club Washington","(PC)","(upstairs) 488-7317 24hrs","20 O St. SE",NA,"Washington","DC","Men's Clubs","","",1996,"6/6/2023 4:51pm","20 O St. SE ,  Washington ,  DC",-77.0084185,38.8731042,"20 o st se, washington, dc 20003, usa","Geocoded"
219,"Center Street Bar & Grille","(GF),(D),(F),(E)","253-8102 5pm-2am, clsd Sun","10 Center St.",NA,"Eureka Springs","AR","Bars","","",1996,"4/25/2023 9:20pm","10 Center St. ,  Eureka Springs ,  AR",-93.7366351,36.4027674,"10 center st, eureka springs, ar 72632, usa","Geocoded"
5458,"Devilles","(W),(NH),(D),(F),(WC)","(Simmons Bldg.) 751-7166 opens 4pm, from 6pm wknds, clsd Mon","10 Davol Square",NA,"Providence","RI","Bars","","",1996,"6/6/2023 4:52pm","10 Davol Square ,  Providence ,  RI",-71.4068641,41.8165535,"10 davol square, 10 davol sq, providence, ri 02903, usa","Geocoded"
4859,"Sophies","(MW),(NH)","782-8080 4pm-2:30am","10 E. LaClede",NA,"Youngstown","OH","Bars","","",1996,"4/25/2023 9:20pm","10 E. LaClede ,  Youngstown ,  OH",-80.655633,41.075082,"10 e laclede ave, youngstown, oh 44507, usa","Geocoded"
6346,"Friends","(GF)","563-2231 11am-2am","10 E. Sherman Ave.",NA,"Fort Atkinson","WI","Bars","","",1996,"4/25/2023 9:20pm","10 E. Sherman Ave. ,  Fort Atkinson ,  WI",-88.8366089,42.9297534,"10 sherman ave e, fort atkinson, wi 53538, usa","Geocoded"
216,"Rock Cottage Gardens","(MW)","253-8659/(800)624-6646 full brkfst, hot tub","10 Eugenia St.",NA,"Eureka Springs","AR","Accommodations","","",1996,"4/25/2023 9:20pm","10 Eugenia St. ,  Eureka Springs ,  AR",-93.7456216,36.4001201,"10 eugenia st, eureka springs, ar 72632, usa","Geocoded"
3544,"Diversions","(MW),(D),(F),(V),(WC)","451-3800 11am-2am, from 8pm wknds","10 Fountain St. NW",NA,"Grand Rapids","MI","Bars","","",1996,"4/25/2023 9:20pm","10 Fountain St. NW ,  Grand Rapids ,  MI",-85.6683991,42.9653823,"10 fountain st nw, grand rapids, mi 49503, usa","Geocoded"
5258,"Grim's Manor B&B","","683-7089, 200 yr. old historical stone farmhouse & outbuildings on 5 secluded acres","10 Kern Rd.",NA,"Kutztown","PA","Accommodations","","",1996,"4/25/2023 9:20pm","10 Kern Rd. ,  Kutztown ,  PA",-75.7161374,40.5601925,"10 kern rd, kutztown, pa 19530, usa","Geocoded"
1257,"Sutter's Mill","(*),(M),(P),(F)","(off Bush St.) 788-8377 10am-10pm, lunch weekdays, popular cocktail hour","10 Mark Ln.",NA,"San Francisco","CA","Bars","","",1996,"6/6/2023 4:53pm","10 Mark Ln. ,  San Francisco ,  CA",-122.4046843,37.7904802,"10 mark ln, san francisco, ca 94108, usa","Geocoded"
220,"Chelsea's Corner Café","(GF)","253-6723 11am-2am, clsd Sun","10 Mountain St.",NA,"Eureka Springs","AR","Bars","","",1996,"4/25/2023 9:20pm","10 Mountain St. ,  Eureka Springs ,  AR",-93.7370427,36.403904,"10 mountain st, eureka springs, ar 72632, usa","Geocoded"
3820,"Pages, Video & More","","361-3420, 9am-9pm, til 5pm Sun","10 N. Euclid Ave.",NA,"St. Louis","MO","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","10 N. Euclid Ave. ,  St. Louis ,  MO",-90.2621122,38.6398983,"10 n euclid ave, st. louis, mo 63108, usa","Geocoded"
4483,"Widow Kendall B&B","(GF)","(800) 244-0925 year-round, hot tub, fireplace, garden","10 N. Ferry St.",NA,"Schenectady","NY","Accommodations","","",1996,"4/25/2023 9:20pm","10 N. Ferry St. ,  Schenectady ,  NY",-73.9456409,42.8169425,"10 n ferry st, schenectady, ny 12305, usa","Geocoded"
3289,"Gull Cottage","(MW),(WC)","Yarmouth Port 362-8747 guest house","10 Old Church St.",NA,"Hyannis","MA","Accommodations","","",1996,"6/6/2023 5:40pm","10 Old Church St. ,  Hyannis ,  MA",NA,NA,"NA","Geocoded"
3320,"Pearl Street Café","(MW),(D)","584-7810 9pm-1am Wed only","10 Pearl St.",NA,"Northampton","MA","Bars","","",1996,"4/25/2023 9:20pm","10 Pearl St. ,  Northampton ,  MA",-72.6274057,42.3189066,"10 pearl st, northampton, ma 01060, usa","Geocoded"
3665,"Q Monthly","","321-7300","10 S. 5th St. #200",NA,"Minneapolis","MN","Publications","","",1996,"8/7/2023 3:39pm","10 S. 5th St. #200 ,  Minneapolis ,  MN",-93.2711819,44.9795926,"10 s 5th st #200, minneapolis, mn 55402, usa","Geocoded"
3673,"Esteban's","(WC)","281-3201 11am-10pm, Mexican cuisine; also full bar","11 4th St. SE",NA,"Rochester","MN","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","11 4th St. SE ,  Rochester ,  MN",-92.4623849,44.0195327,"11 4th st se, rochester, mn 55904, usa","Geocoded"
1631,"Everybody's","(MW),(D),(MRC-AF),(AYOR)","(upstairs) opens 10pm Wed-Sat","11 E. 4th St.",NA,"Wilmington","DE","Bars","","",1996,"6/6/2023 5:40pm","11 E. 4th St. ,  Wilmington ,  DE",-75.5508527,39.74046,"11 e 4th st, wilmington, de 19801, usa","Geocoded"
4523,"Scandals","(MW),(D),(A),(S),(V),(WC)","252-2838 10pm-3am Th-Sat, clsd Sun-Wed; also Getaways & Cahoots bars Wed, restaurant Wed-Sat 6pm-midnight","11 Grove St.",NA,"Asheville","NC","Bars","","",1996,"4/25/2023 9:20pm","11 Grove St. ,  Asheville ,  NC",-82.5577653,35.5933934,"11 grove st, asheville, nc 28801, usa","Geocoded"
813,"House of A Thousand Flowers","(GF)","632-5571 country B&B overlooking the Russian River, full brkfst","11 Mosswood",NA,"Cazadero","CA","Accommodations","","",1996,"6/6/2023 5:41pm","11 Mosswood ,  Cazadero ,  CA",-123.0557539,38.4769429,"11 mosswood cir, cazadero, ca 95421, usa","Geocoded"
5413,"Red Star","(*),(M),(D),(F),(OC)","375-4116 5pm-2am, from 8pm Tue, clsd Mon","11 S. 10th St.",NA,"Reading","PA","Bars","","",1996,"4/25/2023 9:20pm","11 S. 10th St. ,  Reading ,  PA",-75.9179484,40.3347165,"11 s 10th st, reading, pa 19602, usa","Geocoded"
3819,"Our World Too","","533-5322, 10am-9:30pm, noon-8pm Sun, lesbigay","11 S. Vanderventer",NA,"St. Louis","MO","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","11 S. Vanderventer ,  St. Louis ,  MO",-90.2421506,38.6357385,"11 s vandeventer ave, st. louis, mo 63108, usa","Geocoded"
210,"Gardener's Cottage","(GF)","c/o, 253-9111/(800)833-3394 private cottage on wooded site, seasonal, hot tub","11 Singleton",NA,"Eureka Springs","AR","Accommodations","","",1996,"4/25/2023 9:20pm","11 Singleton ,  Eureka Springs ,  AR",-93.7388476,36.4056848,"11 singleton st, eureka springs, ar 72632, usa","Geocoded"
217,"Singleton House B&B","(GF)","253-9111/(800)833-3394 restored 1890s country Victorian home, nr. shops, full brkfst","11 Singleton",NA,"Eureka Springs","AR","Accommodations","","",1996,"4/25/2023 9:20pm","11 Singleton ,  Eureka Springs ,  AR",-93.7388476,36.4056848,"11 singleton st, eureka springs, ar 72632, usa","Geocoded"
3370,"Haven House","(*),(M),(SW)","487-3031","12 Carver St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","12 Carver St. ,  Provincetown ,  MA",-70.1902973,42.0495474,"12 carver st, provincetown, ma 02657, usa","Geocoded"
3410,"Tucker Inn","(GF)","487-0381 seasonal","12 Center St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","12 Center St. ,  Provincetown ,  MA",-70.1852319,42.0537166,"historic district, 12 center st, provincetown, ma 02657, usa","Geocoded"
3409,"Trade Winds","(M)","487-0138","12 Johnson St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","12 Johnson St. ,  Provincetown ,  MA",-70.1847203,42.0542201,"historic district, 12 johnson st, provincetown, ma 02657, usa","Geocoded"
3835,"Ms. Kitty's Adult Store","","586-6989","12 N. Wilson",NA,"Bozeman","MT","Erotica","","",1996,"4/25/2023 9:20pm","12 N. Wilson ,  Bozeman ,  MT",-111.0385518,45.6796432,"12 n willson ave, bozeman, mt 59715, usa","Geocoded"
3990,"Brass Rail Bar & Grill","(*),(M),(NH),(E),(S)","348-0192 24hrs","12 S. Mt. Vernon Ave.",NA,"Atlantic City","NJ","Bars","","",1996,"4/25/2023 9:20pm","12 S. Mt. Vernon Ave. ,  Atlantic City ,  NJ",-74.4310387,39.3602778,"12 s mt vernon ave, atlantic city, nj 08401, usa","Geocoded"
4311,"Sound Factory","(GF),(D)","206-7770, 206-7772 10pm-4am, clsd Mon-Wed","12 W. 21st St.",NA,"Greenwich Village/ Chelsea","NY","Bars","","",1996,"4/25/2023 9:20pm","12 W. 21st St. ,  Greenwich Village/ Chelsea ,  NY",-73.9916803,40.7404649,"12 w 21st st, new york, ny 10010, usa","Geocoded"
3340,"Beaconlite Guesthouse","(MW)","487-9603 'home away from home' comfort & service","12 Winthrop St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","12 Winthrop St. ,  Provincetown ,  MA",-70.1909992,42.0482019,"12 winthrop st, provincetown, ma 02657, usa","Geocoded"
4269,"Abingdon B&B","(MW)","(at W. 12th) 243-5384","13 8th Ave.",NA,"Greenwich Village/ Chelsea","NY","Accommodations","","",1996,"5/13/2023 10:16pm","13 8th Ave. ,  Greenwich Village/ Chelsea ,  NY",-74.004876,40.7376808,"13 8th ave, new york, ny 10014, usa","Geocoded"
3101,"The Club","(*),(M),(D),(F),(V)","646-6655 4pm-1am, seasonal","13 Main St.",NA,"Ogunquit","ME","Bars","","",1996,"4/25/2023 9:20pm","13 Main St. ,  Ogunquit ,  ME",-70.6018405,43.2387123,"13 main st, ogunquit, me 03907, usa","Geocoded"
5124,"The City Nightclub","(*),(MW),(D),(18+)","224-2489 10pm-2am, til 4am Fri-Sat, clsd Mon-Tue, no alcohol","13 NW 13th Ave.",NA,"Portland","OR","Bars","","",1996,"4/25/2023 9:20pm","13 NW 13th Ave. ,  Portland ,  OR",-122.6843908,45.5232208,"13 nw 13th ave, portland, or 97209, usa","Geocoded"
3279,"Eclipse","(MW),(NH),(D)","534-3065 4pm-2am, from 2pm wknds, patio","13 View St.",NA,"Chicopee","MA","Bars","","",1996,"4/25/2023 9:20pm","13 View St. ,  Chicopee ,  MA",-72.6039437,42.1772808,"13 view st, chicopee, ma 01020, usa","Geocoded"
4426,"Centennial House","(GF),(SW)","324-9414 weathered single house built in 1876, just steps from village shops & Atlantic beaches, full brkfst","13 Woods Ln.",NA,"East Hampton","NY","Accommodations","","",1996,"6/6/2023 5:42pm","13 Woods Ln. ,  East Hampton ,  NY",-72.1955898,40.9528479,"13 woods ln, east hampton, ny 11937, usa","Geocoded"
3447,"Provincetown Magazine","(GF)","02657 487-1000","14 Center St.",NA,"Provincetown","MA","Publications","","",1996,"6/6/2023 5:43pm","14 Center St. ,  Provincetown ,  MA",-70.1854412,42.0537727,"14 center st, provincetown, ma 02657, usa","Geocoded"
3388,"Revere Guesthouse","(MW)","487-2292 restored captain's home of the Federal period, circa 1820","14 Court St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","14 Court St. ,  Provincetown ,  MA",-70.1906736,42.0488133,"historic district, 14 court st, provincetown, ma 02657, usa","Geocoded"
4633,"The Taylor House Inn","(GF)","763-7581/ (800) 382-9982 romantic turn-of-the-century house built in 1908 by a local merchant, full brkfst","14 N. 7th St.",NA,"Wilmington","NC","Accommodations","","",1996,"4/25/2023 9:20pm","14 N. 7th St. ,  Wilmington ,  NC",-77.9404361,34.2366506,"14 n 7th st, wilmington, nc 28401, usa","Geocoded"
2699,"Indiana News","","636-7680, 6am-7pm, til 6pm wknds","14 W. Maryland",NA,"Indianapolis","IN","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","14 W. Maryland ,  Indianapolis ,  IN",-86.158875,39.7659,"14 w maryland st, indianapolis, in 46204, usa","Geocoded"
3368,"Halle's","(W)","487-6310 in the quiet west end","14 W. Vine St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","14 W. Vine St. ,  Provincetown ,  MA",-70.1943479,42.0432949,"historic district, 14 w vine st, provincetown, ma 02657, usa","Geocoded"
6375,"The United","","255-8582, 9am-5pm Mon-Fri, drop-in center, library, counseling service (call ahead)","14 West Mifflin St. Ste. 103",NA,"Madison","WI","Info Lines & Services","","",1996,"4/25/2023 9:20pm","14 West Mifflin St. Ste. 103 ,  Madison ,  WI",-89.3861265,43.0752825,"14 w mifflin st #103, madison, wi 53703, usa","Geocoded"
3323,"Haymarket Café","","586-9969, 9am-midnight, clsd Mon","15 Amber Ln.",NA,"Northampton","MA","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","15 Amber Ln. ,  Northampton ,  MA",-72.6412013,42.3250896,"northampton, ma, usa","Geocoded"
3328,"Airborn for Men","","(Rte. 9) 366-3807, military-themed & casual clothes, erotica","15 Belmont St.",NA,"Northborough","MA","Bookstores/Retail Shops","","",1996,"6/6/2023 5:45pm","15 Belmont St. ,  Northborough ,  MA",-71.6620976,42.2834469,"15 belmont st, northborough, ma 01532, usa","Geocoded"
6010,"Daily Planet","","862-9647, 11:30am-10:30pm, plenty veggie, eclectic ethnic; also full bar","15 Center St.",NA,"Burlington","VT","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","15 Center St. ,  Burlington ,  VT",-73.2117683,44.4777915,"15 center st, burlington, vt 05401, usa","Geocoded"
4343,"Oscar Wilde Memorial Bookshop","","255-8097, 11:30am-7:30pm, lesbigay books","15 Christopher St.",NA,"Greenwich Village/ Chelsea","NY","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","15 Christopher St. ,  Greenwich Village/ Chelsea ,  NY",NA,NA,"NA","Geocoded"
3121,"Walter Café","","871-9258, 11am-9pm","15 Exchange St.",NA,"Portland","ME","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","15 Exchange St. ,  Portland ,  ME",-70.2534878,43.6569016,"15 exchange st, portland, me 04101, usa","Geocoded"
1604,"Beach House","(GF),(SW)","227-7074/ (800) 283-4667 B&B open year round","15 Hickman St.",NA,"Rehoboth Beach","DE","Accommodations","","",1996,"4/25/2023 9:20pm","15 Hickman St. ,  Rehoboth Beach ,  DE",-75.0775179,38.7125689,"15 hickman st, rehoboth beach, de 19971, usa","Geocoded"
3232,"The Avalon","(*),(M),(D),(YC)","262-2424 gay Sun only","15 Lansdowne St.",NA,"Boston","MA","Bars","","",1996,"4/25/2023 9:20pm","15 Lansdowne St. ,  Boston ,  MA",-71.0957386,42.3473623,"15 lansdowne st, boston, ma 02215, usa","Geocoded"
2789,"Mini Cinema","","955-9756","15 N. 5th St.",NA,"Fort Dodge","IA","Erotica","","",1996,"4/25/2023 9:20pm","15 N. 5th St. ,  Fort Dodge ,  IA",-94.1906992,42.5050633,"15 n 5th st, fort dodge, ia 50501, usa","Geocoded"
2794,"Prairie Lights Bookstore","(WC)","337-2681","15 S. Dubuque St.",NA,"Iowa City","IA","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","15 S. Dubuque St. ,  Iowa City ,  IA",-91.5334029,41.6607161,"15 s dubuque st, iowa city, ia 52240, usa","Geocoded"
3753,"Current News","","561-2679","16 E. 39th St.",NA,"Kansas City","MO","Publications","","",1996,"4/25/2023 9:20pm","16 E. 39th St. ,  Kansas City ,  MO",-94.5853529,39.0566518,"16 e 39th st, kansas city, mo 64111, usa","Geocoded"
6006,"Allyn House B&B","(GF)","863-0379 full","16 Orchard Ter.",NA,"Burlington","VT","Accommodations","","",1996,"4/25/2023 9:20pm","16 Orchard Ter. ,  Burlington ,  VT",-73.2098264,44.4800154,"16 orchard terrace, burlington, vt 05401, usa","Geocoded"
3800,"Loading Zone","(*),(M),(V)","361-4119 2pm-1:30am, clsd Sun","16 S. Euclid",NA,"St. Louis","MO","Bars","","",1996,"4/25/2023 9:20pm","16 S. Euclid ,  St. Louis ,  MO",-90.2620226,38.6397264,"16 s euclid ave, st. louis, mo 63108, usa","Geocoded"
4048,"Earth Spirit","","842-3855, 10am-6pm, til 8pm Fri, noon-5pm Sun, new age books","16 W. Front St.",NA,"Red Bank","NJ","Bookstores/Retail Shops","","",1996,"4/25/2023 9:20pm","16 W. Front St. ,  Red Bank ,  NJ",-74.0660418,40.3522198,"16 w front st, red bank, nj 07701, usa","Geocoded"
3350,"Chancellor Inn","(M)","487-9423","17 Center St.",NA,"Provincetown","MA","Accommodations","","",1996,"4/25/2023 9:20pm","17 Center St. ,  Provincetown ,  MA",-70.1853714,42.0542624,"17 center st, provincetown, ma 02657, usa","Geocoded"
4771,"Tradewinds II","(M),(D),(WC)","461-4110 4pm-2:30am, clsd Mon, 3 bars","17 E. Chestnut",NA,"Columbus","OH","Bars","","",1996,"4/25/2023 9:20pm","17 E. Chestnut ,  Columbus ,  OH",-83.0010814,39.9676711,"17 e chestnut st, columbus, oh 43215, usa","Geocoded"
2321,"Faces II","(MW),(NH),(F),(WC)","233-3520 11am-3am, patio","17 Lincoln St.",NA,"Savannah","GA","Bars","","",1996,"4/25/2023 9:20pm","17 Lincoln St. ,  Savannah ,  GA",-81.0881591,32.0794775,"17 lincoln st, savannah, ga 31401, usa","Geocoded"
4285,"Champs","(*),(M),(S)","633-1717 4pm-4am","17 W. 19th St.",NA,"Greenwich Village/ Chelsea","NY","Bars","","",1996,"4/25/2023 9:20pm","17 W. 19th St. ,  Greenwich Village/ Chelsea ,  NY",-73.9924795,40.7396687,"17 w 19th st, new york, ny 10011, usa","Geocoded"
3149,"Chez Claire","(GF)","685-4666 4-story townhouse B&B in historical area","17 W. Chase St.",NA,"Baltimore","MD","Accommodations","","",1996,"4/25/2023 9:20pm","17 W. Chase St. ,  Baltimore ,  MD",-76.6172197,39.3021825,"17 w chase st, baltimore, md 21201, usa","Geocoded"
4168,"North Street Bookshop","","785-9606","17 Washington Ave. Endicott",NA,"Binghamton","NY","Erotica","","",1996,"4/25/2023 9:20pm","17 Washington Ave. Endicott ,  Binghamton ,  NY",-76.0480979,42.1040852,"17 washington ave, endicott, ny 13760, usa","Geocoded"
1681,"La Cage Aux Follies","(*),(M),(S),(V),(YC)","554-3615 7pm-2am, til 3am Fri-Sat, nude go-go boys","18 'O' St. SE",NA,"Washington","DC","Bars","","",1996,"4/25/2023 9:20pm","18 'O' St. SE ,  Washington ,  DC",-76.9689832,38.8729477,"o st se, washington, dc, usa","Geocoded"
3158,"The Custom House Saloon","(M),(D),(S),(H)","347-7556 call for events","18 Custom House Ave.",NA,"Baltimore","MD","Bars","","",1996,"4/25/2023 9:20pm","18 Custom House Ave. ,  Baltimore ,  MD",-76.6099442,39.2893111,"18 custom house ave, baltimore, md 21202, usa","Geocoded"
1311,"Club Revival","(MW),(D),(E)","730-7383","18 E. Ortega",NA,"Santa Barbara","CA","Bars","","",1996,"4/25/2023 9:20pm","18 E. Ortega ,  Santa Barbara ,  CA",-119.6974545,34.4190968,"18 e ortega st, santa barbara, ca 93101, usa","Geocoded"
1846,"The University Club","(MW),(D),(S)","378-6814 5pm-2am, til 4am Fri-Sat, patio","18 E. University Ave.",NA,"Gainesville","FL","Bars","","",1996,"4/25/2023 9:20pm","18 E. University Ave. ,  Gainesville ,  FL",-82.3243785,29.6521883,"18 e university ave, gainesville, fl 32601, usa","Geocoded"
4665,"Open Doors (Gay/Lesbian/Bisexual Assoc.)","","594-2385, mostly students","18 N. College St.",NA,"Athens","OH","Info Lines & Services","","",1996,"4/25/2023 9:20pm","18 N. College St. ,  Athens ,  OH",-82.0994547,39.3297307,"18 n college st, athens, oh 45701, usa","Geocoded"
5234,"Cup-A-Ccinos Coffeehouse","(E),(WC)","456-1151 7:30am-11pm, clsd Sun","18 N. Park Row",NA,"Erie","PA","Restaurants & Cafes","","",1996,"4/25/2023 9:20pm","18 N. Park Row ,  Erie ,  PA",-80.0860327,42.1299015,"18 n park row, erie, pa 16501, usa","Geocoded"
